year,region_type,region_year_spec,region_id,region_level,biotech_proj_count
2018,NUTS,2016,PT11,2,4
2018,NUTS,2016,PT112,3,2
2018,NUTS,2016,PT119,3,1
2018,NUTS,2016,PT11A,3,1
2018,NUTS,2016,PT17,2,7
2018,NUTS,2016,PT170,3,7
2018,NUTS,2016,RO,0,8
2018,NUTS,2016,RO1,1,2
2018,NUTS,2016,RO11,2,1
2018,NUTS,2016,RO113,3,1
2018,NUTS,2016,RO12,2,1
2018,NUTS,2016,RO126,3,1
2018,NUTS,2016,RO2,1,1
2018,NUTS,2016,RO21,2,1
2018,NUTS,2016,RO213,3,1
2018,NUTS,2016,RO3,1,4
2018,NUTS,2016,RO32,2,4
2018,NUTS,2016,RO321,3,1
2018,NUTS,2016,RO322,3,3
2018,NUTS,2016,RO4,1,1
2018,NUTS,2016,RO42,2,1
2018,NUTS,2016,RO424,3,1
2018,NUTS,2016,SE,0,10
2018,NUTS,2016,SE1,1,5
2018,NUTS,2016,SE11,2,5
2018,NUTS,2016,SE110,3,5
2018,NUTS,2016,SE2,1,5
2018,NUTS,2016,SE22,2,5
2018,NUTS,2016,SE224,3,5
2018,NUTS,2016,SI,0,2
2018,NUTS,2016,SI0,1,2
2018,NUTS,2016,SI04,2,2
2018,NUTS,2016,SI041,3,2
2018,NUTS,2016,UK,0,45
2018,NUTS,2016,UKC,1,1
2018,NUTS,2016,UKC1,2,1
2018,NUTS,2016,UKC14,3,1
2018,NUTS,2016,UKD,1,2
2018,NUTS,2016,UKD3,2,2
2018,NUTS,2016,UKD33,3,2
2018,NUTS,2016,UKE,1,5
2018,NUTS,2016,UKE1,2,1
2018,NUTS,2016,UKE11,3,1
2018,NUTS,2016,UKE2,2,1
2018,NUTS,2016,UKE22,3,1
2018,NUTS,2016,UKE4,2,3
2018,NUTS,2016,UKE42,3,3
2018,NUTS,2016,UKF,1,4
2018,NUTS,2016,UKF1,2,3
2018,NUTS,2016,UKF13,3,1
2018,NUTS,2016,UKF14,3,2
2018,NUTS,2016,UKF2,2,1
2018,NUTS,2016,UKF21,3,1
2018,NUTS,2016,UKG,1,3
2018,NUTS,2016,UKG3,2,3
2018,NUTS,2016,UKG31,3,3
2018,NUTS,2016,UKH,1,2
2018,NUTS,2016,UKH1,2,2
2018,NUTS,2016,UKH12,3,1
2018,NUTS,2016,UKH17,3,1
2018,NUTS,2016,UKI,1,23
2018,NUTS,2016,UKI3,2,19
2018,NUTS,2016,UKI31,3,13
2018,NUTS,2016,UKI32,3,5
2018,NUTS,2016,UKI33,3,1
2018,NUTS,2016,UKI4,2,3
2018,NUTS,2016,UKI41,3,1
2018,NUTS,2016,UKI44,3,2
2018,NUTS,2016,UKI7,2,1
2018,NUTS,2016,UKI74,3,1
2018,NUTS,2016,UKJ,1,3
2018,NUTS,2016,UKJ1,2,1
2018,NUTS,2016,UKJ11,3,1
2018,NUTS,2016,UKJ3,2,1
2018,NUTS,2016,UKJ32,3,1
2018,NUTS,2016,UKJ4,2,1
2018,NUTS,2016,UKJ44,3,1
2018,NUTS,2016,UKL,1,1
2018,NUTS,2016,UKL2,2,1
2018,NUTS,2016,UKL22,3,1
2018,NUTS,2016,UKM,1,1
2018,NUTS,2016,UKM8,2,1
2018,NUTS,2016,UKM82,3,1
2019,NUTS,2016,AT,0,23
2019,NUTS,2016,AT1,1,15
2019,NUTS,2016,AT12,2,2
2019,NUTS,2016,AT126,3,1
2019,NUTS,2016,AT127,3,1
2019,NUTS,2016,AT13,2,13
2019,NUTS,2016,AT130,3,13
2019,NUTS,2016,AT2,1,3
2019,NUTS,2016,AT22,2,3
2019,NUTS,2016,AT221,3,3
2019,NUTS,2016,AT3,1,5
2019,NUTS,2016,AT32,2,1
2019,NUTS,2016,AT323,3,1
2019,NUTS,2016,AT33,2,4
2019,NUTS,2016,AT332,3,4
2019,NUTS,2016,BE,0,63
2019,NUTS,2016,BE1,1,17
2019,NUTS,2016,BE10,2,17
2019,NUTS,2016,BE100,3,17
2019,NUTS,2016,BE2,1,42
2019,NUTS,2016,BE21,2,12
2019,NUTS,2016,BE211,3,5
2019,NUTS,2016,BE213,3,7
2019,NUTS,2016,BE22,2,3
2019,NUTS,2016,BE221,3,2
2019,NUTS,2016,BE223,3,1
2019,NUTS,2016,BE23,2,14
2019,NUTS,2016,BE234,3,14
2019,NUTS,2016,BE24,2,13
2019,NUTS,2016,BE241,3,3
2019,NUTS,2016,BE242,3,10
2019,NUTS,2016,BE3,1,4
2019,NUTS,2016,BE31,2,1
2019,NUTS,2016,BE310,3,1
2019,NUTS,2016,BE32,2,1
2019,NUTS,2016,BE322,3,1
2019,NUTS,2016,BE33,2,1
2019,NUTS,2016,BE332,3,1
2019,NUTS,2016,BE35,2,1
2019,NUTS,2016,BE352,3,1
2019,NUTS,2016,CZ,0,7
2019,NUTS,2016,CZ0,1,7
2019,NUTS,2016,CZ01,2,5
2019,NUTS,2016,CZ010,3,5
2019,NUTS,2016,CZ06,2,1
2019,NUTS,2016,CZ064,3,1
2019,NUTS,2016,CZ07,2,1
2019,NUTS,2016,CZ071,3,1
2019,NUTS,2016,DE,0,126
2019,NUTS,2016,DE1,1,20
2019,NUTS,2016,DE12,2,18
2019,NUTS,2016,DE122,3,1
2019,NUTS,2016,DE125,3,15
2019,NUTS,2016,DE126,3,1
2019,NUTS,2016,DE128,3,1
2019,NUTS,2016,DE13,2,1
2019,NUTS,2016,DE139,3,1
2019,NUTS,2016,DE14,2,1
2019,NUTS,2016,DE143,3,1
2019,NUTS,2016,DE2,1,20
2019,NUTS,2016,DE21,2,14
2019,NUTS,2016,DE212,3,11
2019,NUTS,2016,DE21H,3,2
2019,NUTS,2016,DE21N,3,1
2019,NUTS,2016,DE23,2,1
2019,NUTS,2016,DE232,3,1
2019,NUTS,2016,DE25,2,1
2019,NUTS,2016,DE252,3,1
2019,NUTS,2016,DE26,2,4
2019,NUTS,2016,DE263,3,4
2019,NUTS,2016,DE3,1,25
2019,NUTS,2016,DE30,2,25
2019,NUTS,2016,DE300,3,25
2019,NUTS,2016,DE5,1,2
2019,NUTS,2016,DE50,2,2
2019,NUTS,2016,DE501,3,2
2019,NUTS,2016,DE6,1,1
2019,NUTS,2016,DE60,2,1
2019,NUTS,2016,DE600,3,1
2019,NUTS,2016,DE7,1,11
2019,NUTS,2016,DE71,2,10
2019,NUTS,2016,DE711,3,4
2019,NUTS,2016,DE712,3,3
2019,NUTS,2016,DE71C,3,3
2019,NUTS,2016,DE72,2,1
2019,NUTS,2016,DE724,3,1
2019,NUTS,2016,DE9,1,13
2019,NUTS,2016,DE91,2,6
2019,NUTS,2016,DE911,3,4
2019,NUTS,2016,DE91B,3,1
2019,NUTS,2016,DE91C,3,1
2019,NUTS,2016,DE92,2,6
2019,NUTS,2016,DE929,3,6
2019,NUTS,2016,DE94,2,1
2019,NUTS,2016,DE94D,3,1
2019,NUTS,2016,DEA,1,18
2019,NUTS,2016,DEA1,2,2
2019,NUTS,2016,DEA13,3,1
2019,NUTS,2016,DEA19,3,1
2019,NUTS,2016,DEA2,2,14
2019,NUTS,2016,DEA22,3,4
2019,NUTS,2016,DEA23,3,3
2019,NUTS,2016,DEA26,3,3
2019,NUTS,2016,DEA2B,3,2
2019,NUTS,2016,DEA2C,3,1
2019,NUTS,2016,DEA2D,3,1
2019,NUTS,2016,DEA5,2,2
2019,NUTS,2016,DEA52,3,2
2019,NUTS,2016,DEB,1,3
2019,NUTS,2016,DEB3,2,3
2019,NUTS,2016,DEB35,3,1
2019,NUTS,2016,DEB3J,3,2
2019,NUTS,2016,DEC,1,1
2019,NUTS,2016,DEC0,2,1
2019,NUTS,2016,DEC05,3,1
2019,NUTS,2016,DED,1,3
2019,NUTS,2016,DED2,2,2
2019,NUTS,2016,DED21,3,2
2019,NUTS,2016,DED5,2,1
2019,NUTS,2016,DED51,3,1
2019,NUTS,2016,DEF,1,5
2019,NUTS,2016,DEF0,2,5
2019,NUTS,2016,DEF02,3,3
2019,NUTS,2016,DEF0D,3,2
2019,NUTS,2016,DEG,1,4
2019,NUTS,2016,DEG0,2,4
2019,NUTS,2016,DEG03,3,4
2019,NUTS,2016,DK,0,29
2019,NUTS,2016,DK0,1,29
2019,NUTS,2016,DK01,2,26
2019,NUTS,2016,DK011,3,21
2019,NUTS,2016,DK012,3,3
2019,NUTS,2016,DK013,3,2
2019,NUTS,2016,DK03,2,1
2019,NUTS,2016,DK031,3,1
2019,NUTS,2016,DK04,2,2
2019,NUTS,2016,DK042,3,2
2019,NUTS,2016,EE,0,5
2019,NUTS,2016,EE0,1,5
2019,NUTS,2016,EE00,2,5
2019,NUTS,2016,EE001,3,1
2019,NUTS,2016,EE008,3,4
2019,NUTS,2016,ES,0,43
2019,NUTS,2016,ES1,1,1
2019,NUTS,2016,ES13,2,1
2019,NUTS,2016,ES130,3,1
2019,NUTS,2016,ES2,1,2
2019,NUTS,2016,ES24,2,2
2019,NUTS,2016,ES243,3,2
2019,NUTS,2016,ES3,1,15
2019,NUTS,2016,ES30,2,15
2019,NUTS,2016,ES300,3,15
2019,NUTS,2016,ES5,1,21
2019,NUTS,2016,ES51,2,17
2019,NUTS,2016,ES511,3,17
2019,NUTS,2016,ES52,2,4
2019,NUTS,2016,ES521,3,1
2019,NUTS,2016,ES523,3,3
2019,NUTS,2016,ES6,1,4
2019,NUTS,2016,ES61,2,3
2019,NUTS,2016,ES614,3,1
2019,NUTS,2016,ES618,3,2
2019,NUTS,2016,ES62,2,1
2019,NUTS,2016,ES620,3,1
2019,NUTS,2016,FI,0,8
2019,NUTS,2016,FI1,1,8
2019,NUTS,2016,FI19,2,1
2019,NUTS,2016,FI193,3,1
2019,NUTS,2016,FI1B,2,4
2019,NUTS,2016,FI1B1,3,4
2019,NUTS,2016,FI1D,2,3
2019,NUTS,2016,FI1D2,3,3
2019,NUTS,2016,FR,0,89
2019,NUTS,2016,FR1,1,66
2019,NUTS,2016,FR10,2,66
2019,NUTS,2016,FR101,3,42
2019,NUTS,2016,FR102,3,1
2019,NUTS,2016,FR104,3,6
2019,NUTS,2016,FR105,3,16
2019,NUTS,2016,FR106,3,1
2019,NUTS,2016,FRC,1,1
2019,NUTS,2016,FRC2,2,1
2019,NUTS,2016,FRC21,3,1
2019,NUTS,2016,FRE,1,2
2019,NUTS,2016,FRE1,2,2
2019,NUTS,2016,FRE11,3,2
2019,NUTS,2016,FRF,1,2
2019,NUTS,2016,FRF1,2,2
2019,NUTS,2016,FRF11,3,2
2019,NUTS,2016,FRH,1,1
2019,NUTS,2016,FRH0,2,1
2019,NUTS,2016,FRH02,3,1
2019,NUTS,2016,FRI,1,1
2019,NUTS,2016,FRI1,2,1
2019,NUTS,2016,FRI12,3,1
2019,NUTS,2016,FRK,1,12
2019,NUTS,2016,FRK1,2,2
2019,NUTS,2016,FRK14,3,2
2019,NUTS,2016,FRK2,2,10
2019,NUTS,2016,FRK24,3,3
2019,NUTS,2016,FRK25,3,1
2019,NUTS,2016,FRK26,3,6
2019,NUTS,2016,FRL,1,4
2019,NUTS,2016,FRL0,2,4
2019,NUTS,2016,FRL04,3,4
2019,NUTS,2016,HR,0,1
2019,NUTS,2016,HR0,1,1
2019,NUTS,2016,HR04,2,1
2019,NUTS,2016,HR04B,3,1
2019,NUTS,2016,HU,0,13
2019,NUTS,2016,HU1,1,12
2019,NUTS,2016,HU11,2,11
2019,NUTS,2016,HU110,3,11
2019,NUTS,2016,HU12,2,1
2019,NUTS,2016,HU120,3,1
2019,NUTS,2016,HU3,1,1
2019,NUTS,2016,HU33,2,1
2019,NUTS,2016,HU333,3,1
2019,NUTS,2016,IE,0,9
2019,NUTS,2016,IE0,1,9
2019,NUTS,2016,IE04,2,1
2019,NUTS,2016,IE042,3,1
2019,NUTS,2016,IE06,2,8
2019,NUTS,2016,IE061,3,8
2019,NUTS,2016,IT,0,72
2019,NUTS,2016,ITC,1,21
2019,NUTS,2016,ITC1,2,1
2019,NUTS,2016,ITC12,3,1
2019,NUTS,2016,ITC3,2,1
2019,NUTS,2016,ITC33,3,1
2019,NUTS,2016,ITC4,2,19
2019,NUTS,2016,ITC41,3,1
2019,NUTS,2016,ITC48,3,1
2019,NUTS,2016,ITC4C,3,15
2019,NUTS,2016,ITC4D,3,2
2019,NUTS,2016,ITF,1,3
2019,NUTS,2016,ITF1,2,2
2019,NUTS,2016,ITF12,3,1
2019,NUTS,2016,ITF14,3,1
2019,NUTS,2016,ITF4,2,1
2019,NUTS,2016,ITF46,3,1
2019,NUTS,2016,ITG,1,1
2019,NUTS,2016,ITG2,2,1
2019,NUTS,2016,ITG27,3,1
2019,NUTS,2016,ITH,1,15
2019,NUTS,2016,ITH2,2,4
2019,NUTS,2016,ITH20,3,4
2019,NUTS,2016,ITH3,2,4
2019,NUTS,2016,ITH36,3,4
2019,NUTS,2016,ITH4,2,2
2019,NUTS,2016,ITH44,3,2
2019,NUTS,2016,ITH5,2,5
2019,NUTS,2016,ITH52,3,2
2019,NUTS,2016,ITH54,3,1
2019,NUTS,2016,ITH56,3,2
2019,NUTS,2016,ITI,1,32
2019,NUTS,2016,ITI1,2,9
2019,NUTS,2016,ITI14,3,3
2019,NUTS,2016,ITI17,3,1
2019,NUTS,2016,ITI19,3,5
2019,NUTS,2016,ITI3,2,1
2019,NUTS,2016,ITI32,3,1
2019,NUTS,2016,ITI4,2,22
2019,NUTS,2016,ITI43,3,22
2019,NUTS,2016,LT,0,2
2019,NUTS,2016,LT0,1,2
2019,NUTS,2016,LT01,2,2
2019,NUTS,2016,LT011,3,2
2019,NUTS,2016,LU,0,6
2019,NUTS,2016,LU0,1,6
2019,NUTS,2016,LU00,2,6
2019,NUTS,2016,LU000,3,6
2019,NUTS,2016,LV,0,3
2019,NUTS,2016,LV0,1,3
2019,NUTS,2016,LV00,2,3
2019,NUTS,2016,LV006,3,3
2019,NUTS,2016,NL,0,80
2019,NUTS,2016,NL1,1,7
2019,NUTS,2016,NL11,2,7
2019,NUTS,2016,NL113,3,7
2019,NUTS,2016,NL2,1,13
2019,NUTS,2016,NL21,2,1
2019,NUTS,2016,NL213,3,1
2019,NUTS,2016,NL22,2,11
2019,NUTS,2016,NL221,3,2
2019,NUTS,2016,NL225,3,1
2019,NUTS,2016,NL226,3,8
2019,NUTS,2016,NL23,2,1
2019,NUTS,2016,NL230,3,1
2019,NUTS,2016,NL3,1,59
2019,NUTS,2016,NL31,2,13
2019,NUTS,2016,NL310,3,13
2019,NUTS,2016,NL32,2,19
2019,NUTS,2016,NL329,3,19
2019,NUTS,2016,NL33,2,27
2019,NUTS,2016,NL332,3,2
2019,NUTS,2016,NL333,3,2
2019,NUTS,2016,NL337,3,17
2019,NUTS,2016,NL33C,3,6
2019,NUTS,2016,NL4,1,1
2019,NUTS,2016,NL41,2,1
2019,NUTS,2016,NL414,3,1
2019,NUTS,2016,PL,0,7
2019,NUTS,2016,PL2,1,2
2019,NUTS,2016,PL21,2,2
2019,NUTS,2016,PL213,3,2
2019,NUTS,2016,PL4,1,2
2019,NUTS,2016,PL41,2,2
2019,NUTS,2016,PL415,3,2
2019,NUTS,2016,PL7,1,2
2019,NUTS,2016,PL71,2,2
2019,NUTS,2016,PL711,3,2
2019,NUTS,2016,PL9,1,1
2019,NUTS,2016,PL91,2,1
2019,NUTS,2016,PL911,3,1
2019,NUTS,2016,PT,0,14
2019,NUTS,2016,PT1,1,14
2019,NUTS,2016,PT11,2,3
2019,NUTS,2016,PT112,3,1
2019,NUTS,2016,PT11A,3,2
2019,NUTS,2016,PT17,2,11
2019,NUTS,2016,PT170,3,11
2019,NUTS,2016,RO,0,1
2019,NUTS,2016,RO4,1,1
2019,NUTS,2016,RO42,2,1
2019,NUTS,2016,RO424,3,1
2019,NUTS,2016,SE,0,33
2019,NUTS,2016,SE1,1,32
2019,NUTS,2016,SE11,2,24
2019,NUTS,2016,SE110,3,24
2019,NUTS,2016,SE12,2,8
2019,NUTS,2016,SE121,3,7
2019,NUTS,2016,SE124,3,1
2019,NUTS,2016,SE2,1,1
2019,NUTS,2016,SE22,2,1
2019,NUTS,2016,SE224,3,1
2019,NUTS,2016,SI,0,5
2019,NUTS,2016,SI0,1,5
2019,NUTS,2016,SI04,2,5
2019,NUTS,2016,SI041,3,5
2019,NUTS,2016,UK,0,57
2019,NUTS,2016,UKD,1,2
2019,NUTS,2016,UKD3,2,2
2019,NUTS,2016,UKD33,3,2
2019,NUTS,2016,UKE,1,3
2019,NUTS,2016,UKE2,2,1
2019,NUTS,2016,UKE22,3,1
2019,NUTS,2016,UKE3,2,1
2019,NUTS,2016,UKE32,3,1
2019,NUTS,2016,UKE4,2,1
2019,NUTS,2016,UKE42,3,1
2019,NUTS,2016,UKF,1,2
2019,NUTS,2016,UKF1,2,1
2019,NUTS,2016,UKF14,3,1
2019,NUTS,2016,UKF2,2,1
2019,NUTS,2016,UKF21,3,1
2019,NUTS,2016,UKG,1,2
2019,NUTS,2016,UKG3,2,2
2019,NUTS,2016,UKG31,3,2
2019,NUTS,2016,UKH,1,2
2019,NUTS,2016,UKH1,2,2
2019,NUTS,2016,UKH12,3,1
2019,NUTS,2016,UKH14,3,1
2019,NUTS,2016,UKI,1,33
2019,NUTS,2016,UKI3,2,25
2019,NUTS,2016,UKI31,3,11
2019,NUTS,2016,UKI32,3,11
2019,NUTS,2016,UKI33,3,2
2019,NUTS,2016,UKI34,3,1
2019,NUTS,2016,UKI4,2,4
2019,NUTS,2016,UKI42,3,3
2019,NUTS,2016,UKI43,3,1
2019,NUTS,2016,UKI7,2,4
2019,NUTS,2016,UKI75,3,4
2019,NUTS,2016,UKJ,1,7
2019,NUTS,2016,UKJ1,2,1
2019,NUTS,2016,UKJ12,3,1
2019,NUTS,2016,UKJ3,2,1
2019,NUTS,2016,UKJ32,3,1
2019,NUTS,2016,UKJ4,2,5
2019,NUTS,2016,UKJ44,3,5
2019,NUTS,2016,UKL,1,2
2019,NUTS,2016,UKL2,2,2
2019,NUTS,2016,UKL22,3,2
2019,NUTS,2016,UKM,1,4
2019,NUTS,2016,UKM7,2,1
2019,NUTS,2016,UKM75,3,1
2019,NUTS,2016,UKM8,2,3
2019,NUTS,2016,UKM82,3,3
2020,NUTS,2016,AT,0,18
2020,NUTS,2016,AT1,1,10
2020,NUTS,2016,AT13,2,10
2020,NUTS,2016,AT130,3,10
2020,NUTS,2016,AT2,1,6
2020,NUTS,2016,AT22,2,6
2020,NUTS,2016,AT221,3,6
2020,NUTS,2016,AT3,1,2
2020,NUTS,2016,AT32,2,1
2020,NUTS,2016,AT323,3,1
2020,NUTS,2016,AT33,2,1
2020,NUTS,2016,AT332,3,1
2020,NUTS,2016,BE,0,62
2020,NUTS,2016,BE1,1,24
2020,NUTS,2016,BE10,2,24
2020,NUTS,2016,BE100,3,24
2020,NUTS,2016,BE2,1,30
2020,NUTS,2016,BE21,2,13
2020,NUTS,2016,BE211,3,10
2020,NUTS,2016,BE213,3,3
2020,NUTS,2016,BE22,2,3
2020,NUTS,2016,BE221,3,2
2020,NUTS,2016,BE223,3,1
2020,NUTS,2016,BE23,2,9
2020,NUTS,2016,BE234,3,9
2020,NUTS,2016,BE24,2,5
2020,NUTS,2016,BE242,3,5
2020,NUTS,2016,BE3,1,8
2020,NUTS,2016,BE31,2,2
2020,NUTS,2016,BE310,3,2
2020,NUTS,2016,BE32,2,1
2020,NUTS,2016,BE322,3,1
2020,NUTS,2016,BE33,2,5
2020,NUTS,2016,BE332,3,5
2020,NUTS,2016,CZ,0,4
2020,NUTS,2016,CZ0,1,4
2020,NUTS,2016,CZ01,2,2
2020,NUTS,2016,CZ010,3,2
2020,NUTS,2016,CZ02,2,1
2020,NUTS,2016,CZ020,3,1
2020,NUTS,2016,CZ08,2,1
2020,NUTS,2016,CZ080,3,1
2020,NUTS,2016,DE,0,114
2020,NUTS,2016,DE1,1,27
2020,NUTS,2016,DE11,2,1
2020,NUTS,2016,DE111,3,1
2020,NUTS,2016,DE12,2,19
2020,NUTS,2016,DE123,3,1
2020,NUTS,2016,DE125,3,17
2020,NUTS,2016,DE128,3,1
2020,NUTS,2016,DE13,2,5
2020,NUTS,2016,DE131,3,4
2020,NUTS,2016,DE139,3,1
2020,NUTS,2016,DE14,2,2
2020,NUTS,2016,DE142,3,1
2020,NUTS,2016,DE144,3,1
2020,NUTS,2016,DE2,1,12
2020,NUTS,2016,DE21,2,11
2020,NUTS,2016,DE212,3,8
2020,NUTS,2016,DE21B,3,1
2020,NUTS,2016,DE21H,3,2
2020,NUTS,2016,DE22,2,1
2020,NUTS,2016,DE221,3,1
2020,NUTS,2016,DE3,1,15
2020,NUTS,2016,DE30,2,15
2020,NUTS,2016,DE300,3,15
2020,NUTS,2016,DE4,1,1
2020,NUTS,2016,DE40,2,1
2020,NUTS,2016,DE404,3,1
2020,NUTS,2016,DE6,1,4
2020,NUTS,2016,DE60,2,4
2020,NUTS,2016,DE600,3,4
2020,NUTS,2016,DE7,1,7
2020,NUTS,2016,DE71,2,7
2020,NUTS,2016,DE712,3,7
2020,NUTS,2016,DE8,1,1
2020,NUTS,2016,DE80,2,1
2020,NUTS,2016,DE80N,3,1
2020,NUTS,2016,DE9,1,13
2020,NUTS,2016,DE91,2,9
2020,NUTS,2016,DE911,3,8
2020,NUTS,2016,DE91B,3,1
2020,NUTS,2016,DE92,2,4
2020,NUTS,2016,DE929,3,4
2020,NUTS,2016,DEA,1,13
2020,NUTS,2016,DEA2,2,13
2020,NUTS,2016,DEA22,3,9
2020,NUTS,2016,DEA23,3,2
2020,NUTS,2016,DEA2B,3,1
2020,NUTS,2016,DEA2D,3,1
2020,NUTS,2016,DEB,1,4
2020,NUTS,2016,DEB3,2,4
2020,NUTS,2016,DEB32,3,1
2020,NUTS,2016,DEB35,3,1
2020,NUTS,2016,DEB3J,3,2
2020,NUTS,2016,DEC,1,3
2020,NUTS,2016,DEC0,2,3
2020,NUTS,2016,DEC05,3,3
2020,NUTS,2016,DED,1,3
2020,NUTS,2016,DED2,2,1
2020,NUTS,2016,DED21,3,1
2020,NUTS,2016,DED5,2,2
2020,NUTS,2016,DED51,3,2
2020,NUTS,2016,DEF,1,5
2020,NUTS,2016,DEF0,2,5
2020,NUTS,2016,DEF02,3,1
2020,NUTS,2016,DEF0D,3,4
2020,NUTS,2016,DEG,1,6
2020,NUTS,2016,DEG0,2,6
2020,NUTS,2016,DEG03,3,6
2020,NUTS,2016,DK,0,22
2020,NUTS,2016,DK0,1,22
2020,NUTS,2016,DK01,2,17
2020,NUTS,2016,DK011,3,10
2020,NUTS,2016,DK012,3,2
2020,NUTS,2016,DK013,3,5
2020,NUTS,2016,DK03,2,1
2020,NUTS,2016,DK031,3,1
2020,NUTS,2016,DK04,2,4
2020,NUTS,2016,DK042,3,4
2020,NUTS,2016,EE,0,5
2020,NUTS,2016,EE0,1,5
2020,NUTS,2016,EE00,2,5
2020,NUTS,2016,EE001,3,2
2020,NUTS,2016,EE008,3,3
2020,NUTS,2016,ES,0,45
2020,NUTS,2016,ES1,1,1
2020,NUTS,2016,ES12,2,1
2020,NUTS,2016,ES120,3,1
2020,NUTS,2016,ES2,1,8
2020,NUTS,2016,ES21,2,3
2020,NUTS,2016,ES212,3,2
2020,NUTS,2016,ES213,3,1
2020,NUTS,2016,ES22,2,1
2020,NUTS,2016,ES220,3,1
2020,NUTS,2016,ES23,2,2
2020,NUTS,2016,ES230,3,2
2020,NUTS,2016,ES24,2,2
2020,NUTS,2016,ES243,3,2
2020,NUTS,2016,ES3,1,17
2020,NUTS,2016,ES30,2,17
2020,NUTS,2016,ES300,3,17
2020,NUTS,2016,ES4,1,1
2020,NUTS,2016,ES43,2,1
2020,NUTS,2016,ES431,3,1
2020,NUTS,2016,ES5,1,17
2020,NUTS,2016,ES51,2,16
2020,NUTS,2016,ES511,3,16
2020,NUTS,2016,ES52,2,1
2020,NUTS,2016,ES523,3,1
2020,NUTS,2016,ES6,1,1
2020,NUTS,2016,ES61,2,1
2020,NUTS,2016,ES618,3,1
2020,NUTS,2016,FI,0,13
2020,NUTS,2016,FI1,1,13
2020,NUTS,2016,FI19,2,3
2020,NUTS,2016,FI197,3,3
2020,NUTS,2016,FI1B,2,8
2020,NUTS,2016,FI1B1,3,8
2020,NUTS,2016,FI1D,2,2
2020,NUTS,2016,FI1D2,3,1
2020,NUTS,2016,FI1D9,3,1
2020,NUTS,2016,FR,0,89
2020,NUTS,2016,FR1,1,56
2020,NUTS,2016,FR10,2,56
2020,NUTS,2016,FR101,3,39
2020,NUTS,2016,FR104,3,3
2020,NUTS,2016,FR105,3,10
2020,NUTS,2016,FR107,3,3
2020,NUTS,2016,FR108,3,1
2020,NUTS,2016,FRE,1,5
2020,NUTS,2016,FRE1,2,5
2020,NUTS,2016,FRE11,3,5
2020,NUTS,2016,FRF,1,3
2020,NUTS,2016,FRF1,2,3
2020,NUTS,2016,FRF11,3,3
2020,NUTS,2016,FRG,1,2
2020,NUTS,2016,FRG0,2,2
2020,NUTS,2016,FRG01,3,2
2020,NUTS,2016,FRI,1,1
2020,NUTS,2016,FRI1,2,1
2020,NUTS,2016,FRI12,3,1
2020,NUTS,2016,FRJ,1,1
2020,NUTS,2016,FRJ1,2,1
2020,NUTS,2016,FRJ13,3,1
2020,NUTS,2016,FRK,1,11
2020,NUTS,2016,FRK2,2,11
2020,NUTS,2016,FRK26,3,11
2020,NUTS,2016,FRL,1,8
2020,NUTS,2016,FRL0,2,8
2020,NUTS,2016,FRL03,3,2
2020,NUTS,2016,FRL04,3,6
2020,NUTS,2016,FRM,1,2
2020,NUTS,2016,FRM0,2,2
2020,NUTS,2016,FRM02,3,2
2020,NUTS,2016,HR,0,3
2020,NUTS,2016,HR0,1,3
2020,NUTS,2016,HR04,2,3
2020,NUTS,2016,HR041,3,2
2020,NUTS,2016,HR042,3,1
2020,NUTS,2016,HU,0,7
2020,NUTS,2016,HU1,1,4
2020,NUTS,2016,HU11,2,4
2020,NUTS,2016,HU110,3,4
2020,NUTS,2016,HU3,1,3
2020,NUTS,2016,HU33,2,3
2020,NUTS,2016,HU333,3,3
2020,NUTS,2016,IE,0,7
2020,NUTS,2016,IE0,1,7
2020,NUTS,2016,IE04,2,1
2020,NUTS,2016,IE042,3,1
2020,NUTS,2016,IE05,2,2
2020,NUTS,2016,IE053,3,2
2020,NUTS,2016,IE06,2,4
2020,NUTS,2016,IE061,3,4
2020,NUTS,2016,IT,0,76
2020,NUTS,2016,ITC,1,25
2020,NUTS,2016,ITC1,2,2
2020,NUTS,2016,ITC11,3,2
2020,NUTS,2016,ITC3,2,1
2020,NUTS,2016,ITC33,3,1
2020,NUTS,2016,ITC4,2,22
2020,NUTS,2016,ITC48,3,3
2020,NUTS,2016,ITC49,3,2
2020,NUTS,2016,ITC4C,3,17
2020,NUTS,2016,ITF,1,5
2020,NUTS,2016,ITF3,2,3
2020,NUTS,2016,ITF33,3,3
2020,NUTS,2016,ITF4,2,1
2020,NUTS,2016,ITF45,3,1
2020,NUTS,2016,ITF5,2,1
2020,NUTS,2016,ITF51,3,1
2020,NUTS,2016,ITH,1,22
2020,NUTS,2016,ITH2,2,1
2020,NUTS,2016,ITH20,3,1
2020,NUTS,2016,ITH3,2,12
2020,NUTS,2016,ITH31,3,5
2020,NUTS,2016,ITH36,3,7
2020,NUTS,2016,ITH5,2,9
2020,NUTS,2016,ITH52,3,1
2020,NUTS,2016,ITH54,3,1
2020,NUTS,2016,ITH55,3,5
2020,NUTS,2016,ITH56,3,2
2020,NUTS,2016,ITI,1,24
2020,NUTS,2016,ITI1,2,8
2020,NUTS,2016,ITI14,3,4
2020,NUTS,2016,ITI17,3,1
2020,NUTS,2016,ITI19,3,3
2020,NUTS,2016,ITI2,2,2
2020,NUTS,2016,ITI21,3,2
