year,region_type,region_year_spec,region_id,region_level,public_health_proj_count
2021,NUTS,2021,ES243,3,1
2021,NUTS,2021,ES3,1,14
2021,NUTS,2021,ES30,2,14
2021,NUTS,2021,ES300,3,14
2021,NUTS,2021,ES4,1,3
2021,NUTS,2021,ES41,2,1
2021,NUTS,2021,ES418,3,1
2021,NUTS,2021,ES42,2,2
2021,NUTS,2021,ES422,3,1
2021,NUTS,2021,ES425,3,1
2021,NUTS,2021,ES5,1,11
2021,NUTS,2021,ES51,2,10
2021,NUTS,2021,ES511,3,10
2021,NUTS,2021,ES52,2,1
2021,NUTS,2021,ES523,3,1
2021,NUTS,2021,ES6,1,1
2021,NUTS,2021,ES61,2,1
2021,NUTS,2021,ES614,3,1
2021,NUTS,2021,FI,0,11
2021,NUTS,2021,FI1,1,11
2021,NUTS,2021,FI19,2,1
2021,NUTS,2021,FI197,3,1
2021,NUTS,2021,FI1B,2,6
2021,NUTS,2021,FI1B1,3,6
2021,NUTS,2021,FI1C,2,2
2021,NUTS,2021,FI1C1,3,2
2021,NUTS,2021,FI1D,2,2
2021,NUTS,2021,FI1D2,3,2
2021,NUTS,2021,FR,0,43
2021,NUTS,2021,FR1,1,32
2021,NUTS,2021,FR10,2,32
2021,NUTS,2021,FR101,3,18
2021,NUTS,2021,FR104,3,2
2021,NUTS,2021,FR105,3,10
2021,NUTS,2021,FR107,3,2
2021,NUTS,2021,FRE,1,1
2021,NUTS,2021,FRE1,2,1
2021,NUTS,2021,FRE11,3,1
2021,NUTS,2021,FRF,1,1
2021,NUTS,2021,FRF1,2,1
2021,NUTS,2021,FRF11,3,1
2021,NUTS,2021,FRI,1,2
2021,NUTS,2021,FRI1,2,2
2021,NUTS,2021,FRI12,3,2
2021,NUTS,2021,FRJ,1,2
2021,NUTS,2021,FRJ1,2,2
2021,NUTS,2021,FRJ11,3,1
2021,NUTS,2021,FRJ13,3,1
2021,NUTS,2021,FRK,1,4
2021,NUTS,2021,FRK1,2,1
2021,NUTS,2021,FRK14,3,1
2021,NUTS,2021,FRK2,2,3
2021,NUTS,2021,FRK24,3,2
2021,NUTS,2021,FRK26,3,1
2021,NUTS,2021,FRL,1,1
2021,NUTS,2021,FRL0,2,1
2021,NUTS,2021,FRL03,3,1
2021,NUTS,2021,HR,0,1
2021,NUTS,2021,HR0,1,1
2021,NUTS,2021,HR05,2,1
2021,NUTS,2021,HR050,3,1
2021,NUTS,2021,HU,0,3
2021,NUTS,2021,HU1,1,3
2021,NUTS,2021,HU11,2,2
2021,NUTS,2021,HU110,3,2
2021,NUTS,2021,HU12,2,1
2021,NUTS,2021,HU120,3,1
2021,NUTS,2021,IE,0,7
2021,NUTS,2021,IE0,1,7
2021,NUTS,2021,IE05,2,2
2021,NUTS,2021,IE053,3,2
2021,NUTS,2021,IE06,2,5
2021,NUTS,2021,IE061,3,5
2021,NUTS,2021,IT,0,61
2021,NUTS,2021,ITC,1,23
2021,NUTS,2021,ITC1,2,3
2021,NUTS,2021,ITC11,3,3
2021,NUTS,2021,ITC3,2,4
2021,NUTS,2021,ITC33,3,4
2021,NUTS,2021,ITC4,2,16
2021,NUTS,2021,ITC48,3,2
2021,NUTS,2021,ITC4C,3,14
2021,NUTS,2021,ITF,1,3
2021,NUTS,2021,ITF3,2,2
2021,NUTS,2021,ITF33,3,1
2021,NUTS,2021,ITF35,3,1
2021,NUTS,2021,ITF4,2,1
2021,NUTS,2021,ITF47,3,1
2021,NUTS,2021,ITG,1,3
2021,NUTS,2021,ITG1,2,2
2021,NUTS,2021,ITG12,3,1
2021,NUTS,2021,ITG17,3,1
2021,NUTS,2021,ITG2,2,1
2021,NUTS,2021,ITG2F,3,1
2021,NUTS,2021,ITH,1,14
2021,NUTS,2021,ITH1,2,1
2021,NUTS,2021,ITH10,3,1
2021,NUTS,2021,ITH2,2,3
2021,NUTS,2021,ITH20,3,3
2021,NUTS,2021,ITH3,2,4
2021,NUTS,2021,ITH31,3,1
2021,NUTS,2021,ITH36,3,3
2021,NUTS,2021,ITH4,2,2
2021,NUTS,2021,ITH44,3,2
2021,NUTS,2021,ITH5,2,4
2021,NUTS,2021,ITH55,3,4
2021,NUTS,2021,ITI,1,18
2021,NUTS,2021,ITI1,2,4
2021,NUTS,2021,ITI14,3,1
2021,NUTS,2021,ITI17,3,3
2021,NUTS,2021,ITI4,2,14
2021,NUTS,2021,ITI43,3,14
2021,NUTS,2021,LU,0,6
2021,NUTS,2021,LU0,1,6
2021,NUTS,2021,LU00,2,6
2021,NUTS,2021,LU000,3,6
2021,NUTS,2021,LV,0,5
2021,NUTS,2021,LV0,1,5
2021,NUTS,2021,LV00,2,5
2021,NUTS,2021,LV006,3,5
2021,NUTS,2021,NL,0,62
2021,NUTS,2021,NL1,1,3
2021,NUTS,2021,NL11,2,3
2021,NUTS,2021,NL113,3,3
2021,NUTS,2021,NL2,1,13
2021,NUTS,2021,NL21,2,6
2021,NUTS,2021,NL213,3,6
2021,NUTS,2021,NL22,2,7
2021,NUTS,2021,NL226,3,7
2021,NUTS,2021,NL3,1,34
2021,NUTS,2021,NL31,2,16
2021,NUTS,2021,NL310,3,16
2021,NUTS,2021,NL32,2,9
2021,NUTS,2021,NL329,3,9
2021,NUTS,2021,NL33,2,9
2021,NUTS,2021,NL332,3,2
2021,NUTS,2021,NL337,3,5
2021,NUTS,2021,NL33C,3,2
2021,NUTS,2021,NL4,1,12
2021,NUTS,2021,NL41,2,10
2021,NUTS,2021,NL412,3,3
2021,NUTS,2021,NL413,3,1
2021,NUTS,2021,NL414,3,6
2021,NUTS,2021,NL42,2,2
2021,NUTS,2021,NL423,3,2
2021,NUTS,2021,PL,0,2
2021,NUTS,2021,PL6,1,1
2021,NUTS,2021,PL63,2,1
2021,NUTS,2021,PL633,3,1
2021,NUTS,2021,PL9,1,1
2021,NUTS,2021,PL91,2,1
2021,NUTS,2021,PL911,3,1
2021,NUTS,2021,PT,0,3
2021,NUTS,2021,PT1,1,3
2021,NUTS,2021,PT16,2,1
2021,NUTS,2021,PT16D,3,1
2021,NUTS,2021,PT17,2,2
2021,NUTS,2021,PT170,3,2
2021,NUTS,2021,RO,0,4
2021,NUTS,2021,RO1,1,2
2021,NUTS,2021,RO11,2,1
2021,NUTS,2021,RO113,3,1
2021,NUTS,2021,RO12,2,1
2021,NUTS,2021,RO122,3,1
2021,NUTS,2021,RO3,1,1
2021,NUTS,2021,RO32,2,1
2021,NUTS,2021,RO321,3,1
2021,NUTS,2021,RO4,1,1
2021,NUTS,2021,RO42,2,1
2021,NUTS,2021,RO424,3,1
2021,NUTS,2021,SE,0,26
2021,NUTS,2021,SE1,1,19
2021,NUTS,2021,SE11,2,11
2021,NUTS,2021,SE110,3,11
2021,NUTS,2021,SE12,2,8
2021,NUTS,2021,SE121,3,5
2021,NUTS,2021,SE123,3,3
2021,NUTS,2021,SE2,1,6
2021,NUTS,2021,SE21,2,1
2021,NUTS,2021,SE212,3,1
2021,NUTS,2021,SE22,2,3
2021,NUTS,2021,SE224,3,3
2021,NUTS,2021,SE23,2,2
2021,NUTS,2021,SE232,3,2
2021,NUTS,2021,SE3,1,1
2021,NUTS,2021,SE32,2,1
2021,NUTS,2021,SE322,3,1
2021,NUTS,2021,SI,0,1
2021,NUTS,2021,SI0,1,1
2021,NUTS,2021,SI04,2,1
2021,NUTS,2021,SI041,3,1
2021,NUTS,2021,SK,0,4
2021,NUTS,2021,SK0,1,4
2021,NUTS,2021,SK01,2,4
2021,NUTS,2021,SK010,3,4
2021,NUTS,2021,UK,0,17
2021,NUTS,2021,UKD,1,1
2021,NUTS,2021,UKD4,2,1
2021,NUTS,2021,UKD44,3,1
2021,NUTS,2021,UKE,1,1
2021,NUTS,2021,UKE4,2,1
2021,NUTS,2021,UKE44,3,1
2021,NUTS,2021,UKG,1,3
2021,NUTS,2021,UKG3,2,3
2021,NUTS,2021,UKG31,3,2
2021,NUTS,2021,UKG33,3,1
2021,NUTS,2021,UKI,1,6
2021,NUTS,2021,UKI3,2,4
2021,NUTS,2021,UKI31,3,4
2021,NUTS,2021,UKI4,2,1
2021,NUTS,2021,UKI43,3,1
2021,NUTS,2021,UKI7,2,1
2021,NUTS,2021,UKI74,3,1
2021,NUTS,2021,UKJ,1,2
2021,NUTS,2021,UKJ4,2,2
2021,NUTS,2021,UKJ44,3,2
2021,NUTS,2021,UKL,1,1
2021,NUTS,2021,UKL2,2,1
2021,NUTS,2021,UKL22,3,1
2021,NUTS,2021,UKM,1,3
2021,NUTS,2021,UKM8,2,3
2021,NUTS,2021,UKM82,3,3
2022,NUTS,2021,IE,0,1
2022,NUTS,2021,IE0,1,1
2022,NUTS,2021,IE04,2,1
2022,NUTS,2021,IE042,3,1
