year,region_type,region_year_spec,region_id,region_level,diagnosis_proj_spec
2020,NUTS,2016,FRJ,1,1.77
2020,NUTS,2016,FRK,1,0.85
2020,NUTS,2016,FRL,1,1.43
2020,NUTS,2016,HR0,1,1.79
2020,NUTS,2016,HU1,1,0.75
2020,NUTS,2016,IE0,1,0.79
2020,NUTS,2016,ITC,1,0.91
2020,NUTS,2016,ITF,1,0.81
2020,NUTS,2016,ITG,1,1.33
2020,NUTS,2016,ITH,1,1.13
2020,NUTS,2016,ITI,1,0.78
2020,NUTS,2016,LT0,1,2.0
2020,NUTS,2016,LU0,1,1.32
2020,NUTS,2016,NL1,1,0.77
2020,NUTS,2016,NL2,1,1.64
2020,NUTS,2016,NL3,1,1.14
2020,NUTS,2016,NL4,1,0.41
2020,NUTS,2016,PL9,1,0.54
2020,NUTS,2016,PT1,1,0.45
2020,NUTS,2016,RO3,1,1.54
2020,NUTS,2016,SE1,1,1.34
2020,NUTS,2016,SE2,1,0.5
2020,NUTS,2016,SI0,1,1.35
2020,NUTS,2016,SK0,1,1.3
2020,NUTS,2016,UKF,1,0.67
2020,NUTS,2016,UKG,1,1.67
2020,NUTS,2016,UKH,1,1.43
2020,NUTS,2016,UKI,1,1.21
2020,NUTS,2016,UKJ,1,1.03
2020,NUTS,2016,UKL,1,0.71
2020,NUTS,2016,UKM,1,1.05
2020,NUTS,2016,AT12,2,1.0
2020,NUTS,2016,AT13,2,0.94
2020,NUTS,2016,AT22,2,0.4
2020,NUTS,2016,AT32,2,2.5
2020,NUTS,2016,AT33,2,1.25
2020,NUTS,2016,BE10,2,0.85
2020,NUTS,2016,BE21,2,1.4
2020,NUTS,2016,BE23,2,0.32
2020,NUTS,2016,BE24,2,1.25
2020,NUTS,2016,BE33,2,2.14
2020,NUTS,2016,CH05,2,10.0
2020,NUTS,2016,CY00,2,2.0
2020,NUTS,2016,CZ01,2,1.0
2020,NUTS,2016,CZ06,2,2.0
2020,NUTS,2016,CZ07,2,3.33
2020,NUTS,2016,DE12,2,1.27
2020,NUTS,2016,DE14,2,4.38
2020,NUTS,2016,DE21,2,1.65
2020,NUTS,2016,DE22,2,5.0
2020,NUTS,2016,DE23,2,3.33
2020,NUTS,2016,DE30,2,1.38
2020,NUTS,2016,DE60,2,1.43
2020,NUTS,2016,DE71,2,2.43
2020,NUTS,2016,DE72,2,6.0
2020,NUTS,2016,DE91,2,1.88
2020,NUTS,2016,DE92,2,2.11
2020,NUTS,2016,DEA1,2,1.74
2020,NUTS,2016,DEA2,2,1.2
2020,NUTS,2016,DEB3,2,0.63
2020,NUTS,2016,DED2,2,0.65
2020,NUTS,2016,DEE0,2,3.33
2020,NUTS,2016,DEF0,2,1.67
2020,NUTS,2016,DEG0,2,1.11
2020,NUTS,2016,DK01,2,1.84
2020,NUTS,2016,DK03,2,1.25
2020,NUTS,2016,DK04,2,1.5
2020,NUTS,2016,DK05,2,1.67
2020,NUTS,2016,EE00,2,0.24
2020,NUTS,2016,ES23,2,1.11
2020,NUTS,2016,ES24,2,0.56
2020,NUTS,2016,ES30,2,1.1
2020,NUTS,2016,ES41,2,2.86
2020,NUTS,2016,ES51,2,0.66
2020,NUTS,2016,ES52,2,1.0
2020,NUTS,2016,ES53,2,3.33
2020,NUTS,2016,ES61,2,0.71
2020,NUTS,2016,FI19,2,0.53
2020,NUTS,2016,FI1B,2,0.27
2020,NUTS,2016,FI1D,2,0.37
2020,NUTS,2016,FR10,2,1.56
2020,NUTS,2016,FRG0,2,2.0
2020,NUTS,2016,FRJ1,2,2.22
2020,NUTS,2016,FRJ2,2,1.25
2020,NUTS,2016,FRK2,2,0.91
2020,NUTS,2016,FRL0,2,1.43
2020,NUTS,2016,HR04,2,2.17
2020,NUTS,2016,HU11,2,0.86
2020,NUTS,2016,IE06,2,1.92
2020,NUTS,2016,ITC1,2,1.05
2020,NUTS,2016,ITC4,2,0.97
2020,NUTS,2016,ITF1,2,2.0
2020,NUTS,2016,ITF2,2,5.0
2020,NUTS,2016,ITF3,2,0.67
2020,NUTS,2016,ITG1,2,0.91
2020,NUTS,2016,ITG2,2,2.5
2020,NUTS,2016,ITH2,2,0.91
2020,NUTS,2016,ITH3,2,0.83
2020,NUTS,2016,ITH4,2,1.25
2020,NUTS,2016,ITH5,2,1.49
2020,NUTS,2016,ITI1,2,0.45
2020,NUTS,2016,ITI2,2,1.25
2020,NUTS,2016,ITI4,2,0.93
2020,NUTS,2016,LT01,2,2.0
2020,NUTS,2016,LT02,2,2.0
2020,NUTS,2016,LU00,2,1.32
2020,NUTS,2016,NL11,2,0.95
2020,NUTS,2016,NL21,2,0.5
2020,NUTS,2016,NL22,2,2.05
2020,NUTS,2016,NL23,2,3.33
2020,NUTS,2016,NL31,2,0.95
2020,NUTS,2016,NL32,2,1.12
2020,NUTS,2016,NL33,2,1.23
2020,NUTS,2016,NL41,2,0.38
2020,NUTS,2016,NL42,2,0.48
2020,NUTS,2016,PL91,2,0.54
2020,NUTS,2016,PT17,2,0.91
2020,NUTS,2016,RO32,2,1.54
2020,NUTS,2016,SE11,2,1.64
2020,NUTS,2016,SE12,2,0.67
2020,NUTS,2016,SE22,2,0.8
2020,NUTS,2016,SI03,2,1.88
2020,NUTS,2016,SI04,2,1.21
2020,NUTS,2016,SK01,2,1.58
2020,NUTS,2016,UKF1,2,1.43
2020,NUTS,2016,UKG1,2,10.0
2020,NUTS,2016,UKH1,2,2.5
2020,NUTS,2016,UKI3,2,1.25
2020,NUTS,2016,UKI7,2,2.86
2020,NUTS,2016,UKJ3,2,1.43
2020,NUTS,2016,UKJ4,2,3.33
2020,NUTS,2016,UKL2,2,0.83
2020,NUTS,2016,UKM8,2,1.54
2020,NUTS,2016,AT124,3,3.33
2020,NUTS,2016,AT130,3,0.94
2020,NUTS,2016,AT221,3,0.48
2020,NUTS,2016,AT322,3,10.0
2020,NUTS,2016,AT332,3,1.82
2020,NUTS,2016,BE100,3,0.85
2020,NUTS,2016,BE211,3,1.48
2020,NUTS,2016,BE213,3,1.54
2020,NUTS,2016,BE234,3,0.34
2020,NUTS,2016,BE241,3,0.91
2020,NUTS,2016,BE242,3,1.32
2020,NUTS,2016,BE332,3,2.14
2020,NUTS,2016,CH057,3,10.0
2020,NUTS,2016,CY000,3,2.0
2020,NUTS,2016,CZ010,3,1.0
2020,NUTS,2016,CZ063,3,10.0
2020,NUTS,2016,CZ071,3,5.0
2020,NUTS,2016,DE125,3,1.61
2020,NUTS,2016,DE126,3,4.0
2020,NUTS,2016,DE142,3,4.0
2020,NUTS,2016,DE143,3,10.0
2020,NUTS,2016,DE144,3,4.45
2020,NUTS,2016,DE212,3,1.92
2020,NUTS,2016,DE21H,3,0.77
2020,NUTS,2016,DE221,3,5.0
2020,NUTS,2016,DE232,3,5.0
2020,NUTS,2016,DE300,3,1.38
2020,NUTS,2016,DE600,3,1.43
2020,NUTS,2016,DE711,3,1.67
2020,NUTS,2016,DE712,3,2.17
2020,NUTS,2016,DE718,3,10.0
2020,NUTS,2016,DE71C,3,10.0
2020,NUTS,2016,DE721,3,6.67
2020,NUTS,2016,DE724,3,10.0
2020,NUTS,2016,DE911,3,2.5
2020,NUTS,2016,DE929,3,2.22
2020,NUTS,2016,DEA13,3,3.33
2020,NUTS,2016,DEA1A,3,4.0
2020,NUTS,2016,DEA22,3,1.36
2020,NUTS,2016,DEA23,3,2.5
2020,NUTS,2016,DEA26,3,1.25
2020,NUTS,2016,DEA2C,3,1.54
2020,NUTS,2016,DEB3J,3,2.0
2020,NUTS,2016,DED21,3,0.67
2020,NUTS,2016,DEE09,3,10.0
2020,NUTS,2016,DEF03,3,6.0
2020,NUTS,2016,DEG03,3,0.83
2020,NUTS,2016,DEG05,3,5.0
2020,NUTS,2016,DK011,3,1.6
2020,NUTS,2016,DK012,3,1.33
2020,NUTS,2016,DK013,3,3.64
2020,NUTS,2016,DK031,3,1.67
2020,NUTS,2016,DK042,3,1.77
2020,NUTS,2016,DK050,3,1.67
2020,NUTS,2016,EE001,3,0.48
2020,NUTS,2016,ES230,3,1.11
2020,NUTS,2016,ES243,3,0.56
2020,NUTS,2016,ES300,3,1.1
2020,NUTS,2016,ES417,3,6.67
2020,NUTS,2016,ES511,3,0.74
2020,NUTS,2016,ES523,3,1.25
2020,NUTS,2016,ES532,3,3.33
2020,NUTS,2016,ES614,3,2.5
2020,NUTS,2016,FI197,3,0.63
2020,NUTS,2016,FI1B1,3,0.27
2020,NUTS,2016,FI1D9,3,0.67
2020,NUTS,2016,FR101,3,1.62
2020,NUTS,2016,FR104,3,0.91
2020,NUTS,2016,FR105,3,0.67
2020,NUTS,2016,FR106,3,5.0
2020,NUTS,2016,FR107,3,5.56
2020,NUTS,2016,FRG01,3,1.67
2020,NUTS,2016,FRG02,3,5.0
2020,NUTS,2016,FRJ13,3,2.5
2020,NUTS,2016,FRJ23,3,1.25
2020,NUTS,2016,FRK26,3,1.79
2020,NUTS,2016,FRL04,3,1.88
2020,NUTS,2016,HR041,3,2.94
2020,NUTS,2016,HU110,3,0.86
2020,NUTS,2016,IE061,3,2.0
2020,NUTS,2016,ITC11,3,1.08
2020,NUTS,2016,ITC46,3,1.43
2020,NUTS,2016,ITC47,3,3.33
2020,NUTS,2016,ITC48,3,1.82
2020,NUTS,2016,ITC4C,3,0.86
2020,NUTS,2016,ITF14,3,10.0
2020,NUTS,2016,ITF21,3,10.0
2020,NUTS,2016,ITF33,3,0.83
2020,NUTS,2016,ITG12,3,1.0
2020,NUTS,2016,ITG27,3,2.5
2020,NUTS,2016,ITH20,3,0.91
2020,NUTS,2016,ITH35,3,1.43
2020,NUTS,2016,ITH36,3,1.0
2020,NUTS,2016,ITH42,3,3.33
2020,NUTS,2016,ITH53,3,10.0
2020,NUTS,2016,ITH54,3,3.33
2020,NUTS,2016,ITH55,3,1.19
2020,NUTS,2016,ITI17,3,0.37
2020,NUTS,2016,ITI19,3,2.86
2020,NUTS,2016,ITI21,3,1.25
2020,NUTS,2016,ITI43,3,0.94
2020,NUTS,2016,LT011,3,2.0
2020,NUTS,2016,LT022,3,2.0
2020,NUTS,2016,LU000,3,1.32
2020,NUTS,2016,NL113,3,1.0
2020,NUTS,2016,NL213,3,0.67
2020,NUTS,2016,NL221,3,2.63
2020,NUTS,2016,NL226,3,1.67
2020,NUTS,2016,NL230,3,3.33
2020,NUTS,2016,NL310,3,0.95
2020,NUTS,2016,NL329,3,1.21
2020,NUTS,2016,NL332,3,0.47
2020,NUTS,2016,NL333,3,0.27
2020,NUTS,2016,NL337,3,2.94
2020,NUTS,2016,NL33C,3,1.72
2020,NUTS,2016,NL412,3,1.33
2020,NUTS,2016,NL423,3,0.53
2020,NUTS,2016,PL911,3,0.54
2020,NUTS,2016,PT170,3,0.91
2020,NUTS,2016,RO321,3,2.5
2020,NUTS,2016,SE110,3,1.64
2020,NUTS,2016,SE121,3,1.05
2020,NUTS,2016,SE224,3,0.8
2020,NUTS,2016,SI032,3,3.0
2020,NUTS,2016,SI041,3,1.35
2020,NUTS,2016,SK010,3,1.58
2020,NUTS,2016,UKF14,3,1.43
2020,NUTS,2016,UKG11,3,10.0
2020,NUTS,2016,UKH12,3,3.33
2020,NUTS,2016,UKI31,3,1.0
2020,NUTS,2016,UKI32,3,1.67
2020,NUTS,2016,UKI74,3,2.5
2020,NUTS,2016,UKI75,3,3.33
2020,NUTS,2016,UKJ32,3,1.43
2020,NUTS,2016,UKJ44,3,3.33
2020,NUTS,2016,UKL22,3,0.91
2020,NUTS,2016,UKM82,3,1.54
2021,NUTS,2021,AT,0,0.99
2021,NUTS,2021,BE,0,0.88
2021,NUTS,2021,DE,0,1.11
2021,NUTS,2021,DK,0,0.73
2021,NUTS,2021,EE,0,0.62
2021,NUTS,2021,ES,0,1.07
2021,NUTS,2021,FI,0,1.03
2021,NUTS,2021,FR,0,1.09
2021,NUTS,2021,IE,0,1.55
2021,NUTS,2021,IT,0,0.83
2021,NUTS,2021,LU,0,1.18
2021,NUTS,2021,NL,0,1.32
2021,NUTS,2021,PL,0,0.46
2021,NUTS,2021,PT,0,2.04
2021,NUTS,2021,SE,0,1.12
2021,NUTS,2021,SK,0,3.86
2021,NUTS,2021,UK,0,0.92
2021,NUTS,2021,AT1,1,0.99
2021,NUTS,2021,AT3,1,1.96
2021,NUTS,2021,BE1,1,0.55
2021,NUTS,2021,BE2,1,1.45
2021,NUTS,2021,DE1,1,2.0
2021,NUTS,2021,DE2,1,0.51
2021,NUTS,2021,DE3,1,1.52
2021,NUTS,2021,DE8,1,5.62
2021,NUTS,2021,DE9,1,1.02
2021,NUTS,2021,DEA,1,1.81
2021,NUTS,2021,DED,1,0.73
2021,NUTS,2021,DK0,1,0.73
2021,NUTS,2021,EE0,1,0.62
2021,NUTS,2021,ES1,1,2.04
2021,NUTS,2021,ES2,1,3.12
2021,NUTS,2021,ES3,1,1.22
2021,NUTS,2021,ES5,1,0.4
2021,NUTS,2021,ES6,1,1.61
2021,NUTS,2021,FI1,1,1.03
2021,NUTS,2021,FR1,1,1.41
2021,NUTS,2021,FRK,1,1.15
2021,NUTS,2021,IE0,1,1.55
2021,NUTS,2021,ITC,1,0.88
2021,NUTS,2021,ITF,1,0.78
2021,NUTS,2021,ITH,1,1.1
2021,NUTS,2021,ITI,1,0.65
2021,NUTS,2021,LU0,1,1.18
2021,NUTS,2021,NL1,1,3.37
2021,NUTS,2021,NL2,1,0.8
2021,NUTS,2021,NL3,1,1.35
2021,NUTS,2021,NL4,1,0.92
2021,NUTS,2021,PL4,1,2.5
2021,NUTS,2021,PT1,1,2.07
2021,NUTS,2021,SE1,1,0.8
2021,NUTS,2021,SE2,1,1.22
2021,NUTS,2021,SE3,1,2.37
2021,NUTS,2021,SK0,1,3.86
2021,NUTS,2021,UKD,1,3.75
2021,NUTS,2021,UKF,1,3.75
2021,NUTS,2021,UKI,1,1.3
2021,NUTS,2021,UKM,1,1.07
2021,NUTS,2021,AT12,2,2.25
2021,NUTS,2021,AT13,2,0.85
2021,NUTS,2021,AT31,2,3.0
2021,NUTS,2021,BE10,2,0.55
2021,NUTS,2021,BE21,2,0.83
2021,NUTS,2021,BE23,2,3.21
2021,NUTS,2021,BE24,2,0.82
2021,NUTS,2021,BE25,2,3.21
2021,NUTS,2021,DE11,2,1.87
2021,NUTS,2021,DE12,2,2.33
2021,NUTS,2021,DE14,2,2.81
2021,NUTS,2021,DE21,2,0.64
2021,NUTS,2021,DE30,2,1.52
2021,NUTS,2021,DE80,2,5.62
2021,NUTS,2021,DE91,2,1.25
2021,NUTS,2021,DEA2,2,2.67
2021,NUTS,2021,DED5,2,2.25
2021,NUTS,2021,DK01,2,0.94
2021,NUTS,2021,DK02,2,22.49
2021,NUTS,2021,EE00,2,0.62
2021,NUTS,2021,ES12,2,3.75
2021,NUTS,2021,ES21,2,3.37
2021,NUTS,2021,ES24,2,4.5
2021,NUTS,2021,ES30,2,1.22
2021,NUTS,2021,ES51,2,0.56
2021,NUTS,2021,ES61,2,1.73
2021,NUTS,2021,FI1B,2,1.11
2021,NUTS,2021,FI1C,2,1.73
2021,NUTS,2021,FI1D,2,1.18
2021,NUTS,2021,FR10,2,1.41
2021,NUTS,2021,FRK1,2,7.5
2021,NUTS,2021,FRK2,2,0.62
2021,NUTS,2021,IE05,2,1.61
2021,NUTS,2021,IE06,2,1.93
2021,NUTS,2021,ITC1,2,0.92
2021,NUTS,2021,ITC3,2,1.41
2021,NUTS,2021,ITC4,2,0.77
2021,NUTS,2021,ITF3,2,1.25
2021,NUTS,2021,ITH2,2,1.41
2021,NUTS,2021,ITH3,2,2.19
2021,NUTS,2021,ITH5,2,0.45
2021,NUTS,2021,ITI1,2,1.22
2021,NUTS,2021,ITI4,2,0.54
2021,NUTS,2021,LU00,2,1.18
2021,NUTS,2021,NL11,2,3.37
2021,NUTS,2021,NL21,2,2.5
2021,NUTS,2021,NL31,2,2.21
2021,NUTS,2021,NL32,2,0.82
2021,NUTS,2021,NL33,2,1.22
2021,NUTS,2021,NL41,2,0.68
2021,NUTS,2021,NL42,2,1.41
2021,NUTS,2021,PL41,2,2.5
2021,NUTS,2021,PT16,2,4.09
2021,NUTS,2021,PT17,2,2.68
2021,NUTS,2021,SE11,2,1.23
2021,NUTS,2021,SE22,2,2.25
2021,NUTS,2021,SE33,2,5.62
2021,NUTS,2021,SK01,2,2.7
2021,NUTS,2021,SK02,2,5.62
2021,NUTS,2021,SK04,2,11.25
2021,NUTS,2021,UKD3,2,11.25
2021,NUTS,2021,UKF1,2,22.49
2021,NUTS,2021,UKI3,2,1.61
2021,NUTS,2021,UKM7,2,2.81
2021,NUTS,2021,AT123,3,11.25
2021,NUTS,2021,AT130,3,0.85
2021,NUTS,2021,AT312,3,1.87
2021,NUTS,2021,AT315,3,11.25
2021,NUTS,2021,BE100,3,0.55
2021,NUTS,2021,BE211,3,1.41
2021,NUTS,2021,BE234,3,3.33
2021,NUTS,2021,BE242,3,0.94
2021,NUTS,2021,BE251,3,22.49
2021,NUTS,2021,DE118,3,22.49
2021,NUTS,2021,DE122,3,1.25
2021,NUTS,2021,DE125,3,3.31
2021,NUTS,2021,DE144,3,11.25
2021,NUTS,2021,DE212,3,0.36
2021,NUTS,2021,DE21C,3,11.25
2021,NUTS,2021,DE300,3,1.52
2021,NUTS,2021,DE80N,3,7.5
2021,NUTS,2021,DE911,3,2.25
2021,NUTS,2021,DEA23,3,2.81
2021,NUTS,2021,DEA26,3,5.62
2021,NUTS,2021,DEA2D,3,7.5
2021,NUTS,2021,DED51,3,2.25
2021,NUTS,2021,DK011,3,1.36
2021,NUTS,2021,DK021,3,22.49
2021,NUTS,2021,EE008,3,0.9
2021,NUTS,2021,ES120,3,3.75
2021,NUTS,2021,ES211,3,5.62
2021,NUTS,2021,ES213,3,2.25
2021,NUTS,2021,ES243,3,4.5
2021,NUTS,2021,ES300,3,1.22
2021,NUTS,2021,ES511,3,0.32
2021,NUTS,2021,ES514,3,4.5
2021,NUTS,2021,ES618,3,2.5
2021,NUTS,2021,FI1B1,3,1.11
2021,NUTS,2021,FI1C1,3,2.04
2021,NUTS,2021,FI1D9,3,4.5
2021,NUTS,2021,FR101,3,2.06
2021,NUTS,2021,FR106,3,3.21
2021,NUTS,2021,FR107,3,3.21
2021,NUTS,2021,FRK14,3,7.5
2021,NUTS,2021,FRK26,3,1.32
2021,NUTS,2021,IE053,3,1.73
2021,NUTS,2021,IE061,3,1.32
2021,NUTS,2021,IE062,3,22.49
2021,NUTS,2021,ITC11,3,0.55
2021,NUTS,2021,ITC12,3,7.5
2021,NUTS,2021,ITC32,3,22.49
2021,NUTS,2021,ITC48,3,3.21
2021,NUTS,2021,ITC4C,3,0.61
2021,NUTS,2021,ITF34,3,22.49
2021,NUTS,2021,ITH20,3,1.41
2021,NUTS,2021,ITH31,3,3.75
2021,NUTS,2021,ITH36,3,3.37
2021,NUTS,2021,ITH55,3,0.62
2021,NUTS,2021,ITI14,3,2.5
2021,NUTS,2021,ITI43,3,0.55
2021,NUTS,2021,LU000,3,1.18
2021,NUTS,2021,NL113,3,3.37
2021,NUTS,2021,NL212,3,22.49
2021,NUTS,2021,NL213,3,1.41
2021,NUTS,2021,NL310,3,2.21
2021,NUTS,2021,NL329,3,0.87
2021,NUTS,2021,NL333,3,0.94
2021,NUTS,2021,NL337,3,2.18
2021,NUTS,2021,NL33C,3,1.45
2021,NUTS,2021,NL414,3,0.98
2021,NUTS,2021,NL423,3,1.5
2021,NUTS,2021,PL415,3,2.5
2021,NUTS,2021,PT16D,3,3.21
2021,NUTS,2021,PT16E,3,7.5
2021,NUTS,2021,PT170,3,2.68
2021,NUTS,2021,SE110,3,1.23
2021,NUTS,2021,SE224,3,2.25
2021,NUTS,2021,SE331,3,15.0
2021,NUTS,2021,SK010,3,2.7
2021,NUTS,2021,SK021,3,22.49
2021,NUTS,2021,SK042,3,11.25
2021,NUTS,2021,UKD33,3,11.25
2021,NUTS,2021,UKF14,3,22.49
2021,NUTS,2021,UKI31,3,0.78
2021,NUTS,2021,UKI32,3,2.25
2021,NUTS,2021,UKI34,3,22.49
2021,NUTS,2021,UKM75,3,3.75
2022,NUTS,2021,ES,0,6.1
2022,NUTS,2021,IE,0,5.08
2022,NUTS,2021,ES3,1,15.25
2022,NUTS,2021,IE0,1,5.08
2022,NUTS,2021,ES30,2,15.25
2022,NUTS,2021,IE05,2,15.25
2022,NUTS,2021,ES300,3,15.25
2022,NUTS,2021,IE053,3,15.25
