year,region_type,region_year_spec,region_id,region_level,biotech_fund_spec
2018,NUTS,2016,DEA13,3,2.97
2018,NUTS,2016,DEA22,3,0.18
2018,NUTS,2016,DEA23,3,1.44
2018,NUTS,2016,DEA26,3,1.64
2018,NUTS,2016,DEA2B,3,4.87
2018,NUTS,2016,DEA2C,3,0.04
2018,NUTS,2016,DEA52,3,1.22
2018,NUTS,2016,DEB32,3,0.28
2018,NUTS,2016,DEC05,3,3.0
2018,NUTS,2016,DED21,3,0.24
2018,NUTS,2016,DEG03,3,2.86
2018,NUTS,2016,DK011,3,1.86
2018,NUTS,2016,DK013,3,1.13
2018,NUTS,2016,DK031,3,1.51
2018,NUTS,2016,DK041,3,0.04
2018,NUTS,2016,DK042,3,1.83
2018,NUTS,2016,ES213,3,0.14
2018,NUTS,2016,ES243,3,0.39
2018,NUTS,2016,ES300,3,0.65
2018,NUTS,2016,ES511,3,0.58
2018,NUTS,2016,ES523,3,0.31
2018,NUTS,2016,FI1B1,3,0.06
2018,NUTS,2016,FI1C1,3,1.29
2018,NUTS,2016,FI1D2,3,4.67
2018,NUTS,2016,FR101,3,1.91
2018,NUTS,2016,FR102,3,0.1
2018,NUTS,2016,FR104,3,3.49
2018,NUTS,2016,FR105,3,1.51
2018,NUTS,2016,FRE11,3,1.55
2018,NUTS,2016,FRF11,3,0.56
2018,NUTS,2016,FRJ23,3,0.69
2018,NUTS,2016,FRK26,3,4.61
2018,NUTS,2016,FRL04,3,1.29
2018,NUTS,2016,HR031,3,2.23
2018,NUTS,2016,HU120,3,4.07
2018,NUTS,2016,IE042,3,1.53
2018,NUTS,2016,IE061,3,1.58
2018,NUTS,2016,ITC11,3,0.5
2018,NUTS,2016,ITC33,3,1.6
2018,NUTS,2016,ITC41,3,4.87
2018,NUTS,2016,ITC46,3,2.04
2018,NUTS,2016,ITC4C,3,1.34
2018,NUTS,2016,ITF33,3,0.66
2018,NUTS,2016,ITG17,3,4.87
2018,NUTS,2016,ITH20,3,2.13
2018,NUTS,2016,ITH55,3,1.49
2018,NUTS,2016,ITI14,3,0.67
2018,NUTS,2016,ITI19,3,0.38
2018,NUTS,2016,ITI21,3,0.65
2018,NUTS,2016,ITI33,3,2.06
2018,NUTS,2016,ITI43,3,0.33
2018,NUTS,2016,LT011,3,0.9
2018,NUTS,2016,LT022,3,0.06
2018,NUTS,2016,LU000,3,0.25
2018,NUTS,2016,LV006,3,1.1
2018,NUTS,2016,NL113,3,0.51
2018,NUTS,2016,NL221,3,1.38
2018,NUTS,2016,NL226,3,1.18
2018,NUTS,2016,NL230,3,1.01
2018,NUTS,2016,NL310,3,1.25
2018,NUTS,2016,NL329,3,0.85
2018,NUTS,2016,NL333,3,0.13
2018,NUTS,2016,NL337,3,3.0
2018,NUTS,2016,NL33C,3,0.97
2018,NUTS,2016,NL413,3,4.32
2018,NUTS,2016,NL414,3,1.07
2018,NUTS,2016,NL423,3,2.76
2018,NUTS,2016,PL415,3,1.25
2018,NUTS,2016,PL633,3,2.89
2018,NUTS,2016,PL841,3,4.87
2018,NUTS,2016,PL911,3,0.9
2018,NUTS,2016,PT112,3,1.39
2018,NUTS,2016,PT119,3,1.08
2018,NUTS,2016,PT11A,3,1.11
2018,NUTS,2016,PT170,3,3.08
2018,NUTS,2016,RO113,3,0.42
2018,NUTS,2016,RO126,3,4.87
2018,NUTS,2016,RO213,3,4.87
2018,NUTS,2016,RO321,3,0.05
2018,NUTS,2016,RO322,3,4.87
2018,NUTS,2016,RO424,3,0.09
2018,NUTS,2016,SE110,3,1.37
2018,NUTS,2016,SE224,3,2.36
2018,NUTS,2016,SI041,3,0.18
2018,NUTS,2016,UKD33,3,0.03
2018,NUTS,2016,UKE11,3,1.22
2018,NUTS,2016,UKE42,3,4.04
2018,NUTS,2016,UKF14,3,0.48
2018,NUTS,2016,UKF21,3,0.63
2018,NUTS,2016,UKG31,3,1.51
2018,NUTS,2016,UKI31,3,1.51
2018,NUTS,2016,UKI32,3,3.21
2018,NUTS,2016,UKI33,3,4.12
2018,NUTS,2016,UKI44,3,0.35
2018,NUTS,2016,UKI74,3,0.38
2018,NUTS,2016,UKJ11,3,3.3
2018,NUTS,2016,UKJ32,3,0.81
2018,NUTS,2016,UKL22,3,0.36
2018,NUTS,2016,UKM82,3,0.71
2019,NUTS,2016,AT,0,0.98
2019,NUTS,2016,BE,0,0.7
2019,NUTS,2016,CZ,0,1.66
2019,NUTS,2016,DE,0,1.28
2019,NUTS,2016,DK,0,1.52
2019,NUTS,2016,EE,0,0.3
2019,NUTS,2016,ES,0,0.89
2019,NUTS,2016,FI,0,0.59
2019,NUTS,2016,FR,0,0.85
2019,NUTS,2016,HR,0,0.08
2019,NUTS,2016,HU,0,1.07
2019,NUTS,2016,IE,0,1.31
2019,NUTS,2016,IT,0,0.89
2019,NUTS,2016,LT,0,0.16
2019,NUTS,2016,LU,0,1.54
2019,NUTS,2016,LV,0,0.58
2019,NUTS,2016,NL,0,0.95
2019,NUTS,2016,PL,0,0.33
2019,NUTS,2016,PT,0,0.69
2019,NUTS,2016,RO,0,0.04
2019,NUTS,2016,SE,0,1.89
2019,NUTS,2016,SI,0,0.39
2019,NUTS,2016,UK,0,1.3
2019,NUTS,2016,AT1,1,1.25
2019,NUTS,2016,AT2,1,0.16
2019,NUTS,2016,AT3,1,1.3
2019,NUTS,2016,BE1,1,0.26
2019,NUTS,2016,BE2,1,1.53
2019,NUTS,2016,BE3,1,1.05
2019,NUTS,2016,CZ0,1,1.66
2019,NUTS,2016,DE1,1,0.89
2019,NUTS,2016,DE2,1,1.09
2019,NUTS,2016,DE3,1,1.85
2019,NUTS,2016,DE5,1,1.23
2019,NUTS,2016,DE6,1,0.03
2019,NUTS,2016,DE7,1,2.49
2019,NUTS,2016,DE9,1,2.58
2019,NUTS,2016,DEA,1,0.89
2019,NUTS,2016,DEB,1,1.9
2019,NUTS,2016,DEC,1,3.2
2019,NUTS,2016,DED,1,0.56
2019,NUTS,2016,DEF,1,2.44
2019,NUTS,2016,DEG,1,2.75
2019,NUTS,2016,DK0,1,1.52
2019,NUTS,2016,EE0,1,0.3
2019,NUTS,2016,ES2,1,0.02
2019,NUTS,2016,ES3,1,0.94
2019,NUTS,2016,ES5,1,1.16
2019,NUTS,2016,ES6,1,1.37
2019,NUTS,2016,FI1,1,0.59
2019,NUTS,2016,FR1,1,0.97
2019,NUTS,2016,FRC,1,0.09
2019,NUTS,2016,FRE,1,0.33
2019,NUTS,2016,FRF,1,1.05
2019,NUTS,2016,FRH,1,1.69
2019,NUTS,2016,FRI,1,0.69
2019,NUTS,2016,FRK,1,0.68
2019,NUTS,2016,FRL,1,2.03
2019,NUTS,2016,HR0,1,0.08
2019,NUTS,2016,HU1,1,1.14
2019,NUTS,2016,HU3,1,0.87
2019,NUTS,2016,IE0,1,1.31
2019,NUTS,2016,ITC,1,0.77
2019,NUTS,2016,ITF,1,0.34
2019,NUTS,2016,ITG,1,0.55
2019,NUTS,2016,ITH,1,0.73
2019,NUTS,2016,ITI,1,1.2
2019,NUTS,2016,LT0,1,0.16
2019,NUTS,2016,LU0,1,1.54
2019,NUTS,2016,LV0,1,0.58
2019,NUTS,2016,NL1,1,1.07
2019,NUTS,2016,NL2,1,1.29
2019,NUTS,2016,NL3,1,0.99
2019,NUTS,2016,NL4,1,0.04
2019,NUTS,2016,PL2,1,2.66
2019,NUTS,2016,PL4,1,0.32
2019,NUTS,2016,PL7,1,0.82
2019,NUTS,2016,PL9,1,0.0
2019,NUTS,2016,PT1,1,0.72
2019,NUTS,2016,RO4,1,1.62
2019,NUTS,2016,SE1,1,2.66
2019,NUTS,2016,SE2,1,0.13
2019,NUTS,2016,SI0,1,0.39
2019,NUTS,2016,UKD,1,1.02
2019,NUTS,2016,UKE,1,0.31
2019,NUTS,2016,UKF,1,0.94
2019,NUTS,2016,UKG,1,0.22
2019,NUTS,2016,UKH,1,1.02
2019,NUTS,2016,UKI,1,2.12
2019,NUTS,2016,UKJ,1,0.29
2019,NUTS,2016,UKL,1,0.96
2019,NUTS,2016,UKM,1,1.24
2019,NUTS,2016,AT12,2,1.65
2019,NUTS,2016,AT13,2,1.18
2019,NUTS,2016,AT22,2,0.19
2019,NUTS,2016,AT32,2,1.6
2019,NUTS,2016,AT33,2,2.48
2019,NUTS,2016,BE10,2,0.26
2019,NUTS,2016,BE21,2,1.86
2019,NUTS,2016,BE22,2,4.77
2019,NUTS,2016,BE23,2,2.29
2019,NUTS,2016,BE24,2,1.02
2019,NUTS,2016,BE32,2,1.41
2019,NUTS,2016,BE33,2,2.16
2019,NUTS,2016,BE35,2,0.95
2019,NUTS,2016,CZ01,2,2.21
2019,NUTS,2016,CZ06,2,0.77
2019,NUTS,2016,CZ07,2,0.48
2019,NUTS,2016,DE12,2,1.26
2019,NUTS,2016,DE13,2,0.22
2019,NUTS,2016,DE14,2,0.03
2019,NUTS,2016,DE21,2,1.06
2019,NUTS,2016,DE23,2,1.32
2019,NUTS,2016,DE26,2,5.12
2019,NUTS,2016,DE30,2,1.85
2019,NUTS,2016,DE50,2,1.23
2019,NUTS,2016,DE60,2,0.03
2019,NUTS,2016,DE71,2,2.45
2019,NUTS,2016,DE72,2,5.12
2019,NUTS,2016,DE91,2,3.05
2019,NUTS,2016,DE92,2,2.56
2019,NUTS,2016,DE94,2,2.12
2019,NUTS,2016,DEA1,2,0.65
2019,NUTS,2016,DEA2,2,0.8
2019,NUTS,2016,DEA5,2,2.62
2019,NUTS,2016,DEB3,2,2.15
2019,NUTS,2016,DEC0,2,3.2
2019,NUTS,2016,DED2,2,0.62
2019,NUTS,2016,DED5,2,0.56
2019,NUTS,2016,DEF0,2,2.44
2019,NUTS,2016,DEG0,2,2.75
2019,NUTS,2016,DK01,2,2.06
2019,NUTS,2016,DK03,2,0.39
2019,NUTS,2016,DK04,2,0.32
2019,NUTS,2016,EE00,2,0.3
2019,NUTS,2016,ES24,2,0.12
2019,NUTS,2016,ES30,2,0.94
2019,NUTS,2016,ES51,2,1.45
2019,NUTS,2016,ES52,2,0.71
2019,NUTS,2016,ES61,2,1.36
2019,NUTS,2016,ES62,2,1.43
2019,NUTS,2016,FI19,2,0.34
2019,NUTS,2016,FI1B,2,0.2
2019,NUTS,2016,FI1D,2,1.86
2019,NUTS,2016,FR10,2,0.97
2019,NUTS,2016,FRC2,2,0.09
2019,NUTS,2016,FRE1,2,0.33
2019,NUTS,2016,FRF1,2,1.54
2019,NUTS,2016,FRH0,2,1.69
2019,NUTS,2016,FRI1,2,1.34
2019,NUTS,2016,FRK1,2,1.84
2019,NUTS,2016,FRK2,2,0.57
2019,NUTS,2016,FRL0,2,2.03
2019,NUTS,2016,HR04,2,0.1
2019,NUTS,2016,HU11,2,1.01
2019,NUTS,2016,HU12,2,1.63
2019,NUTS,2016,HU33,2,2.71
2019,NUTS,2016,IE04,2,1.2
2019,NUTS,2016,IE06,2,2.27
2019,NUTS,2016,ITC1,2,0.14
2019,NUTS,2016,ITC3,2,0.31
2019,NUTS,2016,ITC4,2,0.97
2019,NUTS,2016,ITF1,2,5.12
2019,NUTS,2016,ITF4,2,0.39
2019,NUTS,2016,ITG2,2,1.09
2019,NUTS,2016,ITH2,2,1.86
2019,NUTS,2016,ITH3,2,0.73
2019,NUTS,2016,ITH4,2,1.09
2019,NUTS,2016,ITH5,2,0.25
2019,NUTS,2016,ITI1,2,1.35
2019,NUTS,2016,ITI3,2,0.69
2019,NUTS,2016,ITI4,2,1.16
2019,NUTS,2016,LT01,2,0.22
2019,NUTS,2016,LU00,2,1.54
2019,NUTS,2016,LV00,2,0.58
2019,NUTS,2016,NL11,2,1.2
2019,NUTS,2016,NL21,2,0.15
2019,NUTS,2016,NL22,2,2.47
2019,NUTS,2016,NL23,2,1.03
2019,NUTS,2016,NL31,2,0.83
2019,NUTS,2016,NL32,2,1.36
2019,NUTS,2016,NL33,2,0.83
2019,NUTS,2016,NL41,2,0.05
2019,NUTS,2016,PL21,2,2.66
2019,NUTS,2016,PL41,2,0.32
2019,NUTS,2016,PL71,2,0.82
2019,NUTS,2016,PL91,2,0.0
2019,NUTS,2016,PT11,2,0.39
2019,NUTS,2016,PT17,2,0.97
2019,NUTS,2016,RO42,2,1.62
2019,NUTS,2016,SE11,2,3.26
2019,NUTS,2016,SE12,2,2.05
2019,NUTS,2016,SE22,2,0.23
2019,NUTS,2016,SI04,2,0.47
2019,NUTS,2016,UKD3,2,1.6
2019,NUTS,2016,UKE3,2,5.12
2019,NUTS,2016,UKE4,2,0.23
2019,NUTS,2016,UKF1,2,0.6
2019,NUTS,2016,UKF2,2,1.42
2019,NUTS,2016,UKG3,2,0.22
2019,NUTS,2016,UKH1,2,2.1
2019,NUTS,2016,UKI3,2,2.11
2019,NUTS,2016,UKI4,2,2.49
2019,NUTS,2016,UKI7,2,0.9
2019,NUTS,2016,UKJ1,2,0.54
2019,NUTS,2016,UKJ3,2,0.36
2019,NUTS,2016,UKL2,2,1.17
2019,NUTS,2016,UKM7,2,4.21
2019,NUTS,2016,UKM8,2,0.81
2019,NUTS,2016,AT126,3,3.85
2019,NUTS,2016,AT127,3,1.13
2019,NUTS,2016,AT130,3,1.18
2019,NUTS,2016,AT221,3,0.21
2019,NUTS,2016,AT323,3,1.6
2019,NUTS,2016,AT332,3,3.31
2019,NUTS,2016,BE100,3,0.26
2019,NUTS,2016,BE211,3,2.63
2019,NUTS,2016,BE221,3,5.12
2019,NUTS,2016,BE223,3,5.12
2019,NUTS,2016,BE234,3,2.41
2019,NUTS,2016,BE241,3,0.43
2019,NUTS,2016,BE242,3,1.16
2019,NUTS,2016,BE322,3,1.76
2019,NUTS,2016,BE332,3,2.16
2019,NUTS,2016,BE352,3,0.95
2019,NUTS,2016,CZ010,3,2.21
2019,NUTS,2016,CZ064,3,0.82
2019,NUTS,2016,CZ071,3,0.95
2019,NUTS,2016,DE122,3,0.23
2019,NUTS,2016,DE125,3,1.52
2019,NUTS,2016,DE126,3,1.85
2019,NUTS,2016,DE128,3,1.26
2019,NUTS,2016,DE139,3,3.05
2019,NUTS,2016,DE143,3,5.12
2019,NUTS,2016,DE212,3,1.18
2019,NUTS,2016,DE21H,3,0.19
2019,NUTS,2016,DE21N,3,5.12
2019,NUTS,2016,DE232,3,1.78
2019,NUTS,2016,DE263,3,5.12
2019,NUTS,2016,DE300,3,1.85
2019,NUTS,2016,DE501,3,1.38
2019,NUTS,2016,DE600,3,0.03
2019,NUTS,2016,DE711,3,0.44
2019,NUTS,2016,DE712,3,2.55
2019,NUTS,2016,DE71C,3,4.56
2019,NUTS,2016,DE724,3,5.12
2019,NUTS,2016,DE911,3,3.24
2019,NUTS,2016,DE91B,3,5.12
2019,NUTS,2016,DE91C,3,0.74
2019,NUTS,2016,DE929,3,3.05
2019,NUTS,2016,DE94D,3,5.12
2019,NUTS,2016,DEA13,3,0.63
2019,NUTS,2016,DEA19,3,4.65
2019,NUTS,2016,DEA22,3,1.15
2019,NUTS,2016,DEA26,3,0.72
2019,NUTS,2016,DEA2B,3,5.12
2019,NUTS,2016,DEA2C,3,1.11
2019,NUTS,2016,DEA2D,3,0.02
2019,NUTS,2016,DEA52,3,2.62
2019,NUTS,2016,DEB35,3,1.88
2019,NUTS,2016,DEB3J,3,4.02
2019,NUTS,2016,DEC05,3,4.25
2019,NUTS,2016,DED21,3,0.63
2019,NUTS,2016,DED51,3,0.56
2019,NUTS,2016,DEF02,3,3.94
2019,NUTS,2016,DEF0D,3,2.56
2019,NUTS,2016,DEG03,3,3.4
2019,NUTS,2016,DK011,3,2.44
2019,NUTS,2016,DK012,3,1.12
2019,NUTS,2016,DK013,3,1.53
2019,NUTS,2016,DK031,3,0.59
2019,NUTS,2016,DK042,3,0.35
2019,NUTS,2016,EE001,3,0.05
2019,NUTS,2016,EE008,3,0.6
2019,NUTS,2016,ES243,3,0.12
2019,NUTS,2016,ES300,3,0.94
2019,NUTS,2016,ES511,3,1.49
2019,NUTS,2016,ES521,3,0.63
2019,NUTS,2016,ES523,3,0.76
2019,NUTS,2016,ES614,3,0.43
2019,NUTS,2016,ES618,3,2.78
2019,NUTS,2016,ES620,3,1.43
2019,NUTS,2016,FI193,3,0.6
2019,NUTS,2016,FI1B1,3,0.2
2019,NUTS,2016,FI1D2,3,4.83
2019,NUTS,2016,FR101,3,1.16
2019,NUTS,2016,FR102,3,2.33
2019,NUTS,2016,FR104,3,0.09
2019,NUTS,2016,FR105,3,0.83
2019,NUTS,2016,FR106,3,0.25
2019,NUTS,2016,FRC21,3,0.09
2019,NUTS,2016,FRE11,3,0.33
2019,NUTS,2016,FRF11,3,1.54
2019,NUTS,2016,FRH02,3,3.32
2019,NUTS,2016,FRI12,3,1.95
2019,NUTS,2016,FRK14,3,1.84
2019,NUTS,2016,FRK24,3,0.42
2019,NUTS,2016,FRK25,3,5.12
2019,NUTS,2016,FRK26,3,1.39
2019,NUTS,2016,FRL04,3,3.86
2019,NUTS,2016,HR04B,3,4.71
2019,NUTS,2016,HU110,3,1.01
2019,NUTS,2016,HU120,3,1.63
2019,NUTS,2016,HU333,3,2.71
2019,NUTS,2016,IE042,3,1.2
2019,NUTS,2016,IE061,3,2.27
2019,NUTS,2016,ITC12,3,5.12
2019,NUTS,2016,ITC33,3,0.31
2019,NUTS,2016,ITC41,3,1.81
2019,NUTS,2016,ITC48,3,2.19
2019,NUTS,2016,ITC4C,3,0.99
2019,NUTS,2016,ITC4D,3,1.2
2019,NUTS,2016,ITF12,3,5.12
2019,NUTS,2016,ITF14,3,5.12
2019,NUTS,2016,ITF46,3,1.71
2019,NUTS,2016,ITG27,3,2.59
2019,NUTS,2016,ITH20,3,1.86
2019,NUTS,2016,ITH36,3,1.45
2019,NUTS,2016,ITH44,3,2.62
2019,NUTS,2016,ITH52,3,1.77
2019,NUTS,2016,ITH54,3,0.32
2019,NUTS,2016,ITH56,3,1.36
2019,NUTS,2016,ITI14,3,0.82
2019,NUTS,2016,ITI17,3,0.26
2019,NUTS,2016,ITI19,3,4.66
2019,NUTS,2016,ITI32,3,4.25
2019,NUTS,2016,ITI43,3,1.17
2019,NUTS,2016,LT011,3,0.22
2019,NUTS,2016,LU000,3,1.54
2019,NUTS,2016,LV006,3,0.68
2019,NUTS,2016,NL113,3,1.2
2019,NUTS,2016,NL213,3,0.15
2019,NUTS,2016,NL221,3,1.71
2019,NUTS,2016,NL225,3,5.12
2019,NUTS,2016,NL226,3,2.91
2019,NUTS,2016,NL230,3,1.03
2019,NUTS,2016,NL310,3,0.83
2019,NUTS,2016,NL329,3,1.53
2019,NUTS,2016,NL332,3,0.18
2019,NUTS,2016,NL333,3,0.22
2019,NUTS,2016,NL337,3,1.84
2019,NUTS,2016,NL33C,3,0.84
2019,NUTS,2016,NL414,3,0.08
2019,NUTS,2016,PL213,3,2.66
2019,NUTS,2016,PL415,3,0.33
2019,NUTS,2016,PL711,3,0.82
2019,NUTS,2016,PL911,3,0.0
2019,NUTS,2016,PT112,3,0.82
2019,NUTS,2016,PT11A,3,0.36
2019,NUTS,2016,PT170,3,0.97
2019,NUTS,2016,RO424,3,5.12
2019,NUTS,2016,SE110,3,3.26
2019,NUTS,2016,SE121,3,2.49
2019,NUTS,2016,SE124,3,3.08
2019,NUTS,2016,SE224,3,0.23
2019,NUTS,2016,SI041,3,0.54
2019,NUTS,2016,UKD33,3,1.6
2019,NUTS,2016,UKE32,3,5.12
2019,NUTS,2016,UKE42,3,0.23
2019,NUTS,2016,UKF14,3,0.6
2019,NUTS,2016,UKF21,3,1.42
2019,NUTS,2016,UKG31,3,0.27
2019,NUTS,2016,UKH14,3,5.12
2019,NUTS,2016,UKI31,3,1.37
2019,NUTS,2016,UKI32,3,2.62
2019,NUTS,2016,UKI33,3,5.12
2019,NUTS,2016,UKI34,3,2.21
2019,NUTS,2016,UKI42,3,4.04
2019,NUTS,2016,UKI75,3,2.36
2019,NUTS,2016,UKJ12,3,0.63
2019,NUTS,2016,UKJ32,3,0.36
2019,NUTS,2016,UKL22,3,1.17
2019,NUTS,2016,UKM75,3,4.21
2019,NUTS,2016,UKM82,3,0.81
2020,NUTS,2016,AT,0,0.75
2020,NUTS,2016,BE,0,0.85
2020,NUTS,2016,CZ,0,0.25
2020,NUTS,2016,DE,0,0.94
2020,NUTS,2016,DK,0,0.79
2020,NUTS,2016,EE,0,0.4
2020,NUTS,2016,ES,0,1.42
2020,NUTS,2016,FI,0,0.49
2020,NUTS,2016,FR,0,1.33
2020,NUTS,2016,HR,0,0.22
2020,NUTS,2016,HU,0,0.73
2020,NUTS,2016,IE,0,0.67
2020,NUTS,2016,IT,0,0.76
2020,NUTS,2016,LT,0,0.18
2020,NUTS,2016,LU,0,1.68
2020,NUTS,2016,LV,0,1.27
2020,NUTS,2016,NL,0,1.37
2020,NUTS,2016,PL,0,0.16
2020,NUTS,2016,PT,0,0.52
2020,NUTS,2016,RO,0,0.2
2020,NUTS,2016,SE,0,1.29
2020,NUTS,2016,SI,0,0.76
2020,NUTS,2016,SK,0,0.62
2020,NUTS,2016,UK,0,0.73
2020,NUTS,2016,AT1,1,1.12
2020,NUTS,2016,AT2,1,0.47
2020,NUTS,2016,AT3,1,0.16
2020,NUTS,2016,BE1,1,0.69
2020,NUTS,2016,BE2,1,0.86
2020,NUTS,2016,BE3,1,1.31
2020,NUTS,2016,CZ0,1,0.25
2020,NUTS,2016,DE1,1,1.13
2020,NUTS,2016,DE2,1,0.74
2020,NUTS,2016,DE3,1,0.7
2020,NUTS,2016,DE4,1,0.47
2020,NUTS,2016,DE6,1,1.52
2020,NUTS,2016,DE7,1,1.54
2020,NUTS,2016,DE8,1,0.37
2020,NUTS,2016,DE9,1,2.15
2020,NUTS,2016,DEA,1,0.36
2020,NUTS,2016,DEB,1,0.25
2020,NUTS,2016,DEC,1,2.77
2020,NUTS,2016,DED,1,0.34
2020,NUTS,2016,DEF,1,2.26
2020,NUTS,2016,DEG,1,1.9
2020,NUTS,2016,DK0,1,0.79
2020,NUTS,2016,EE0,1,0.4
2020,NUTS,2016,ES1,1,0.46
2020,NUTS,2016,ES2,1,1.7
2020,NUTS,2016,ES3,1,1.73
2020,NUTS,2016,ES4,1,0.04
2020,NUTS,2016,ES5,1,1.22
2020,NUTS,2016,ES6,1,0.4
2020,NUTS,2016,FI1,1,0.49
2020,NUTS,2016,FR1,1,1.48
2020,NUTS,2016,FRE,1,2.98
2020,NUTS,2016,FRF,1,1.02
2020,NUTS,2016,FRG,1,2.31
2020,NUTS,2016,FRI,1,0.37
2020,NUTS,2016,FRJ,1,0.02
2020,NUTS,2016,FRK,1,0.93
2020,NUTS,2016,FRL,1,0.89
2020,NUTS,2016,FRM,1,4.22
2020,NUTS,2016,HR0,1,0.22
2020,NUTS,2016,HU1,1,0.6
2020,NUTS,2016,HU3,1,1.74
2020,NUTS,2016,IE0,1,0.67
2020,NUTS,2016,ITC,1,0.79
2020,NUTS,2016,ITF,1,1.61
2020,NUTS,2016,ITH,1,1.06
2020,NUTS,2016,ITI,1,0.52
2020,NUTS,2016,LT0,1,0.18
2020,NUTS,2016,LU0,1,1.68
2020,NUTS,2016,LV0,1,1.27
2020,NUTS,2016,NL1,1,1.28
2020,NUTS,2016,NL2,1,2.11
2020,NUTS,2016,NL3,1,1.46
2020,NUTS,2016,NL4,1,0.42
2020,NUTS,2016,PL7,1,4.22
2020,NUTS,2016,PL9,1,0.14
2020,NUTS,2016,PT1,1,0.53
2020,NUTS,2016,RO2,1,0.73
2020,NUTS,2016,RO3,1,0.18
2020,NUTS,2016,SE1,1,1.34
2020,NUTS,2016,SE2,1,1.29
2020,NUTS,2016,SI0,1,0.76
2020,NUTS,2016,SK0,1,0.62
2020,NUTS,2016,UKD,1,0.34
2020,NUTS,2016,UKE,1,0.74
2020,NUTS,2016,UKF,1,0.77
2020,NUTS,2016,UKG,1,1.13
2020,NUTS,2016,UKI,1,1.14
2020,NUTS,2016,UKJ,1,0.27
2020,NUTS,2016,UKL,1,1.43
2020,NUTS,2016,UKM,1,0.6
2020,NUTS,2016,AT13,2,1.18
2020,NUTS,2016,AT22,2,0.51
2020,NUTS,2016,AT32,2,1.15
2020,NUTS,2016,AT33,2,0.06
2020,NUTS,2016,BE10,2,0.69
2020,NUTS,2016,BE21,2,1.46
2020,NUTS,2016,BE22,2,2.63
2020,NUTS,2016,BE23,2,1.32
2020,NUTS,2016,BE24,2,0.23
2020,NUTS,2016,BE31,2,0.92
2020,NUTS,2016,BE32,2,3.92
2020,NUTS,2016,BE33,2,2.42
2020,NUTS,2016,CZ01,2,0.27
2020,NUTS,2016,CZ02,2,0.67
2020,NUTS,2016,CZ08,2,0.78
2020,NUTS,2016,DE11,2,0.15
2020,NUTS,2016,DE12,2,1.62
2020,NUTS,2016,DE13,2,1.82
2020,NUTS,2016,DE14,2,0.21
2020,NUTS,2016,DE21,2,0.79
2020,NUTS,2016,DE22,2,2.3
2020,NUTS,2016,DE30,2,0.7
2020,NUTS,2016,DE40,2,0.47
2020,NUTS,2016,DE60,2,1.52
2020,NUTS,2016,DE71,2,1.68
2020,NUTS,2016,DE80,2,0.37
2020,NUTS,2016,DE91,2,3.3
2020,NUTS,2016,DE92,2,1.23
2020,NUTS,2016,DEA2,2,0.48
2020,NUTS,2016,DEB3,2,0.3
2020,NUTS,2016,DEC0,2,2.77
2020,NUTS,2016,DED2,2,0.37
2020,NUTS,2016,DED5,2,0.37
2020,NUTS,2016,DEF0,2,2.26
2020,NUTS,2016,DEG0,2,1.9
2020,NUTS,2016,DK01,2,1.01
2020,NUTS,2016,DK03,2,0.48
2020,NUTS,2016,DK04,2,0.4
2020,NUTS,2016,EE00,2,0.4
2020,NUTS,2016,ES12,2,3.53
2020,NUTS,2016,ES21,2,1.47
2020,NUTS,2016,ES22,2,0.29
2020,NUTS,2016,ES23,2,1.14
2020,NUTS,2016,ES24,2,2.48
2020,NUTS,2016,ES30,2,1.73
2020,NUTS,2016,ES43,2,2.86
2020,NUTS,2016,ES51,2,1.49
2020,NUTS,2016,ES52,2,0.16
2020,NUTS,2016,ES61,2,0.46
2020,NUTS,2016,FI19,2,1.52
2020,NUTS,2016,FI1B,2,0.44
2020,NUTS,2016,FI1D,2,0.29
2020,NUTS,2016,FR10,2,1.48
2020,NUTS,2016,FRE1,2,3.36
2020,NUTS,2016,FRF1,2,1.26
2020,NUTS,2016,FRG0,2,2.31
2020,NUTS,2016,FRI1,2,0.39
2020,NUTS,2016,FRJ1,2,0.04
2020,NUTS,2016,FRK2,2,0.94
2020,NUTS,2016,FRL0,2,0.89
2020,NUTS,2016,FRM0,2,4.22
2020,NUTS,2016,HR04,2,0.27
2020,NUTS,2016,HU11,2,0.66
2020,NUTS,2016,HU33,2,2.19
2020,NUTS,2016,IE04,2,0.43
2020,NUTS,2016,IE05,2,0.02
2020,NUTS,2016,IE06,2,1.4
2020,NUTS,2016,ITC1,2,0.19
2020,NUTS,2016,ITC3,2,0.49
2020,NUTS,2016,ITC4,2,0.97
2020,NUTS,2016,ITF3,2,2.56
2020,NUTS,2016,ITF4,2,0.6
2020,NUTS,2016,ITF5,2,4.22
2020,NUTS,2016,ITH2,2,0.39
2020,NUTS,2016,ITH3,2,2.03
2020,NUTS,2016,ITH5,2,0.88
2020,NUTS,2016,ITI1,2,0.61
2020,NUTS,2016,ITI2,2,1.72
2020,NUTS,2016,ITI4,2,0.46
2020,NUTS,2016,LT01,2,0.05
2020,NUTS,2016,LT02,2,0.52
2020,NUTS,2016,LU00,2,1.68
2020,NUTS,2016,LV00,2,1.27
2020,NUTS,2016,NL11,2,1.32
2020,NUTS,2016,NL21,2,0.6
2020,NUTS,2016,NL22,2,2.5
2020,NUTS,2016,NL31,2,2.36
2020,NUTS,2016,NL32,2,1.48
