year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_mio_pps
2019,NUTS,2010,RS22,2,19.819
2020,NUTS,2010,RS22,2,26.419
2011,NUTS,2010,RU,0,2397.826
2012,NUTS,2010,RU,0,2664.994
2013,NUTS,2010,RU,0,2619.026
2014,NUTS,2010,RU,0,3027.971
2015,NUTS,2010,RU,0,3090.996
2011,NUTS,2010,SE,0,2633.655
2012,NUTS,2010,SE,0,2798.552
2013,NUTS,2010,SE,0,2838.695
2014,NUTS,2010,SE,0,2945.658
2015,NUTS,2010,SE,0,2973.785
2016,NUTS,2010,SE,0,3026.239
2017,NUTS,2010,SE,0,3008.331
2018,NUTS,2010,SE,0,3105.733
2019,NUTS,2010,SE,0,3061.447
2020,NUTS,2010,SE,0,3107.713
2011,NUTS,2010,SE1,1,1372.414
2013,NUTS,2010,SE1,1,1482.572
2015,NUTS,2010,SE1,1,1575.102
2017,NUTS,2010,SE1,1,1597.679
2019,NUTS,2010,SE1,1,1614.081
2011,NUTS,2010,SE11,2,793.965
2013,NUTS,2010,SE11,2,861.317
2015,NUTS,2010,SE11,2,897.275
2017,NUTS,2010,SE11,2,935.522
2019,NUTS,2010,SE11,2,913.572
2011,NUTS,2010,SE12,2,578.448
2013,NUTS,2010,SE12,2,621.172
2015,NUTS,2010,SE12,2,677.827
2017,NUTS,2010,SE12,2,662.157
2019,NUTS,2010,SE12,2,700.509
2011,NUTS,2010,SE2,1,918.96
2013,NUTS,2010,SE2,1,999.681
2015,NUTS,2010,SE2,1,1036.104
2017,NUTS,2010,SE2,1,1063.051
2019,NUTS,2010,SE2,1,1078.322
2011,NUTS,2010,SE21,2,50.065
2013,NUTS,2010,SE21,2,52.778
2015,NUTS,2010,SE21,2,54.963
2017,NUTS,2010,SE21,2,56.318
2019,NUTS,2010,SE21,2,61.091
2011,NUTS,2010,SE22,2,403.557
2013,NUTS,2010,SE22,2,455.957
2015,NUTS,2010,SE22,2,470.639
2017,NUTS,2010,SE22,2,477.535
2019,NUTS,2010,SE22,2,494.855
2011,NUTS,2010,SE23,2,465.254
2013,NUTS,2010,SE23,2,490.946
2015,NUTS,2010,SE23,2,510.583
2017,NUTS,2010,SE23,2,529.276
2019,NUTS,2010,SE23,2,522.376
2011,NUTS,2010,SE3,1,342.282
2013,NUTS,2010,SE3,1,356.442
2015,NUTS,2010,SE3,1,362.661
2017,NUTS,2010,SE3,1,347.679
2019,NUTS,2010,SE3,1,369.043
2011,NUTS,2010,SE31,2,43.407
2013,NUTS,2010,SE31,2,45.394
2015,NUTS,2010,SE31,2,42.461
2017,NUTS,2010,SE31,2,44.914
2019,NUTS,2010,SE31,2,51.111
2011,NUTS,2010,SE32,2,26.971
2013,NUTS,2010,SE32,2,28.697
2015,NUTS,2010,SE32,2,24.518
2017,NUTS,2010,SE32,2,28.469
2019,NUTS,2010,SE32,2,28.504
2011,NUTS,2010,SE33,2,271.904
2013,NUTS,2010,SE33,2,282.351
2015,NUTS,2010,SE33,2,295.682
2017,NUTS,2010,SE33,2,274.218
2019,NUTS,2010,SE33,2,289.428
2011,NUTS,2010,SI,0,125.946
2012,NUTS,2010,SI,0,125.74
2013,NUTS,2010,SI,0,119.052
2014,NUTS,2010,SI,0,112.773
2015,NUTS,2010,SI,0,104.98
2016,NUTS,2010,SI,0,105.825
2017,NUTS,2010,SI,0,108.256
2018,NUTS,2010,SI,0,127.099
2019,NUTS,2010,SI,0,139.369
2020,NUTS,2010,SI,0,146.584
2011,NUTS,2010,SI0,1,125.946
2012,NUTS,2010,SI0,1,125.74
2013,NUTS,2010,SI0,1,119.052
2014,NUTS,2010,SI0,1,112.774
2015,NUTS,2010,SI0,1,104.98
2016,NUTS,2010,SI0,1,105.825
2017,NUTS,2010,SI0,1,108.256
2018,NUTS,2010,SI0,1,127.099
2019,NUTS,2010,SI0,1,139.369
2013,NUTS,2010,SI03,2,21.188
2014,NUTS,2010,SI03,2,20.847
2015,NUTS,2010,SI03,2,19.226
2016,NUTS,2010,SI03,2,17.482
2018,NUTS,2010,SI03,2,24.398
2013,NUTS,2010,SI04,2,97.864
2014,NUTS,2010,SI04,2,91.927
2015,NUTS,2010,SI04,2,85.754
2016,NUTS,2010,SI04,2,88.343
2018,NUTS,2010,SI04,2,102.701
2011,NUTS,2010,SK,0,240.966
2012,NUTS,2010,SK,0,291.555
2013,NUTS,2010,SK,0,297.031
2014,NUTS,2010,SK,0,340.16
2015,NUTS,2010,SK,0,593.842
2016,NUTS,2010,SK,0,245.073
2017,NUTS,2010,SK,0,245.661
2018,NUTS,2010,SK,0,235.042
2019,NUTS,2010,SK,0,246.686
2020,NUTS,2010,SK,0,272.842
2011,NUTS,2010,SK0,1,240.966
2012,NUTS,2010,SK0,1,291.555
2013,NUTS,2010,SK0,1,297.031
2014,NUTS,2010,SK0,1,340.16
2015,NUTS,2010,SK0,1,593.842
2016,NUTS,2010,SK0,1,245.073
2017,NUTS,2010,SK0,1,245.661
2018,NUTS,2010,SK0,1,235.042
2019,NUTS,2010,SK0,1,246.686
2020,NUTS,2010,SK0,1,272.842
2011,NUTS,2010,SK01,2,116.162
2012,NUTS,2010,SK01,2,124.045
2013,NUTS,2010,SK01,2,115.035
2014,NUTS,2010,SK01,2,119.878
2015,NUTS,2010,SK01,2,159.067
2016,NUTS,2010,SK01,2,98.356
2017,NUTS,2010,SK01,2,103.403
2018,NUTS,2010,SK01,2,96.757
2019,NUTS,2010,SK01,2,104.515
2020,NUTS,2010,SK01,2,107.829
2011,NUTS,2010,SK02,2,21.393
2012,NUTS,2010,SK02,2,26.943
2013,NUTS,2010,SK02,2,40.795
2014,NUTS,2010,SK02,2,61.952
2015,NUTS,2010,SK02,2,133.012
2016,NUTS,2010,SK02,2,37.436
2017,NUTS,2010,SK02,2,35.106
2018,NUTS,2010,SK02,2,35.639
2019,NUTS,2010,SK02,2,36.824
2020,NUTS,2010,SK02,2,38.667
2011,NUTS,2010,SK03,2,53.93
2012,NUTS,2010,SK03,2,73.554
2013,NUTS,2010,SK03,2,81.377
2014,NUTS,2010,SK03,2,89.282
2015,NUTS,2010,SK03,2,168.539
2016,NUTS,2010,SK03,2,57.732
2017,NUTS,2010,SK03,2,52.399
2018,NUTS,2010,SK03,2,54.569
2019,NUTS,2010,SK03,2,59.339
2020,NUTS,2010,SK03,2,75.174
2011,NUTS,2010,SK04,2,49.481
2012,NUTS,2010,SK04,2,67.012
2013,NUTS,2010,SK04,2,59.825
2014,NUTS,2010,SK04,2,69.047
2015,NUTS,2010,SK04,2,133.223
2016,NUTS,2010,SK04,2,51.549
2017,NUTS,2010,SK04,2,54.752
2018,NUTS,2010,SK04,2,48.078
2019,NUTS,2010,SK04,2,46.008
2020,NUTS,2010,SK04,2,51.172
2011,NUTS,2010,TR,0,3914.036
2012,NUTS,2010,TR,0,4153.357
2013,NUTS,2010,TR,0,4200.802
2014,NUTS,2010,TR,0,4627.115
2015,NUTS,2010,TR,0,5055.806
2016,NUTS,2010,TR,0,5003.842
2017,NUTS,2010,TR,0,4969.836
2018,NUTS,2010,TR,0,4854.023
2019,NUTS,2010,TR,0,4735.474
2020,NUTS,2010,TR,0,4749.48
2011,NUTS,2010,UK,0,7523.86
2012,NUTS,2010,UK,0,7592.651
2013,NUTS,2010,UK,0,7915.638
2014,NUTS,2010,UK,0,8092.429
2015,NUTS,2010,UK,0,8313.473
2016,NUTS,2010,UK,0,8102.45
2017,NUTS,2010,UK,0,8197.793
2018,NUTS,2010,UK,0,8619.329
2019,NUTS,2010,UK,0,8886.692
2011,NUTS,2010,UKC,1,227.09
2012,NUTS,2010,UKC,1,229.101
2014,NUTS,2010,UKC,1,243.332
2015,NUTS,2010,UKC,1,253.166
2016,NUTS,2010,UKC,1,243.118
2017,NUTS,2010,UKC,1,241.123
2018,NUTS,2010,UKC,1,246.253
2011,NUTS,2010,UKC1,2,72.318
2012,NUTS,2010,UKC1,2,72.963
2014,NUTS,2010,UKC1,2,73.861
2015,NUTS,2010,UKC1,2,71.31
2016,NUTS,2010,UKC1,2,69.981
2017,NUTS,2010,UKC1,2,64.494
2018,NUTS,2010,UKC1,2,63.116
2011,NUTS,2010,UKC2,2,154.772
2012,NUTS,2010,UKC2,2,156.138
2014,NUTS,2010,UKC2,2,169.471
2015,NUTS,2010,UKC2,2,181.856
2016,NUTS,2010,UKC2,2,173.137
2017,NUTS,2010,UKC2,2,176.63
2018,NUTS,2010,UKC2,2,183.136
2011,NUTS,2010,UKD,1,599.979
2012,NUTS,2010,UKD,1,605.391
2014,NUTS,2010,UKD,1,620.538
2015,NUTS,2010,UKD,1,652.792
2016,NUTS,2010,UKD,1,659.272
2017,NUTS,2010,UKD,1,693.48
2018,NUTS,2010,UKD,1,738.757
2011,NUTS,2010,UKD1,2,0.845
2012,NUTS,2010,UKD1,2,0.842
2014,NUTS,2010,UKD1,2,0.513
2015,NUTS,2010,UKD1,2,0.519
2016,NUTS,2010,UKD1,2,0.504
2017,NUTS,2010,UKD1,2,0.702
2018,NUTS,2010,UKD1,2,0.197
2011,NUTS,2010,UKD3,2,319.257
2012,NUTS,2010,UKD3,2,322.173
2014,NUTS,2010,UKD3,2,338.121
2015,NUTS,2010,UKD3,2,351.671
2016,NUTS,2010,UKD3,2,334.678
2017,NUTS,2010,UKD3,2,351.755
2018,NUTS,2010,UKD3,2,566.272
2011,NUTS,2010,UKD4,2,57.432
2012,NUTS,2010,UKD4,2,57.907
2014,NUTS,2010,UKD4,2,61.551
2015,NUTS,2010,UKD4,2,65.912
2016,NUTS,2010,UKD4,2,64.637
2017,NUTS,2010,UKD4,2,70.612
2018,NUTS,2010,UKD4,2,35.503
2011,NUTS,2010,UKD6,2,0.528
2012,NUTS,2010,UKD6,2,0.526
2014,NUTS,2010,UKD6,2,1.539
2015,NUTS,2010,UKD6,2,2.387
2016,NUTS,2010,UKD6,2,1.613
2017,NUTS,2010,UKD6,2,4.012
2018,NUTS,2010,UKD6,2,1.677
2011,NUTS,2010,UKD7,2,221.917
2012,NUTS,2010,UKD7,2,223.942
2014,NUTS,2010,UKD7,2,218.814
2015,NUTS,2010,UKD7,2,232.302
2016,NUTS,2010,UKD7,2,257.84
2017,NUTS,2010,UKD7,2,266.299
2018,NUTS,2010,UKD7,2,135.109
2011,NUTS,2010,UKE,1,529.772
2012,NUTS,2010,UKE,1,534.639
2013,NUTS,2010,UKE,1,541.766
2014,NUTS,2010,UKE,1,540.726
2015,NUTS,2010,UKE,1,526.261
2016,NUTS,2010,UKE,1,535.243
2017,NUTS,2010,UKE,1,580.943
2018,NUTS,2010,UKE,1,588.757
2011,NUTS,2010,UKE1,2,16.364
2012,NUTS,2010,UKE1,2,16.53
2014,NUTS,2010,UKE1,2,15.696
2015,NUTS,2010,UKE1,2,15.155
2016,NUTS,2010,UKE1,2,15.126
2017,NUTS,2010,UKE1,2,15.246
2018,NUTS,2010,UKE1,2,16.963
2011,NUTS,2010,UKE2,2,63.345
2012,NUTS,2010,UKE2,2,63.908
2013,NUTS,2010,UKE2,2,70.043
2014,NUTS,2010,UKE2,2,69.655
2015,NUTS,2010,UKE2,2,71.414
2016,NUTS,2010,UKE2,2,72.3
2017,NUTS,2010,UKE2,2,86.359
2018,NUTS,2010,UKE2,2,87.377
2011,NUTS,2010,UKE3,2,178.21
2012,NUTS,2010,UKE3,2,179.827
2013,NUTS,2010,UKE3,2,180.865
2014,NUTS,2010,UKE3,2,186.5
2015,NUTS,2010,UKE3,2,189.33
2016,NUTS,2010,UKE3,2,205.808
2017,NUTS,2010,UKE3,2,246.239
2018,NUTS,2010,UKE3,2,232.544
2011,NUTS,2010,UKE4,2,271.854
2012,NUTS,2010,UKE4,2,274.374
2014,NUTS,2010,UKE4,2,268.876
2015,NUTS,2010,UKE4,2,250.363
2016,NUTS,2010,UKE4,2,242.009
2017,NUTS,2010,UKE4,2,233.099
2018,NUTS,2010,UKE4,2,251.874
2011,NUTS,2010,UKF,1,327.808
2012,NUTS,2010,UKF,1,330.807
2013,NUTS,2010,UKF,1,318.149
2014,NUTS,2010,UKF,1,321.707
2015,NUTS,2010,UKF,1,336.205
2016,NUTS,2010,UKF,1,347.182
2017,NUTS,2010,UKF,1,341.926
2018,NUTS,2010,UKF,1,343.491
2011,NUTS,2010,UKF1,2,168.074
2012,NUTS,2010,UKF1,2,169.615
2014,NUTS,2010,UKF1,2,167.316
2015,NUTS,2010,UKF1,2,187.254
2016,NUTS,2010,UKF1,2,191.187
2017,NUTS,2010,UKF1,2,189.067
2018,NUTS,2010,UKF1,2,189.744
2011,NUTS,2010,UKF2,2,154.244
2012,NUTS,2010,UKF2,2,155.612
2013,NUTS,2010,UKF2,2,146.622
2014,NUTS,2010,UKF2,2,144.748
2015,NUTS,2010,UKF2,2,138.364
2016,NUTS,2010,UKF2,2,142.18
2017,NUTS,2010,UKF2,2,138.114
2018,NUTS,2010,UKF2,2,138.757
2011,NUTS,2010,UKF3,2,5.49
2012,NUTS,2010,UKF3,2,5.58
2014,NUTS,2010,UKF3,2,9.643
2015,NUTS,2010,UKF3,2,10.588
2016,NUTS,2010,UKF3,2,13.815
2017,NUTS,2010,UKF3,2,14.845
2018,NUTS,2010,UKF3,2,15.089
2011,NUTS,2010,UKG,1,370.249
2012,NUTS,2010,UKG,1,373.552
2013,NUTS,2010,UKG,1,384.041
2014,NUTS,2010,UKG,1,402.955
2017,NUTS,2010,UKG,1,416.951
2018,NUTS,2010,UKG,1,449.014
2011,NUTS,2010,UKG1,2,0.422
2012,NUTS,2010,UKG1,2,0.421
2014,NUTS,2010,UKG1,2,2.872
2018,NUTS,2010,UKG1,2,2.268
2011,NUTS,2010,UKG2,2,29.455
2012,NUTS,2010,UKG2,2,29.691
2014,NUTS,2010,UKG2,2,33.853
2018,NUTS,2010,UKG2,2,28.402
2011,NUTS,2010,UKG3,2,340.372
2012,NUTS,2010,UKG3,2,343.441
2014,NUTS,2010,UKG3,2,366.229
2018,NUTS,2010,UKG3,2,418.245
2011,NUTS,2010,UKH,1,694.468
2012,NUTS,2010,UKH,1,700.779
2013,NUTS,2010,UKH,1,767.666
2014,NUTS,2010,UKH,1,792.06
2017,NUTS,2010,UKH,1,821.866
2018,NUTS,2010,UKH,1,913.708
2011,NUTS,2010,UKH1,2,549.514
2012,NUTS,2010,UKH1,2,554.538
2013,NUTS,2010,UKH1,2,638.477
2014,NUTS,2010,UKH1,2,660.956
2018,NUTS,2010,UKH1,2,794.477
2011,NUTS,2010,UKH2,2,97.34
2012,NUTS,2010,UKH2,2,98.231
2014,NUTS,2010,UKH2,2,87.916
2018,NUTS,2010,UKH2,2,71.203
2011,NUTS,2010,UKH3,2,47.614
2012,NUTS,2010,UKH3,2,48.01
2014,NUTS,2010,UKH3,2,43.188
2018,NUTS,2010,UKH3,2,48.028
2011,NUTS,2010,UKI,1,1944.89
2012,NUTS,2010,UKI,1,1962.729
2013,NUTS,2010,UKI,1,2036.007
2014,NUTS,2010,UKI,1,2084.735
2015,NUTS,2010,UKI,1,2127.88
2016,NUTS,2010,UKI,1,1959.665
2017,NUTS,2010,UKI,1,1987.563
2018,NUTS,2010,UKI,1,2029.191
2011,NUTS,2010,UKI3,2,1718.75
2012,NUTS,2010,UKI3,2,1734.576
2013,NUTS,2010,UKI3,2,1795.58
2014,NUTS,2010,UKI3,2,1839.865
2015,NUTS,2010,UKI3,2,1873.677
2016,NUTS,2010,UKI3,2,1725.522
2017,NUTS,2010,UKI3,2,1736.71
2018,NUTS,2010,UKI3,2,1784.813
2011,NUTS,2010,UKI4,2,163.429
2012,NUTS,2010,UKI4,2,164.877
2013,NUTS,2010,UKI4,2,170.696
2014,NUTS,2010,UKI4,2,174.908
2015,NUTS,2010,UKI4,2,183.517
2016,NUTS,2010,UKI4,2,169.709
2017,NUTS,2010,UKI4,2,185.557
2018,NUTS,2010,UKI4,2,181.854
2011,NUTS,2010,UKI5,2,23.121
2012,NUTS,2010,UKI5,2,23.268
2013,NUTS,2010,UKI5,2,25.63
2014,NUTS,2010,UKI5,2,25.749
2015,NUTS,2010,UKI5,2,28.649
2016,NUTS,2010,UKI5,2,22.789
2017,NUTS,2010,UKI5,2,22.768
2018,NUTS,2010,UKI5,2,23.077
2011,NUTS,2010,UKI6,2,4.645
2012,NUTS,2010,UKI6,2,4.738
2013,NUTS,2010,UKI6,2,5.292
2014,NUTS,2010,UKI6,2,5.232
2015,NUTS,2010,UKI6,2,7.162
2016,NUTS,2010,UKI6,2,6.554
2017,NUTS,2010,UKI6,2,6.72
2018,NUTS,2010,UKI6,2,6.114
2011,NUTS,2010,UKI7,2,34.945
2012,NUTS,2010,UKI7,2,35.271
2013,NUTS,2010,UKI7,2,38.809
2014,NUTS,2010,UKI7,2,38.982
2015,NUTS,2010,UKI7,2,34.877
2016,NUTS,2010,UKI7,2,35.091
2017,NUTS,2010,UKI7,2,35.807
2018,NUTS,2010,UKI7,2,33.432
2011,NUTS,2010,UKJ,1,1061.761
2012,NUTS,2010,UKJ,1,1071.489
2013,NUTS,2010,UKJ,1,1145.585
2014,NUTS,2010,UKJ,1,1199.323
2015,NUTS,2010,UKJ,1,1204.899
2016,NUTS,2010,UKJ,1,1279.52
2017,NUTS,2010,UKJ,1,1177.533
2018,NUTS,2010,UKJ,1,1244.97
2011,NUTS,2010,UKJ1,2,779.878
2012,NUTS,2010,UKJ1,2,787.008
2013,NUTS,2010,UKJ1,2,847.774
2014,NUTS,2010,UKJ1,2,884.387
2015,NUTS,2010,UKJ1,2,887.793
2016,NUTS,2010,UKJ1,2,942.725
2017,NUTS,2010,UKJ1,2,874.724
2018,NUTS,2010,UKJ1,2,927.219
2011,NUTS,2010,UKJ2,2,117.399
2012,NUTS,2010,UKJ2,2,118.446
2013,NUTS,2010,UKJ2,2,116.634
2014,NUTS,2010,UKJ2,2,134.694
2015,NUTS,2010,UKJ2,2,135.873
2016,NUTS,2010,UKJ2,2,148.533
2017,NUTS,2010,UKJ2,2,129.489
2018,NUTS,2010,UKJ2,2,133.629
2011,NUTS,2010,UKJ3,2,146.854
2012,NUTS,2010,UKJ3,2,148.242
2014,NUTS,2010,UKJ3,2,160.033
2015,NUTS,2010,UKJ3,2,156.84
2016,NUTS,2010,UKJ3,2,162.146
2017,NUTS,2010,UKJ3,2,147.944
2018,NUTS,2010,UKJ3,2,156.805
2011,NUTS,2010,UKJ4,2,17.631
2012,NUTS,2010,UKJ4,2,17.793
2014,NUTS,2010,UKJ4,2,20.209
2015,NUTS,2010,UKJ4,2,24.393
2016,NUTS,2010,UKJ4,2,26.117
2017,NUTS,2010,UKJ4,2,25.376
2018,NUTS,2010,UKJ4,2,27.219
2011,NUTS,2010,UKK,1,333.509
2012,NUTS,2010,UKK,1,336.597
2013,NUTS,2010,UKK,1,358.307
2014,NUTS,2010,UKK,1,368.281
2015,NUTS,2010,UKK,1,384.887
2016,NUTS,2010,UKK,1,412.221
2017,NUTS,2010,UKK,1,424.774
2018,NUTS,2010,UKK,1,445.562
2011,NUTS,2010,UKK1,2,230.786
2012,NUTS,2010,UKK1,2,232.891
2014,NUTS,2010,UKK1,2,252.154
2015,NUTS,2010,UKK1,2,268.424
2016,NUTS,2010,UKK1,2,282.444
2017,NUTS,2010,UKK1,2,292.477
2018,NUTS,2010,UKK1,2,301.578
2011,NUTS,2010,UKK2,2,6.862
2012,NUTS,2010,UKK2,2,6.949
2014,NUTS,2010,UKK2,2,7.078
2015,NUTS,2010,UKK2,2,7.577
2016,NUTS,2010,UKK2,2,7.865
2017,NUTS,2010,UKK2,2,9.629
2018,NUTS,2010,UKK2,2,9.665
2011,NUTS,2010,UKK3,2,0.422
2012,NUTS,2010,UKK3,2,0.421
2013,NUTS,2010,UKK3,2,1.038
2014,NUTS,2010,UKK3,2,1.231
2015,NUTS,2010,UKK3,2,1.246
2016,NUTS,2010,UKK3,2,1.412
2017,NUTS,2010,UKK3,2,1.705
2018,NUTS,2010,UKK3,2,1.972
2011,NUTS,2010,UKK4,2,95.439
2012,NUTS,2010,UKK4,2,96.336
2013,NUTS,2010,UKK4,2,103.871
2014,NUTS,2010,UKK4,2,107.817
2015,NUTS,2010,UKK4,2,107.64
2016,NUTS,2010,UKK4,2,120.5
2017,NUTS,2010,UKK4,2,120.963
2018,NUTS,2010,UKK4,2,132.446
2011,NUTS,2010,UKL,1,278.505
2012,NUTS,2010,UKL,1,281.112
2013,NUTS,2010,UKL,1,290.443
2014,NUTS,2010,UKL,1,282.52
2017,NUTS,2010,UKL,1,269.609
2011,NUTS,2010,UKL1,2,131.862
2012,NUTS,2010,UKL1,2,133.081
2014,NUTS,2010,UKL1,2,134.489
2011,NUTS,2010,UKL2,2,146.643
2012,NUTS,2010,UKL2,2,148.031
2014,NUTS,2010,UKL2,2,148.03
2011,NUTS,2010,UKM,1,1018.687
2012,NUTS,2010,UKM,1,1028.111
2013,NUTS,2010,UKM,1,1101.691
2014,NUTS,2010,UKM,1,1100.328
2015,NUTS,2010,UKM,1,1149.159
2016,NUTS,2010,UKM,1,1069.779
2017,NUTS,2010,UKM,1,1074.925
2018,NUTS,2010,UKM,1,1110.848
2011,NUTS,2010,UKM2,2,100.929
2012,NUTS,2010,UKM2,2,101.811
2013,NUTS,2010,UKM2,2,638.165
2014,NUTS,2010,UKM2,2,625.564
2015,NUTS,2010,UKM2,2,656.737
2016,NUTS,2010,UKM2,2,603.308
2011,NUTS,2010,UKM3,2,562.183
2012,NUTS,2010,UKM3,2,567.383
2014,NUTS,2010,UKM3,2,354.945
2015,NUTS,2010,UKM3,2,373.78
2016,NUTS,2010,UKM3,2,363.215
2011,NUTS,2010,UKM5,2,317.673
2012,NUTS,2010,UKM5,2,320.594
2013,NUTS,2010,UKM5,2,107.606
2014,NUTS,2010,UKM5,2,93.865
2015,NUTS,2010,UKM5,2,93.004
2016,NUTS,2010,UKM5,2,78.955
2017,NUTS,2010,UKM5,2,72.919
2018,NUTS,2010,UKM5,2,71.795
2011,NUTS,2010,UKM6,2,38.007
2012,NUTS,2010,UKM6,2,38.324
2014,NUTS,2010,UKM6,2,25.954
2015,NUTS,2010,UKM6,2,25.638
2016,NUTS,2010,UKM6,2,24.302
2017,NUTS,2010,UKM6,2,29.188
2018,NUTS,2010,UKM6,2,27.12
2014,NUTS,2010,UKM7,2,625.564
2015,NUTS,2010,UKM7,2,656.737
2016,NUTS,2010,UKM7,2,603.308
2017,NUTS,2010,UKM7,2,608.927
2018,NUTS,2010,UKM7,2,616.963
2014,NUTS,2010,UKM8,2,354.945
2015,NUTS,2010,UKM8,2,373.78
2016,NUTS,2010,UKM8,2,363.215
2017,NUTS,2010,UKM8,2,363.892
2018,NUTS,2010,UKM8,2,395.069
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
2011,NUTS,2010,UKN,1,137.563
2012,NUTS,2010,UKN,1,138.871
2014,NUTS,2010,UKN,1,135.925
2017,NUTS,2010,UKN,1,166.901
2011,NUTS,2010,UKN0,2,137.563
2012,NUTS,2010,UKN0,2,138.871
2014,NUTS,2010,UKN0,2,135.925
2017,NUTS,2010,UKN0,2,166.901
2011,NUTS,2010,US,0,46541.185
2012,NUTS,2010,US,0,44984.856
2013,NUTS,2010,US,0,44400.519
2014,NUTS,2010,US,0,44674.357
2015,NUTS,2010,US,0,46453.167
2016,NUTS,2010,US,0,47058.742
2017,NUTS,2010,US,0,48827.851
2018,NUTS,2010,US,0,50794.846
2019,NUTS,2010,US,0,53548.98
