year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_cab_nr
2012,NUTS,2010,ITC,1,27.99
2011,NUTS,2010,ITC1,2,14.7
2012,NUTS,2010,ITC1,2,10.37
2011,NUTS,2010,ITC11,3,12.7
2012,NUTS,2010,ITC11,3,8.04
2011,NUTS,2010,ITC15,3,0.17
2012,NUTS,2010,ITC15,3,1.0
2011,NUTS,2010,ITC18,3,1.83
2012,NUTS,2010,ITC18,3,1.33
2011,NUTS,2010,ITC2,2,1.45
2011,NUTS,2010,ITC20,3,1.45
2011,NUTS,2010,ITC3,2,9.67
2012,NUTS,2010,ITC3,2,3.0
2011,NUTS,2010,ITC32,3,0.67
2011,NUTS,2010,ITC33,3,8.67
2012,NUTS,2010,ITC33,3,3.0
2011,NUTS,2010,ITC34,3,0.33
2011,NUTS,2010,ITC4,2,18.52
2012,NUTS,2010,ITC4,2,14.61
2011,NUTS,2010,ITC41,3,0.76
2012,NUTS,2010,ITC41,3,0.2
2011,NUTS,2010,ITC42,3,0.83
2012,NUTS,2010,ITC42,3,3.0
2011,NUTS,2010,ITC43,3,3.67
2012,NUTS,2010,ITC43,3,0.5
2011,NUTS,2010,ITC46,3,1.5
2012,NUTS,2010,ITC46,3,3.0
2012,NUTS,2010,ITC48,3,0.75
2012,NUTS,2010,ITC49,3,0.45
2011,NUTS,2010,ITC4A,3,0.5
2011,NUTS,2010,ITC4B,3,0.33
2011,NUTS,2010,ITC4C,3,7.76
2012,NUTS,2010,ITC4C,3,6.05
2011,NUTS,2010,ITC4D,3,3.17
2012,NUTS,2010,ITC4D,3,0.67
2011,NUTS,2010,ITF,1,12.39
2012,NUTS,2010,ITF,1,5.87
2011,NUTS,2010,ITF1,2,1.5
2012,NUTS,2010,ITF1,2,0.67
2011,NUTS,2010,ITF11,3,1.17
2012,NUTS,2010,ITF11,3,0.5
2011,NUTS,2010,ITF13,3,0.33
2012,NUTS,2010,ITF14,3,0.17
2011,NUTS,2010,ITF3,2,5.48
2012,NUTS,2010,ITF3,2,5.2
2012,NUTS,2010,ITF31,3,0.75
2011,NUTS,2010,ITF33,3,4.14
2012,NUTS,2010,ITF33,3,3.95
2012,NUTS,2010,ITF34,3,0.25
2011,NUTS,2010,ITF35,3,1.33
2012,NUTS,2010,ITF35,3,0.25
2011,NUTS,2010,ITF4,2,4.17
2011,NUTS,2010,ITF45,3,0.67
2011,NUTS,2010,ITF47,3,3.5
2011,NUTS,2010,ITF6,2,1.25
2011,NUTS,2010,ITF61,3,1.25
2011,NUTS,2010,ITG,1,2.25
2012,NUTS,2010,ITG,1,1.0
2011,NUTS,2010,ITG1,2,2.25
2012,NUTS,2010,ITG1,2,1.0
2011,NUTS,2010,ITG12,3,0.25
2011,NUTS,2010,ITG17,3,2.0
2012,NUTS,2010,ITG19,3,1.0
2011,NUTS,2010,ITH,1,26.58
2012,NUTS,2010,ITH,1,18.98
2011,NUTS,2010,ITH1,2,1.33
2012,NUTS,2010,ITH1,2,0.43
2011,NUTS,2010,ITH10,3,1.33
2012,NUTS,2010,ITH10,3,0.43
2011,NUTS,2010,ITH2,2,0.5
2012,NUTS,2010,ITH2,2,0.14
2011,NUTS,2010,ITH20,3,0.5
2012,NUTS,2010,ITH20,3,0.14
2011,NUTS,2010,ITH3,2,4.5
2012,NUTS,2010,ITH3,2,3.0
2011,NUTS,2010,ITH32,3,1.0
2011,NUTS,2010,ITH34,3,2.5
2012,NUTS,2010,ITH34,3,0.33
2011,NUTS,2010,ITH35,3,1.0
2012,NUTS,2010,ITH35,3,1.5
2012,NUTS,2010,ITH36,3,1.17
2011,NUTS,2010,ITH4,2,4.25
2012,NUTS,2010,ITH4,2,6.0
2012,NUTS,2010,ITH41,3,1.0
2011,NUTS,2010,ITH42,3,3.25
2012,NUTS,2010,ITH42,3,4.0
2012,NUTS,2010,ITH43,3,1.0
2011,NUTS,2010,ITH44,3,1.0
2011,NUTS,2010,ITH5,2,16.0
2012,NUTS,2010,ITH5,2,9.4
2011,NUTS,2010,ITH52,3,2.53
2012,NUTS,2010,ITH52,3,1.29
2011,NUTS,2010,ITH53,3,1.0
2012,NUTS,2010,ITH53,3,1.29
2011,NUTS,2010,ITH54,3,4.87
2012,NUTS,2010,ITH54,3,5.5
2011,NUTS,2010,ITH55,3,6.07
2012,NUTS,2010,ITH55,3,1.33
2011,NUTS,2010,ITH57,3,0.33
2011,NUTS,2010,ITH58,3,1.0
2011,NUTS,2010,ITH59,3,0.2
2011,NUTS,2010,ITI,1,18.86
2012,NUTS,2010,ITI,1,16.82
2011,NUTS,2010,ITI1,2,8.72
2012,NUTS,2010,ITI1,2,7.23
2012,NUTS,2010,ITI11,3,0.17
2011,NUTS,2010,ITI12,3,0.29
2011,NUTS,2010,ITI13,3,0.5
2012,NUTS,2010,ITI13,3,0.5
2011,NUTS,2010,ITI14,3,3.68
2012,NUTS,2010,ITI14,3,1.5
2011,NUTS,2010,ITI15,3,0.5
2012,NUTS,2010,ITI15,3,1.5
2012,NUTS,2010,ITI16,3,0.9
2011,NUTS,2010,ITI17,3,2.88
2012,NUTS,2010,ITI17,3,2.17
2011,NUTS,2010,ITI18,3,0.53
2011,NUTS,2010,ITI19,3,0.33
2012,NUTS,2010,ITI19,3,0.5
2012,NUTS,2010,ITI2,2,1.0
2012,NUTS,2010,ITI21,3,1.0
2011,NUTS,2010,ITI3,2,3.0
2012,NUTS,2010,ITI3,2,1.0
2011,NUTS,2010,ITI32,3,2.0
2011,NUTS,2010,ITI34,3,1.0
2012,NUTS,2010,ITI35,3,1.0
2011,NUTS,2010,ITI4,2,7.14
2012,NUTS,2010,ITI4,2,7.58
2011,NUTS,2010,ITI42,3,0.33
2012,NUTS,2010,ITI42,3,0.5
2011,NUTS,2010,ITI43,3,6.0
2012,NUTS,2010,ITI43,3,6.35
2011,NUTS,2010,ITI44,3,0.64
2012,NUTS,2010,ITI44,3,0.2
2011,NUTS,2010,ITI45,3,0.17
2012,NUTS,2010,ITI45,3,0.53
2011,NUTS,2010,ITX,1,2.45
2012,NUTS,2010,ITX,1,1.58
2011,NUTS,2010,ITXX,2,2.45
2012,NUTS,2010,ITXX,2,1.58
2011,NUTS,2010,ITXXX,3,2.45
2012,NUTS,2010,ITXXX,3,1.58
2011,NUTS,2010,ITZ,1,0.25
2011,NUTS,2010,ITZZ,2,0.25
2011,NUTS,2010,ITZZZ,3,0.25
2011,NUTS,2010,LU,0,1.39
2012,NUTS,2010,LU,0,0.33
2011,NUTS,2010,LU0,1,1.39
2012,NUTS,2010,LU0,1,0.33
2011,NUTS,2010,LU00,2,1.39
2012,NUTS,2010,LU00,2,0.33
2011,NUTS,2010,LU000,3,1.39
2012,NUTS,2010,LU000,3,0.33
2011,NUTS,2010,LV,0,1.0
2012,NUTS,2010,LV,0,2.0
2011,NUTS,2010,LV0,1,1.0
2012,NUTS,2010,LV0,1,2.0
2011,NUTS,2010,LV00,2,1.0
2012,NUTS,2010,LV00,2,2.0
2012,NUTS,2010,LV006,3,2.0
2011,NUTS,2010,LV007,3,1.0
2011,NUTS,2010,NL,0,300.73
2012,NUTS,2010,NL,0,223.82
2011,NUTS,2010,NL1,1,4.7
2011,NUTS,2010,NL11,2,3.45
2011,NUTS,2010,NL113,3,3.45
2011,NUTS,2010,NL12,2,1.25
2011,NUTS,2010,NL122,3,0.25
2011,NUTS,2010,NL123,3,1.0
2011,NUTS,2010,NL2,1,9.58
2012,NUTS,2010,NL2,1,7.08
2011,NUTS,2010,NL21,2,2.5
2012,NUTS,2010,NL21,2,1.58
2011,NUTS,2010,NL211,3,1.5
2011,NUTS,2010,NL213,3,1.0
2012,NUTS,2010,NL213,3,1.58
2011,NUTS,2010,NL22,2,6.83
2012,NUTS,2010,NL22,2,5.0
2011,NUTS,2010,NL221,3,1.33
2012,NUTS,2010,NL221,3,0.17
2012,NUTS,2010,NL224,3,0.5
2012,NUTS,2010,NL225,3,1.0
2011,NUTS,2010,NL226,3,5.5
2012,NUTS,2010,NL226,3,3.33
2011,NUTS,2010,NL23,2,0.25
2012,NUTS,2010,NL23,2,0.5
2011,NUTS,2010,NL230,3,0.25
2012,NUTS,2010,NL230,3,0.5
2011,NUTS,2010,NL3,1,49.78
2012,NUTS,2010,NL3,1,29.23
2011,NUTS,2010,NL31,2,7.0
2012,NUTS,2010,NL31,2,1.0
2011,NUTS,2010,NL310,3,7.0
2012,NUTS,2010,NL310,3,1.0
2011,NUTS,2010,NL32,2,21.17
2012,NUTS,2010,NL32,2,14.97
2011,NUTS,2010,NL321,3,1.33
2012,NUTS,2010,NL321,3,0.1
2011,NUTS,2010,NL324,3,2.0
2012,NUTS,2010,NL324,3,1.0
2011,NUTS,2010,NL326,3,17.0
2012,NUTS,2010,NL326,3,13.87
2011,NUTS,2010,NL327,3,0.83
2011,NUTS,2010,NL33,2,20.62
2012,NUTS,2010,NL33,2,13.27
2011,NUTS,2010,NL332,3,3.23
2012,NUTS,2010,NL332,3,2.5
2011,NUTS,2010,NL333,3,9.7
2012,NUTS,2010,NL333,3,8.67
2011,NUTS,2010,NL337,3,1.83
2012,NUTS,2010,NL337,3,1.5
2011,NUTS,2010,NL338,3,0.5
2012,NUTS,2010,NL338,3,0.1
2011,NUTS,2010,NL339,3,5.35
2012,NUTS,2010,NL339,3,0.5
2011,NUTS,2010,NL34,2,1.0
2011,NUTS,2010,NL342,3,1.0
2011,NUTS,2010,NL4,1,236.17
2012,NUTS,2010,NL4,1,185.77
2011,NUTS,2010,NL41,2,217.18
2012,NUTS,2010,NL41,2,173.02
2012,NUTS,2010,NL411,3,2.83
2011,NUTS,2010,NL412,3,1.33
2012,NUTS,2010,NL412,3,0.5
2011,NUTS,2010,NL413,3,3.72
2012,NUTS,2010,NL413,3,3.62
2011,NUTS,2010,NL414,3,212.13
2012,NUTS,2010,NL414,3,166.07
2011,NUTS,2010,NL42,2,18.98
2012,NUTS,2010,NL42,2,12.75
2011,NUTS,2010,NL421,3,13.65
2012,NUTS,2010,NL421,3,7.33
2011,NUTS,2010,NL422,3,1.17
2012,NUTS,2010,NL422,3,3.0
2011,NUTS,2010,NL423,3,4.17
2012,NUTS,2010,NL423,3,2.42
2011,NUTS,2010,NLX,1,0.5
2012,NUTS,2010,NLX,1,1.07
2011,NUTS,2010,NLXX,2,0.5
2012,NUTS,2010,NLXX,2,1.07
2011,NUTS,2010,NLXXX,3,0.5
2012,NUTS,2010,NLXXX,3,1.07
2012,NUTS,2010,NLZ,1,0.67
2012,NUTS,2010,NLZZ,2,0.67
2012,NUTS,2010,NLZZZ,3,0.67
2011,NUTS,2010,NO,0,21.1
2012,NUTS,2010,NO,0,29.46
2011,NUTS,2010,NO0,1,21.1
2012,NUTS,2010,NO0,1,28.93
2011,NUTS,2010,NO01,2,9.35
2012,NUTS,2010,NO01,2,13.63
2011,NUTS,2010,NO011,3,5.52
2012,NUTS,2010,NO011,3,8.85
2011,NUTS,2010,NO012,3,3.83
2012,NUTS,2010,NO012,3,4.78
2011,NUTS,2010,NO03,2,0.25
2012,NUTS,2010,NO03,2,1.5
2011,NUTS,2010,NO031,3,0.25
2012,NUTS,2010,NO032,3,1.0
2012,NUTS,2010,NO034,3,0.5
2011,NUTS,2010,NO04,2,3.0
2012,NUTS,2010,NO04,2,4.54
2011,NUTS,2010,NO043,3,3.0
2012,NUTS,2010,NO043,3,4.54
2011,NUTS,2010,NO06,2,8.5
2012,NUTS,2010,NO06,2,8.25
2011,NUTS,2010,NO061,3,8.5
2012,NUTS,2010,NO061,3,8.25
2012,NUTS,2010,NO07,2,1.0
2012,NUTS,2010,NO072,3,1.0
2012,NUTS,2010,NOX,1,0.53
2012,NUTS,2010,NOXX,2,0.53
2012,NUTS,2010,NOXXX,3,0.53
2011,NUTS,2010,PL,0,15.9
2012,NUTS,2010,PL,0,26.42
2011,NUTS,2010,PL1,1,8.23
2012,NUTS,2010,PL1,1,9.15
2012,NUTS,2010,PL11,2,1.0
2012,NUTS,2010,PL116,3,1.0
2011,NUTS,2010,PL12,2,8.23
2012,NUTS,2010,PL12,2,8.15
2012,NUTS,2010,PL121,3,0.33
2012,NUTS,2010,PL122,3,1.13
2011,NUTS,2010,PL127,3,8.23
2012,NUTS,2010,PL127,3,5.05
2012,NUTS,2010,PL129,3,0.31
2012,NUTS,2010,PL12A,3,1.33
2011,NUTS,2010,PL2,1,1.4
2012,NUTS,2010,PL2,1,4.47
2011,NUTS,2010,PL21,2,0.4
2012,NUTS,2010,PL21,2,2.0
2011,NUTS,2010,PL213,3,0.2
2012,NUTS,2010,PL213,3,2.0
2011,NUTS,2010,PL215,3,0.2
2011,NUTS,2010,PL22,2,1.0
2012,NUTS,2010,PL22,2,2.47
2011,NUTS,2010,PL225,3,1.0
2012,NUTS,2010,PL22B,3,2.47
2011,NUTS,2010,PL3,1,0.2
2012,NUTS,2010,PL3,1,1.13
2012,NUTS,2010,PL31,2,0.06
2012,NUTS,2010,PL311,3,0.06
2011,NUTS,2010,PL32,2,0.2
2012,NUTS,2010,PL32,2,1.06
2011,NUTS,2010,PL325,3,0.2
2012,NUTS,2010,PL326,3,1.06
2011,NUTS,2010,PL4,1,1.79
2012,NUTS,2010,PL4,1,9.0
2011,NUTS,2010,PL41,2,0.29
2012,NUTS,2010,PL41,2,4.0
2012,NUTS,2010,PL411,3,0.2
2011,NUTS,2010,PL415,3,0.14
2012,NUTS,2010,PL415,3,3.8
2011,NUTS,2010,PL418,3,0.14
2011,NUTS,2010,PL43,2,1.5
2012,NUTS,2010,PL43,2,5.0
2011,NUTS,2010,PL432,3,1.5
2012,NUTS,2010,PL432,3,5.0
2011,NUTS,2010,PL5,1,1.14
2012,NUTS,2010,PL5,1,1.68
2011,NUTS,2010,PL51,2,1.14
2012,NUTS,2010,PL51,2,1.68
2011,NUTS,2010,PL514,3,1.14
2012,NUTS,2010,PL514,3,1.14
2012,NUTS,2010,PL515,3,0.53
2011,NUTS,2010,PL6,1,3.14
2012,NUTS,2010,PL6,1,1.0
2011,NUTS,2010,PL61,2,1.0
2012,NUTS,2010,PL61,2,1.0
2011,NUTS,2010,PL613,3,1.0
2012,NUTS,2010,PL613,3,1.0
2011,NUTS,2010,PL63,2,2.14
2011,NUTS,2010,PL633,3,2.14
2011,NUTS,2010,PT,0,4.81
2012,NUTS,2010,PT,0,1.0
2011,NUTS,2010,PT1,1,4.81
2012,NUTS,2010,PT1,1,1.0
2011,NUTS,2010,PT11,2,2.33
2011,NUTS,2010,PT112,3,0.33
2011,NUTS,2010,PT114,3,2.0
2011,NUTS,2010,PT16,2,1.0
2011,NUTS,2010,PT162,3,1.0
2011,NUTS,2010,PT17,2,1.48
2012,NUTS,2010,PT17,2,1.0
2011,NUTS,2010,PT171,3,1.48
2012,NUTS,2010,PT171,3,1.0
2011,NUTS,2010,RO,0,8.7
2012,NUTS,2010,RO,0,6.83
2011,NUTS,2010,RO1,1,2.53
2012,NUTS,2010,RO1,1,0.83
2011,NUTS,2010,RO11,2,1.33
2011,NUTS,2010,RO113,3,1.33
2011,NUTS,2010,RO12,2,1.2
2012,NUTS,2010,RO12,2,0.83
2011,NUTS,2010,RO122,3,1.2
2012,NUTS,2010,RO122,3,0.83
2012,NUTS,2010,RO2,1,2.0
2012,NUTS,2010,RO21,2,1.33
2012,NUTS,2010,RO213,3,1.33
2012,NUTS,2010,RO22,2,0.67
2012,NUTS,2010,RO222,3,0.67
2011,NUTS,2010,RO3,1,5.17
2012,NUTS,2010,RO3,1,3.67
2011,NUTS,2010,RO32,2,5.17
2012,NUTS,2010,RO32,2,3.67
2011,NUTS,2010,RO321,3,4.83
2012,NUTS,2010,RO321,3,3.67
2011,NUTS,2010,RO322,3,0.33
2011,NUTS,2010,RO4,1,1.0
2011,NUTS,2010,RO42,2,1.0
2011,NUTS,2010,RO424,3,1.0
2012,NUTS,2010,ROX,1,0.33
2012,NUTS,2010,ROXX,2,0.33
2012,NUTS,2010,ROXXX,3,0.33
2011,NUTS,2010,SE,0,205.42
2012,NUTS,2010,SE,0,225.76
2011,NUTS,2010,SE1,1,84.35
2012,NUTS,2010,SE1,1,87.77
2011,NUTS,2010,SE11,2,58.31
2012,NUTS,2010,SE11,2,64.32
2011,NUTS,2010,SE110,3,58.31
2012,NUTS,2010,SE110,3,64.32
2011,NUTS,2010,SE12,2,26.04
2012,NUTS,2010,SE12,2,23.46
2011,NUTS,2010,SE121,3,5.83
2012,NUTS,2010,SE121,3,6.08
2012,NUTS,2010,SE122,3,0.5
2011,NUTS,2010,SE123,3,16.21
2012,NUTS,2010,SE123,3,7.5
2012,NUTS,2010,SE124,3,0.14
2011,NUTS,2010,SE125,3,4.0
2012,NUTS,2010,SE125,3,9.23
2011,NUTS,2010,SE2,1,117.43
2012,NUTS,2010,SE2,1,132.7
2011,NUTS,2010,SE21,2,1.13
2012,NUTS,2010,SE21,2,4.32
2012,NUTS,2010,SE211,3,3.32
2011,NUTS,2010,SE212,3,0.13
2011,NUTS,2010,SE213,3,1.0
2012,NUTS,2010,SE213,3,1.0
2011,NUTS,2010,SE22,2,105.64
2012,NUTS,2010,SE22,2,109.85
2011,NUTS,2010,SE221,3,6.58
2012,NUTS,2010,SE221,3,2.0
2011,NUTS,2010,SE224,3,99.05
2012,NUTS,2010,SE224,3,107.85
2011,NUTS,2010,SE23,2,10.67
2012,NUTS,2010,SE23,2,18.53
2011,NUTS,2010,SE231,3,0.67
2012,NUTS,2010,SE231,3,1.5
2011,NUTS,2010,SE232,3,10.0
2012,NUTS,2010,SE232,3,17.03
2011,NUTS,2010,SE3,1,2.42
2012,NUTS,2010,SE3,1,4.48
2011,NUTS,2010,SE32,2,0.75
2012,NUTS,2010,SE32,2,1.33
2011,NUTS,2010,SE321,3,0.75
2012,NUTS,2010,SE321,3,0.33
2012,NUTS,2010,SE322,3,1.0
2011,NUTS,2010,SE33,2,1.67
2012,NUTS,2010,SE33,2,3.14
2011,NUTS,2010,SE331,3,1.0
2012,NUTS,2010,SE331,3,0.2
2011,NUTS,2010,SE332,3,0.67
2012,NUTS,2010,SE332,3,2.94
2011,NUTS,2010,SEX,1,1.23
2012,NUTS,2010,SEX,1,0.81
2011,NUTS,2010,SEXX,2,1.23
2012,NUTS,2010,SEXX,2,0.81
2011,NUTS,2010,SEXXX,3,1.23
2012,NUTS,2010,SEXXX,3,0.81
2011,NUTS,2010,SI,0,4.0
2011,NUTS,2010,SI0,1,4.0
2011,NUTS,2010,SI01,2,1.0
2011,NUTS,2010,SI012,3,0.67
2011,NUTS,2010,SI013,3,0.33
2011,NUTS,2010,SI02,2,3.0
2011,NUTS,2010,SI021,3,3.0
2011,NUTS,2010,SK,0,0.83
2012,NUTS,2010,SK,0,3.12
2011,NUTS,2010,SK0,1,0.83
2012,NUTS,2010,SK0,1,3.12
2012,NUTS,2010,SK01,2,0.67
2012,NUTS,2010,SK010,3,0.67
2011,NUTS,2010,SK02,2,0.5
2012,NUTS,2010,SK02,2,1.21
2011,NUTS,2010,SK021,3,0.5
2012,NUTS,2010,SK022,3,0.83
2012,NUTS,2010,SK023,3,0.38
2011,NUTS,2010,SK03,2,0.33
2012,NUTS,2010,SK03,2,1.25
2011,NUTS,2010,SK031,3,0.33
2012,NUTS,2010,SK031,3,1.0
2012,NUTS,2010,SK032,3,0.25
2011,NUTS,2010,TR,0,15.08
2012,NUTS,2010,TR,0,14.82
2011,NUTS,2010,TR1,1,6.08
2012,NUTS,2010,TR1,1,3.75
2011,NUTS,2010,TR10,2,6.08
2012,NUTS,2010,TR10,2,3.75
2011,NUTS,2010,TR100,3,6.08
2012,NUTS,2010,TR100,3,3.75
2011,NUTS,2010,TR3,1,4.0
2012,NUTS,2010,TR3,1,6.0
2011,NUTS,2010,TR31,2,1.5
2011,NUTS,2010,TR310,3,1.5
2011,NUTS,2010,TR33,2,2.5
2012,NUTS,2010,TR33,2,6.0
2011,NUTS,2010,TR331,3,2.5
2012,NUTS,2010,TR331,3,6.0
2011,NUTS,2010,TR5,1,5.0
2012,NUTS,2010,TR5,1,4.95
2011,NUTS,2010,TR51,2,5.0
2012,NUTS,2010,TR51,2,4.95
2011,NUTS,2010,TR510,3,5.0
2012,NUTS,2010,TR510,3,4.95
2012,NUTS,2010,TRX,1,0.13
2012,NUTS,2010,TRXX,2,0.13
2012,NUTS,2010,TRXXX,3,0.13
2011,NUTS,2010,UK,0,332.65
2012,NUTS,2010,UK,0,317.85
2011,NUTS,2010,UKC,1,2.0
2012,NUTS,2010,UKC,1,8.08
2012,NUTS,2010,UKC1,2,0.5
2012,NUTS,2010,UKC14,3,0.5
2011,NUTS,2010,UKC2,2,2.0
2012,NUTS,2010,UKC2,2,7.58
2011,NUTS,2010,UKC21,3,1.0
2012,NUTS,2010,UKC21,3,1.33
2011,NUTS,2010,UKC22,3,1.0
2012,NUTS,2010,UKC22,3,6.25
2011,NUTS,2010,UKD,1,23.33
2012,NUTS,2010,UKD,1,9.58
2012,NUTS,2010,UKD1,2,0.5
2012,NUTS,2010,UKD12,3,0.5
2011,NUTS,2010,UKD3,2,10.0
2012,NUTS,2010,UKD3,2,3.17
2011,NUTS,2010,UKD31,3,9.0
2012,NUTS,2010,UKD31,3,2.67
2011,NUTS,2010,UKD32,3,1.0
2012,NUTS,2010,UKD32,3,0.5
2011,NUTS,2010,UKD4,2,8.21
2012,NUTS,2010,UKD4,2,3.42
2011,NUTS,2010,UKD41,3,2.0
2011,NUTS,2010,UKD43,3,6.21
2012,NUTS,2010,UKD43,3,3.42
2011,NUTS,2010,UKD6,2,2.13
2012,NUTS,2010,UKD6,2,1.25
2012,NUTS,2010,UKD61,3,1.0
2011,NUTS,2010,UKD62,3,2.13
2012,NUTS,2010,UKD63,3,0.25
2011,NUTS,2010,UKD7,2,3.0
2012,NUTS,2010,UKD7,2,1.25
2012,NUTS,2010,UKD71,3,0.25
2011,NUTS,2010,UKD72,3,2.0
2012,NUTS,2010,UKD72,3,1.0
2011,NUTS,2010,UKD74,3,1.0
2011,NUTS,2010,UKE,1,12.33
2012,NUTS,2010,UKE,1,11.17
2011,NUTS,2010,UKE1,2,1.46
2011,NUTS,2010,UKE12,3,1.46
2011,NUTS,2010,UKE2,2,4.79
2012,NUTS,2010,UKE2,2,1.5
2011,NUTS,2010,UKE21,3,2.12
2012,NUTS,2010,UKE21,3,1.5
2011,NUTS,2010,UKE22,3,2.67
2011,NUTS,2010,UKE3,2,3.75
2012,NUTS,2010,UKE3,2,2.0
2011,NUTS,2010,UKE31,3,1.0
2011,NUTS,2010,UKE32,3,2.75
2012,NUTS,2010,UKE32,3,2.0
2011,NUTS,2010,UKE4,2,2.33
2012,NUTS,2010,UKE4,2,7.67
2011,NUTS,2010,UKE41,3,1.0
2012,NUTS,2010,UKE41,3,3.0
2011,NUTS,2010,UKE42,3,1.0
2012,NUTS,2010,UKE42,3,3.17
2011,NUTS,2010,UKE44,3,0.33
2012,NUTS,2010,UKE45,3,1.5
2011,NUTS,2010,UKF,1,14.82
2012,NUTS,2010,UKF,1,11.9
2011,NUTS,2010,UKF1,2,10.59
2012,NUTS,2010,UKF1,2,4.57
2011,NUTS,2010,UKF11,3,1.25
2011,NUTS,2010,UKF13,3,4.89
2011,NUTS,2010,UKF14,3,1.0
2012,NUTS,2010,UKF14,3,0.5
2011,NUTS,2010,UKF15,3,1.7
2012,NUTS,2010,UKF15,3,1.0
2011,NUTS,2010,UKF16,3,1.75
2012,NUTS,2010,UKF16,3,3.07
2011,NUTS,2010,UKF2,2,3.1
2012,NUTS,2010,UKF2,2,7.33
2012,NUTS,2010,UKF21,3,1.0
2011,NUTS,2010,UKF22,3,2.9
2012,NUTS,2010,UKF22,3,4.0
2011,NUTS,2010,UKF25,3,0.2
2012,NUTS,2010,UKF25,3,2.33
2011,NUTS,2010,UKF3,2,1.13
2011,NUTS,2010,UKF30,3,1.13
2011,NUTS,2010,UKG,1,11.32
2012,NUTS,2010,UKG,1,9.17
2011,NUTS,2010,UKG1,2,2.0
2012,NUTS,2010,UKG1,2,4.0
2012,NUTS,2010,UKG11,3,0.75
2011,NUTS,2010,UKG12,3,2.0
2012,NUTS,2010,UKG12,3,3.25
2011,NUTS,2010,UKG2,2,1.25
2012,NUTS,2010,UKG2,2,1.92
2012,NUTS,2010,UKG22,3,0.42
2011,NUTS,2010,UKG24,3,1.25
2012,NUTS,2010,UKG24,3,1.5
2011,NUTS,2010,UKG3,2,8.07
2012,NUTS,2010,UKG3,2,3.25
2011,NUTS,2010,UKG31,3,2.07
2012,NUTS,2010,UKG31,3,1.0
2011,NUTS,2010,UKG32,3,1.0
2011,NUTS,2010,UKG33,3,5.0
2012,NUTS,2010,UKG33,3,2.0
2012,NUTS,2010,UKG36,3,0.25
2011,NUTS,2010,UKH,1,59.63
2012,NUTS,2010,UKH,1,51.67
2011,NUTS,2010,UKH1,2,42.21
2012,NUTS,2010,UKH1,2,42.83
2011,NUTS,2010,UKH12,3,41.21
2012,NUTS,2010,UKH12,3,41.0
2011,NUTS,2010,UKH13,3,1.0
2012,NUTS,2010,UKH13,3,1.5
2012,NUTS,2010,UKH14,3,0.33
2011,NUTS,2010,UKH2,2,11.58
2012,NUTS,2010,UKH2,2,7.58
2012,NUTS,2010,UKH21,3,0.5
2011,NUTS,2010,UKH23,3,10.08
2012,NUTS,2010,UKH23,3,6.33
2012,NUTS,2010,UKH24,3,0.75
2011,NUTS,2010,UKH25,3,1.5
2011,NUTS,2010,UKH3,2,5.83
2012,NUTS,2010,UKH3,2,1.25
2011,NUTS,2010,UKH33,3,5.83
2012,NUTS,2010,UKH33,3,1.25
2011,NUTS,2010,UKI,1,62.54
2012,NUTS,2010,UKI,1,91.88
2011,NUTS,2010,UKI1,2,44.26
2012,NUTS,2010,UKI1,2,62.87
2011,NUTS,2010,UKI11,3,28.73
2012,NUTS,2010,UKI11,3,47.04
2011,NUTS,2010,UKI12,3,15.53
2012,NUTS,2010,UKI12,3,15.83
2011,NUTS,2010,UKI2,2,18.13
2012,NUTS,2010,UKI2,2,27.51
2011,NUTS,2010,UKI21,3,2.83
2012,NUTS,2010,UKI21,3,2.37
2011,NUTS,2010,UKI22,3,2.22
2012,NUTS,2010,UKI22,3,2.08
2011,NUTS,2010,UKI23,3,13.08
2012,NUTS,2010,UKI23,3,23.06
2011,NUTS,2010,UKJ,1,88.33
2012,NUTS,2010,UKJ,1,68.79
2011,NUTS,2010,UKJ1,2,45.2
2012,NUTS,2010,UKJ1,2,26.13
2011,NUTS,2010,UKJ11,3,17.97
2012,NUTS,2010,UKJ11,3,11.45
2011,NUTS,2010,UKJ12,3,1.0
2012,NUTS,2010,UKJ12,3,3.18
2011,NUTS,2010,UKJ13,3,4.4
2012,NUTS,2010,UKJ13,3,5.0
2011,NUTS,2010,UKJ14,3,21.83
2012,NUTS,2010,UKJ14,3,6.5
2011,NUTS,2010,UKJ2,2,26.85
2012,NUTS,2010,UKJ2,2,29.59
2011,NUTS,2010,UKJ21,3,1.0
2012,NUTS,2010,UKJ21,3,2.5
2011,NUTS,2010,UKJ22,3,1.92
2012,NUTS,2010,UKJ22,3,2.7
2011,NUTS,2010,UKJ23,3,22.27
2012,NUTS,2010,UKJ23,3,20.23
2011,NUTS,2010,UKJ24,3,1.67
2012,NUTS,2010,UKJ24,3,4.17
2011,NUTS,2010,UKJ3,2,11.36
2012,NUTS,2010,UKJ3,2,9.4
2011,NUTS,2010,UKJ31,3,1.0
2011,NUTS,2010,UKJ33,3,10.36
2012,NUTS,2010,UKJ33,3,9.4
2011,NUTS,2010,UKJ4,2,4.92
2012,NUTS,2010,UKJ4,2,3.67
2011,NUTS,2010,UKJ41,3,1.08
2012,NUTS,2010,UKJ41,3,1.5
2011,NUTS,2010,UKJ42,3,3.83
