year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_rse_hes_f
2010,NUTS,2010,DK04,2,2174.0
2011,NUTS,2010,DK04,2,2411.0
2012,NUTS,2010,DK04,2,2566.0
2013,NUTS,2010,DK04,2,2650.0
2014,NUTS,2010,DK04,2,2446.0
2015,NUTS,2010,DK04,2,2471.0
2016,NUTS,2010,DK04,2,2688.0
2017,NUTS,2010,DK04,2,2406.0
2019,NUTS,2010,DK04,2,2514.0
2007,NUTS,2010,DK05,2,853.0
2009,NUTS,2010,DK05,2,856.0
2010,NUTS,2010,DK05,2,803.0
2011,NUTS,2010,DK05,2,775.0
2012,NUTS,2010,DK05,2,1197.0
2013,NUTS,2010,DK05,2,1229.0
2014,NUTS,2010,DK05,2,1093.0
2015,NUTS,2010,DK05,2,1028.0
2016,NUTS,2010,DK05,2,920.0
2017,NUTS,2010,DK05,2,1401.0
2019,NUTS,2010,DK05,2,1584.0
2003,NUTS,2010,EA19,2,197109.0
2004,NUTS,2010,EA19,2,205835.0
2005,NUTS,2010,EA19,2,224983.0
2006,NUTS,2010,EA19,2,240640.0
2007,NUTS,2010,EA19,2,254174.0
2008,NUTS,2010,EA19,2,276859.0
2009,NUTS,2010,EA19,2,291008.0
2010,NUTS,2010,EA19,2,303972.0
2011,NUTS,2010,EA19,2,313788.0
2012,NUTS,2010,EA19,2,325919.0
2013,NUTS,2010,EA19,2,336698.0
2014,NUTS,2010,EA19,2,342613.0
2015,NUTS,2010,EA19,2,351616.0
2016,NUTS,2010,EA19,2,354089.0
2017,NUTS,2010,EA19,2,365339.0
2018,NUTS,2010,EA19,2,377098.0
2019,NUTS,2010,EA19,2,388695.0
1993,NUTS,2010,EE,0,1096.0
1994,NUTS,2010,EE,0,1153.0
1995,NUTS,2010,EE,0,1053.0
1996,NUTS,2010,EE,0,1087.0
1997,NUTS,2010,EE,0,1313.0
1998,NUTS,2010,EE,0,1307.0
1999,NUTS,2010,EE,0,1298.0
2000,NUTS,2010,EE,0,1434.0
2001,NUTS,2010,EE,0,1502.0
2002,NUTS,2010,EE,0,1607.0
2003,NUTS,2010,EE,0,1696.0
2004,NUTS,2010,EE,0,1726.0
2005,NUTS,2010,EE,0,1583.0
2006,NUTS,2010,EE,0,1763.0
2007,NUTS,2010,EE,0,1987.0
2008,NUTS,2010,EE,0,2000.0
2009,NUTS,2010,EE,0,2062.0
2010,NUTS,2010,EE,0,2157.0
2011,NUTS,2010,EE,0,2149.0
2012,NUTS,2010,EE,0,2223.0
2013,NUTS,2010,EE,0,2273.0
2014,NUTS,2010,EE,0,2276.0
2015,NUTS,2010,EE,0,2183.0
2016,NUTS,2010,EE,0,2066.0
2017,NUTS,2010,EE,0,2092.0
2018,NUTS,2010,EE,0,2168.0
2019,NUTS,2010,EE,0,2127.0
1999,NUTS,2010,EL,0,10097.0
2001,NUTS,2010,EL,0,7236.0
2003,NUTS,2010,EL,0,7567.0
2005,NUTS,2010,EL,0,9106.0
2011,NUTS,2010,EL,0,11679.0
2013,NUTS,2010,EL,0,15076.0
2015,NUTS,2010,EL,0,14135.0
2017,NUTS,2010,EL,0,11799.0
2019,NUTS,2010,EL,0,13667.0
2001,NUTS,2010,EL3,1,3029.0
2003,NUTS,2010,EL3,1,3348.0
2005,NUTS,2010,EL3,1,3829.0
2011,NUTS,2010,EL3,1,3655.0
2001,NUTS,2010,EL30,2,3029.0
2003,NUTS,2010,EL30,2,3348.0
2005,NUTS,2010,EL30,2,3829.0
2011,NUTS,2010,EL30,2,3655.0
2001,NUTS,2010,EL4,1,488.0
2003,NUTS,2010,EL4,1,811.0
2005,NUTS,2010,EL4,1,796.0
2011,NUTS,2010,EL4,1,1650.0
2001,NUTS,2010,EL41,2,71.0
2003,NUTS,2010,EL41,2,120.0
2005,NUTS,2010,EL41,2,138.0
2011,NUTS,2010,EL41,2,234.0
2001,NUTS,2010,EL42,2,29.0
2003,NUTS,2010,EL42,2,52.0
2005,NUTS,2010,EL42,2,68.0
2011,NUTS,2010,EL42,2,141.0
2001,NUTS,2010,EL43,2,388.0
2003,NUTS,2010,EL43,2,639.0
2005,NUTS,2010,EL43,2,590.0
2011,NUTS,2010,EL43,2,1275.0
2011,NUTS,2010,EL5,1,4331.0
2001,NUTS,2010,EL51,2,270.0
2003,NUTS,2010,EL51,2,270.0
2005,NUTS,2010,EL51,2,435.0
2011,NUTS,2010,EL51,2,889.0
2001,NUTS,2010,EL52,2,2020.0
2003,NUTS,2010,EL52,2,1661.0
2005,NUTS,2010,EL52,2,2344.0
2011,NUTS,2010,EL52,2,2423.0
2001,NUTS,2010,EL53,2,9.0
2003,NUTS,2010,EL53,2,76.0
2005,NUTS,2010,EL53,2,80.0
2011,NUTS,2010,EL53,2,151.0
2001,NUTS,2010,EL54,2,523.0
2003,NUTS,2010,EL54,2,300.0
2005,NUTS,2010,EL54,2,481.0
2011,NUTS,2010,EL54,2,868.0
2011,NUTS,2010,EL6,1,2043.0
2001,NUTS,2010,EL61,2,196.0
2003,NUTS,2010,EL61,2,488.0
2005,NUTS,2010,EL61,2,366.0
2011,NUTS,2010,EL61,2,830.0
2001,NUTS,2010,EL62,2,51.0
2003,NUTS,2010,EL62,2,57.0
2005,NUTS,2010,EL62,2,78.0
2011,NUTS,2010,EL62,2,67.0
2001,NUTS,2010,EL63,2,646.0
2003,NUTS,2010,EL63,2,548.0
2005,NUTS,2010,EL63,2,423.0
2011,NUTS,2010,EL63,2,964.0
2001,NUTS,2010,EL64,2,4.0
2003,NUTS,2010,EL64,2,4.0
2005,NUTS,2010,EL64,2,33.0
2011,NUTS,2010,EL64,2,30.0
2001,NUTS,2010,EL65,2,0.0
2003,NUTS,2010,EL65,2,4.0
2005,NUTS,2010,EL65,2,241.0
2011,NUTS,2010,EL65,2,152.0
2015,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
1997,NUTS,2010,ES,0,26286.0
1999,NUTS,2010,ES,0,28406.0
2000,NUTS,2010,ES,0,34235.0
2001,NUTS,2010,ES,0,37181.0
2002,NUTS,2010,ES,0,37388.0
2003,NUTS,2010,ES,0,38670.0
2004,NUTS,2010,ES,0,39573.0
2005,NUTS,2010,ES,0,41376.0
2006,NUTS,2010,ES,0,43318.0
2007,NUTS,2010,ES,0,45959.0
2008,NUTS,2010,ES,0,47689.0
2009,NUTS,2010,ES,0,49790.0
2010,NUTS,2010,ES,0,52015.0
2011,NUTS,2010,ES,0,51537.0
2012,NUTS,2010,ES,0,50297.0
2013,NUTS,2010,ES,0,48723.0
2014,NUTS,2010,ES,0,49708.0
2015,NUTS,2010,ES,0,50782.0
2016,NUTS,2010,ES,0,51315.0
2017,NUTS,2010,ES,0,53416.0
2018,NUTS,2010,ES,0,55436.0
2019,NUTS,2010,ES,0,57478.0
2000,NUTS,2010,ES1,1,3864.0
2002,NUTS,2010,ES1,1,3802.0
2003,NUTS,2010,ES1,1,3837.0
2004,NUTS,2010,ES1,1,3830.0
2005,NUTS,2010,ES1,1,3937.0
2006,NUTS,2010,ES1,1,4073.0
2007,NUTS,2010,ES1,1,4229.0
2008,NUTS,2010,ES1,1,4329.0
2009,NUTS,2010,ES1,1,4270.0
2010,NUTS,2010,ES1,1,4695.0
2011,NUTS,2010,ES1,1,4519.0
2013,NUTS,2010,ES1,1,4338.0
2015,NUTS,2010,ES1,1,4128.0
2016,NUTS,2010,ES1,1,3987.0
2017,NUTS,2010,ES1,1,4138.0
2018,NUTS,2010,ES1,1,3940.0
2000,NUTS,2010,ES11,2,2330.0
2002,NUTS,2010,ES11,2,2252.0
2003,NUTS,2010,ES11,2,2548.0
2004,NUTS,2010,ES11,2,2542.0
2005,NUTS,2010,ES11,2,2670.0
2006,NUTS,2010,ES11,2,2594.0
2007,NUTS,2010,ES11,2,2667.0
2008,NUTS,2010,ES11,2,2683.0
2009,NUTS,2010,ES11,2,2451.0
2010,NUTS,2010,ES11,2,2851.0
2011,NUTS,2010,ES11,2,2746.0
2012,NUTS,2010,ES11,2,2568.0
2014,NUTS,2010,ES11,2,2446.0
2015,NUTS,2010,ES11,2,2461.0
2016,NUTS,2010,ES11,2,2460.0
2017,NUTS,2010,ES11,2,2516.0
2018,NUTS,2010,ES11,2,2557.0
2019,NUTS,2010,ES11,2,2697.0
2000,NUTS,2010,ES12,2,1210.0
2002,NUTS,2010,ES12,2,1315.0
2003,NUTS,2010,ES12,2,1134.0
2004,NUTS,2010,ES12,2,1061.0
2005,NUTS,2010,ES12,2,1041.0
2006,NUTS,2010,ES12,2,1119.0
2007,NUTS,2010,ES12,2,1220.0
2008,NUTS,2010,ES12,2,1194.0
2009,NUTS,2010,ES12,2,1339.0
2010,NUTS,2010,ES12,2,1345.0
2011,NUTS,2010,ES12,2,1276.0
2012,NUTS,2010,ES12,2,1152.0
2013,NUTS,2010,ES12,2,1326.0
2014,NUTS,2010,ES12,2,1112.0
2015,NUTS,2010,ES12,2,1193.0
2016,NUTS,2010,ES12,2,1069.0
2017,NUTS,2010,ES12,2,1170.0
2018,NUTS,2010,ES12,2,918.0
2019,NUTS,2010,ES12,2,1127.0
2000,NUTS,2010,ES13,2,324.0
2002,NUTS,2010,ES13,2,235.0
2003,NUTS,2010,ES13,2,155.0
2004,NUTS,2010,ES13,2,227.0
2005,NUTS,2010,ES13,2,226.0
2006,NUTS,2010,ES13,2,360.0
2007,NUTS,2010,ES13,2,342.0
2008,NUTS,2010,ES13,2,452.0
2009,NUTS,2010,ES13,2,480.0
2010,NUTS,2010,ES13,2,499.0
2011,NUTS,2010,ES13,2,497.0
2015,NUTS,2010,ES13,2,474.0
2016,NUTS,2010,ES13,2,458.0
2017,NUTS,2010,ES13,2,452.0
2018,NUTS,2010,ES13,2,465.0
2000,NUTS,2010,ES2,1,3653.0
2002,NUTS,2010,ES2,1,4131.0
2003,NUTS,2010,ES2,1,4567.0
2004,NUTS,2010,ES2,1,4564.0
2005,NUTS,2010,ES2,1,4786.0
2006,NUTS,2010,ES2,1,4990.0
2007,NUTS,2010,ES2,1,5105.0
2008,NUTS,2010,ES2,1,5128.0
2009,NUTS,2010,ES2,1,5373.0
2010,NUTS,2010,ES2,1,5517.0
2011,NUTS,2010,ES2,1,5696.0
2013,NUTS,2010,ES2,1,5810.0
2019,NUTS,2010,ES2,1,6562.0
2000,NUTS,2010,ES21,2,1586.0
2002,NUTS,2010,ES21,2,1826.0
2003,NUTS,2010,ES21,2,1986.0
2004,NUTS,2010,ES21,2,1992.0
2005,NUTS,2010,ES21,2,2155.0
2006,NUTS,2010,ES21,2,2181.0
2007,NUTS,2010,ES21,2,2333.0
2008,NUTS,2010,ES21,2,2304.0
2009,NUTS,2010,ES21,2,2450.0
2010,NUTS,2010,ES21,2,2520.0
2011,NUTS,2010,ES21,2,2551.0
2012,NUTS,2010,ES21,2,2734.0
2013,NUTS,2010,ES21,2,2691.0
2014,NUTS,2010,ES21,2,2808.0
2015,NUTS,2010,ES21,2,2884.0
2016,NUTS,2010,ES21,2,2886.0
2017,NUTS,2010,ES21,2,3013.0
2018,NUTS,2010,ES21,2,3066.0
2019,NUTS,2010,ES21,2,3105.0
2000,NUTS,2010,ES22,2,879.0
2002,NUTS,2010,ES22,2,1026.0
2003,NUTS,2010,ES22,2,1164.0
2004,NUTS,2010,ES22,2,1094.0
2005,NUTS,2010,ES22,2,1105.0
2006,NUTS,2010,ES22,2,1205.0
2007,NUTS,2010,ES22,2,1073.0
2008,NUTS,2010,ES22,2,1087.0
2009,NUTS,2010,ES22,2,1053.0
2010,NUTS,2010,ES22,2,1077.0
2011,NUTS,2010,ES22,2,1036.0
2000,NUTS,2010,ES23,2,119.0
2002,NUTS,2010,ES23,2,116.0
2003,NUTS,2010,ES23,2,114.0
2004,NUTS,2010,ES23,2,112.0
2005,NUTS,2010,ES23,2,119.0
2006,NUTS,2010,ES23,2,127.0
2007,NUTS,2010,ES23,2,166.0
2008,NUTS,2010,ES23,2,175.0
2009,NUTS,2010,ES23,2,178.0
2010,NUTS,2010,ES23,2,192.0
2011,NUTS,2010,ES23,2,211.0
2012,NUTS,2010,ES23,2,220.0
2014,NUTS,2010,ES23,2,295.0
2015,NUTS,2010,ES23,2,265.0
2016,NUTS,2010,ES23,2,396.0
2017,NUTS,2010,ES23,2,319.0
2018,NUTS,2010,ES23,2,382.0
2000,NUTS,2010,ES24,2,1069.0
2002,NUTS,2010,ES24,2,1163.0
2003,NUTS,2010,ES24,2,1303.0
2004,NUTS,2010,ES24,2,1366.0
2005,NUTS,2010,ES24,2,1407.0
2006,NUTS,2010,ES24,2,1477.0
2007,NUTS,2010,ES24,2,1533.0
2008,NUTS,2010,ES24,2,1562.0
2009,NUTS,2010,ES24,2,1692.0
2010,NUTS,2010,ES24,2,1728.0
2011,NUTS,2010,ES24,2,1898.0
2012,NUTS,2010,ES24,2,1971.0
2013,NUTS,2010,ES24,2,1965.0
2014,NUTS,2010,ES24,2,2094.0
2015,NUTS,2010,ES24,2,2177.0
2016,NUTS,2010,ES24,2,2087.0
2017,NUTS,2010,ES24,2,2145.0
2018,NUTS,2010,ES24,2,2225.0
2000,NUTS,2010,ES3,1,7202.0
2002,NUTS,2010,ES3,1,7994.0
2003,NUTS,2010,ES3,1,7557.0
2004,NUTS,2010,ES3,1,7690.0
2005,NUTS,2010,ES3,1,7862.0
2006,NUTS,2010,ES3,1,8318.0
2007,NUTS,2010,ES3,1,9167.0
2008,NUTS,2010,ES3,1,9815.0
2009,NUTS,2010,ES3,1,10999.0
2010,NUTS,2010,ES3,1,11295.0
2011,NUTS,2010,ES3,1,10982.0
2012,NUTS,2010,ES3,1,10491.0
2013,NUTS,2010,ES3,1,10203.0
2014,NUTS,2010,ES3,1,10360.0
2015,NUTS,2010,ES3,1,10538.0
2016,NUTS,2010,ES3,1,10428.0
2017,NUTS,2010,ES3,1,10907.0
2018,NUTS,2010,ES3,1,11825.0
2019,NUTS,2010,ES3,1,12534.0
2000,NUTS,2010,ES30,2,7202.0
2002,NUTS,2010,ES30,2,7994.0
2003,NUTS,2010,ES30,2,7557.0
2004,NUTS,2010,ES30,2,7690.0
2005,NUTS,2010,ES30,2,7862.0
2006,NUTS,2010,ES30,2,8318.0
2007,NUTS,2010,ES30,2,9167.0
2008,NUTS,2010,ES30,2,9815.0
2009,NUTS,2010,ES30,2,10999.0
2010,NUTS,2010,ES30,2,11295.0
2011,NUTS,2010,ES30,2,10982.0
2012,NUTS,2010,ES30,2,10491.0
2013,NUTS,2010,ES30,2,10203.0
2014,NUTS,2010,ES30,2,10360.0
2015,NUTS,2010,ES30,2,10538.0
2016,NUTS,2010,ES30,2,10428.0
2017,NUTS,2010,ES30,2,10907.0
2018,NUTS,2010,ES30,2,11825.0
2019,NUTS,2010,ES30,2,12534.0
2000,NUTS,2010,ES4,1,3990.0
2002,NUTS,2010,ES4,1,4393.0
2003,NUTS,2010,ES4,1,4274.0
2004,NUTS,2010,ES4,1,4581.0
2005,NUTS,2010,ES4,1,4890.0
2006,NUTS,2010,ES4,1,5070.0
2007,NUTS,2010,ES4,1,5109.0
2008,NUTS,2010,ES4,1,5420.0
2009,NUTS,2010,ES4,1,5429.0
2010,NUTS,2010,ES4,1,5647.0
2011,NUTS,2010,ES4,1,5590.0
2013,NUTS,2010,ES4,1,4721.0
2014,NUTS,2010,ES4,1,4869.0
2015,NUTS,2010,ES4,1,5026.0
2016,NUTS,2010,ES4,1,5088.0
2018,NUTS,2010,ES4,1,5348.0
2019,NUTS,2010,ES4,1,5288.0
2000,NUTS,2010,ES41,2,2747.0
2002,NUTS,2010,ES41,2,3046.0
2003,NUTS,2010,ES41,2,2826.0
2004,NUTS,2010,ES41,2,3028.0
2005,NUTS,2010,ES41,2,3231.0
2006,NUTS,2010,ES41,2,3368.0
2007,NUTS,2010,ES41,2,3365.0
2008,NUTS,2010,ES41,2,3593.0
2009,NUTS,2010,ES41,2,3575.0
2010,NUTS,2010,ES41,2,3712.0
2011,NUTS,2010,ES41,2,3758.0
2012,NUTS,2010,ES41,2,3585.0
2013,NUTS,2010,ES41,2,3374.0
2014,NUTS,2010,ES41,2,3469.0
2015,NUTS,2010,ES41,2,3561.0
2016,NUTS,2010,ES41,2,3605.0
2017,NUTS,2010,ES41,2,3653.0
2018,NUTS,2010,ES41,2,3808.0
2019,NUTS,2010,ES41,2,3809.0
2000,NUTS,2010,ES42,2,561.0
2002,NUTS,2010,ES42,2,706.0
2003,NUTS,2010,ES42,2,742.0
2004,NUTS,2010,ES42,2,851.0
2005,NUTS,2010,ES42,2,934.0
2006,NUTS,2010,ES42,2,947.0
2007,NUTS,2010,ES42,2,996.0
2008,NUTS,2010,ES42,2,1037.0
2009,NUTS,2010,ES42,2,1061.0
2010,NUTS,2010,ES42,2,1075.0
2011,NUTS,2010,ES42,2,1052.0
2012,NUTS,2010,ES42,2,951.0
2013,NUTS,2010,ES42,2,586.0
2014,NUTS,2010,ES42,2,636.0
2015,NUTS,2010,ES42,2,702.0
2017,NUTS,2010,ES42,2,786.0
2000,NUTS,2010,ES43,2,682.0
2002,NUTS,2010,ES43,2,641.0
2003,NUTS,2010,ES43,2,706.0
2004,NUTS,2010,ES43,2,702.0
2005,NUTS,2010,ES43,2,725.0
2006,NUTS,2010,ES43,2,755.0
2007,NUTS,2010,ES43,2,748.0
2008,NUTS,2010,ES43,2,790.0
2009,NUTS,2010,ES43,2,793.0
2010,NUTS,2010,ES43,2,860.0
2011,NUTS,2010,ES43,2,780.0
2013,NUTS,2010,ES43,2,761.0
2014,NUTS,2010,ES43,2,764.0
2015,NUTS,2010,ES43,2,763.0
2000,NUTS,2010,ES5,1,8325.0
2002,NUTS,2010,ES5,1,9150.0
2003,NUTS,2010,ES5,1,10315.0
2004,NUTS,2010,ES5,1,10527.0
2005,NUTS,2010,ES5,1,11220.0
2006,NUTS,2010,ES5,1,12005.0
2007,NUTS,2010,ES5,1,12930.0
2008,NUTS,2010,ES5,1,13140.0
2009,NUTS,2010,ES5,1,13780.0
2010,NUTS,2010,ES5,1,14540.0
2011,NUTS,2010,ES5,1,14206.0
2012,NUTS,2010,ES5,1,14232.0
2013,NUTS,2010,ES5,1,13803.0
2014,NUTS,2010,ES5,1,14634.0
2015,NUTS,2010,ES5,1,14897.0
2016,NUTS,2010,ES5,1,15150.0
2017,NUTS,2010,ES5,1,15737.0
2018,NUTS,2010,ES5,1,16265.0
2000,NUTS,2010,ES51,2,5397.0
2002,NUTS,2010,ES51,2,5336.0
2003,NUTS,2010,ES51,2,6138.0
2004,NUTS,2010,ES51,2,6091.0
2005,NUTS,2010,ES51,2,6645.0
2006,NUTS,2010,ES51,2,7343.0
2007,NUTS,2010,ES51,2,7789.0
2008,NUTS,2010,ES51,2,7611.0
2009,NUTS,2010,ES51,2,8139.0
2010,NUTS,2010,ES51,2,8828.0
2011,NUTS,2010,ES51,2,8481.0
2012,NUTS,2010,ES51,2,8418.0
2013,NUTS,2010,ES51,2,8400.0
2014,NUTS,2010,ES51,2,8494.0
2015,NUTS,2010,ES51,2,8559.0
2016,NUTS,2010,ES51,2,8821.0
2017,NUTS,2010,ES51,2,9109.0
2018,NUTS,2010,ES51,2,9359.0
2019,NUTS,2010,ES51,2,9794.0
2000,NUTS,2010,ES52,2,2748.0
2002,NUTS,2010,ES52,2,3610.0
2003,NUTS,2010,ES52,2,3911.0
2004,NUTS,2010,ES52,2,4125.0
2005,NUTS,2010,ES52,2,4218.0
2006,NUTS,2010,ES52,2,4278.0
2007,NUTS,2010,ES52,2,4616.0
2008,NUTS,2010,ES52,2,4964.0
2009,NUTS,2010,ES52,2,5017.0
2010,NUTS,2010,ES52,2,5000.0
2011,NUTS,2010,ES52,2,4983.0
2012,NUTS,2010,ES52,2,5047.0
2013,NUTS,2010,ES52,2,4660.0
2014,NUTS,2010,ES52,2,5371.0
2015,NUTS,2010,ES52,2,5520.0
2016,NUTS,2010,ES52,2,5572.0
2017,NUTS,2010,ES52,2,5879.0
2018,NUTS,2010,ES52,2,6139.0
2019,NUTS,2010,ES52,2,6499.0
2000,NUTS,2010,ES53,2,180.0
2002,NUTS,2010,ES53,2,204.0
2003,NUTS,2010,ES53,2,266.0
2004,NUTS,2010,ES53,2,311.0
2005,NUTS,2010,ES53,2,357.0
2006,NUTS,2010,ES53,2,384.0
2007,NUTS,2010,ES53,2,525.0
2008,NUTS,2010,ES53,2,565.0
2009,NUTS,2010,ES53,2,624.0
2010,NUTS,2010,ES53,2,712.0
2011,NUTS,2010,ES53,2,742.0
2012,NUTS,2010,ES53,2,767.0
2013,NUTS,2010,ES53,2,743.0
2014,NUTS,2010,ES53,2,769.0
2015,NUTS,2010,ES53,2,818.0
2016,NUTS,2010,ES53,2,757.0
2017,NUTS,2010,ES53,2,749.0
2018,NUTS,2010,ES53,2,767.0
2000,NUTS,2010,ES6,1,6050.0
2002,NUTS,2010,ES6,1,6640.0
2003,NUTS,2010,ES6,1,6867.0
2004,NUTS,2010,ES6,1,6977.0
2005,NUTS,2010,ES6,1,7341.0
2006,NUTS,2010,ES6,1,7639.0
2007,NUTS,2010,ES6,1,8189.0
2008,NUTS,2010,ES6,1,8582.0
2009,NUTS,2010,ES6,1,8682.0
2010,NUTS,2010,ES6,1,9024.0
2011,NUTS,2010,ES6,1,9102.0
2012,NUTS,2010,ES6,1,8768.0
2013,NUTS,2010,ES6,1,8499.0
2014,NUTS,2010,ES6,1,8355.0
2015,NUTS,2010,ES6,1,8625.0
2016,NUTS,2010,ES6,1,8966.0
2017,NUTS,2010,ES6,1,9497.0
2018,NUTS,2010,ES6,1,9873.0
2019,NUTS,2010,ES6,1,10094.0
2000,NUTS,2010,ES61,2,5214.0
2002,NUTS,2010,ES61,2,5833.0
2003,NUTS,2010,ES61,2,5869.0
2004,NUTS,2010,ES61,2,5948.0
2005,NUTS,2010,ES61,2,6219.0
2006,NUTS,2010,ES61,2,6401.0
2007,NUTS,2010,ES61,2,6881.0
2008,NUTS,2010,ES61,2,7183.0
2009,NUTS,2010,ES61,2,7240.0
2010,NUTS,2010,ES61,2,7514.0
2011,NUTS,2010,ES61,2,7517.0
2012,NUTS,2010,ES61,2,7208.0
2013,NUTS,2010,ES61,2,6919.0
2014,NUTS,2010,ES61,2,6788.0
2015,NUTS,2010,ES61,2,6990.0
2016,NUTS,2010,ES61,2,7149.0
2017,NUTS,2010,ES61,2,7520.0
2018,NUTS,2010,ES61,2,7804.0
2019,NUTS,2010,ES61,2,7902.0
2000,NUTS,2010,ES62,2,836.0
2002,NUTS,2010,ES62,2,807.0
2003,NUTS,2010,ES62,2,944.0
2004,NUTS,2010,ES62,2,976.0
2005,NUTS,2010,ES62,2,1069.0
2006,NUTS,2010,ES62,2,1172.0
2007,NUTS,2010,ES62,2,1238.0
2008,NUTS,2010,ES62,2,1317.0
2009,NUTS,2010,ES62,2,1407.0
2010,NUTS,2010,ES62,2,1476.0
2011,NUTS,2010,ES62,2,1550.0
2012,NUTS,2010,ES62,2,1525.0
2013,NUTS,2010,ES62,2,1544.0
2014,NUTS,2010,ES62,2,1526.0
2015,NUTS,2010,ES62,2,1599.0
2016,NUTS,2010,ES62,2,1757.0
2018,NUTS,2010,ES62,2,1952.0
2019,NUTS,2010,ES62,2,2078.0
2000,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,54.0
2004,NUTS,2010,ES63,2,27.0
2005,NUTS,2010,ES63,2,27.0
2006,NUTS,2010,ES63,2,22.0
2007,NUTS,2010,ES63,2,23.0
2008,NUTS,2010,ES63,2,27.0
2009,NUTS,2010,ES63,2,12.0
2010,NUTS,2010,ES63,2,12.0
2011,NUTS,2010,ES63,2,12.0
2000,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,26.0
2005,NUTS,2010,ES64,2,26.0
2006,NUTS,2010,ES64,2,44.0
2007,NUTS,2010,ES64,2,47.0
2008,NUTS,2010,ES64,2,55.0
2009,NUTS,2010,ES64,2,23.0
2010,NUTS,2010,ES64,2,22.0
2011,NUTS,2010,ES64,2,23.0
2000,NUTS,2010,ES7,1,1151.0
2002,NUTS,2010,ES7,1,1278.0
2003,NUTS,2010,ES7,1,1253.0
2004,NUTS,2010,ES7,1,1404.0
2005,NUTS,2010,ES7,1,1340.0
2006,NUTS,2010,ES7,1,1223.0
2007,NUTS,2010,ES7,1,1230.0
2008,NUTS,2010,ES7,1,1275.0
2009,NUTS,2010,ES7,1,1257.0
2010,NUTS,2010,ES7,1,1297.0
2011,NUTS,2010,ES7,1,1442.0
2012,NUTS,2010,ES7,1,1382.0
2013,NUTS,2010,ES7,1,1349.0
2014,NUTS,2010,ES7,1,1322.0
2015,NUTS,2010,ES7,1,1309.0
2016,NUTS,2010,ES7,1,1412.0
2017,NUTS,2010,ES7,1,1458.0
2018,NUTS,2010,ES7,1,1515.0
2000,NUTS,2010,ES70,2,1151.0
2002,NUTS,2010,ES70,2,1278.0
2003,NUTS,2010,ES70,2,1253.0
2004,NUTS,2010,ES70,2,1404.0
2005,NUTS,2010,ES70,2,1340.0
2006,NUTS,2010,ES70,2,1223.0
2007,NUTS,2010,ES70,2,1230.0
2008,NUTS,2010,ES70,2,1275.0
2009,NUTS,2010,ES70,2,1257.0
2010,NUTS,2010,ES70,2,1297.0
2011,NUTS,2010,ES70,2,1442.0
2012,NUTS,2010,ES70,2,1382.0
2013,NUTS,2010,ES70,2,1349.0
2014,NUTS,2010,ES70,2,1322.0
2015,NUTS,2010,ES70,2,1309.0
2016,NUTS,2010,ES70,2,1412.0
2017,NUTS,2010,ES70,2,1458.0
2018,NUTS,2010,ES70,2,1515.0
2000,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2000,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,EU27_2020,7,265631.0
2004,NUTS,2010,EU27_2020,7,277788.0
2005,NUTS,2010,EU27_2020,7,298836.0
2006,NUTS,2010,EU27_2020,7,315612.0
2007,NUTS,2010,EU27_2020,7,331457.0
2008,NUTS,2010,EU27_2020,7,356052.0
2009,NUTS,2010,EU27_2020,7,374966.0
2010,NUTS,2010,EU27_2020,7,389439.0
2011,NUTS,2010,EU27_2020,7,398936.0
2012,NUTS,2010,EU27_2020,7,410961.0
2013,NUTS,2010,EU27_2020,7,425148.0
2014,NUTS,2010,EU27_2020,7,434209.0
2015,NUTS,2010,EU27_2020,7,443445.0
2016,NUTS,2010,EU27_2020,7,448982.0
2017,NUTS,2010,EU27_2020,7,473742.0
2018,NUTS,2010,EU27_2020,7,489424.0
2019,NUTS,2010,EU27_2020,7,504308.0
2004,NUTS,2010,FI,0,7794.0
2005,NUTS,2010,FI,0,8088.0
2006,NUTS,2010,FI,0,9226.0
2007,NUTS,2010,FI,0,9471.0
2008,NUTS,2010,FI,0,9612.0
