year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_hes
2003,NUTS,2010,CZ01,2,77.58
2004,NUTS,2010,CZ01,2,81.563
2005,NUTS,2010,CZ01,2,111.985
2006,NUTS,2010,CZ01,2,131.363
2007,NUTS,2010,CZ01,2,150.537
2008,NUTS,2010,CZ01,2,168.868
2009,NUTS,2010,CZ01,2,174.955
2010,NUTS,2010,CZ01,2,182.962
2011,NUTS,2010,CZ01,2,214.794
2012,NUTS,2010,CZ01,2,208.424
2013,NUTS,2010,CZ01,2,228.825
2014,NUTS,2010,CZ01,2,232.59
2015,NUTS,2010,CZ01,2,270.706
2016,NUTS,2010,CZ01,2,234.95
2017,NUTS,2010,CZ01,2,263.904
2018,NUTS,2010,CZ01,2,341.32
2019,NUTS,2010,CZ01,2,370.606
2020,NUTS,2010,CZ01,2,354.429
2001,NUTS,2010,CZ02,2,0.0
2002,NUTS,2010,CZ02,2,0.0
2003,NUTS,2010,CZ02,2,0.0
2004,NUTS,2010,CZ02,2,0.004
2005,NUTS,2010,CZ02,2,0.328
2006,NUTS,2010,CZ02,2,0.321
2007,NUTS,2010,CZ02,2,0.436
2008,NUTS,2010,CZ02,2,0.67
2009,NUTS,2010,CZ02,2,0.592
2010,NUTS,2010,CZ02,2,0.866
2011,NUTS,2010,CZ02,2,1.612
2012,NUTS,2010,CZ02,2,4.164
2013,NUTS,2010,CZ02,2,15.2
2014,NUTS,2010,CZ02,2,16.291
2015,NUTS,2010,CZ02,2,10.082
2016,NUTS,2010,CZ02,2,7.042
2017,NUTS,2010,CZ02,2,8.407
2018,NUTS,2010,CZ02,2,9.918
2019,NUTS,2010,CZ02,2,14.947
2020,NUTS,2010,CZ02,2,15.57
2001,NUTS,2010,CZ03,2,10.934
2002,NUTS,2010,CZ03,2,17.716
2003,NUTS,2010,CZ03,2,11.105
2004,NUTS,2010,CZ03,2,11.865
2005,NUTS,2010,CZ03,2,19.781
2006,NUTS,2010,CZ03,2,24.594
2007,NUTS,2010,CZ03,2,26.808
2008,NUTS,2010,CZ03,2,33.986
2009,NUTS,2010,CZ03,2,29.55
2010,NUTS,2010,CZ03,2,33.951
2011,NUTS,2010,CZ03,2,46.546
2012,NUTS,2010,CZ03,2,64.293
2013,NUTS,2010,CZ03,2,81.947
2014,NUTS,2010,CZ03,2,85.906
2015,NUTS,2010,CZ03,2,75.203
2016,NUTS,2010,CZ03,2,49.563
2017,NUTS,2010,CZ03,2,53.006
2018,NUTS,2010,CZ03,2,65.546
2019,NUTS,2010,CZ03,2,71.028
2020,NUTS,2010,CZ03,2,68.339
2001,NUTS,2010,CZ04,2,1.302
2002,NUTS,2010,CZ04,2,1.335
2003,NUTS,2010,CZ04,2,1.297
2004,NUTS,2010,CZ04,2,1.428
2005,NUTS,2010,CZ04,2,1.626
2006,NUTS,2010,CZ04,2,2.676
2007,NUTS,2010,CZ04,2,3.607
2008,NUTS,2010,CZ04,2,4.341
2009,NUTS,2010,CZ04,2,4.379
2010,NUTS,2010,CZ04,2,6.081
2011,NUTS,2010,CZ04,2,5.783
2012,NUTS,2010,CZ04,2,7.049
2013,NUTS,2010,CZ04,2,8.896
2014,NUTS,2010,CZ04,2,10.402
2015,NUTS,2010,CZ04,2,5.072
2016,NUTS,2010,CZ04,2,5.433
2017,NUTS,2010,CZ04,2,6.806
2018,NUTS,2010,CZ04,2,9.243
2019,NUTS,2010,CZ04,2,8.363
2020,NUTS,2010,CZ04,2,10.657
2001,NUTS,2010,CZ05,2,8.162
2002,NUTS,2010,CZ05,2,10.841
2003,NUTS,2010,CZ05,2,12.218
2004,NUTS,2010,CZ05,2,13.512
2005,NUTS,2010,CZ05,2,22.449
2006,NUTS,2010,CZ05,2,24.133
2007,NUTS,2010,CZ05,2,30.904
2008,NUTS,2010,CZ05,2,28.379
2009,NUTS,2010,CZ05,2,31.576
2010,NUTS,2010,CZ05,2,32.121
2011,NUTS,2010,CZ05,2,56.076
2012,NUTS,2010,CZ05,2,59.775
2013,NUTS,2010,CZ05,2,64.592
2014,NUTS,2010,CZ05,2,52.387
2015,NUTS,2010,CZ05,2,53.005
2016,NUTS,2010,CZ05,2,43.637
2017,NUTS,2010,CZ05,2,54.271
2018,NUTS,2010,CZ05,2,75.412
2019,NUTS,2010,CZ05,2,77.988
2020,NUTS,2010,CZ05,2,72.919
2001,NUTS,2010,CZ06,2,25.296
2002,NUTS,2010,CZ06,2,31.349
2003,NUTS,2010,CZ06,2,32.561
2004,NUTS,2010,CZ06,2,32.86
2005,NUTS,2010,CZ06,2,50.886
2006,NUTS,2010,CZ06,2,63.666
2007,NUTS,2010,CZ06,2,72.451
2008,NUTS,2010,CZ06,2,79.48
2009,NUTS,2010,CZ06,2,89.504
2010,NUTS,2010,CZ06,2,104.008
2011,NUTS,2010,CZ06,2,177.655
2012,NUTS,2010,CZ06,2,266.881
2013,NUTS,2010,CZ06,2,260.27
2014,NUTS,2010,CZ06,2,229.953
2015,NUTS,2010,CZ06,2,261.432
2016,NUTS,2010,CZ06,2,160.014
2017,NUTS,2010,CZ06,2,182.3
2018,NUTS,2010,CZ06,2,213.657
2019,NUTS,2010,CZ06,2,241.076
2020,NUTS,2010,CZ06,2,254.579
2001,NUTS,2010,CZ07,2,7.294
2002,NUTS,2010,CZ07,2,8.855
2003,NUTS,2010,CZ07,2,8.519
2004,NUTS,2010,CZ07,2,9.21
2005,NUTS,2010,CZ07,2,16.455
2006,NUTS,2010,CZ07,2,19.815
2007,NUTS,2010,CZ07,2,25.115
2008,NUTS,2010,CZ07,2,30.211
2009,NUTS,2010,CZ07,2,30.326
2010,NUTS,2010,CZ07,2,33.744
2011,NUTS,2010,CZ07,2,49.958
2012,NUTS,2010,CZ07,2,108.49
2013,NUTS,2010,CZ07,2,77.936
2014,NUTS,2010,CZ07,2,91.792
2015,NUTS,2010,CZ07,2,69.427
2016,NUTS,2010,CZ07,2,59.693
2017,NUTS,2010,CZ07,2,61.481
2018,NUTS,2010,CZ07,2,79.465
2019,NUTS,2010,CZ07,2,83.878
2020,NUTS,2010,CZ07,2,77.628
2001,NUTS,2010,CZ08,2,7.983
2002,NUTS,2010,CZ08,2,9.131
2003,NUTS,2010,CZ08,2,11.265
2004,NUTS,2010,CZ08,2,12.024
2005,NUTS,2010,CZ08,2,14.233
2006,NUTS,2010,CZ08,2,19.237
2007,NUTS,2010,CZ08,2,25.426
2008,NUTS,2010,CZ08,2,24.151
2009,NUTS,2010,CZ08,2,23.951
2010,NUTS,2010,CZ08,2,26.139
2011,NUTS,2010,CZ08,2,69.31
2012,NUTS,2010,CZ08,2,71.354
2013,NUTS,2010,CZ08,2,78.26
2014,NUTS,2010,CZ08,2,66.115
2015,NUTS,2010,CZ08,2,64.586
2016,NUTS,2010,CZ08,2,45.654
2017,NUTS,2010,CZ08,2,43.732
2018,NUTS,2010,CZ08,2,66.073
2019,NUTS,2010,CZ08,2,79.77
2020,NUTS,2010,CZ08,2,72.068
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1981,NUTS,2010,DE,0,2577.741
1982,NUTS,2010,DE,0,2777.848
1983,NUTS,2010,DE,0,2964.958
1984,NUTS,2010,DE,0,3127.711
1985,NUTS,2010,DE,0,3280.304
1986,NUTS,2010,DE,0,3665.178
1987,NUTS,2010,DE,0,3973.716
1988,NUTS,2010,DE,0,4159.372
1989,NUTS,2010,DE,0,4382.088
1990,NUTS,2010,DE,0,4737.686
1991,NUTS,2010,DE,0,5860.811
1992,NUTS,2010,DE,0,6398.374
1993,NUTS,2010,DE,0,6884.648
1994,NUTS,2010,DE,0,7174.197
1995,NUTS,2010,DE,0,7694.412
1996,NUTS,2010,DE,0,7876.663
1997,NUTS,2010,DE,0,7700.262
1998,NUTS,2010,DE,0,7708.405
1999,NUTS,2010,DE,0,8098.204
2000,NUTS,2010,DE,0,8352.317
2001,NUTS,2010,DE,0,8758.153
2002,NUTS,2010,DE,0,9267.672
2003,NUTS,2010,DE,0,9391.418
2004,NUTS,2010,DE,0,9219.223
2005,NUTS,2010,DE,0,9360.951
2006,NUTS,2010,DE,0,9662.622
2007,NUTS,2010,DE,0,9926.742
2008,NUTS,2010,DE,0,11174.721
2009,NUTS,2010,DE,0,11871.391
2010,NUTS,2010,DE,0,12731.479
2011,NUTS,2010,DE,0,13517.573
2012,NUTS,2010,DE,0,13979.731
2013,NUTS,2010,DE,0,14301.708
2014,NUTS,2010,DE,0,14930.296
2015,NUTS,2010,DE,0,15344.212
2016,NUTS,2010,DE,0,16626.695
2017,NUTS,2010,DE,0,17282.307
2018,NUTS,2010,DE,0,18399.719
2019,NUTS,2010,DE,0,19172.81
2020,NUTS,2010,DE,0,19264.0
1991,NUTS,2010,DE1,1,903.891
1993,NUTS,2010,DE1,1,1017.961
1995,NUTS,2010,DE1,1,1110.762
1996,NUTS,2010,DE1,1,1132.847
1997,NUTS,2010,DE1,1,1101.793
1998,NUTS,2010,DE1,1,1106.934
1999,NUTS,2010,DE1,1,1146.176
2000,NUTS,2010,DE1,1,1192.801
2003,NUTS,2010,DE1,1,1353.272
2004,NUTS,2010,DE1,1,1318.722
2005,NUTS,2010,DE1,1,1360.41
2006,NUTS,2010,DE1,1,1316.117
2007,NUTS,2010,DE1,1,1517.914
2008,NUTS,2010,DE1,1,1666.453
2009,NUTS,2010,DE1,1,1844.707
2010,NUTS,2010,DE1,1,1998.0
2011,NUTS,2010,DE1,1,2126.695
2012,NUTS,2010,DE1,1,2205.164
2013,NUTS,2010,DE1,1,2171.101
2014,NUTS,2010,DE1,1,2220.34
2015,NUTS,2010,DE1,1,2312.838
2016,NUTS,2010,DE1,1,2454.008
2017,NUTS,2010,DE1,1,2546.098
2018,NUTS,2010,DE1,1,2663.432
2019,NUTS,2010,DE1,1,2791.74
1995,NUTS,2010,DE11,2,246.908
1996,NUTS,2010,DE11,2,250.945
1997,NUTS,2010,DE11,2,245.711
1998,NUTS,2010,DE11,2,247.184
1999,NUTS,2010,DE11,2,256.531
2000,NUTS,2010,DE11,2,266.923
2003,NUTS,2010,DE11,2,300.391
2004,NUTS,2010,DE11,2,295.449
2005,NUTS,2010,DE11,2,305.113
2006,NUTS,2010,DE11,2,259.338
2007,NUTS,2010,DE11,2,296.658
2008,NUTS,2010,DE11,2,304.117
2009,NUTS,2010,DE11,2,330.946
2010,NUTS,2010,DE11,2,353.832
2011,NUTS,2010,DE11,2,384.652
2012,NUTS,2010,DE11,2,403.595
2013,NUTS,2010,DE11,2,423.507
2014,NUTS,2010,DE11,2,414.906
2015,NUTS,2010,DE11,2,442.002
2016,NUTS,2010,DE11,2,500.767
2017,NUTS,2010,DE11,2,522.403
2018,NUTS,2010,DE11,2,522.577
2019,NUTS,2010,DE11,2,527.93
1995,NUTS,2010,DE12,2,387.572
1996,NUTS,2010,DE12,2,395.055
1997,NUTS,2010,DE12,2,384.702
1998,NUTS,2010,DE12,2,379.69
1999,NUTS,2010,DE12,2,400.485
2000,NUTS,2010,DE12,2,416.842
2003,NUTS,2010,DE12,2,479.944
2004,NUTS,2010,DE12,2,472.212
2005,NUTS,2010,DE12,2,487.253
2006,NUTS,2010,DE12,2,422.699
2007,NUTS,2010,DE12,2,486.869
2008,NUTS,2010,DE12,2,549.204
2009,NUTS,2010,DE12,2,649.615
2010,NUTS,2010,DE12,2,720.138
2011,NUTS,2010,DE12,2,766.431
2012,NUTS,2010,DE12,2,792.239
2013,NUTS,2010,DE12,2,806.166
2014,NUTS,2010,DE12,2,797.769
2015,NUTS,2010,DE12,2,831.653
2016,NUTS,2010,DE12,2,831.391
2017,NUTS,2010,DE12,2,864.406
2018,NUTS,2010,DE12,2,913.634
2019,NUTS,2010,DE12,2,965.94
1995,NUTS,2010,DE13,2,227.081
1996,NUTS,2010,DE13,2,232.288
1997,NUTS,2010,DE13,2,224.496
1998,NUTS,2010,DE13,2,220.301
1999,NUTS,2010,DE13,2,232.701
2000,NUTS,2010,DE13,2,242.036
2003,NUTS,2010,DE13,2,286.448
2004,NUTS,2010,DE13,2,257.904
2005,NUTS,2010,DE13,2,265.617
2006,NUTS,2010,DE13,2,259.081
2007,NUTS,2010,DE13,2,297.246
2008,NUTS,2010,DE13,2,332.525
2009,NUTS,2010,DE13,2,355.28
2010,NUTS,2010,DE13,2,383.219
2011,NUTS,2010,DE13,2,410.857
2012,NUTS,2010,DE13,2,421.386
2013,NUTS,2010,DE13,2,430.942
2014,NUTS,2010,DE13,2,474.89
2015,NUTS,2010,DE13,2,481.08
2016,NUTS,2010,DE13,2,536.621
2017,NUTS,2010,DE13,2,539.664
2018,NUTS,2010,DE13,2,564.455
2019,NUTS,2010,DE13,2,596.76
1995,NUTS,2010,DE14,2,249.201
1996,NUTS,2010,DE14,2,254.559
1997,NUTS,2010,DE14,2,246.884
1998,NUTS,2010,DE14,2,259.76
1999,NUTS,2010,DE14,2,256.459
2000,NUTS,2010,DE14,2,267.0
2003,NUTS,2010,DE14,2,286.49
2004,NUTS,2010,DE14,2,293.157
2005,NUTS,2010,DE14,2,302.427
2006,NUTS,2010,DE14,2,374.999
2007,NUTS,2010,DE14,2,437.142
2008,NUTS,2010,DE14,2,480.607
2009,NUTS,2010,DE14,2,508.866
2010,NUTS,2010,DE14,2,540.811
2011,NUTS,2010,DE14,2,564.754
2012,NUTS,2010,DE14,2,587.945
2013,NUTS,2010,DE14,2,510.485
2014,NUTS,2010,DE14,2,532.776
2015,NUTS,2010,DE14,2,558.103
2016,NUTS,2010,DE14,2,585.229
2017,NUTS,2010,DE14,2,619.626
2018,NUTS,2010,DE14,2,662.767
2019,NUTS,2010,DE14,2,701.1
1991,NUTS,2010,DE2,1,793.591
1993,NUTS,2010,DE2,1,924.874
1995,NUTS,2010,DE2,1,1137.016
1996,NUTS,2010,DE2,1,1210.567
1997,NUTS,2010,DE2,1,1189.812
1998,NUTS,2010,DE2,1,1212.308
1999,NUTS,2010,DE2,1,1248.075
2000,NUTS,2010,DE2,1,1278.052
2003,NUTS,2010,DE2,1,1342.491
2004,NUTS,2010,DE2,1,1306.241
2005,NUTS,2010,DE2,1,1255.122
2006,NUTS,2010,DE2,1,1436.791
2007,NUTS,2010,DE2,1,1501.052
2008,NUTS,2010,DE2,1,1676.536
2009,NUTS,2010,DE2,1,1760.691
2010,NUTS,2010,DE2,1,1878.102
2011,NUTS,2010,DE2,1,2014.427
2012,NUTS,2010,DE2,1,2084.671
2013,NUTS,2010,DE2,1,2166.402
2014,NUTS,2010,DE2,1,2174.822
2015,NUTS,2010,DE2,1,2267.977
2016,NUTS,2010,DE2,1,2481.87
2017,NUTS,2010,DE2,1,2616.428
2018,NUTS,2010,DE2,1,2800.447
2019,NUTS,2010,DE2,1,2960.68
1995,NUTS,2010,DE21,2,610.457
1996,NUTS,2010,DE21,2,650.176
1997,NUTS,2010,DE21,2,638.889
1998,NUTS,2010,DE21,2,670.406
1999,NUTS,2010,DE21,2,670.063
2000,NUTS,2010,DE21,2,686.113
2003,NUTS,2010,DE21,2,715.78
2004,NUTS,2010,DE21,2,702.143
2005,NUTS,2010,DE21,2,674.389
2006,NUTS,2010,DE21,2,751.294
2007,NUTS,2010,DE21,2,784.042
2008,NUTS,2010,DE21,2,872.928
2009,NUTS,2010,DE21,2,891.683
2010,NUTS,2010,DE21,2,957.305
2011,NUTS,2010,DE21,2,994.962
2012,NUTS,2010,DE21,2,1056.583
2013,NUTS,2010,DE21,2,1122.716
2014,NUTS,2010,DE21,2,1130.103
2015,NUTS,2010,DE21,2,1197.248
2016,NUTS,2010,DE21,2,1275.091
2017,NUTS,2010,DE21,2,1332.926
2018,NUTS,2010,DE21,2,1447.343
2019,NUTS,2010,DE21,2,1542.11
1995,NUTS,2010,DE22,2,19.067
1996,NUTS,2010,DE22,2,20.507
1997,NUTS,2010,DE22,2,20.097
1998,NUTS,2010,DE22,2,18.791
1999,NUTS,2010,DE22,2,20.979
2000,NUTS,2010,DE22,2,21.373
2003,NUTS,2010,DE22,2,22.23
2004,NUTS,2010,DE22,2,22.854
2005,NUTS,2010,DE22,2,21.893
2006,NUTS,2010,DE22,2,21.838
2007,NUTS,2010,DE22,2,22.595
2008,NUTS,2010,DE22,2,24.582
2009,NUTS,2010,DE22,2,26.37
2010,NUTS,2010,DE22,2,30.276
2011,NUTS,2010,DE22,2,35.7
2012,NUTS,2010,DE22,2,35.588
2013,NUTS,2010,DE22,2,36.891
2014,NUTS,2010,DE22,2,40.066
2015,NUTS,2010,DE22,2,43.816
2016,NUTS,2010,DE22,2,58.693
2017,NUTS,2010,DE22,2,63.252
2018,NUTS,2010,DE22,2,68.67
2019,NUTS,2010,DE22,2,74.73
1995,NUTS,2010,DE23,2,89.514
1996,NUTS,2010,DE23,2,94.753
1997,NUTS,2010,DE23,2,93.087
1998,NUTS,2010,DE23,2,92.243
1999,NUTS,2010,DE23,2,97.926
2000,NUTS,2010,DE23,2,100.777
2003,NUTS,2010,DE23,2,106.051
2004,NUTS,2010,DE23,2,101.309
2005,NUTS,2010,DE23,2,97.561
2006,NUTS,2010,DE23,2,118.876
2007,NUTS,2010,DE23,2,123.687
2008,NUTS,2010,DE23,2,139.064
2009,NUTS,2010,DE23,2,151.594
2010,NUTS,2010,DE23,2,152.568
2011,NUTS,2010,DE23,2,159.562
2012,NUTS,2010,DE23,2,161.981
2013,NUTS,2010,DE23,2,165.112
2014,NUTS,2010,DE23,2,164.208
2015,NUTS,2010,DE23,2,168.788
2016,NUTS,2010,DE23,2,192.722
2017,NUTS,2010,DE23,2,210.236
2018,NUTS,2010,DE23,2,219.601
2019,NUTS,2010,DE23,2,231.89
1995,NUTS,2010,DE24,2,69.069
1996,NUTS,2010,DE24,2,73.613
1997,NUTS,2010,DE24,2,72.369
1998,NUTS,2010,DE24,2,68.247
1999,NUTS,2010,DE24,2,75.873
2000,NUTS,2010,DE24,2,77.614
2003,NUTS,2010,DE24,2,85.526
2004,NUTS,2010,DE24,2,79.567
2005,NUTS,2010,DE24,2,76.509
2006,NUTS,2010,DE24,2,76.759
2007,NUTS,2010,DE24,2,79.98
2008,NUTS,2010,DE24,2,93.193
2009,NUTS,2010,DE24,2,109.164
2010,NUTS,2010,DE24,2,128.668
2011,NUTS,2010,DE24,2,141.038
2012,NUTS,2010,DE24,2,151.694
2013,NUTS,2010,DE24,2,161.072
2014,NUTS,2010,DE24,2,139.885
2015,NUTS,2010,DE24,2,144.235
2016,NUTS,2010,DE24,2,166.728
2017,NUTS,2010,DE24,2,172.285
2018,NUTS,2010,DE24,2,185.14
2019,NUTS,2010,DE24,2,195.56
1995,NUTS,2010,DE25,2,179.826
1996,NUTS,2010,DE25,2,190.677
1997,NUTS,2010,DE25,2,187.814
1998,NUTS,2010,DE25,2,184.973
1999,NUTS,2010,DE25,2,197.388
2000,NUTS,2010,DE25,2,202.356
2003,NUTS,2010,DE25,2,210.257
2004,NUTS,2010,DE25,2,207.314
2005,NUTS,2010,DE25,2,199.532
2006,NUTS,2010,DE25,2,254.366
2007,NUTS,2010,DE25,2,266.193
2008,NUTS,2010,DE25,2,302.081
2009,NUTS,2010,DE25,2,317.066
2010,NUTS,2010,DE25,2,336.641
2011,NUTS,2010,DE25,2,381.739
2012,NUTS,2010,DE25,2,383.51
2013,NUTS,2010,DE25,2,392.055
2014,NUTS,2010,DE25,2,405.322
2015,NUTS,2010,DE25,2,398.653
2016,NUTS,2010,DE25,2,427.09
2017,NUTS,2010,DE25,2,451.475
2018,NUTS,2010,DE25,2,466.74
2019,NUTS,2010,DE25,2,473.19
1995,NUTS,2010,DE26,2,136.096
1996,NUTS,2010,DE26,2,145.875
1997,NUTS,2010,DE26,2,143.106
1998,NUTS,2010,DE26,2,146.201
1999,NUTS,2010,DE26,2,149.632
2000,NUTS,2010,DE26,2,152.697
2003,NUTS,2010,DE26,2,162.578
2004,NUTS,2010,DE26,2,153.902
2005,NUTS,2010,DE26,2,147.624
2006,NUTS,2010,DE26,2,171.175
2007,NUTS,2010,DE26,2,179.898
2008,NUTS,2010,DE26,2,193.868
2009,NUTS,2010,DE26,2,208.913
2010,NUTS,2010,DE26,2,211.085
2011,NUTS,2010,DE26,2,235.247
2012,NUTS,2010,DE26,2,232.836
2013,NUTS,2010,DE26,2,223.88
2014,NUTS,2010,DE26,2,229.967
2015,NUTS,2010,DE26,2,244.802
2016,NUTS,2010,DE26,2,271.813
2017,NUTS,2010,DE26,2,289.098
2018,NUTS,2010,DE26,2,301.59
2019,NUTS,2010,DE26,2,315.12
1995,NUTS,2010,DE27,2,32.987
1996,NUTS,2010,DE27,2,34.966
1997,NUTS,2010,DE27,2,34.452
1998,NUTS,2010,DE27,2,31.447
1999,NUTS,2010,DE27,2,36.213
2000,NUTS,2010,DE27,2,37.122
2003,NUTS,2010,DE27,2,40.071
2004,NUTS,2010,DE27,2,39.153
2005,NUTS,2010,DE27,2,37.615
2006,NUTS,2010,DE27,2,42.482
2007,NUTS,2010,DE27,2,44.657
2008,NUTS,2010,DE27,2,50.82
2009,NUTS,2010,DE27,2,55.902
2010,NUTS,2010,DE27,2,61.559
2011,NUTS,2010,DE27,2,66.178
2012,NUTS,2010,DE27,2,62.481
2013,NUTS,2010,DE27,2,64.676
2014,NUTS,2010,DE27,2,65.272
2015,NUTS,2010,DE27,2,70.435
2016,NUTS,2010,DE27,2,89.733
2017,NUTS,2010,DE27,2,97.155
2018,NUTS,2010,DE27,2,111.362
2019,NUTS,2010,DE27,2,128.09
1993,NUTS,2010,DE3,1,620.381
1995,NUTS,2010,DE3,1,711.064
1996,NUTS,2010,DE3,1,660.694
1997,NUTS,2010,DE3,1,656.053
1998,NUTS,2010,DE3,1,601.931
1999,NUTS,2010,DE3,1,629.894
2000,NUTS,2010,DE3,1,644.992
2003,NUTS,2010,DE3,1,689.893
2004,NUTS,2010,DE3,1,669.17
2005,NUTS,2010,DE3,1,661.293
2006,NUTS,2010,DE3,1,737.836
2007,NUTS,2010,DE3,1,725.987
2008,NUTS,2010,DE3,1,813.678
2009,NUTS,2010,DE3,1,845.673
2010,NUTS,2010,DE3,1,930.428
2011,NUTS,2010,DE3,1,938.543
2012,NUTS,2010,DE3,1,936.006
2013,NUTS,2010,DE3,1,942.536
2014,NUTS,2010,DE3,1,1087.355
2015,NUTS,2010,DE3,1,1096.588
2016,NUTS,2010,DE3,1,1193.734
2017,NUTS,2010,DE3,1,1173.746
2018,NUTS,2010,DE3,1,1240.655
2019,NUTS,2010,DE3,1,1302.23
1993,NUTS,2010,DE30,2,620.381
1995,NUTS,2010,DE30,2,711.064
1996,NUTS,2010,DE30,2,660.694
1997,NUTS,2010,DE30,2,656.053
1998,NUTS,2010,DE30,2,601.931
1999,NUTS,2010,DE30,2,629.894
2000,NUTS,2010,DE30,2,644.992
2003,NUTS,2010,DE30,2,689.893
2004,NUTS,2010,DE30,2,669.17
2005,NUTS,2010,DE30,2,661.293
2006,NUTS,2010,DE30,2,737.836
2007,NUTS,2010,DE30,2,725.987
2008,NUTS,2010,DE30,2,813.678
2009,NUTS,2010,DE30,2,845.673
2010,NUTS,2010,DE30,2,930.428
2011,NUTS,2010,DE30,2,938.543
2012,NUTS,2010,DE30,2,936.006
2013,NUTS,2010,DE30,2,942.536
2014,NUTS,2010,DE30,2,1087.355
2015,NUTS,2010,DE30,2,1096.588
2016,NUTS,2010,DE30,2,1193.734
2017,NUTS,2010,DE30,2,1173.746
2018,NUTS,2010,DE30,2,1240.655
2019,NUTS,2010,DE30,2,1302.23
1993,NUTS,2010,DE4,1,53.589
1995,NUTS,2010,DE4,1,91.746
1996,NUTS,2010,DE4,1,102.506
1997,NUTS,2010,DE4,1,110.042
1998,NUTS,2010,DE4,1,112.338
1999,NUTS,2010,DE4,1,113.744
2000,NUTS,2010,DE4,1,112.821
2003,NUTS,2010,DE4,1,132.954
2004,NUTS,2010,DE4,1,138.226
2005,NUTS,2010,DE4,1,131.046
2006,NUTS,2010,DE4,1,134.808
2007,NUTS,2010,DE4,1,135.496
2008,NUTS,2010,DE4,1,152.633
2009,NUTS,2010,DE4,1,173.408
2010,NUTS,2010,DE4,1,174.474
2011,NUTS,2010,DE4,1,203.262
2012,NUTS,2010,DE4,1,206.671
2013,NUTS,2010,DE4,1,219.123
2014,NUTS,2010,DE4,1,222.081
2015,NUTS,2010,DE4,1,228.065
2016,NUTS,2010,DE4,1,235.263
2017,NUTS,2010,DE4,1,263.425
2018,NUTS,2010,DE4,1,280.297
2019,NUTS,2010,DE4,1,288.83
1993,NUTS,2010,DE40,2,53.589
1995,NUTS,2010,DE40,2,91.746
1996,NUTS,2010,DE40,2,102.506
1997,NUTS,2010,DE40,2,110.042
1998,NUTS,2010,DE40,2,112.338
1999,NUTS,2010,DE40,2,113.744
2000,NUTS,2010,DE40,2,112.821
2003,NUTS,2010,DE40,2,132.954
2004,NUTS,2010,DE40,2,138.226
2005,NUTS,2010,DE40,2,131.046
2006,NUTS,2010,DE40,2,134.808
2007,NUTS,2010,DE40,2,135.496
2008,NUTS,2010,DE40,2,152.633
2009,NUTS,2010,DE40,2,173.408
2010,NUTS,2010,DE40,2,174.474
2011,NUTS,2010,DE40,2,203.262
2012,NUTS,2010,DE40,2,206.671
2013,NUTS,2010,DE40,2,219.123
2014,NUTS,2010,DE40,2,222.081
2015,NUTS,2010,DE40,2,228.065
2016,NUTS,2010,DE40,2,235.263
2017,NUTS,2010,DE40,2,263.425
2018,NUTS,2010,DE40,2,280.297
2019,NUTS,2010,DE40,2,288.83
1991,NUTS,2010,DE5,1,63.195
1993,NUTS,2010,DE5,1,84.387
1995,NUTS,2010,DE5,1,93.204
1996,NUTS,2010,DE5,1,95.005
1997,NUTS,2010,DE5,1,98.257
1998,NUTS,2010,DE5,1,95.404
1999,NUTS,2010,DE5,1,102.76
2000,NUTS,2010,DE5,1,109.449
2003,NUTS,2010,DE5,1,159.61
2004,NUTS,2010,DE5,1,166.164
2005,NUTS,2010,DE5,1,155.995
2006,NUTS,2010,DE5,1,153.81
2007,NUTS,2010,DE5,1,157.759
2008,NUTS,2010,DE5,1,182.742
2009,NUTS,2010,DE5,1,188.794
2010,NUTS,2010,DE5,1,200.257
2011,NUTS,2010,DE5,1,212.292
2012,NUTS,2010,DE5,1,208.705
2013,NUTS,2010,DE5,1,210.991
2014,NUTS,2010,DE5,1,205.4
2015,NUTS,2010,DE5,1,207.193
2016,NUTS,2010,DE5,1,239.491
2017,NUTS,2010,DE5,1,252.668
2018,NUTS,2010,DE5,1,269.059
2019,NUTS,2010,DE5,1,263.83
1991,NUTS,2010,DE50,2,63.195
1993,NUTS,2010,DE50,2,84.387
1995,NUTS,2010,DE50,2,93.204
1996,NUTS,2010,DE50,2,95.005
1997,NUTS,2010,DE50,2,98.257
1998,NUTS,2010,DE50,2,95.404
1999,NUTS,2010,DE50,2,102.76
2000,NUTS,2010,DE50,2,109.449
2003,NUTS,2010,DE50,2,159.61
2004,NUTS,2010,DE50,2,166.164
2005,NUTS,2010,DE50,2,155.995
2006,NUTS,2010,DE50,2,153.81
2007,NUTS,2010,DE50,2,157.759
2008,NUTS,2010,DE50,2,182.742
2009,NUTS,2010,DE50,2,188.794
2010,NUTS,2010,DE50,2,200.257
2011,NUTS,2010,DE50,2,212.292
2012,NUTS,2010,DE50,2,208.705
2013,NUTS,2010,DE50,2,210.991
