year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_total_rse_fte_t
2017,NUTS,2010,TR,0,111893.0
2018,NUTS,2010,TR,0,126249.0
2019,NUTS,2010,TR,0,135515.0
2020,NUTS,2010,TR,0,149731.0
2011,NUTS,2010,UK,0,251358.0
2012,NUTS,2010,UK,0,256156.0
2013,NUTS,2010,UK,0,267699.0
2014,NUTS,2010,UK,0,276584.0
2015,NUTS,2010,UK,0,284483.0
2016,NUTS,2010,UK,0,288922.0
2017,NUTS,2010,UK,0,295934.0
2018,NUTS,2010,UK,0,305795.0
2019,NUTS,2010,UK,0,317472.0
2011,NUTS,2010,UKC,1,8013.0
2012,NUTS,2010,UKC,1,8038.0
2013,NUTS,2010,UKC,1,9015.0
2014,NUTS,2010,UKC,1,8722.0
2015,NUTS,2010,UKC,1,8929.0
2016,NUTS,2010,UKC,1,8949.0
2017,NUTS,2010,UKC,1,9612.0
2018,NUTS,2010,UKC,1,10004.0
2011,NUTS,2010,UKC1,2,3127.0
2012,NUTS,2010,UKC1,2,3157.0
2013,NUTS,2010,UKC1,2,3858.0
2014,NUTS,2010,UKC1,2,3300.0
2015,NUTS,2010,UKC1,2,3319.0
2016,NUTS,2010,UKC1,2,3137.0
2017,NUTS,2010,UKC1,2,3393.0
2018,NUTS,2010,UKC1,2,3658.0
2011,NUTS,2010,UKC2,2,4886.0
2012,NUTS,2010,UKC2,2,4882.0
2013,NUTS,2010,UKC2,2,5158.0
2014,NUTS,2010,UKC2,2,5423.0
2015,NUTS,2010,UKC2,2,5610.0
2016,NUTS,2010,UKC2,2,5811.0
2017,NUTS,2010,UKC2,2,6219.0
2018,NUTS,2010,UKC2,2,6346.0
2011,NUTS,2010,UKD,1,19752.0
2012,NUTS,2010,UKD,1,20318.0
2013,NUTS,2010,UKD,1,20689.0
2014,NUTS,2010,UKD,1,21883.0
2015,NUTS,2010,UKD,1,23061.0
2016,NUTS,2010,UKD,1,23118.0
2017,NUTS,2010,UKD,1,24593.0
2018,NUTS,2010,UKD,1,24968.0
2011,NUTS,2010,UKD1,2,479.0
2012,NUTS,2010,UKD1,2,368.0
2013,NUTS,2010,UKD1,2,372.0
2014,NUTS,2010,UKD1,2,407.0
2015,NUTS,2010,UKD1,2,398.0
2016,NUTS,2010,UKD1,2,399.0
2017,NUTS,2010,UKD1,2,398.0
2018,NUTS,2010,UKD1,2,446.0
2011,NUTS,2010,UKD3,2,3961.0
2012,NUTS,2010,UKD3,2,9277.0
2013,NUTS,2010,UKD3,2,9133.0
2014,NUTS,2010,UKD3,2,9733.0
2015,NUTS,2010,UKD3,2,10268.0
2016,NUTS,2010,UKD3,2,10451.0
2017,NUTS,2010,UKD3,2,10936.0
2018,NUTS,2010,UKD3,2,11152.0
2011,NUTS,2010,UKD4,2,1853.0
2012,NUTS,2010,UKD4,2,4083.0
2013,NUTS,2010,UKD4,2,4242.0
2014,NUTS,2010,UKD4,2,4304.0
2015,NUTS,2010,UKD4,2,4662.0
2016,NUTS,2010,UKD4,2,4204.0
2017,NUTS,2010,UKD4,2,5043.0
2018,NUTS,2010,UKD4,2,5165.0
2011,NUTS,2010,UKD6,2,9403.0
2012,NUTS,2010,UKD6,2,2392.0
2013,NUTS,2010,UKD6,2,2287.0
2014,NUTS,2010,UKD6,2,2324.0
2015,NUTS,2010,UKD6,2,2571.0
2016,NUTS,2010,UKD6,2,2326.0
2017,NUTS,2010,UKD6,2,2285.0
2018,NUTS,2010,UKD6,2,2128.0
2011,NUTS,2010,UKD7,2,4056.0
2012,NUTS,2010,UKD7,2,4199.0
2013,NUTS,2010,UKD7,2,4655.0
2014,NUTS,2010,UKD7,2,5114.0
2015,NUTS,2010,UKD7,2,5162.0
2016,NUTS,2010,UKD7,2,5738.0
2017,NUTS,2010,UKD7,2,5932.0
2018,NUTS,2010,UKD7,2,6077.0
2011,NUTS,2010,UKE,1,15670.0
2012,NUTS,2010,UKE,1,16585.0
2013,NUTS,2010,UKE,1,18001.0
2014,NUTS,2010,UKE,1,18727.0
2015,NUTS,2010,UKE,1,19854.0
2016,NUTS,2010,UKE,1,19152.0
2017,NUTS,2010,UKE,1,20103.0
2018,NUTS,2010,UKE,1,20379.0
2011,NUTS,2010,UKE1,2,920.0
2012,NUTS,2010,UKE1,2,984.0
2013,NUTS,2010,UKE1,2,1742.0
2014,NUTS,2010,UKE1,2,1908.0
2015,NUTS,2010,UKE1,2,1853.0
2016,NUTS,2010,UKE1,2,1828.0
2017,NUTS,2010,UKE1,2,1836.0
2018,NUTS,2010,UKE1,2,1763.0
2011,NUTS,2010,UKE2,2,3305.0
2012,NUTS,2010,UKE2,2,3525.0
2013,NUTS,2010,UKE2,2,3142.0
2014,NUTS,2010,UKE2,2,3248.0
2015,NUTS,2010,UKE2,2,3338.0
2016,NUTS,2010,UKE2,2,3320.0
2017,NUTS,2010,UKE2,2,3369.0
2018,NUTS,2010,UKE2,2,3512.0
2011,NUTS,2010,UKE3,2,4934.0
2012,NUTS,2010,UKE3,2,5126.0
2013,NUTS,2010,UKE3,2,5432.0
2014,NUTS,2010,UKE3,2,5714.0
2015,NUTS,2010,UKE3,2,5998.0
2016,NUTS,2010,UKE3,2,5834.0
2017,NUTS,2010,UKE3,2,6155.0
2018,NUTS,2010,UKE3,2,6222.0
2011,NUTS,2010,UKE4,2,6511.0
2012,NUTS,2010,UKE4,2,6950.0
2013,NUTS,2010,UKE4,2,7686.0
2014,NUTS,2010,UKE4,2,7857.0
2015,NUTS,2010,UKE4,2,8665.0
2016,NUTS,2010,UKE4,2,8171.0
2017,NUTS,2010,UKE4,2,8742.0
2018,NUTS,2010,UKE4,2,8882.0
2011,NUTS,2010,UKF,1,16892.0
2012,NUTS,2010,UKF,1,17615.0
2013,NUTS,2010,UKF,1,19266.0
2014,NUTS,2010,UKF,1,20186.0
2015,NUTS,2010,UKF,1,20097.0
2016,NUTS,2010,UKF,1,20406.0
2017,NUTS,2010,UKF,1,20475.0
2018,NUTS,2010,UKF,1,21243.0
2011,NUTS,2010,UKF1,2,10225.0
2012,NUTS,2010,UKF1,2,10962.0
2013,NUTS,2010,UKF1,2,12493.0
2014,NUTS,2010,UKF1,2,13062.0
2015,NUTS,2010,UKF1,2,12998.0
2016,NUTS,2010,UKF1,2,13342.0
2017,NUTS,2010,UKF1,2,13442.0
2018,NUTS,2010,UKF1,2,14002.0
2011,NUTS,2010,UKF2,2,6007.0
2012,NUTS,2010,UKF2,2,5865.0
2013,NUTS,2010,UKF2,2,5911.0
2014,NUTS,2010,UKF2,2,6218.0
2015,NUTS,2010,UKF2,2,6185.0
2016,NUTS,2010,UKF2,2,6085.0
2017,NUTS,2010,UKF2,2,6071.0
2018,NUTS,2010,UKF2,2,6230.0
2011,NUTS,2010,UKF3,2,660.0
2012,NUTS,2010,UKF3,2,789.0
2013,NUTS,2010,UKF3,2,863.0
2014,NUTS,2010,UKF3,2,906.0
2015,NUTS,2010,UKF3,2,914.0
2016,NUTS,2010,UKF3,2,979.0
2017,NUTS,2010,UKF3,2,963.0
2018,NUTS,2010,UKF3,2,1011.0
2011,NUTS,2010,UKG,1,15461.0
2012,NUTS,2010,UKG,1,16660.0
2013,NUTS,2010,UKG,1,17285.0
2014,NUTS,2010,UKG,1,18960.0
2015,NUTS,2010,UKG,1,19076.0
2016,NUTS,2010,UKG,1,19056.0
2017,NUTS,2010,UKG,1,20873.0
2018,NUTS,2010,UKG,1,23193.0
2011,NUTS,2010,UKG1,2,3601.0
2012,NUTS,2010,UKG1,2,4330.0
2013,NUTS,2010,UKG1,2,4373.0
2014,NUTS,2010,UKG1,2,4820.0
2015,NUTS,2010,UKG1,2,4569.0
2016,NUTS,2010,UKG1,2,4380.0
2017,NUTS,2010,UKG1,2,5778.0
2018,NUTS,2010,UKG1,2,7327.0
2011,NUTS,2010,UKG2,2,1716.0
2012,NUTS,2010,UKG2,2,1782.0
2013,NUTS,2010,UKG2,2,2005.0
2014,NUTS,2010,UKG2,2,2211.0
2015,NUTS,2010,UKG2,2,2316.0
2016,NUTS,2010,UKG2,2,2363.0
2017,NUTS,2010,UKG2,2,2379.0
2018,NUTS,2010,UKG2,2,2484.0
2011,NUTS,2010,UKG3,2,10143.0
2012,NUTS,2010,UKG3,2,10548.0
2013,NUTS,2010,UKG3,2,10908.0
2014,NUTS,2010,UKG3,2,11929.0
2015,NUTS,2010,UKG3,2,12191.0
2016,NUTS,2010,UKG3,2,12313.0
2017,NUTS,2010,UKG3,2,12716.0
2018,NUTS,2010,UKG3,2,13382.0
2011,NUTS,2010,UKH,1,33552.0
2012,NUTS,2010,UKH,1,33047.0
2013,NUTS,2010,UKH,1,34736.0
2014,NUTS,2010,UKH,1,35520.0
2015,NUTS,2010,UKH,1,36789.0
2016,NUTS,2010,UKH,1,38253.0
2017,NUTS,2010,UKH,1,37817.0
2018,NUTS,2010,UKH,1,38798.0
2011,NUTS,2010,UKH1,2,22061.0
2012,NUTS,2010,UKH1,2,21786.0
2013,NUTS,2010,UKH1,2,22255.0
2014,NUTS,2010,UKH1,2,22982.0
2015,NUTS,2010,UKH1,2,23620.0
2016,NUTS,2010,UKH1,2,24560.0
2017,NUTS,2010,UKH1,2,25209.0
2018,NUTS,2010,UKH1,2,26213.0
2011,NUTS,2010,UKH2,2,6928.0
2012,NUTS,2010,UKH2,2,7153.0
2013,NUTS,2010,UKH2,2,8312.0
2014,NUTS,2010,UKH2,2,8224.0
2015,NUTS,2010,UKH2,2,8647.0
2016,NUTS,2010,UKH2,2,8811.0
2017,NUTS,2010,UKH2,2,8180.0
2018,NUTS,2010,UKH2,2,8138.0
2011,NUTS,2010,UKH3,2,4563.0
2012,NUTS,2010,UKH3,2,4109.0
2013,NUTS,2010,UKH3,2,4169.0
2014,NUTS,2010,UKH3,2,4314.0
2015,NUTS,2010,UKH3,2,4522.0
2016,NUTS,2010,UKH3,2,4882.0
2017,NUTS,2010,UKH3,2,4429.0
2018,NUTS,2010,UKH3,2,4447.0
2011,NUTS,2010,UKI,1,39443.0
2012,NUTS,2010,UKI,1,40693.0
2013,NUTS,2010,UKI,1,41375.0
2014,NUTS,2010,UKI,1,42940.0
2015,NUTS,2010,UKI,1,44491.0
2016,NUTS,2010,UKI,1,44147.0
2017,NUTS,2010,UKI,1,47744.0
2018,NUTS,2010,UKI,1,48400.0
2011,NUTS,2010,UKI3,2,28072.0
2012,NUTS,2010,UKI3,2,28823.0
2013,NUTS,2010,UKI3,2,28829.0
2014,NUTS,2010,UKI3,2,29804.0
2015,NUTS,2010,UKI3,2,30678.0
2016,NUTS,2010,UKI3,2,30855.0
2017,NUTS,2010,UKI3,2,32292.0
2018,NUTS,2010,UKI3,2,33113.0
2011,NUTS,2010,UKI4,2,5256.0
2012,NUTS,2010,UKI4,2,5382.0
2013,NUTS,2010,UKI4,2,5907.0
2014,NUTS,2010,UKI4,2,6174.0
2015,NUTS,2010,UKI4,2,5881.0
2016,NUTS,2010,UKI4,2,5780.0
2017,NUTS,2010,UKI4,2,6412.0
2018,NUTS,2010,UKI4,2,7085.0
2011,NUTS,2010,UKI5,2,1015.0
2012,NUTS,2010,UKI5,2,1013.0
2013,NUTS,2010,UKI5,2,1047.0
2014,NUTS,2010,UKI5,2,1078.0
2015,NUTS,2010,UKI5,2,1091.0
2016,NUTS,2010,UKI5,2,1069.0
2017,NUTS,2010,UKI5,2,1014.0
2018,NUTS,2010,UKI5,2,1107.0
2011,NUTS,2010,UKI6,2,1319.0
2012,NUTS,2010,UKI6,2,1161.0
2013,NUTS,2010,UKI6,2,1173.0
2014,NUTS,2010,UKI6,2,1292.0
2015,NUTS,2010,UKI6,2,1110.0
2016,NUTS,2010,UKI6,2,1208.0
2017,NUTS,2010,UKI6,2,1420.0
2018,NUTS,2010,UKI6,2,1334.0
2011,NUTS,2010,UKI7,2,3781.0
2012,NUTS,2010,UKI7,2,4314.0
2013,NUTS,2010,UKI7,2,4419.0
2014,NUTS,2010,UKI7,2,4592.0
2015,NUTS,2010,UKI7,2,5731.0
2016,NUTS,2010,UKI7,2,5235.0
2017,NUTS,2010,UKI7,2,6604.0
2018,NUTS,2010,UKI7,2,5762.0
2011,NUTS,2010,UKJ,1,46246.0
2012,NUTS,2010,UKJ,1,46471.0
2013,NUTS,2010,UKJ,1,47649.0
2014,NUTS,2010,UKJ,1,48540.0
2015,NUTS,2010,UKJ,1,50698.0
2016,NUTS,2010,UKJ,1,49906.0
2017,NUTS,2010,UKJ,1,48997.0
2018,NUTS,2010,UKJ,1,50327.0
2011,NUTS,2010,UKJ1,2,20979.0
2012,NUTS,2010,UKJ1,2,21843.0
2013,NUTS,2010,UKJ1,2,23270.0
2014,NUTS,2010,UKJ1,2,24155.0
2015,NUTS,2010,UKJ1,2,24636.0
2016,NUTS,2010,UKJ1,2,25051.0
2017,NUTS,2010,UKJ1,2,24220.0
2018,NUTS,2010,UKJ1,2,25175.0
2011,NUTS,2010,UKJ2,2,9136.0
2012,NUTS,2010,UKJ2,2,9295.0
2013,NUTS,2010,UKJ2,2,9246.0
2014,NUTS,2010,UKJ2,2,9178.0
2015,NUTS,2010,UKJ2,2,10255.0
2016,NUTS,2010,UKJ2,2,10170.0
2017,NUTS,2010,UKJ2,2,10432.0
2018,NUTS,2010,UKJ2,2,10424.0
2011,NUTS,2010,UKJ3,2,11429.0
2012,NUTS,2010,UKJ3,2,11368.0
2013,NUTS,2010,UKJ3,2,11339.0
2014,NUTS,2010,UKJ3,2,11353.0
2015,NUTS,2010,UKJ3,2,11813.0
2016,NUTS,2010,UKJ3,2,10988.0
2017,NUTS,2010,UKJ3,2,10482.0
2018,NUTS,2010,UKJ3,2,10903.0
2011,NUTS,2010,UKJ4,2,4702.0
2012,NUTS,2010,UKJ4,2,3965.0
2013,NUTS,2010,UKJ4,2,3794.0
2014,NUTS,2010,UKJ4,2,3854.0
2015,NUTS,2010,UKJ4,2,3993.0
2016,NUTS,2010,UKJ4,2,3698.0
2017,NUTS,2010,UKJ4,2,3864.0
2018,NUTS,2010,UKJ4,2,3825.0
2011,NUTS,2010,UKK,1,19620.0
2012,NUTS,2010,UKK,1,19822.0
2013,NUTS,2010,UKK,1,20120.0
2014,NUTS,2010,UKK,1,21208.0
2015,NUTS,2010,UKK,1,21193.0
2016,NUTS,2010,UKK,1,22865.0
2017,NUTS,2010,UKK,1,21965.0
2018,NUTS,2010,UKK,1,23967.0
2011,NUTS,2010,UKK1,2,14208.0
2012,NUTS,2010,UKK1,2,14528.0
2013,NUTS,2010,UKK1,2,14641.0
2014,NUTS,2010,UKK1,2,14908.0
2015,NUTS,2010,UKK1,2,14619.0
2016,NUTS,2010,UKK1,2,15963.0
2017,NUTS,2010,UKK1,2,15029.0
2018,NUTS,2010,UKK1,2,16755.0
2011,NUTS,2010,UKK2,2,1513.0
2012,NUTS,2010,UKK2,2,1626.0
2013,NUTS,2010,UKK2,2,1716.0
2014,NUTS,2010,UKK2,2,1966.0
2015,NUTS,2010,UKK2,2,2071.0
2016,NUTS,2010,UKK2,2,2180.0
2017,NUTS,2010,UKK2,2,2024.0
2018,NUTS,2010,UKK2,2,2153.0
2011,NUTS,2010,UKK3,2,250.0
2012,NUTS,2010,UKK3,2,244.0
2013,NUTS,2010,UKK3,2,232.0
2014,NUTS,2010,UKK3,2,263.0
2015,NUTS,2010,UKK3,2,290.0
2016,NUTS,2010,UKK3,2,321.0
2017,NUTS,2010,UKK3,2,385.0
2018,NUTS,2010,UKK3,2,338.0
2011,NUTS,2010,UKK4,2,3649.0
2012,NUTS,2010,UKK4,2,3424.0
2013,NUTS,2010,UKK4,2,3531.0
2014,NUTS,2010,UKK4,2,4072.0
2015,NUTS,2010,UKK4,2,4213.0
2016,NUTS,2010,UKK4,2,4401.0
2017,NUTS,2010,UKK4,2,4526.0
2018,NUTS,2010,UKK4,2,4721.0
2011,NUTS,2010,UKL,1,8709.0
2012,NUTS,2010,UKL,1,8509.0
2013,NUTS,2010,UKL,1,9369.0
2014,NUTS,2010,UKL,1,9400.0
2015,NUTS,2010,UKL,1,8952.0
2016,NUTS,2010,UKL,1,9545.0
2017,NUTS,2010,UKL,1,10137.0
2018,NUTS,2010,UKL,1,10347.0
2011,NUTS,2010,UKL1,2,3879.0
2012,NUTS,2010,UKL1,2,3733.0
2013,NUTS,2010,UKL1,2,3800.0
2014,NUTS,2010,UKL1,2,4837.0
2015,NUTS,2010,UKL1,2,4415.0
2016,NUTS,2010,UKL1,2,4674.0
2017,NUTS,2010,UKL1,2,5097.0
2018,NUTS,2010,UKL1,2,5196.0
2011,NUTS,2010,UKL2,2,4830.0
2012,NUTS,2010,UKL2,2,4775.0
2013,NUTS,2010,UKL2,2,5569.0
2014,NUTS,2010,UKL2,2,4563.0
2015,NUTS,2010,UKL2,2,4536.0
2016,NUTS,2010,UKL2,2,4871.0
2017,NUTS,2010,UKL2,2,5041.0
2018,NUTS,2010,UKL2,2,5151.0
2011,NUTS,2010,UKM,1,22782.0
2012,NUTS,2010,UKM,1,23030.0
2013,NUTS,2010,UKM,1,24589.0
2014,NUTS,2010,UKM,1,24881.0
2015,NUTS,2010,UKM,1,25586.0
2016,NUTS,2010,UKM,1,27139.0
2017,NUTS,2010,UKM,1,26922.0
2018,NUTS,2010,UKM,1,27565.0
2012,NUTS,2010,UKM2,2,12406.0
2013,NUTS,2010,UKM2,2,13320.0
2014,NUTS,2010,UKM2,2,13358.0
2015,NUTS,2010,UKM2,2,13851.0
2016,NUTS,2010,UKM2,2,14366.0
2017,NUTS,2010,UKM2,2,3741.0
2012,NUTS,2010,UKM3,2,7520.0
2013,NUTS,2010,UKM3,2,8110.0
2014,NUTS,2010,UKM3,2,8160.0
2015,NUTS,2010,UKM3,2,8629.0
2016,NUTS,2010,UKM3,2,8938.0
2017,NUTS,2010,UKM3,2,1880.0
2012,NUTS,2010,UKM5,2,2878.0
2013,NUTS,2010,UKM5,2,2850.0
2014,NUTS,2010,UKM5,2,3084.0
2015,NUTS,2010,UKM5,2,2830.0
2016,NUTS,2010,UKM5,2,3544.0
2017,NUTS,2010,UKM5,2,2866.0
2018,NUTS,2010,UKM5,2,2761.0
2012,NUTS,2010,UKM6,2,227.0
2013,NUTS,2010,UKM6,2,310.0
2014,NUTS,2010,UKM6,2,278.0
2015,NUTS,2010,UKM6,2,277.0
2016,NUTS,2010,UKM6,2,291.0
2017,NUTS,2010,UKM6,2,359.0
2018,NUTS,2010,UKM6,2,384.0
2014,NUTS,2010,UKM7,2,13358.0
2015,NUTS,2010,UKM7,2,13851.0
2016,NUTS,2010,UKM7,2,14366.0
2017,NUTS,2010,UKM7,2,13135.0
2018,NUTS,2010,UKM7,2,14982.0
2014,NUTS,2010,UKM8,2,7711.0
2015,NUTS,2010,UKM8,2,8166.0
2016,NUTS,2010,UKM8,2,8405.0
2017,NUTS,2010,UKM8,2,10025.0
2018,NUTS,2010,UKM8,2,8886.0
2014,NUTS,2010,UKM9,2,450.0
2015,NUTS,2010,UKM9,2,463.0
2016,NUTS,2010,UKM9,2,533.0
2017,NUTS,2010,UKM9,2,537.0
2018,NUTS,2010,UKM9,2,552.0
2011,NUTS,2010,UKN,1,5219.0
2012,NUTS,2010,UKN,1,5369.0
2013,NUTS,2010,UKN,1,5604.0
2014,NUTS,2010,UKN,1,5618.0
2015,NUTS,2010,UKN,1,5758.0
2016,NUTS,2010,UKN,1,6387.0
2017,NUTS,2010,UKN,1,6697.0
2018,NUTS,2010,UKN,1,6603.0
2011,NUTS,2010,UKN0,2,5219.0
2012,NUTS,2010,UKN0,2,5369.0
2013,NUTS,2010,UKN0,2,5604.0
2014,NUTS,2010,UKN0,2,5618.0
2015,NUTS,2010,UKN0,2,5758.0
2016,NUTS,2010,UKN0,2,6387.0
2017,NUTS,2010,UKN0,2,6697.0
2018,NUTS,2010,UKN0,2,6603.0
2011,NUTS,2010,US,0,1254786.0
2012,NUTS,2010,US,0,1253231.0
2013,NUTS,2010,US,0,1294690.0
2014,NUTS,2010,US,0,1340689.0
2015,NUTS,2010,US,0,1370627.0
2016,NUTS,2010,US,0,1373551.0
2017,NUTS,2010,US,0,1435905.0
2018,NUTS,2010,US,0,1554900.0
