year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_rse_t_fte
2011,NUTS,2010,HR04,2,1157.0
2012,NUTS,2010,HR04,2,1088.0
2013,NUTS,2010,HR04,2,1001.0
2014,NUTS,2010,HR04,2,880.0
2015,NUTS,2010,HR04,2,1003.0
2016,NUTS,2010,HR04,2,1652.0
2017,NUTS,2010,HR04,2,1557.0
2018,NUTS,2010,HR04,2,1707.0
2019,NUTS,2010,HR04,2,2047.0
2020,NUTS,2010,HR05,2,1385.0
2020,NUTS,2010,HR06,2,600.0
2013,NUTS,2010,HRZ,1,0.0
2014,NUTS,2010,HRZ,1,0.0
2013,NUTS,2010,HRZZ,2,0.0
2014,NUTS,2010,HRZZ,2,0.0
2011,NUTS,2010,HU,0,11773.0
2012,NUTS,2010,HU,0,13231.0
2013,NUTS,2010,HU,0,14317.0
2014,NUTS,2010,HU,0,15577.0
2015,NUTS,2010,HU,0,15026.0
2016,NUTS,2010,HU,0,15247.0
2017,NUTS,2010,HU,0,17527.0
2018,NUTS,2010,HU,0,21467.0
2019,NUTS,2010,HU,0,22801.0
2020,NUTS,2010,HU,0,24648.0
2011,NUTS,2010,HU1,1,8054.0
2012,NUTS,2010,HU1,1,8966.0
2013,NUTS,2010,HU1,1,9740.0
2014,NUTS,2010,HU1,1,11402.0
2015,NUTS,2010,HU1,1,11257.0
2016,NUTS,2010,HU1,1,11305.0
2017,NUTS,2010,HU1,1,12755.0
2018,NUTS,2010,HU1,1,15638.0
2019,NUTS,2010,HU1,1,16469.0
2011,NUTS,2010,HU10,2,8054.0
2012,NUTS,2010,HU10,2,8966.0
2013,NUTS,2010,HU10,2,9740.0
2014,NUTS,2010,HU10,2,11402.0
2015,NUTS,2010,HU10,2,11257.0
2016,NUTS,2010,HU10,2,11305.0
2017,NUTS,2010,HU11,2,11832.0
2018,NUTS,2010,HU11,2,14223.0
2019,NUTS,2010,HU11,2,14873.0
2017,NUTS,2010,HU12,2,923.0
2018,NUTS,2010,HU12,2,1415.0
2019,NUTS,2010,HU12,2,1596.0
2011,NUTS,2010,HU2,1,1761.0
2012,NUTS,2010,HU2,1,2087.0
2013,NUTS,2010,HU2,1,2384.0
2014,NUTS,2010,HU2,1,2177.0
2015,NUTS,2010,HU2,1,1968.0
2016,NUTS,2010,HU2,1,2083.0
2017,NUTS,2010,HU2,1,2491.0
2018,NUTS,2010,HU2,1,3241.0
2019,NUTS,2010,HU2,1,3544.0
2011,NUTS,2010,HU21,2,979.0
2012,NUTS,2010,HU21,2,1174.0
2013,NUTS,2010,HU21,2,1279.0
2014,NUTS,2010,HU21,2,1226.0
2015,NUTS,2010,HU21,2,1173.0
2016,NUTS,2010,HU21,2,1256.0
2017,NUTS,2010,HU21,2,1438.0
2018,NUTS,2010,HU21,2,1710.0
2019,NUTS,2010,HU21,2,1869.0
2011,NUTS,2010,HU22,2,503.0
2012,NUTS,2010,HU22,2,600.0
2013,NUTS,2010,HU22,2,725.0
2014,NUTS,2010,HU22,2,646.0
2015,NUTS,2010,HU22,2,573.0
2016,NUTS,2010,HU22,2,603.0
2017,NUTS,2010,HU22,2,748.0
2018,NUTS,2010,HU22,2,1056.0
2019,NUTS,2010,HU22,2,1082.0
2011,NUTS,2010,HU23,2,279.0
2012,NUTS,2010,HU23,2,313.0
2013,NUTS,2010,HU23,2,380.0
2014,NUTS,2010,HU23,2,305.0
2015,NUTS,2010,HU23,2,222.0
2016,NUTS,2010,HU23,2,224.0
2017,NUTS,2010,HU23,2,305.0
2018,NUTS,2010,HU23,2,475.0
2019,NUTS,2010,HU23,2,593.0
2011,NUTS,2010,HU3,1,1958.0
2012,NUTS,2010,HU3,1,2178.0
2013,NUTS,2010,HU3,1,2193.0
2014,NUTS,2010,HU3,1,1998.0
2015,NUTS,2010,HU3,1,1801.0
2016,NUTS,2010,HU3,1,1859.0
2017,NUTS,2010,HU3,1,2281.0
2018,NUTS,2010,HU3,1,2588.0
2019,NUTS,2010,HU3,1,2788.0
2011,NUTS,2010,HU31,2,496.0
2012,NUTS,2010,HU31,2,576.0
2013,NUTS,2010,HU31,2,568.0
2014,NUTS,2010,HU31,2,476.0
2015,NUTS,2010,HU31,2,442.0
2016,NUTS,2010,HU31,2,433.0
2017,NUTS,2010,HU31,2,593.0
2018,NUTS,2010,HU31,2,652.0
2019,NUTS,2010,HU31,2,744.0
2011,NUTS,2010,HU32,2,705.0
2012,NUTS,2010,HU32,2,779.0
2013,NUTS,2010,HU32,2,706.0
2014,NUTS,2010,HU32,2,601.0
2015,NUTS,2010,HU32,2,633.0
2016,NUTS,2010,HU32,2,626.0
2017,NUTS,2010,HU32,2,724.0
2018,NUTS,2010,HU32,2,792.0
2019,NUTS,2010,HU32,2,748.0
2011,NUTS,2010,HU33,2,757.0
2012,NUTS,2010,HU33,2,823.0
2013,NUTS,2010,HU33,2,919.0
2014,NUTS,2010,HU33,2,921.0
2015,NUTS,2010,HU33,2,726.0
2016,NUTS,2010,HU33,2,800.0
2017,NUTS,2010,HU33,2,964.0
2018,NUTS,2010,HU33,2,1144.0
2019,NUTS,2010,HU33,2,1296.0
2011,NUTS,2010,IE,0,8996.0
2012,NUTS,2010,IE,0,9756.0
2013,NUTS,2010,IE,0,10793.0
2014,NUTS,2010,IE,0,11162.0
2015,NUTS,2010,IE,0,11296.0
2016,NUTS,2010,IE,0,11185.0
2017,NUTS,2010,IE,0,12569.0
2018,NUTS,2010,IE,0,12192.0
2019,NUTS,2010,IE,0,12938.0
2020,NUTS,2010,IE,0,12944.0
2011,NUTS,2010,IE0,1,8996.0
2013,NUTS,2010,IE0,1,10793.0
2015,NUTS,2010,IE0,1,11296.0
2017,NUTS,2010,IE0,1,12569.0
2011,NUTS,2010,IE01,2,2010.0
2013,NUTS,2010,IE01,2,2324.0
2015,NUTS,2010,IE01,2,2080.0
2017,NUTS,2010,IE01,2,2168.0
2011,NUTS,2010,IE02,2,6986.0
2013,NUTS,2010,IE02,2,8469.0
2015,NUTS,2010,IE02,2,9216.0
2017,NUTS,2010,IE02,2,10401.0
2011,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IS,0,1060.0
2013,NUTS,2010,IS,0,656.0
2015,NUTS,2010,IS,0,813.0
2016,NUTS,2010,IS,0,813.0
2017,NUTS,2010,IS,0,876.0
2018,NUTS,2010,IS,0,876.0
2011,NUTS,2010,IT,0,39808.0
2012,NUTS,2010,IT,0,41067.0
2013,NUTS,2010,IT,0,43116.0
2014,NUTS,2010,IT,0,44322.0
2015,NUTS,2010,IT,0,50500.0
2016,NUTS,2010,IT,0,56197.0
2017,NUTS,2010,IT,0,62478.0
2018,NUTS,2010,IT,0,73335.0
2019,NUTS,2010,IT,0,78111.0
2020,NUTS,2010,IT,0,78343.0
2011,NUTS,2010,ITC,1,18549.0
2012,NUTS,2010,ITC,1,18777.0
2013,NUTS,2010,ITC,1,18819.0
2014,NUTS,2010,ITC,1,20097.0
2015,NUTS,2010,ITC,1,22169.0
2016,NUTS,2010,ITC,1,24088.0
2017,NUTS,2010,ITC,1,25496.0
2018,NUTS,2010,ITC,1,29346.0
2019,NUTS,2010,ITC,1,31070.0
2011,NUTS,2010,ITC1,2,6490.0
2012,NUTS,2010,ITC1,2,6239.0
2013,NUTS,2010,ITC1,2,6533.0
2014,NUTS,2010,ITC1,2,7500.0
2015,NUTS,2010,ITC1,2,7984.0
2016,NUTS,2010,ITC1,2,8367.0
2017,NUTS,2010,ITC1,2,8484.0
2018,NUTS,2010,ITC1,2,9354.0
2019,NUTS,2010,ITC1,2,9466.0
2011,NUTS,2010,ITC2,2,99.0
2012,NUTS,2010,ITC2,2,128.0
2013,NUTS,2010,ITC2,2,91.0
2014,NUTS,2010,ITC2,2,108.0
2015,NUTS,2010,ITC2,2,105.0
2016,NUTS,2010,ITC2,2,157.0
2017,NUTS,2010,ITC2,2,126.0
2018,NUTS,2010,ITC2,2,131.0
2019,NUTS,2010,ITC2,2,123.0
2011,NUTS,2010,ITC3,2,1413.0
2012,NUTS,2010,ITC3,2,1279.0
2013,NUTS,2010,ITC3,2,1068.0
2014,NUTS,2010,ITC3,2,1052.0
2015,NUTS,2010,ITC3,2,1386.0
2016,NUTS,2010,ITC3,2,1341.0
2017,NUTS,2010,ITC3,2,1393.0
2018,NUTS,2010,ITC3,2,1674.0
2019,NUTS,2010,ITC3,2,2100.0
2011,NUTS,2010,ITC4,2,10548.0
2012,NUTS,2010,ITC4,2,11131.0
2013,NUTS,2010,ITC4,2,11127.0
2014,NUTS,2010,ITC4,2,11438.0
2015,NUTS,2010,ITC4,2,12694.0
2016,NUTS,2010,ITC4,2,14223.0
2017,NUTS,2010,ITC4,2,15493.0
2018,NUTS,2010,ITC4,2,18188.0
2019,NUTS,2010,ITC4,2,19381.0
2011,NUTS,2010,ITF,1,3236.0
2012,NUTS,2010,ITF,1,3639.0
2013,NUTS,2010,ITF,1,3827.0
2014,NUTS,2010,ITF,1,3874.0
2015,NUTS,2010,ITF,1,4959.0
2016,NUTS,2010,ITF,1,5395.0
2017,NUTS,2010,ITF,1,5953.0
2018,NUTS,2010,ITF,1,7461.0
2019,NUTS,2010,ITF,1,8556.0
2011,NUTS,2010,ITF1,2,590.0
2012,NUTS,2010,ITF1,2,333.0
2013,NUTS,2010,ITF1,2,403.0
2014,NUTS,2010,ITF1,2,414.0
2015,NUTS,2010,ITF1,2,533.0
2016,NUTS,2010,ITF1,2,598.0
2017,NUTS,2010,ITF1,2,629.0
2018,NUTS,2010,ITF1,2,753.0
2019,NUTS,2010,ITF1,2,849.0
2011,NUTS,2010,ITF2,2,10.0
2012,NUTS,2010,ITF2,2,11.0
2013,NUTS,2010,ITF2,2,73.0
2014,NUTS,2010,ITF2,2,57.0
2015,NUTS,2010,ITF2,2,369.0
2016,NUTS,2010,ITF2,2,366.0
2017,NUTS,2010,ITF2,2,330.0
2018,NUTS,2010,ITF2,2,352.0
2019,NUTS,2010,ITF2,2,400.0
2011,NUTS,2010,ITF3,2,1947.0
2012,NUTS,2010,ITF3,2,2603.0
2013,NUTS,2010,ITF3,2,2386.0
2014,NUTS,2010,ITF3,2,2334.0
2015,NUTS,2010,ITF3,2,2807.0
2016,NUTS,2010,ITF3,2,2747.0
2017,NUTS,2010,ITF3,2,3040.0
2018,NUTS,2010,ITF3,2,3957.0
2019,NUTS,2010,ITF3,2,4711.0
2011,NUTS,2010,ITF4,2,552.0
2012,NUTS,2010,ITF4,2,577.0
2013,NUTS,2010,ITF4,2,828.0
2014,NUTS,2010,ITF4,2,931.0
2015,NUTS,2010,ITF4,2,1032.0
2016,NUTS,2010,ITF4,2,1311.0
2017,NUTS,2010,ITF4,2,1495.0
2018,NUTS,2010,ITF4,2,1825.0
2019,NUTS,2010,ITF4,2,2091.0
2011,NUTS,2010,ITF5,2,59.0
2012,NUTS,2010,ITF5,2,33.0
2013,NUTS,2010,ITF5,2,28.0
2014,NUTS,2010,ITF5,2,22.0
2015,NUTS,2010,ITF5,2,32.0
2016,NUTS,2010,ITF5,2,69.0
2017,NUTS,2010,ITF5,2,107.0
2018,NUTS,2010,ITF5,2,123.0
2019,NUTS,2010,ITF5,2,101.0
2011,NUTS,2010,ITF6,2,79.0
2012,NUTS,2010,ITF6,2,82.0
2013,NUTS,2010,ITF6,2,109.0
2014,NUTS,2010,ITF6,2,116.0
2015,NUTS,2010,ITF6,2,188.0
2016,NUTS,2010,ITF6,2,304.0
2017,NUTS,2010,ITF6,2,352.0
2018,NUTS,2010,ITF6,2,452.0
2019,NUTS,2010,ITF6,2,404.0
2011,NUTS,2010,ITG,1,1152.0
2012,NUTS,2010,ITG,1,1177.0
2013,NUTS,2010,ITG,1,1269.0
2014,NUTS,2010,ITG,1,1503.0
2015,NUTS,2010,ITG,1,1298.0
2016,NUTS,2010,ITG,1,1522.0
2017,NUTS,2010,ITG,1,1818.0
2018,NUTS,2010,ITG,1,2082.0
2019,NUTS,2010,ITG,1,2093.0
2011,NUTS,2010,ITG1,2,1030.0
2012,NUTS,2010,ITG1,2,1052.0
2013,NUTS,2010,ITG1,2,1169.0
2014,NUTS,2010,ITG1,2,1354.0
2015,NUTS,2010,ITG1,2,1087.0
2016,NUTS,2010,ITG1,2,1226.0
2017,NUTS,2010,ITG1,2,1416.0
2018,NUTS,2010,ITG1,2,1669.0
2019,NUTS,2010,ITG1,2,1704.0
2011,NUTS,2010,ITG2,2,122.0
2012,NUTS,2010,ITG2,2,126.0
2013,NUTS,2010,ITG2,2,100.0
2014,NUTS,2010,ITG2,2,149.0
2015,NUTS,2010,ITG2,2,211.0
2016,NUTS,2010,ITG2,2,296.0
2017,NUTS,2010,ITG2,2,402.0
2018,NUTS,2010,ITG2,2,413.0
2019,NUTS,2010,ITG2,2,389.0
2011,NUTS,2010,ITH,1,10318.0
2012,NUTS,2010,ITH,1,10803.0
2013,NUTS,2010,ITH,1,11935.0
2014,NUTS,2010,ITH,1,11588.0
2015,NUTS,2010,ITH,1,13054.0
2016,NUTS,2010,ITH,1,15412.0
2017,NUTS,2010,ITH,1,17883.0
2018,NUTS,2010,ITH,1,20180.0
2019,NUTS,2010,ITH,1,20666.0
2011,NUTS,2010,ITH1,2,286.0
2012,NUTS,2010,ITH1,2,245.0
2013,NUTS,2010,ITH1,2,266.0
2014,NUTS,2010,ITH1,2,394.0
2015,NUTS,2010,ITH1,2,343.0
2016,NUTS,2010,ITH1,2,494.0
2017,NUTS,2010,ITH1,2,375.0
2018,NUTS,2010,ITH1,2,435.0
2019,NUTS,2010,ITH1,2,468.0
2011,NUTS,2010,ITH2,2,393.0
2012,NUTS,2010,ITH2,2,482.0
2013,NUTS,2010,ITH2,2,514.0
2014,NUTS,2010,ITH2,2,538.0
2015,NUTS,2010,ITH2,2,630.0
2016,NUTS,2010,ITH2,2,625.0
2017,NUTS,2010,ITH2,2,691.0
2018,NUTS,2010,ITH2,2,740.0
2019,NUTS,2010,ITH2,2,793.0
2011,NUTS,2010,ITH3,2,3776.0
2012,NUTS,2010,ITH3,2,3661.0
2013,NUTS,2010,ITH3,2,4063.0
2014,NUTS,2010,ITH3,2,4009.0
2015,NUTS,2010,ITH3,2,4034.0
2016,NUTS,2010,ITH3,2,5257.0
2017,NUTS,2010,ITH3,2,6128.0
2018,NUTS,2010,ITH3,2,7012.0
2019,NUTS,2010,ITH3,2,7260.0
2011,NUTS,2010,ITH4,2,1490.0
2012,NUTS,2010,ITH4,2,1732.0
2013,NUTS,2010,ITH4,2,1333.0
2014,NUTS,2010,ITH4,2,1143.0
2015,NUTS,2010,ITH4,2,1218.0
2016,NUTS,2010,ITH4,2,1353.0
2017,NUTS,2010,ITH4,2,1600.0
2018,NUTS,2010,ITH4,2,1724.0
2019,NUTS,2010,ITH4,2,1645.0
2011,NUTS,2010,ITH5,2,4374.0
2012,NUTS,2010,ITH5,2,4684.0
2013,NUTS,2010,ITH5,2,5759.0
2014,NUTS,2010,ITH5,2,5504.0
2015,NUTS,2010,ITH5,2,6828.0
2016,NUTS,2010,ITH5,2,7683.0
2017,NUTS,2010,ITH5,2,9090.0
2018,NUTS,2010,ITH5,2,10269.0
2019,NUTS,2010,ITH5,2,10502.0
2011,NUTS,2010,ITI,1,6553.0
2012,NUTS,2010,ITI,1,6671.0
2013,NUTS,2010,ITI,1,7266.0
2014,NUTS,2010,ITI,1,7261.0
2015,NUTS,2010,ITI,1,9020.0
2016,NUTS,2010,ITI,1,9780.0
2017,NUTS,2010,ITI,1,11327.0
2018,NUTS,2010,ITI,1,14266.0
2019,NUTS,2010,ITI,1,15726.0
2011,NUTS,2010,ITI1,2,2276.0
2012,NUTS,2010,ITI1,2,2508.0
2013,NUTS,2010,ITI1,2,2787.0
2014,NUTS,2010,ITI1,2,2471.0
2015,NUTS,2010,ITI1,2,3284.0
2016,NUTS,2010,ITI1,2,3408.0
2017,NUTS,2010,ITI1,2,4234.0
2018,NUTS,2010,ITI1,2,5919.0
2019,NUTS,2010,ITI1,2,6160.0
2011,NUTS,2010,ITI2,2,258.0
2012,NUTS,2010,ITI2,2,301.0
2013,NUTS,2010,ITI2,2,303.0
2014,NUTS,2010,ITI2,2,322.0
2015,NUTS,2010,ITI2,2,277.0
2016,NUTS,2010,ITI2,2,396.0
2017,NUTS,2010,ITI2,2,564.0
2018,NUTS,2010,ITI2,2,614.0
2019,NUTS,2010,ITI2,2,683.0
2011,NUTS,2010,ITI3,2,691.0
2012,NUTS,2010,ITI3,2,670.0
2013,NUTS,2010,ITI3,2,774.0
2014,NUTS,2010,ITI3,2,963.0
2015,NUTS,2010,ITI3,2,824.0
2016,NUTS,2010,ITI3,2,1107.0
2017,NUTS,2010,ITI3,2,1449.0
2018,NUTS,2010,ITI3,2,1532.0
2019,NUTS,2010,ITI3,2,1529.0
2011,NUTS,2010,ITI4,2,3329.0
2012,NUTS,2010,ITI4,2,3191.0
2013,NUTS,2010,ITI4,2,3403.0
2014,NUTS,2010,ITI4,2,3505.0
2015,NUTS,2010,ITI4,2,4635.0
2016,NUTS,2010,ITI4,2,4869.0
2017,NUTS,2010,ITI4,2,5081.0
2018,NUTS,2010,ITI4,2,6202.0
2019,NUTS,2010,ITI4,2,7354.0
2011,NUTS,2010,JP,0,490920.0
2012,NUTS,2010,JP,0,481425.0
2013,NUTS,2010,JP,0,485318.0
2014,NUTS,2010,JP,0,506134.0
2015,NUTS,2010,JP,0,486198.0
2016,NUTS,2010,JP,0,488828.0
2017,NUTS,2010,JP,0,498732.0
2018,NUTS,2010,JP,0,504746.0
2019,NUTS,2010,JP,0,507473.0
2011,NUTS,2010,KR,0,223513.0
2012,NUTS,2010,KR,0,247041.0
2013,NUTS,2010,KR,0,253447.0
2014,NUTS,2010,KR,0,274638.0
2015,NUTS,2010,KR,0,284136.0
2016,NUTS,2010,KR,0,287869.0
2017,NUTS,2010,KR,0,311566.0
2018,NUTS,2010,KR,0,334810.0
2019,NUTS,2010,KR,0,354381.0
2011,NUTS,2010,LT,0,1369.0
2012,NUTS,2010,LT,0,1317.0
2013,NUTS,2010,LT,0,1763.0
2014,NUTS,2010,LT,0,2434.0
2015,NUTS,2010,LT,0,1888.0
2016,NUTS,2010,LT,0,1956.0
2017,NUTS,2010,LT,0,2554.0
2018,NUTS,2010,LT,0,2832.0
2019,NUTS,2010,LT,0,3147.0
2020,NUTS,2010,LT,0,2897.0
2015,NUTS,2010,LT01,2,1353.0
2016,NUTS,2010,LT01,2,1368.0
2017,NUTS,2010,LT01,2,1635.0
2018,NUTS,2010,LT01,2,1768.0
2019,NUTS,2010,LT01,2,2109.0
2015,NUTS,2010,LT02,2,535.0
2016,NUTS,2010,LT02,2,588.0
2017,NUTS,2010,LT02,2,919.0
2018,NUTS,2010,LT02,2,1064.0
2019,NUTS,2010,LT02,2,1038.0
2011,NUTS,2010,LU,0,1518.0
2012,NUTS,2010,LU,0,927.0
2013,NUTS,2010,LU,0,1001.0
2014,NUTS,2010,LU,0,1029.0
2015,NUTS,2010,LU,0,1048.0
2016,NUTS,2010,LU,0,1194.0
2017,NUTS,2010,LU,0,1275.0
2018,NUTS,2010,LU,0,1134.0
2019,NUTS,2010,LU,0,1282.0
2020,NUTS,2010,LU,0,1248.0
2011,NUTS,2010,LV,0,553.0
2012,NUTS,2010,LV,0,594.0
2013,NUTS,2010,LV,0,570.0
2014,NUTS,2010,LV,0,776.0
2015,NUTS,2010,LV,0,604.0
2016,NUTS,2010,LV,0,582.0
2017,NUTS,2010,LV,0,647.0
2018,NUTS,2010,LV,0,684.0
2019,NUTS,2010,LV,0,758.0
2020,NUTS,2010,LV,0,846.0
2011,NUTS,2010,ME,0,85.0
2013,NUTS,2010,ME,0,86.0
2014,NUTS,2010,ME,0,80.0
2015,NUTS,2010,ME,0,68.0
2016,NUTS,2010,ME,0,55.0
2017,NUTS,2010,ME,0,44.0
2018,NUTS,2010,ME,0,76.0
2019,NUTS,2010,ME,0,59.0
2011,NUTS,2010,MK,0,142.0
2012,NUTS,2010,MK,0,120.0
2013,NUTS,2010,MK,0,131.0
2014,NUTS,2010,MK,0,204.0
2015,NUTS,2010,MK,0,310.0
2016,NUTS,2010,MK,0,320.0
2017,NUTS,2010,MK,0,326.0
2018,NUTS,2010,MK,0,402.0
2019,NUTS,2010,MK,0,436.0
2020,NUTS,2010,MK,0,457.0
2011,NUTS,2010,MT,0,501.0
2012,NUTS,2010,MT,0,559.0
2013,NUTS,2010,MT,0,495.0
2014,NUTS,2010,MT,0,428.0
2015,NUTS,2010,MT,0,476.0
2016,NUTS,2010,MT,0,550.0
2017,NUTS,2010,MT,0,555.0
2018,NUTS,2010,MT,0,509.0
2019,NUTS,2010,MT,0,491.0
2020,NUTS,2010,MT,0,540.0
2011,NUTS,2010,NL,0,33609.0
2012,NUTS,2010,NL,0,43665.0
2013,NUTS,2010,NL,0,56021.0
2014,NUTS,2010,NL,0,56376.0
2015,NUTS,2010,NL,0,55608.0
2016,NUTS,2010,NL,0,59700.0
2017,NUTS,2010,NL,0,62672.0
2018,NUTS,2010,NL,0,66601.0
2019,NUTS,2010,NL,0,67824.0
2020,NUTS,2010,NL,0,71414.0
2011,NUTS,2010,NL1,1,1610.0
2012,NUTS,2010,NL1,1,2037.0
2011,NUTS,2010,NL11,2,608.0
2012,NUTS,2010,NL11,2,577.0
2011,NUTS,2010,NL12,2,504.0
2012,NUTS,2010,NL12,2,761.0
2011,NUTS,2010,NL13,2,498.0
2012,NUTS,2010,NL13,2,700.0
2011,NUTS,2010,NL2,1,6018.0
2012,NUTS,2010,NL2,1,8412.0
2011,NUTS,2010,NL21,2,2463.0
2012,NUTS,2010,NL21,2,2414.0
2011,NUTS,2010,NL22,2,3118.0
2012,NUTS,2010,NL22,2,5269.0
2011,NUTS,2010,NL23,2,436.0
2012,NUTS,2010,NL23,2,729.0
2011,NUTS,2010,NL3,1,16074.0
2012,NUTS,2010,NL3,1,20589.0
2011,NUTS,2010,NL31,2,1990.0
2012,NUTS,2010,NL31,2,2808.0
2011,NUTS,2010,NL32,2,7490.0
2012,NUTS,2010,NL32,2,9386.0
2011,NUTS,2010,NL33,2,6359.0
2012,NUTS,2010,NL33,2,8057.0
2011,NUTS,2010,NL34,2,235.0
2012,NUTS,2010,NL34,2,338.0
2011,NUTS,2010,NL4,1,9908.0
2012,NUTS,2010,NL4,1,12626.0
2011,NUTS,2010,NL41,2,7435.0
2012,NUTS,2010,NL41,2,9330.0
2011,NUTS,2010,NL42,2,2472.0
2012,NUTS,2010,NL42,2,3296.0
2011,NUTS,2010,NO,0,12867.0
2012,NUTS,2010,NO,0,13332.0
2013,NUTS,2010,NO,0,13553.0
2014,NUTS,2010,NO,0,14314.0
2015,NUTS,2010,NO,0,14921.0
2016,NUTS,2010,NO,0,15330.0
2017,NUTS,2010,NO,0,16342.0
2018,NUTS,2010,NO,0,16679.0
2019,NUTS,2010,NO,0,17540.0
2020,NUTS,2010,NO,0,18525.0
2011,NUTS,2010,NO0,1,12867.0
2012,NUTS,2010,NO0,1,13332.0
2013,NUTS,2010,NO0,1,13553.0
2014,NUTS,2010,NO0,1,14314.0
2015,NUTS,2010,NO0,1,14921.0
2016,NUTS,2010,NO0,1,15330.0
2017,NUTS,2010,NO0,1,16342.0
2018,NUTS,2010,NO0,1,16676.0
2019,NUTS,2010,NO0,1,17539.0
2011,NUTS,2010,NO01,2,5999.0
2012,NUTS,2010,NO01,2,5701.0
2013,NUTS,2010,NO01,2,5927.0
2014,NUTS,2010,NO01,2,6155.0
2015,NUTS,2010,NO01,2,6429.0
2016,NUTS,2010,NO01,2,6789.0
2017,NUTS,2010,NO01,2,7176.0
2018,NUTS,2010,NO01,2,7253.0
2019,NUTS,2010,NO01,2,7729.0
2011,NUTS,2010,NO02,2,215.0
2012,NUTS,2010,NO02,2,243.0
2013,NUTS,2010,NO02,2,328.0
2014,NUTS,2010,NO02,2,297.0
2015,NUTS,2010,NO02,2,258.0
2016,NUTS,2010,NO02,2,264.0
2017,NUTS,2010,NO02,2,333.0
2018,NUTS,2010,NO02,2,404.0
2019,NUTS,2010,NO02,2,322.0
2011,NUTS,2010,NO03,2,1747.0
2012,NUTS,2010,NO03,2,1751.0
2013,NUTS,2010,NO03,2,1919.0
2014,NUTS,2010,NO03,2,2001.0
2015,NUTS,2010,NO03,2,2095.0
2016,NUTS,2010,NO03,2,2032.0
2017,NUTS,2010,NO03,2,2093.0
2018,NUTS,2010,NO03,2,2076.0
2019,NUTS,2010,NO03,2,2041.0
2011,NUTS,2010,NO04,2,1094.0
2012,NUTS,2010,NO04,2,1176.0
2013,NUTS,2010,NO04,2,1164.0
2014,NUTS,2010,NO04,2,1287.0
2015,NUTS,2010,NO04,2,1380.0
2016,NUTS,2010,NO04,2,1484.0
2017,NUTS,2010,NO04,2,1521.0
2018,NUTS,2010,NO04,2,1528.0
2019,NUTS,2010,NO04,2,1689.0
2011,NUTS,2010,NO05,2,1163.0
2012,NUTS,2010,NO05,2,1263.0
2013,NUTS,2010,NO05,2,1262.0
2014,NUTS,2010,NO05,2,1388.0
2015,NUTS,2010,NO05,2,1586.0
2016,NUTS,2010,NO05,2,1509.0
2017,NUTS,2010,NO05,2,1706.0
2018,NUTS,2010,NO05,2,2062.0
2019,NUTS,2010,NO05,2,2176.0
2011,NUTS,2010,NO06,2,2309.0
2012,NUTS,2010,NO06,2,2787.0
2013,NUTS,2010,NO06,2,2558.0
2014,NUTS,2010,NO06,2,2740.0
2015,NUTS,2010,NO06,2,2701.0
2016,NUTS,2010,NO06,2,2707.0
2017,NUTS,2010,NO06,2,2931.0
2018,NUTS,2010,NO06,2,2712.0
2019,NUTS,2010,NO06,2,2971.0
2011,NUTS,2010,NO07,2,340.0
2012,NUTS,2010,NO07,2,393.0
2013,NUTS,2010,NO07,2,375.0
2014,NUTS,2010,NO07,2,445.0
2015,NUTS,2010,NO07,2,472.0
2016,NUTS,2010,NO07,2,542.0
2017,NUTS,2010,NO07,2,582.0
2018,NUTS,2010,NO07,2,640.0
2019,NUTS,2010,NO07,2,612.0
2011,NUTS,2010,PL,0,10567.0
2012,NUTS,2010,PL,0,15088.0
2013,NUTS,2010,PL,0,20606.0
2014,NUTS,2010,PL,0,24960.0
2015,NUTS,2010,PL,0,28746.0
2016,NUTS,2010,PL,0,40838.0
2017,NUTS,2010,PL,0,53947.0
2018,NUTS,2010,PL,0,56727.0
2019,NUTS,2010,PL,0,57913.0
2020,NUTS,2010,PL,0,63339.0
2011,NUTS,2010,PL1,1,3192.0
2012,NUTS,2010,PL1,1,4126.0
2013,NUTS,2010,PL1,1,7091.0
2014,NUTS,2010,PL1,1,8529.0
2015,NUTS,2010,PL1,1,10581.0
2011,NUTS,2010,PL11,2,423.0
2012,NUTS,2010,PL11,2,606.0
2013,NUTS,2010,PL11,2,680.0
2015,NUTS,2010,PL11,2,1139.0
2011,NUTS,2010,PL12,2,2769.0
2012,NUTS,2010,PL12,2,3520.0
2013,NUTS,2010,PL12,2,6411.0
2015,NUTS,2010,PL12,2,9442.0
2011,NUTS,2010,PL2,1,2400.0
2012,NUTS,2010,PL2,1,3937.0
2013,NUTS,2010,PL2,1,5099.0
2014,NUTS,2010,PL2,1,5812.0
2015,NUTS,2010,PL2,1,6609.0
2016,NUTS,2010,PL2,1,9918.0
2017,NUTS,2010,PL2,1,12635.0
2018,NUTS,2010,PL2,1,12645.0
2019,NUTS,2010,PL2,1,14042.0
2011,NUTS,2010,PL21,2,1359.0
2012,NUTS,2010,PL21,2,2606.0
2013,NUTS,2010,PL21,2,3167.0
2014,NUTS,2010,PL21,2,3523.0
2015,NUTS,2010,PL21,2,4197.0
2016,NUTS,2010,PL21,2,6457.0
2017,NUTS,2010,PL21,2,8421.0
