year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_mio_pps
2011,NUTS,2010,SE,0,6916.937
2012,NUTS,2010,SE,0,6995.997
2013,NUTS,2010,SE,0,7210.559
2014,NUTS,2010,SE,0,6816.827
2015,NUTS,2010,SE,0,7759.493
2016,NUTS,2010,SE,0,7851.364
2017,NUTS,2010,SE,0,8605.328
2018,NUTS,2010,SE,0,8703.012
2019,NUTS,2010,SE,0,9273.406
2020,NUTS,2010,SE,0,9716.911
2011,NUTS,2010,SE1,1,3454.591
2013,NUTS,2010,SE1,1,3886.959
2015,NUTS,2010,SE1,1,4215.21
2017,NUTS,2010,SE1,1,4131.811
2019,NUTS,2010,SE1,1,4260.288
2011,NUTS,2010,SE11,2,2412.238
2013,NUTS,2010,SE11,2,2798.084
2015,NUTS,2010,SE11,2,3072.427
2017,NUTS,2010,SE11,2,3070.312
2019,NUTS,2010,SE11,2,2962.476
2011,NUTS,2010,SE12,2,1042.353
2013,NUTS,2010,SE12,2,1088.876
2015,NUTS,2010,SE12,2,1142.783
2017,NUTS,2010,SE12,2,1061.499
2019,NUTS,2010,SE12,2,1297.813
2011,NUTS,2010,SE2,1,3163.808
2013,NUTS,2010,SE2,1,2937.958
2015,NUTS,2010,SE2,1,3135.265
2017,NUTS,2010,SE2,1,4082.863
2011,NUTS,2010,SE21,2,251.422
2013,NUTS,2010,SE21,2,279.414
2015,NUTS,2010,SE21,2,312.244
2011,NUTS,2010,SE22,2,1228.033
2013,NUTS,2010,SE22,2,1022.672
2015,NUTS,2010,SE22,2,879.332
2017,NUTS,2010,SE22,2,932.419
2019,NUTS,2010,SE22,2,1199.522
2011,NUTS,2010,SE23,2,1684.268
2013,NUTS,2010,SE23,2,1635.956
2015,NUTS,2010,SE23,2,1943.77
2017,NUTS,2010,SE23,2,2790.896
2019,NUTS,2010,SE23,2,3129.418
2011,NUTS,2010,SE3,1,298.622
2013,NUTS,2010,SE3,1,385.726
2015,NUTS,2010,SE3,1,408.937
2017,NUTS,2010,SE3,1,390.809
2011,NUTS,2010,SE31,2,170.087
2013,NUTS,2010,SE31,2,243.921
2015,NUTS,2010,SE31,2,247.7
2017,NUTS,2010,SE31,2,235.82
2019,NUTS,2010,SE31,2,260.999
2011,NUTS,2010,SE32,2,59.842
2013,NUTS,2010,SE32,2,52.191
2015,NUTS,2010,SE32,2,53.908
2011,NUTS,2010,SE33,2,68.777
2013,NUTS,2010,SE33,2,89.614
2015,NUTS,2010,SE33,2,107.248
2017,NUTS,2010,SE33,2,96.5
2019,NUTS,2010,SE33,2,135.717
2011,NUTS,2010,SI,0,789.014
2012,NUTS,2010,SI,0,855.975
2013,NUTS,2010,SI,0,874.313
2014,NUTS,2010,SI,0,834.365
2015,NUTS,2010,SI,0,785.628
2016,NUTS,2010,SI,0,739.586
2017,NUTS,2010,SI,0,722.602
2018,NUTS,2010,SI,0,791.542
2019,NUTS,2010,SI,0,873.037
2020,NUTS,2010,SI,0,878.533
2011,NUTS,2010,SI0,1,789.034
2012,NUTS,2010,SI0,1,855.978
2013,NUTS,2010,SI0,1,874.313
2014,NUTS,2010,SI0,1,834.365
2015,NUTS,2010,SI0,1,785.628
2016,NUTS,2010,SI0,1,739.586
2017,NUTS,2010,SI0,1,722.602
2018,NUTS,2010,SI0,1,791.542
2019,NUTS,2010,SI0,1,873.037
2013,NUTS,2010,SI03,2,375.133
2014,NUTS,2010,SI03,2,367.265
2015,NUTS,2010,SI03,2,313.53
2016,NUTS,2010,SI03,2,298.331
2017,NUTS,2010,SI03,2,295.765
2018,NUTS,2010,SI03,2,328.847
2019,NUTS,2010,SI03,2,373.921
2013,NUTS,2010,SI04,2,499.181
2014,NUTS,2010,SI04,2,467.1
2015,NUTS,2010,SI04,2,472.099
2016,NUTS,2010,SI04,2,441.255
2017,NUTS,2010,SI04,2,426.836
2018,NUTS,2010,SI04,2,462.695
2019,NUTS,2010,SI04,2,499.116
2011,NUTS,2010,SK,0,256.322
2012,NUTS,2010,SK,0,354.288
2013,NUTS,2010,SK,0,415.113
2014,NUTS,2010,SK,0,364.101
2015,NUTS,2010,SK,0,379.042
2016,NUTS,2010,SK,0,445.316
2017,NUTS,2010,SK,0,538.919
2018,NUTS,2010,SK,0,523.565
2019,NUTS,2010,SK,0,537.045
2020,NUTS,2010,SK,0,563.56
2011,NUTS,2010,SK0,1,256.322
2012,NUTS,2010,SK0,1,354.288
2013,NUTS,2010,SK0,1,415.113
2014,NUTS,2010,SK0,1,364.101
2015,NUTS,2010,SK0,1,379.042
2016,NUTS,2010,SK0,1,445.316
2017,NUTS,2010,SK0,1,538.919
2018,NUTS,2010,SK0,1,523.565
2019,NUTS,2010,SK0,1,537.045
2020,NUTS,2010,SK0,1,563.56
2011,NUTS,2010,SK01,2,105.428
2012,NUTS,2010,SK01,2,193.96
2013,NUTS,2010,SK01,2,251.937
2014,NUTS,2010,SK01,2,146.328
2015,NUTS,2010,SK01,2,157.755
2016,NUTS,2010,SK01,2,210.972
2017,NUTS,2010,SK01,2,249.442
2018,NUTS,2010,SK01,2,206.623
2019,NUTS,2010,SK01,2,218.014
2020,NUTS,2010,SK01,2,215.558
2011,NUTS,2010,SK02,2,79.942
2012,NUTS,2010,SK02,2,72.105
2013,NUTS,2010,SK02,2,72.606
2014,NUTS,2010,SK02,2,118.995
2015,NUTS,2010,SK02,2,126.668
2016,NUTS,2010,SK02,2,112.942
2017,NUTS,2010,SK02,2,165.603
2018,NUTS,2010,SK02,2,185.053
2019,NUTS,2010,SK02,2,170.228
2020,NUTS,2010,SK02,2,177.034
2011,NUTS,2010,SK03,2,37.956
2012,NUTS,2010,SK03,2,47.987
2013,NUTS,2010,SK03,2,48.071
2014,NUTS,2010,SK03,2,66.911
2015,NUTS,2010,SK03,2,67.763
2016,NUTS,2010,SK03,2,67.528
2017,NUTS,2010,SK03,2,68.093
2018,NUTS,2010,SK03,2,74.232
2019,NUTS,2010,SK03,2,86.245
2020,NUTS,2010,SK03,2,78.843
2011,NUTS,2010,SK04,2,32.997
2012,NUTS,2010,SK04,2,40.235
2013,NUTS,2010,SK04,2,42.499
2014,NUTS,2010,SK04,2,31.867
2015,NUTS,2010,SK04,2,26.856
2016,NUTS,2010,SK04,2,53.874
2017,NUTS,2010,SK04,2,55.781
2018,NUTS,2010,SK04,2,57.656
2019,NUTS,2010,SK04,2,62.559
2020,NUTS,2010,SK04,2,92.126
2011,NUTS,2010,TR,0,3716.458
2012,NUTS,2010,TR,0,4267.141
2013,NUTS,2010,TR,0,4739.498
2014,NUTS,2010,TR,0,5682.789
2015,NUTS,2010,TR,0,6374.83
2016,NUTS,2010,TR,0,7473.991
2017,NUTS,2010,TR,0,8425.541
2018,NUTS,2010,TR,0,9674.478
2019,NUTS,2010,TR,0,10418.757
2020,NUTS,2010,TR,0,10834.017
2011,NUTS,2010,UK,0,18378.59
2012,NUTS,2010,UK,0,18010.844
2013,NUTS,2010,UK,0,19142.679
2014,NUTS,2010,UK,0,20450.246
2015,NUTS,2010,UK,0,21678.638
2016,NUTS,2010,UK,0,22410.507
2017,NUTS,2010,UK,0,23756.068
2018,NUTS,2010,UK,0,24702.466
2019,NUTS,2010,UK,0,26191.418
2011,NUTS,2010,UKC,1,272.382
2012,NUTS,2010,UKC,1,296.799
2013,NUTS,2010,UKC,1,320.224
2014,NUTS,2010,UKC,1,290.521
2015,NUTS,2010,UKC,1,317.625
2016,NUTS,2010,UKC,1,304.225
2017,NUTS,2010,UKC,1,385.256
2018,NUTS,2010,UKC,1,437.18
2011,NUTS,2010,UKC1,2,115.076
2012,NUTS,2010,UKC1,2,121.92
2013,NUTS,2010,UKC1,2,137.699
2014,NUTS,2010,UKC1,2,124.333
2015,NUTS,2010,UKC1,2,131.825
2016,NUTS,2010,UKC1,2,98.316
2017,NUTS,2010,UKC1,2,135.105
2018,NUTS,2010,UKC1,2,183.432
2011,NUTS,2010,UKC2,2,157.306
2012,NUTS,2010,UKC2,2,174.879
2013,NUTS,2010,UKC2,2,182.526
2014,NUTS,2010,UKC2,2,166.188
2015,NUTS,2010,UKC2,2,185.8
2016,NUTS,2010,UKC2,2,205.909
2017,NUTS,2010,UKC2,2,250.151
2018,NUTS,2010,UKC2,2,253.748
2011,NUTS,2010,UKD,1,2385.98
2012,NUTS,2010,UKD,1,1877.974
2013,NUTS,2010,UKD,1,1850.991
2014,NUTS,2010,UKD,1,1844.481
2015,NUTS,2010,UKD,1,2193.793
2016,NUTS,2010,UKD,1,2365.231
2017,NUTS,2010,UKD,1,2180.441
2018,NUTS,2010,UKD,1,2002.663
2011,NUTS,2010,UKD1,2,111.909
2012,NUTS,2010,UKD1,2,77.385
2013,NUTS,2010,UKD1,2,67.137
2014,NUTS,2010,UKD1,2,110.792
2015,NUTS,2010,UKD1,2,138.572
2016,NUTS,2010,UKD1,2,135.021
2017,NUTS,2010,UKD1,2,141.224
2018,NUTS,2010,UKD1,2,158.383
2011,NUTS,2010,UKD3,2,243.877
2012,NUTS,2010,UKD3,2,253.211
2013,NUTS,2010,UKD3,2,214.382
2014,NUTS,2010,UKD3,2,251.026
2015,NUTS,2010,UKD3,2,298.319
2016,NUTS,2010,UKD3,2,334.779
2017,NUTS,2010,UKD3,2,346.038
2018,NUTS,2010,UKD3,2,373.176
2011,NUTS,2010,UKD4,2,236.487
2012,NUTS,2010,UKD4,2,211.308
2013,NUTS,2010,UKD4,2,211.269
2014,NUTS,2010,UKD4,2,219.532
2015,NUTS,2010,UKD4,2,238.842
2016,NUTS,2010,UKD4,2,292.024
2017,NUTS,2010,UKD4,2,254.965
2018,NUTS,2010,UKD4,2,262.821
2011,NUTS,2010,UKD6,2,1587.838
2012,NUTS,2010,UKD6,2,1107.181
2013,NUTS,2010,UKD6,2,1098.06
2014,NUTS,2010,UKD6,2,980.611
2015,NUTS,2010,UKD6,2,1209.259
2016,NUTS,2010,UKD6,2,1156.196
2017,NUTS,2010,UKD6,2,946.138
2018,NUTS,2010,UKD6,2,762.327
2011,NUTS,2010,UKD7,2,205.87
2012,NUTS,2010,UKD7,2,228.89
2013,NUTS,2010,UKD7,2,260.143
2014,NUTS,2010,UKD7,2,282.52
2015,NUTS,2010,UKD7,2,308.698
2016,NUTS,2010,UKD7,2,447.212
2017,NUTS,2010,UKD7,2,492.076
2018,NUTS,2010,UKD7,2,445.957
2011,NUTS,2010,UKE,1,572.213
2012,NUTS,2010,UKE,1,634.449
2013,NUTS,2010,UKE,1,668.258
2014,NUTS,2010,UKE,1,696.143
2015,NUTS,2010,UKE,1,808.698
2016,NUTS,2010,UKE,1,756.277
2017,NUTS,2010,UKE,1,940.622
2018,NUTS,2010,UKE,1,908.481
2011,NUTS,2010,UKE1,2,98.184
2012,NUTS,2010,UKE1,2,109.076
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,131.001
2015,NUTS,2010,UKE1,2,150.509
2016,NUTS,2010,UKE1,2,153.776
2017,NUTS,2010,UKE1,2,171.815
2018,NUTS,2010,UKE1,2,181.262
2011,NUTS,2010,UKE2,2,182.644
2012,NUTS,2010,UKE2,2,197.515
2013,NUTS,2010,UKE2,2,275.708
2014,NUTS,2010,UKE2,2,160.238
2015,NUTS,2010,UKE2,2,224.102
2016,NUTS,2010,UKE2,2,193.708
2017,NUTS,2010,UKE2,2,214.243
2018,NUTS,2010,UKE2,2,228.6
2011,NUTS,2010,UKE3,2,87.627
2012,NUTS,2010,UKE3,2,92.019
2013,NUTS,2010,UKE3,2,90.173
2014,NUTS,2010,UKE3,2,97.353
2015,NUTS,2010,UKE3,2,119.473
2016,NUTS,2010,UKE3,2,103.257
2017,NUTS,2010,UKE3,2,150.351
2018,NUTS,2010,UKE3,2,124.754
2011,NUTS,2010,UKE4,2,203.758
2012,NUTS,2010,UKE4,2,235.839
2013,NUTS,2010,UKE4,2,302.376
2014,NUTS,2010,UKE4,2,307.55
2015,NUTS,2010,UKE4,2,314.511
2016,NUTS,2010,UKE4,2,305.536
2017,NUTS,2010,UKE4,2,404.213
2018,NUTS,2010,UKE4,2,373.866
2011,NUTS,2010,UKF,1,1213.049
2012,NUTS,2010,UKF,1,1266.161
2013,NUTS,2010,UKF,1,1420.67
2014,NUTS,2010,UKF,1,1512.31
2015,NUTS,2010,UKF,1,1572.556
2016,NUTS,2010,UKF,1,1668.852
2017,NUTS,2010,UKF,1,1525.176
2018,NUTS,2010,UKF,1,1744.97
2011,NUTS,2010,UKF1,2,808.699
2012,NUTS,2010,UKF1,2,910.823
2013,NUTS,2010,UKF1,2,1004.254
2014,NUTS,2010,UKF1,2,1086.89
2015,NUTS,2010,UKF1,2,1157.878
2016,NUTS,2010,UKF1,2,1213.371
2017,NUTS,2010,UKF1,2,1070.913
2018,NUTS,2010,UKF1,2,1278.205
2011,NUTS,2010,UKF2,2,354.73
2012,NUTS,2010,UKF2,2,318.172
2013,NUTS,2010,UKF2,2,373.975
2014,NUTS,2010,UKF2,2,380.694
2015,NUTS,2010,UKF2,2,370.251
2016,NUTS,2010,UKF2,2,401.029
2017,NUTS,2010,UKF2,2,392.377
2018,NUTS,2010,UKF2,2,409.172
2011,NUTS,2010,UKF3,2,49.62
2012,NUTS,2010,UKF3,2,37.166
2013,NUTS,2010,UKF3,2,42.441
2014,NUTS,2010,UKF3,2,44.727
2015,NUTS,2010,UKF3,2,44.53
2016,NUTS,2010,UKF3,2,54.553
2017,NUTS,2010,UKF3,2,61.886
2018,NUTS,2010,UKF3,2,57.594
2011,NUTS,2010,UKG,1,1305.954
2012,NUTS,2010,UKG,1,1538.008
2013,NUTS,2010,UKG,1,1761.129
2014,NUTS,2010,UKG,1,2018.158
2015,NUTS,2010,UKG,1,2248.703
2016,NUTS,2010,UKG,1,2321.972
2017,NUTS,2010,UKG,1,2474.825
2018,NUTS,2010,UKG,1,2705.917
2011,NUTS,2010,UKG1,2,739.02
2012,NUTS,2010,UKG1,2,866.919
2013,NUTS,2010,UKG1,2,870.499
2014,NUTS,2010,UKG1,2,1061.449
2015,NUTS,2010,UKG1,2,1215.902
2016,NUTS,2010,UKG1,2,1144.298
2017,NUTS,2010,UKG1,2,1555.065
2018,NUTS,2010,UKG1,2,1628.205
2011,NUTS,2010,UKG2,2,159.417
2012,NUTS,2010,UKG2,2,163.719
2013,NUTS,2010,UKG2,2,184.497
2014,NUTS,2010,UKG2,2,182.704
2015,NUTS,2010,UKG2,2,201.474
2016,NUTS,2010,UKG2,2,239.286
2017,NUTS,2010,UKG2,2,214.744
2018,NUTS,2010,UKG2,2,282.15
2011,NUTS,2010,UKG3,2,407.517
2012,NUTS,2010,UKG3,2,507.37
2013,NUTS,2010,UKG3,2,706.133
2014,NUTS,2010,UKG3,2,774.005
2015,NUTS,2010,UKG3,2,831.327
2016,NUTS,2010,UKG3,2,938.49
2017,NUTS,2010,UKG3,2,705.015
2018,NUTS,2010,UKG3,2,795.661
2011,NUTS,2010,UKH,1,3840.794
2012,NUTS,2010,UKH,1,3631.817
2013,NUTS,2010,UKH,1,4224.344
2014,NUTS,2010,UKH,1,4340.685
2015,NUTS,2010,UKH,1,4337.036
2016,NUTS,2010,UKH,1,4429.666
2017,NUTS,2010,UKH,1,4690.772
2018,NUTS,2010,UKH,1,5070.118
2011,NUTS,2010,UKH1,2,1781.039
2012,NUTS,2010,UKH1,2,1876.185
2013,NUTS,2010,UKH1,2,1909.308
2014,NUTS,2010,UKH1,2,2175.523
2015,NUTS,2010,UKH1,2,2079.199
2016,NUTS,2010,UKH1,2,2017.445
2017,NUTS,2010,UKH1,2,2206.319
2018,NUTS,2010,UKH1,2,2683.432
2011,NUTS,2010,UKH2,2,1243.666
2012,NUTS,2010,UKH2,2,1186.566
2013,NUTS,2010,UKH2,2,1738.197
2014,NUTS,2010,UKH2,2,1549.856
2015,NUTS,2010,UKH2,2,1615.632
2016,NUTS,2010,UKH2,2,1735.001
2017,NUTS,2010,UKH2,2,1775.627
2018,NUTS,2010,UKH2,2,1704.043
2011,NUTS,2010,UKH3,2,816.09
2012,NUTS,2010,UKH3,2,569.067
2013,NUTS,2010,UKH3,2,576.839
2014,NUTS,2010,UKH3,2,615.306
2015,NUTS,2010,UKH3,2,642.309
2016,NUTS,2010,UKH3,2,677.12
2017,NUTS,2010,UKH3,2,708.827
2018,NUTS,2010,UKH3,2,682.544
2011,NUTS,2010,UKI,1,1206.715
2012,NUTS,2010,UKI,1,1555.38
2013,NUTS,2010,UKI,1,1366.193
2014,NUTS,2010,UKI,1,1873.41
2015,NUTS,2010,UKI,1,1985.053
2016,NUTS,2010,UKI,1,2314.914
2017,NUTS,2010,UKI,1,2804.112
2018,NUTS,2010,UKI,1,2865.779
2011,NUTS,2010,UKI3,2,682.327
2012,NUTS,2010,UKI3,2,780.48
2013,NUTS,2010,UKI3,2,773.789
2014,NUTS,2010,UKI3,2,971.584
2015,NUTS,2010,UKI3,2,934.191
2016,NUTS,2010,UKI3,2,850.056
2017,NUTS,2010,UKI3,2,1265.095
2018,NUTS,2010,UKI3,2,1389.251
2011,NUTS,2010,UKI4,2,137.986
2012,NUTS,2010,UKI4,2,120.552
2013,NUTS,2010,UKI4,2,209.816
2014,NUTS,2010,UKI4,2,318.937
2015,NUTS,2010,UKI4,2,343.99
2016,NUTS,2010,UKI4,2,336.896
2017,NUTS,2010,UKI4,2,409.83
2018,NUTS,2010,UKI4,2,490.73
2011,NUTS,2010,UKI5,2,43.074
2012,NUTS,2010,UKI5,2,43.378
2013,NUTS,2010,UKI5,2,37.252
2014,NUTS,2010,UKI5,2,39.701
2015,NUTS,2010,UKI5,2,48.993
2016,NUTS,2010,UKI5,2,56.166
2017,NUTS,2010,UKI5,2,47.743
2018,NUTS,2010,UKI5,2,51.085
2011,NUTS,2010,UKI6,2,114.548
2012,NUTS,2010,UKI6,2,80.543
2013,NUTS,2010,UKI6,2,83.844
2014,NUTS,2010,UKI6,2,86.069
2015,NUTS,2010,UKI6,2,53.976
2016,NUTS,2010,UKI6,2,62.62
2017,NUTS,2010,UKI6,2,70.11
2018,NUTS,2010,UKI6,2,51.381
2011,NUTS,2010,UKI7,2,228.78
2012,NUTS,2010,UKI7,2,530.428
2013,NUTS,2010,UKI7,2,261.492
2014,NUTS,2010,UKI7,2,457.119
2015,NUTS,2010,UKI7,2,603.903
2016,NUTS,2010,UKI7,2,1009.277
2017,NUTS,2010,UKI7,2,1011.234
2018,NUTS,2010,UKI7,2,883.432
2011,NUTS,2010,UKJ,1,4779.35
2012,NUTS,2010,UKJ,1,4302.274
2013,NUTS,2010,UKJ,1,4352.807
2014,NUTS,2010,UKJ,1,4519.081
2015,NUTS,2010,UKJ,1,4887.482
2016,NUTS,2010,UKJ,1,4731.774
2017,NUTS,2010,UKJ,1,4874.624
2018,NUTS,2010,UKJ,1,4961.243
2011,NUTS,2010,UKJ1,2,1626.9
2012,NUTS,2010,UKJ1,2,1780.059
2013,NUTS,2010,UKJ1,2,1915.949
2014,NUTS,2010,UKJ1,2,2145.671
2015,NUTS,2010,UKJ1,2,2248.703
2016,NUTS,2010,UKJ1,2,2308.964
2017,NUTS,2010,UKJ1,2,2428.486
2018,NUTS,2010,UKJ1,2,2451.578
2011,NUTS,2010,UKJ2,2,1016.681
2012,NUTS,2010,UKJ2,2,1015.477
2013,NUTS,2010,UKJ2,2,1010.584
2014,NUTS,2010,UKJ2,2,981.33
2015,NUTS,2010,UKJ2,2,1150.301
2016,NUTS,2010,UKJ2,2,1063.426
2017,NUTS,2010,UKJ2,2,1215.446
2018,NUTS,2010,UKJ2,2,1172.288
2011,NUTS,2010,UKJ3,2,1046.242
2012,NUTS,2010,UKJ3,2,928.301
2013,NUTS,2010,UKJ3,2,1033.517
2014,NUTS,2010,UKJ3,2,970.661
2015,NUTS,2010,UKJ3,2,1026.78
2016,NUTS,2010,UKJ3,2,879.702
2017,NUTS,2010,UKJ3,2,745.035
2018,NUTS,2010,UKJ3,2,791.124
2011,NUTS,2010,UKJ4,2,1089.527
2012,NUTS,2010,UKJ4,2,578.438
2013,NUTS,2010,UKJ4,2,392.757
2014,NUTS,2010,UKJ4,2,421.42
2015,NUTS,2010,UKJ4,2,461.698
2016,NUTS,2010,UKJ4,2,479.681
2017,NUTS,2010,UKJ4,2,485.657
2018,NUTS,2010,UKJ4,2,546.253
2011,NUTS,2010,UKK,1,1433.699
2012,NUTS,2010,UKK,1,1435.881
2013,NUTS,2010,UKK,1,1507.212
2014,NUTS,2010,UKK,1,1658.186
2015,NUTS,2010,UKK,1,1527.818
2016,NUTS,2010,UKK,1,1512.958
2017,NUTS,2010,UKK,1,1657.472
2018,NUTS,2010,UKK,1,1727.712
2011,NUTS,2010,UKK1,2,1170.819
2012,NUTS,2010,UKK1,2,1167.404
2013,NUTS,2010,UKK1,2,1174.121
2014,NUTS,2010,UKK1,2,1298.831
2015,NUTS,2010,UKK1,2,1138.364
2016,NUTS,2010,UKK1,2,1135.827
2017,NUTS,2010,UKK1,2,1256.269
2018,NUTS,2010,UKK1,2,1301.085
2011,NUTS,2010,UKK2,2,193.201
2012,NUTS,2010,UKK2,2,197.936
2013,NUTS,2010,UKK2,2,227.145
2014,NUTS,2010,UKK2,2,233.176
2015,NUTS,2010,UKK2,2,238.115
2016,NUTS,2010,UKK2,2,226.379
2017,NUTS,2010,UKK2,2,226.279
2018,NUTS,2010,UKK2,2,245.069
2011,NUTS,2010,UKK3,2,20.059
2012,NUTS,2010,UKK3,2,20.32
2013,NUTS,2010,UKK3,2,19.923
2014,NUTS,2010,UKK3,2,24.005
2015,NUTS,2010,UKK3,2,26.157
2016,NUTS,2010,UKK3,2,26.52
2017,NUTS,2010,UKK3,2,29.89
2018,NUTS,2010,UKK3,2,27.022
2011,NUTS,2010,UKK4,2,49.62
2012,NUTS,2010,UKK4,2,50.221
2013,NUTS,2010,UKK4,2,86.023
2014,NUTS,2010,UKK4,2,102.175
2015,NUTS,2010,UKK4,2,125.182
2016,NUTS,2010,UKK4,2,124.231
2017,NUTS,2010,UKK4,2,145.035
2018,NUTS,2010,UKK4,2,154.537
2011,NUTS,2010,UKL,1,268.159
2012,NUTS,2010,UKL,1,285.955
2013,NUTS,2010,UKL,1,383.003
2014,NUTS,2010,UKL,1,407.058
2015,NUTS,2010,UKL,1,375.441
2016,NUTS,2010,UKL,1,438.54
2017,NUTS,2010,UKL,1,458.475
2018,NUTS,2010,UKL,1,424.359
2011,NUTS,2010,UKL1,2,79.181
2012,NUTS,2010,UKL1,2,63.803
2013,NUTS,2010,UKL1,2,66.203
2014,NUTS,2010,UKL1,2,153.262
2015,NUTS,2010,UKL1,2,172.203
2016,NUTS,2010,UKL1,2,185.137
2017,NUTS,2010,UKL1,2,234.604
2018,NUTS,2010,UKL1,2,214.694
2011,NUTS,2010,UKL2,2,188.978
2012,NUTS,2010,UKL2,2,222.152
2013,NUTS,2010,UKL2,2,316.8
2014,NUTS,2010,UKL2,2,253.796
2015,NUTS,2010,UKL2,2,203.342
2016,NUTS,2010,UKL2,2,253.403
2017,NUTS,2010,UKL2,2,223.872
2018,NUTS,2010,UKL2,2,209.763
2011,NUTS,2010,UKM,1,728.463
2012,NUTS,2010,UKM,1,744.157
2013,NUTS,2010,UKM,1,827.747
2014,NUTS,2010,UKM,1,928.703
2015,NUTS,2010,UKM,1,903.986
2016,NUTS,2010,UKM,1,1081.073
2017,NUTS,2010,UKM,1,1251.053
2018,NUTS,2010,UKM,1,1337.18
2011,NUTS,2010,UKM2,2,368.454
2012,NUTS,2010,UKM2,2,406.086
2013,NUTS,2010,UKM2,2,430.009
2014,NUTS,2010,UKM2,2,465.839
2015,NUTS,2010,UKM2,2,497.197
2016,NUTS,2010,UKM2,2,557.124
2017,NUTS,2010,UKM2,2,693.28
2011,NUTS,2010,UKM3,2,193.201
2012,NUTS,2010,UKM3,2,201.516
2013,NUTS,2010,UKM3,2,256.511
2014,NUTS,2010,UKM3,2,223.636
2015,NUTS,2010,UKM3,2,236.247
2016,NUTS,2010,UKM3,2,294.444
2017,NUTS,2010,UKM3,2,367.803
2011,NUTS,2010,UKM5,2,110.853
2012,NUTS,2010,UKM5,2,90.335
2013,NUTS,2010,UKM5,2,101.069
2014,NUTS,2010,UKM5,2,206.401
2015,NUTS,2010,UKM5,2,138.157
2016,NUTS,2010,UKM5,2,195.422
2017,NUTS,2010,UKM5,2,160.983
2018,NUTS,2010,UKM5,2,168.836
2011,NUTS,2010,UKM6,2,55.954
2012,NUTS,2010,UKM6,2,46.22
2013,NUTS,2010,UKM6,2,40.158
2014,NUTS,2010,UKM6,2,32.827
2015,NUTS,2010,UKM6,2,32.385
2016,NUTS,2010,UKM6,2,34.083
2017,NUTS,2010,UKM6,2,28.987
2018,NUTS,2010,UKM6,2,24.458
2014,NUTS,2010,UKM7,2,465.839
2015,NUTS,2010,UKM7,2,497.197
2016,NUTS,2010,UKM7,2,557.124
2017,NUTS,2010,UKM7,2,693.28
2018,NUTS,2010,UKM7,2,778.402
2014,NUTS,2010,UKM8,2,189.475
2015,NUTS,2010,UKM8,2,200.125
2016,NUTS,2010,UKM8,2,249.37
2017,NUTS,2010,UKM8,2,311.535
2018,NUTS,2010,UKM8,2,309.566
2014,NUTS,2010,UKM9,2,34.161
2015,NUTS,2010,UKM9,2,36.122
2016,NUTS,2010,UKM9,2,45.074
2017,NUTS,2010,UKM9,2,56.269
2018,NUTS,2010,UKM9,2,55.917
2011,NUTS,2010,UKN,1,371.622
2012,NUTS,2010,UKN,1,442.093
2013,NUTS,2010,UKN,1,459.894
2014,NUTS,2010,UKN,1,361.202
2015,NUTS,2010,UKN,1,520.552
2016,NUTS,2010,UKN,1,484.824
2017,NUTS,2010,UKN,1,513.139
2018,NUTS,2010,UKN,1,516.864
2011,NUTS,2010,UKN0,2,371.622
2012,NUTS,2010,UKN0,2,442.093
2013,NUTS,2010,UKN0,2,459.894
2014,NUTS,2010,UKN0,2,361.202
2015,NUTS,2010,UKN0,2,520.552
2016,NUTS,2010,UKN0,2,484.824
2017,NUTS,2010,UKN0,2,513.139
2018,NUTS,2010,UKN0,2,516.864
2011,NUTS,2010,US,0,219226.239
2012,NUTS,2010,US,0,223277.683
2013,NUTS,2010,US,0,232670.61
2014,NUTS,2010,US,0,244126.961
2015,NUTS,2010,US,0,255783.912
2016,NUTS,2010,US,0,263524.511
2017,NUTS,2010,US,0,278645.197
2018,NUTS,2010,US,0,302229.23
2019,NUTS,2010,US,0,330493.878
