year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_total_t_fte
2013,NUTS,2010,UKC2,2,4.0
2014,NUTS,2010,UKC2,2,3.0
2015,NUTS,2010,UKC2,2,8.0
2016,NUTS,2010,UKC2,2,3.0
2017,NUTS,2010,UKC2,2,5.0
2018,NUTS,2010,UKC2,2,7.0
2011,NUTS,2010,UKD,1,600.0
2012,NUTS,2010,UKD,1,585.0
2013,NUTS,2010,UKD,1,611.0
2014,NUTS,2010,UKD,1,635.0
2015,NUTS,2010,UKD,1,617.0
2016,NUTS,2010,UKD,1,642.0
2017,NUTS,2010,UKD,1,688.0
2018,NUTS,2010,UKD,1,662.0
2011,NUTS,2010,UKD1,2,3.0
2012,NUTS,2010,UKD1,2,3.0
2013,NUTS,2010,UKD1,2,5.0
2014,NUTS,2010,UKD1,2,7.0
2015,NUTS,2010,UKD1,2,6.0
2016,NUTS,2010,UKD1,2,7.0
2017,NUTS,2010,UKD1,2,6.0
2018,NUTS,2010,UKD1,2,5.0
2011,NUTS,2010,UKD3,2,32.0
2012,NUTS,2010,UKD3,2,80.0
2013,NUTS,2010,UKD3,2,83.0
2014,NUTS,2010,UKD3,2,95.0
2015,NUTS,2010,UKD3,2,72.0
2016,NUTS,2010,UKD3,2,80.0
2017,NUTS,2010,UKD3,2,88.0
2018,NUTS,2010,UKD3,2,90.0
2011,NUTS,2010,UKD4,2,121.0
2012,NUTS,2010,UKD4,2,105.0
2013,NUTS,2010,UKD4,2,101.0
2014,NUTS,2010,UKD4,2,103.0
2015,NUTS,2010,UKD4,2,101.0
2016,NUTS,2010,UKD4,2,100.0
2017,NUTS,2010,UKD4,2,99.0
2018,NUTS,2010,UKD4,2,97.0
2011,NUTS,2010,UKD6,2,278.0
2012,NUTS,2010,UKD6,2,257.0
2013,NUTS,2010,UKD6,2,255.0
2014,NUTS,2010,UKD6,2,276.0
2015,NUTS,2010,UKD6,2,285.0
2016,NUTS,2010,UKD6,2,304.0
2017,NUTS,2010,UKD6,2,349.0
2018,NUTS,2010,UKD6,2,324.0
2011,NUTS,2010,UKD7,2,167.0
2012,NUTS,2010,UKD7,2,141.0
2013,NUTS,2010,UKD7,2,167.0
2014,NUTS,2010,UKD7,2,155.0
2015,NUTS,2010,UKD7,2,153.0
2016,NUTS,2010,UKD7,2,151.0
2017,NUTS,2010,UKD7,2,146.0
2018,NUTS,2010,UKD7,2,146.0
2011,NUTS,2010,UKE,1,410.0
2012,NUTS,2010,UKE,1,448.0
2013,NUTS,2010,UKE,1,535.0
2014,NUTS,2010,UKE,1,515.0
2015,NUTS,2010,UKE,1,159.0
2016,NUTS,2010,UKE,1,145.0
2017,NUTS,2010,UKE,1,167.0
2018,NUTS,2010,UKE,1,178.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,1.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,1.0
2011,NUTS,2010,UKE2,2,343.0
2012,NUTS,2010,UKE2,2,380.0
2013,NUTS,2010,UKE2,2,451.0
2014,NUTS,2010,UKE2,2,425.0
2015,NUTS,2010,UKE2,2,77.0
2016,NUTS,2010,UKE2,2,43.0
2017,NUTS,2010,UKE2,2,63.0
2018,NUTS,2010,UKE2,2,56.0
2011,NUTS,2010,UKE3,2,58.0
2012,NUTS,2010,UKE3,2,59.0
2013,NUTS,2010,UKE3,2,66.0
2014,NUTS,2010,UKE3,2,79.0
2015,NUTS,2010,UKE3,2,70.0
2016,NUTS,2010,UKE3,2,80.0
2017,NUTS,2010,UKE3,2,86.0
2018,NUTS,2010,UKE3,2,104.0
2011,NUTS,2010,UKE4,2,9.0
2012,NUTS,2010,UKE4,2,9.0
2013,NUTS,2010,UKE4,2,17.0
2014,NUTS,2010,UKE4,2,10.0
2015,NUTS,2010,UKE4,2,13.0
2016,NUTS,2010,UKE4,2,20.0
2017,NUTS,2010,UKE4,2,18.0
2018,NUTS,2010,UKE4,2,17.0
2011,NUTS,2010,UKF,1,722.0
2012,NUTS,2010,UKF,1,658.0
2013,NUTS,2010,UKF,1,631.0
2014,NUTS,2010,UKF,1,634.0
2015,NUTS,2010,UKF,1,622.0
2016,NUTS,2010,UKF,1,552.0
2017,NUTS,2010,UKF,1,526.0
2018,NUTS,2010,UKF,1,434.0
2011,NUTS,2010,UKF1,2,597.0
2012,NUTS,2010,UKF1,2,536.0
2013,NUTS,2010,UKF1,2,514.0
2014,NUTS,2010,UKF1,2,509.0
2015,NUTS,2010,UKF1,2,498.0
2016,NUTS,2010,UKF1,2,442.0
2017,NUTS,2010,UKF1,2,434.0
2018,NUTS,2010,UKF1,2,428.0
2011,NUTS,2010,UKF2,2,101.0
2012,NUTS,2010,UKF2,2,100.0
2013,NUTS,2010,UKF2,2,107.0
2014,NUTS,2010,UKF2,2,118.0
2015,NUTS,2010,UKF2,2,117.0
2016,NUTS,2010,UKF2,2,104.0
2017,NUTS,2010,UKF2,2,88.0
2018,NUTS,2010,UKF2,2,3.0
2011,NUTS,2010,UKF3,2,24.0
2012,NUTS,2010,UKF3,2,22.0
2013,NUTS,2010,UKF3,2,10.0
2014,NUTS,2010,UKF3,2,7.0
2015,NUTS,2010,UKF3,2,7.0
2016,NUTS,2010,UKF3,2,6.0
2017,NUTS,2010,UKF3,2,4.0
2018,NUTS,2010,UKF3,2,3.0
2011,NUTS,2010,UKG,1,10.0
2012,NUTS,2010,UKG,1,17.0
2013,NUTS,2010,UKG,1,27.0
2014,NUTS,2010,UKG,1,26.0
2015,NUTS,2010,UKG,1,41.0
2016,NUTS,2010,UKG,1,19.0
2017,NUTS,2010,UKG,1,19.0
2018,NUTS,2010,UKG,1,23.0
2011,NUTS,2010,UKG1,2,4.0
2012,NUTS,2010,UKG1,2,3.0
2013,NUTS,2010,UKG1,2,5.0
2014,NUTS,2010,UKG1,2,3.0
2015,NUTS,2010,UKG1,2,5.0
2016,NUTS,2010,UKG1,2,3.0
2017,NUTS,2010,UKG1,2,4.0
2018,NUTS,2010,UKG1,2,4.0
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,1.0
2014,NUTS,2010,UKG2,2,4.0
2015,NUTS,2010,UKG2,2,2.0
2016,NUTS,2010,UKG2,2,3.0
2017,NUTS,2010,UKG2,2,3.0
2018,NUTS,2010,UKG2,2,2.0
2011,NUTS,2010,UKG3,2,6.0
2012,NUTS,2010,UKG3,2,13.0
2013,NUTS,2010,UKG3,2,21.0
2014,NUTS,2010,UKG3,2,19.0
2015,NUTS,2010,UKG3,2,35.0
2016,NUTS,2010,UKG3,2,13.0
2017,NUTS,2010,UKG3,2,12.0
2018,NUTS,2010,UKG3,2,18.0
2011,NUTS,2010,UKH,1,1492.0
2012,NUTS,2010,UKH,1,1607.0
2013,NUTS,2010,UKH,1,1544.0
2014,NUTS,2010,UKH,1,1547.0
2015,NUTS,2010,UKH,1,1527.0
2016,NUTS,2010,UKH,1,1570.0
2017,NUTS,2010,UKH,1,1384.0
2018,NUTS,2010,UKH,1,1291.0
2011,NUTS,2010,UKH1,2,1403.0
2012,NUTS,2010,UKH1,2,1545.0
2013,NUTS,2010,UKH1,2,1493.0
2014,NUTS,2010,UKH1,2,1492.0
2015,NUTS,2010,UKH1,2,1475.0
2016,NUTS,2010,UKH1,2,1432.0
2017,NUTS,2010,UKH1,2,1246.0
2018,NUTS,2010,UKH1,2,1220.0
2011,NUTS,2010,UKH2,2,89.0
2012,NUTS,2010,UKH2,2,63.0
2013,NUTS,2010,UKH2,2,51.0
2014,NUTS,2010,UKH2,2,54.0
2015,NUTS,2010,UKH2,2,51.0
2016,NUTS,2010,UKH2,2,138.0
2017,NUTS,2010,UKH2,2,138.0
2018,NUTS,2010,UKH2,2,72.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,1.0
2015,NUTS,2010,UKH3,2,1.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.0
2018,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKI,1,2284.0
2012,NUTS,2010,UKI,1,2513.0
2013,NUTS,2010,UKI,1,2436.0
2014,NUTS,2010,UKI,1,2439.0
2015,NUTS,2010,UKI,1,1842.0
2016,NUTS,2010,UKI,1,1817.0
2017,NUTS,2010,UKI,1,1781.0
2018,NUTS,2010,UKI,1,2209.0
2011,NUTS,2010,UKI3,2,1569.0
2012,NUTS,2010,UKI3,2,1772.0
2013,NUTS,2010,UKI3,2,1686.0
2014,NUTS,2010,UKI3,2,1674.0
2015,NUTS,2010,UKI3,2,1639.0
2016,NUTS,2010,UKI3,2,1668.0
2017,NUTS,2010,UKI3,2,1634.0
2018,NUTS,2010,UKI3,2,1604.0
2011,NUTS,2010,UKI4,2,63.0
2012,NUTS,2010,UKI4,2,72.0
2013,NUTS,2010,UKI4,2,68.0
2014,NUTS,2010,UKI4,2,68.0
2015,NUTS,2010,UKI4,2,66.0
2016,NUTS,2010,UKI4,2,44.0
2017,NUTS,2010,UKI4,2,47.0
2018,NUTS,2010,UKI4,2,419.0
2011,NUTS,2010,UKI5,2,5.0
2012,NUTS,2010,UKI5,2,5.0
2013,NUTS,2010,UKI5,2,5.0
2014,NUTS,2010,UKI5,2,5.0
2015,NUTS,2010,UKI5,2,1.0
2016,NUTS,2010,UKI5,2,0.0
2017,NUTS,2010,UKI5,2,0.0
2018,NUTS,2010,UKI5,2,3.0
2011,NUTS,2010,UKI6,2,108.0
2012,NUTS,2010,UKI6,2,111.0
2013,NUTS,2010,UKI6,2,113.0
2014,NUTS,2010,UKI6,2,116.0
2015,NUTS,2010,UKI6,2,23.0
2016,NUTS,2010,UKI6,2,28.0
2017,NUTS,2010,UKI6,2,24.0
2018,NUTS,2010,UKI6,2,105.0
2011,NUTS,2010,UKI7,2,539.0
2012,NUTS,2010,UKI7,2,553.0
2013,NUTS,2010,UKI7,2,563.0
2014,NUTS,2010,UKI7,2,576.0
2015,NUTS,2010,UKI7,2,113.0
2016,NUTS,2010,UKI7,2,78.0
2017,NUTS,2010,UKI7,2,76.0
2018,NUTS,2010,UKI7,2,78.0
2011,NUTS,2010,UKJ,1,6009.0
2012,NUTS,2010,UKJ,1,6159.0
2013,NUTS,2010,UKJ,1,6161.0
2014,NUTS,2010,UKJ,1,5655.0
2015,NUTS,2010,UKJ,1,5531.0
2016,NUTS,2010,UKJ,1,5264.0
2017,NUTS,2010,UKJ,1,5399.0
2018,NUTS,2010,UKJ,1,5480.0
2011,NUTS,2010,UKJ1,2,2540.0
2012,NUTS,2010,UKJ1,2,2387.0
2013,NUTS,2010,UKJ1,2,2441.0
2014,NUTS,2010,UKJ1,2,2492.0
2015,NUTS,2010,UKJ1,2,2611.0
2016,NUTS,2010,UKJ1,2,2569.0
2017,NUTS,2010,UKJ1,2,2786.0
2018,NUTS,2010,UKJ1,2,2875.0
2011,NUTS,2010,UKJ2,2,861.0
2012,NUTS,2010,UKJ2,2,1031.0
2013,NUTS,2010,UKJ2,2,1059.0
2014,NUTS,2010,UKJ2,2,494.0
2015,NUTS,2010,UKJ2,2,504.0
2016,NUTS,2010,UKJ2,2,524.0
2017,NUTS,2010,UKJ2,2,499.0
2018,NUTS,2010,UKJ2,2,460.0
2011,NUTS,2010,UKJ3,2,1679.0
2012,NUTS,2010,UKJ3,2,1860.0
2013,NUTS,2010,UKJ3,2,1940.0
2014,NUTS,2010,UKJ3,2,1979.0
2015,NUTS,2010,UKJ3,2,1822.0
2016,NUTS,2010,UKJ3,2,1624.0
2017,NUTS,2010,UKJ3,2,1593.0
2018,NUTS,2010,UKJ3,2,1699.0
2011,NUTS,2010,UKJ4,2,929.0
2012,NUTS,2010,UKJ4,2,882.0
2013,NUTS,2010,UKJ4,2,721.0
2014,NUTS,2010,UKJ4,2,691.0
2015,NUTS,2010,UKJ4,2,594.0
2016,NUTS,2010,UKJ4,2,546.0
2017,NUTS,2010,UKJ4,2,521.0
2018,NUTS,2010,UKJ4,2,446.0
2011,NUTS,2010,UKK,1,2963.0
2012,NUTS,2010,UKK,1,2684.0
2013,NUTS,2010,UKK,1,2608.0
2014,NUTS,2010,UKK,1,2580.0
2015,NUTS,2010,UKK,1,2261.0
2016,NUTS,2010,UKK,1,2444.0
2017,NUTS,2010,UKK,1,2553.0
2018,NUTS,2010,UKK,1,2402.0
2011,NUTS,2010,UKK1,2,2478.0
2012,NUTS,2010,UKK1,2,2593.0
2013,NUTS,2010,UKK1,2,2564.0
2014,NUTS,2010,UKK1,2,2538.0
2015,NUTS,2010,UKK1,2,2224.0
2016,NUTS,2010,UKK1,2,2413.0
2017,NUTS,2010,UKK1,2,2527.0
2018,NUTS,2010,UKK1,2,2376.0
2011,NUTS,2010,UKK2,2,34.0
2012,NUTS,2010,UKK2,2,35.0
2013,NUTS,2010,UKK2,2,37.0
2014,NUTS,2010,UKK2,2,33.0
2015,NUTS,2010,UKK2,2,28.0
2016,NUTS,2010,UKK2,2,25.0
2017,NUTS,2010,UKK2,2,19.0
2018,NUTS,2010,UKK2,2,20.0
2011,NUTS,2010,UKK3,2,1.0
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,2.0
2015,NUTS,2010,UKK3,2,3.0
2016,NUTS,2010,UKK3,2,2.0
2017,NUTS,2010,UKK3,2,2.0
2018,NUTS,2010,UKK3,2,1.0
2011,NUTS,2010,UKK4,2,451.0
2012,NUTS,2010,UKK4,2,55.0
2013,NUTS,2010,UKK4,2,7.0
2014,NUTS,2010,UKK4,2,7.0
2015,NUTS,2010,UKK4,2,5.0
2016,NUTS,2010,UKK4,2,4.0
2017,NUTS,2010,UKK4,2,5.0
2018,NUTS,2010,UKK4,2,5.0
2011,NUTS,2010,UKL,1,233.0
2012,NUTS,2010,UKL,1,237.0
2013,NUTS,2010,UKL,1,242.0
2014,NUTS,2010,UKL,1,241.0
2015,NUTS,2010,UKL,1,116.0
2016,NUTS,2010,UKL,1,120.0
2017,NUTS,2010,UKL,1,127.0
2018,NUTS,2010,UKL,1,193.0
2011,NUTS,2010,UKL1,2,53.0
2012,NUTS,2010,UKL1,2,70.0
2013,NUTS,2010,UKL1,2,73.0
2014,NUTS,2010,UKL1,2,80.0
2015,NUTS,2010,UKL1,2,58.0
2016,NUTS,2010,UKL1,2,70.0
2017,NUTS,2010,UKL1,2,69.0
2018,NUTS,2010,UKL1,2,62.0
2011,NUTS,2010,UKL2,2,181.0
2012,NUTS,2010,UKL2,2,168.0
2013,NUTS,2010,UKL2,2,169.0
2014,NUTS,2010,UKL2,2,160.0
2015,NUTS,2010,UKL2,2,58.0
2016,NUTS,2010,UKL2,2,51.0
2017,NUTS,2010,UKL2,2,58.0
2018,NUTS,2010,UKL2,2,131.0
2011,NUTS,2010,UKM,1,2041.0
2012,NUTS,2010,UKM,1,1811.0
2013,NUTS,2010,UKM,1,1625.0
2014,NUTS,2010,UKM,1,1845.0
2015,NUTS,2010,UKM,1,1792.0
2016,NUTS,2010,UKM,1,1824.0
2017,NUTS,2010,UKM,1,1916.0
2018,NUTS,2010,UKM,1,1611.0
2012,NUTS,2010,UKM2,2,862.0
2013,NUTS,2010,UKM2,2,915.0
2014,NUTS,2010,UKM2,2,896.0
2015,NUTS,2010,UKM2,2,871.0
2016,NUTS,2010,UKM2,2,895.0
2017,NUTS,2010,UKM2,2,971.0
2012,NUTS,2010,UKM3,2,204.0
2013,NUTS,2010,UKM3,2,104.0
2014,NUTS,2010,UKM3,2,104.0
2015,NUTS,2010,UKM3,2,102.0
2016,NUTS,2010,UKM3,2,109.0
2017,NUTS,2010,UKM3,2,110.0
2012,NUTS,2010,UKM5,2,732.0
2013,NUTS,2010,UKM5,2,584.0
2014,NUTS,2010,UKM5,2,825.0
2015,NUTS,2010,UKM5,2,797.0
2016,NUTS,2010,UKM5,2,798.0
2017,NUTS,2010,UKM5,2,806.0
2018,NUTS,2010,UKM5,2,510.0
2012,NUTS,2010,UKM6,2,14.0
2013,NUTS,2010,UKM6,2,21.0
2014,NUTS,2010,UKM6,2,21.0
2015,NUTS,2010,UKM6,2,22.0
2016,NUTS,2010,UKM6,2,22.0
2017,NUTS,2010,UKM6,2,29.0
2018,NUTS,2010,UKM6,2,59.0
2014,NUTS,2010,UKM7,2,896.0
2015,NUTS,2010,UKM7,2,871.0
2016,NUTS,2010,UKM7,2,895.0
2017,NUTS,2010,UKM7,2,971.0
2018,NUTS,2010,UKM7,2,901.0
2014,NUTS,2010,UKM8,2,52.0
2015,NUTS,2010,UKM8,2,51.0
2016,NUTS,2010,UKM8,2,55.0
2017,NUTS,2010,UKM8,2,55.0
2018,NUTS,2010,UKM8,2,71.0
2014,NUTS,2010,UKM9,2,52.0
2015,NUTS,2010,UKM9,2,51.0
2016,NUTS,2010,UKM9,2,54.0
2017,NUTS,2010,UKM9,2,55.0
2018,NUTS,2010,UKM9,2,71.0
2011,NUTS,2010,UKN,1,152.0
2012,NUTS,2010,UKN,1,160.0
2013,NUTS,2010,UKN,1,168.0
2014,NUTS,2010,UKN,1,129.0
2015,NUTS,2010,UKN,1,97.0
2016,NUTS,2010,UKN,1,130.0
2017,NUTS,2010,UKN,1,129.0
2018,NUTS,2010,UKN,1,137.0
2011,NUTS,2010,UKN0,2,152.0
2012,NUTS,2010,UKN0,2,160.0
2013,NUTS,2010,UKN0,2,168.0
2014,NUTS,2010,UKN0,2,129.0
2015,NUTS,2010,UKN0,2,97.0
2016,NUTS,2010,UKN0,2,130.0
2017,NUTS,2010,UKN0,2,129.0
2018,NUTS,2010,UKN0,2,137.0
