year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_ht
2006,NUTS,2010,BE221,3,17.796
2007,NUTS,2010,BE221,3,13.867
2008,NUTS,2010,BE221,3,14.879
2009,NUTS,2010,BE221,3,16.521
2010,NUTS,2010,BE221,3,18.66
2011,NUTS,2010,BE221,3,13.514
2012,NUTS,2010,BE221,3,6.541
2000,NUTS,2010,BE222,3,2.286
2001,NUTS,2010,BE222,3,4.541
2002,NUTS,2010,BE222,3,9.026
2003,NUTS,2010,BE222,3,35.908
2004,NUTS,2010,BE222,3,15.632
2005,NUTS,2010,BE222,3,2.219
2006,NUTS,2010,BE222,3,5.296
2007,NUTS,2010,BE222,3,3.64
2008,NUTS,2010,BE222,3,1.961
2009,NUTS,2010,BE222,3,9.899
2010,NUTS,2010,BE222,3,6.574
2011,NUTS,2010,BE222,3,9.251
2012,NUTS,2010,BE222,3,25.781
2000,NUTS,2010,BE223,3,4.381
2002,NUTS,2010,BE223,3,8.022
2003,NUTS,2010,BE223,3,11.502
2004,NUTS,2010,BE223,3,7.356
2005,NUTS,2010,BE223,3,0.885
2006,NUTS,2010,BE223,3,34.504
2007,NUTS,2010,BE223,3,23.123
2008,NUTS,2010,BE223,3,10.7
2009,NUTS,2010,BE223,3,11.666
2010,NUTS,2010,BE223,3,11.803
2011,NUTS,2010,BE223,3,9.63
2012,NUTS,2010,BE223,3,1.248
2000,NUTS,2010,BE23,2,31.69
2001,NUTS,2010,BE23,2,35.727
2002,NUTS,2010,BE23,2,39.857
2003,NUTS,2010,BE23,2,41.704
2004,NUTS,2010,BE23,2,45.169
2005,NUTS,2010,BE23,2,57.758
2006,NUTS,2010,BE23,2,38.382
2007,NUTS,2010,BE23,2,53.224
2008,NUTS,2010,BE23,2,45.269
2009,NUTS,2010,BE23,2,33.18
2010,NUTS,2010,BE23,2,42.609
2011,NUTS,2010,BE23,2,47.628
2012,NUTS,2010,BE23,2,32.349
2000,NUTS,2010,BE231,3,10.523
2001,NUTS,2010,BE231,3,13.57
2002,NUTS,2010,BE231,3,23.303
2003,NUTS,2010,BE231,3,10.475
2004,NUTS,2010,BE231,3,10.687
2005,NUTS,2010,BE231,3,17.051
2006,NUTS,2010,BE231,3,5.646
2007,NUTS,2010,BE231,3,21.139
2008,NUTS,2010,BE231,3,28.016
2009,NUTS,2010,BE231,3,10.683
2010,NUTS,2010,BE231,3,19.156
2011,NUTS,2010,BE231,3,22.132
2012,NUTS,2010,BE231,3,11.928
2000,NUTS,2010,BE232,3,13.406
2001,NUTS,2010,BE232,3,22.514
2002,NUTS,2010,BE232,3,32.195
2003,NUTS,2010,BE232,3,25.081
2004,NUTS,2010,BE232,3,17.349
2005,NUTS,2010,BE232,3,33.496
2006,NUTS,2010,BE232,3,23.348
2007,NUTS,2010,BE232,3,10.705
2008,NUTS,2010,BE232,3,23.432
2009,NUTS,2010,BE232,3,21.929
2010,NUTS,2010,BE232,3,17.66
2011,NUTS,2010,BE232,3,36.437
2012,NUTS,2010,BE232,3,18.342
2000,NUTS,2010,BE233,3,4.781
2001,NUTS,2010,BE233,3,14.101
2003,NUTS,2010,BE233,3,4.158
2004,NUTS,2010,BE233,3,12.584
2005,NUTS,2010,BE233,3,15.69
2006,NUTS,2010,BE233,3,7.226
2007,NUTS,2010,BE233,3,20.733
2008,NUTS,2010,BE233,3,13.356
2010,NUTS,2010,BE233,3,3.052
2011,NUTS,2010,BE233,3,14.141
2012,NUTS,2010,BE233,3,3.005
2000,NUTS,2010,BE234,3,57.271
2001,NUTS,2010,BE234,3,65.222
2002,NUTS,2010,BE234,3,72.478
2003,NUTS,2010,BE234,3,78.216
2004,NUTS,2010,BE234,3,81.653
2005,NUTS,2010,BE234,3,100.541
2006,NUTS,2010,BE234,3,68.311
2007,NUTS,2010,BE234,3,93.715
2008,NUTS,2010,BE234,3,64.517
2009,NUTS,2010,BE234,3,60.886
2010,NUTS,2010,BE234,3,71.352
2011,NUTS,2010,BE234,3,78.253
2012,NUTS,2010,BE234,3,53.837
2000,NUTS,2010,BE235,3,20.377
2001,NUTS,2010,BE235,3,40.825
2002,NUTS,2010,BE235,3,12.234
2003,NUTS,2010,BE235,3,32.022
2004,NUTS,2010,BE235,3,38.501
2005,NUTS,2010,BE235,3,49.662
2006,NUTS,2010,BE235,3,31.008
2007,NUTS,2010,BE235,3,57.631
2008,NUTS,2010,BE235,3,55.376
2009,NUTS,2010,BE235,3,20.48
2010,NUTS,2010,BE235,3,47.502
2011,NUTS,2010,BE235,3,68.186
2012,NUTS,2010,BE235,3,16.473
2000,NUTS,2010,BE236,3,30.494
2001,NUTS,2010,BE236,3,12.436
2002,NUTS,2010,BE236,3,21.329
2003,NUTS,2010,BE236,3,28.916
2004,NUTS,2010,BE236,3,42.084
2005,NUTS,2010,BE236,3,48.847
2006,NUTS,2010,BE236,3,36.855
2007,NUTS,2010,BE236,3,44.495
2008,NUTS,2010,BE236,3,46.293
2009,NUTS,2010,BE236,3,24.759
2010,NUTS,2010,BE236,3,37.2
2011,NUTS,2010,BE236,3,19.1
2012,NUTS,2010,BE236,3,37.541
2000,NUTS,2010,BE24,2,46.191
2001,NUTS,2010,BE24,2,61.253
2002,NUTS,2010,BE24,2,72.026
2003,NUTS,2010,BE24,2,66.265
2004,NUTS,2010,BE24,2,62.36
2005,NUTS,2010,BE24,2,73.792
2006,NUTS,2010,BE24,2,57.292
2007,NUTS,2010,BE24,2,74.444
2008,NUTS,2010,BE24,2,59.289
2009,NUTS,2010,BE24,2,64.088
2010,NUTS,2010,BE24,2,64.136
2011,NUTS,2010,BE24,2,69.956
2012,NUTS,2010,BE24,2,78.791
2000,NUTS,2010,BE241,3,33.195
2001,NUTS,2010,BE241,3,50.88
2002,NUTS,2010,BE241,3,39.317
2003,NUTS,2010,BE241,3,48.165
2004,NUTS,2010,BE241,3,27.321
2005,NUTS,2010,BE241,3,34.259
2006,NUTS,2010,BE241,3,26.007
2007,NUTS,2010,BE241,3,43.78
2008,NUTS,2010,BE241,3,29.363
2009,NUTS,2010,BE241,3,27.652
2010,NUTS,2010,BE241,3,27.163
2011,NUTS,2010,BE241,3,18.289
2012,NUTS,2010,BE241,3,19.44
2000,NUTS,2010,BE242,3,62.061
2001,NUTS,2010,BE242,3,73.931
2002,NUTS,2010,BE242,3,112.156
2003,NUTS,2010,BE242,3,88.426
2004,NUTS,2010,BE242,3,105.395
2005,NUTS,2010,BE242,3,122.471
2006,NUTS,2010,BE242,3,95.786
2007,NUTS,2010,BE242,3,112.147
2008,NUTS,2010,BE242,3,96.046
2009,NUTS,2010,BE242,3,108.77
2010,NUTS,2010,BE242,3,109.521
2011,NUTS,2010,BE242,3,133.472
2012,NUTS,2010,BE242,3,151.884
2000,NUTS,2010,BE25,2,12.261
2001,NUTS,2010,BE25,2,14.822
2002,NUTS,2010,BE25,2,10.51
2003,NUTS,2010,BE25,2,13.519
2004,NUTS,2010,BE25,2,21.359
2005,NUTS,2010,BE25,2,17.857
2006,NUTS,2010,BE25,2,22.008
2007,NUTS,2010,BE25,2,19.845
2008,NUTS,2010,BE25,2,16.776
2009,NUTS,2010,BE25,2,10.777
2010,NUTS,2010,BE25,2,11.739
2011,NUTS,2010,BE25,2,11.704
2012,NUTS,2010,BE25,2,9.567
2000,NUTS,2010,BE251,3,11.556
2001,NUTS,2010,BE251,3,25.126
2002,NUTS,2010,BE251,3,17.168
2003,NUTS,2010,BE251,3,12.853
2004,NUTS,2010,BE251,3,15.092
2005,NUTS,2010,BE251,3,3.033
2006,NUTS,2010,BE251,3,22.883
2007,NUTS,2010,BE251,3,3.239
2008,NUTS,2010,BE251,3,15.276
2009,NUTS,2010,BE251,3,8.878
2010,NUTS,2010,BE251,3,13.789
2011,NUTS,2010,BE251,3,2.519
2012,NUTS,2010,BE251,3,2.078
2002,NUTS,2010,BE252,3,4.58
2003,NUTS,2010,BE252,3,39.969
2004,NUTS,2010,BE252,3,6.859
2006,NUTS,2010,BE252,3,62.039
2007,NUTS,2010,BE252,3,18.942
2009,NUTS,2010,BE252,3,2.837
2011,NUTS,2010,BE252,3,31.582
2012,NUTS,2010,BE252,3,9.934
2001,NUTS,2010,BE253,3,2.396
2002,NUTS,2010,BE253,3,16.512
2003,NUTS,2010,BE253,3,4.8
2004,NUTS,2010,BE253,3,3.172
2005,NUTS,2010,BE253,3,44.787
2006,NUTS,2010,BE253,3,43.825
2007,NUTS,2010,BE253,3,15.935
2008,NUTS,2010,BE253,3,6.372
2009,NUTS,2010,BE253,3,2.369
2010,NUTS,2010,BE253,3,14.174
2011,NUTS,2010,BE253,3,9.676
2012,NUTS,2010,BE253,3,4.681
2000,NUTS,2010,BE254,3,20.337
2001,NUTS,2010,BE254,3,21.563
2002,NUTS,2010,BE254,3,9.284
2003,NUTS,2010,BE254,3,10.201
2004,NUTS,2010,BE254,3,34.75
2005,NUTS,2010,BE254,3,21.069
2006,NUTS,2010,BE254,3,19.134
2007,NUTS,2010,BE254,3,17.939
2008,NUTS,2010,BE254,3,15.861
2009,NUTS,2010,BE254,3,10.32
2010,NUTS,2010,BE254,3,8.004
2011,NUTS,2010,BE254,3,15.723
2012,NUTS,2010,BE254,3,11.959
2000,NUTS,2010,BE255,3,2.808
2001,NUTS,2010,BE255,3,21.127
2002,NUTS,2010,BE255,3,5.42
2003,NUTS,2010,BE255,3,25.81
2004,NUTS,2010,BE255,3,33.836
2005,NUTS,2010,BE255,3,13.652
2006,NUTS,2010,BE255,3,15.276
2007,NUTS,2010,BE255,3,27.17
2008,NUTS,2010,BE255,3,19.225
2009,NUTS,2010,BE255,3,24.752
2010,NUTS,2010,BE255,3,20.22
2011,NUTS,2010,BE255,3,16.386
2012,NUTS,2010,BE255,3,23.303
2000,NUTS,2010,BE256,3,9.967
2001,NUTS,2010,BE256,3,4.834
2002,NUTS,2010,BE256,3,6.953
2003,NUTS,2010,BE256,3,17.704
2004,NUTS,2010,BE256,3,16.489
2005,NUTS,2010,BE256,3,28.755
2006,NUTS,2010,BE256,3,16.824
2007,NUTS,2010,BE256,3,15.759
2008,NUTS,2010,BE256,3,16.224
2009,NUTS,2010,BE256,3,3.469
2010,NUTS,2010,BE256,3,10.55
2011,NUTS,2010,BE256,3,13.658
2012,NUTS,2010,BE256,3,11.339
2000,NUTS,2010,BE257,3,25.55
2002,NUTS,2010,BE257,3,10.672
2003,NUTS,2010,BE257,3,3.742
2004,NUTS,2010,BE257,3,25.473
2005,NUTS,2010,BE257,3,30.725
2006,NUTS,2010,BE257,3,6.983
2007,NUTS,2010,BE257,3,60.217
2008,NUTS,2010,BE257,3,31.59
2009,NUTS,2010,BE257,3,27.765
2010,NUTS,2010,BE257,3,14.733
2011,NUTS,2010,BE257,3,15.394
2012,NUTS,2010,BE257,3,10.942
2000,NUTS,2010,BE258,3,17.74
2004,NUTS,2010,BE258,3,5.669
2005,NUTS,2010,BE258,3,3.413
2006,NUTS,2010,BE258,3,11.882
2007,NUTS,2010,BE258,3,44.352
2008,NUTS,2010,BE258,3,33.237
2010,NUTS,2010,BE258,3,2.322
2000,NUTS,2010,BE3,1,20.479
2001,NUTS,2010,BE3,1,13.029
2002,NUTS,2010,BE3,1,17.752
2003,NUTS,2010,BE3,1,13.2
2004,NUTS,2010,BE3,1,13.741
2005,NUTS,2010,BE3,1,15.919
2006,NUTS,2010,BE3,1,21.664
2007,NUTS,2010,BE3,1,17.987
2008,NUTS,2010,BE3,1,15.549
2009,NUTS,2010,BE3,1,14.023
2010,NUTS,2010,BE3,1,13.712
2011,NUTS,2010,BE3,1,15.132
2012,NUTS,2010,BE3,1,11.454
2000,NUTS,2010,BE31,2,99.204
2001,NUTS,2010,BE31,2,60.679
2002,NUTS,2010,BE31,2,86.569
2003,NUTS,2010,BE31,2,38.602
2004,NUTS,2010,BE31,2,61.489
2005,NUTS,2010,BE31,2,73.507
2006,NUTS,2010,BE31,2,119.078
2007,NUTS,2010,BE31,2,84.409
2008,NUTS,2010,BE31,2,70.925
2009,NUTS,2010,BE31,2,43.499
2010,NUTS,2010,BE31,2,64.451
2011,NUTS,2010,BE31,2,61.671
2012,NUTS,2010,BE31,2,56.225
2000,NUTS,2010,BE310,3,99.204
2001,NUTS,2010,BE310,3,60.679
2002,NUTS,2010,BE310,3,86.569
2003,NUTS,2010,BE310,3,38.602
2004,NUTS,2010,BE310,3,61.489
2005,NUTS,2010,BE310,3,73.507
2006,NUTS,2010,BE310,3,119.078
2007,NUTS,2010,BE310,3,84.409
2008,NUTS,2010,BE310,3,70.925
2009,NUTS,2010,BE310,3,43.499
2010,NUTS,2010,BE310,3,64.451
2011,NUTS,2010,BE310,3,61.671
2012,NUTS,2010,BE310,3,56.225
2000,NUTS,2010,BE32,2,4.252
2001,NUTS,2010,BE32,2,6.095
2002,NUTS,2010,BE32,2,5.878
2003,NUTS,2010,BE32,2,4.533
2004,NUTS,2010,BE32,2,3.219
2005,NUTS,2010,BE32,2,2.737
2006,NUTS,2010,BE32,2,6.961
2007,NUTS,2010,BE32,2,3.877
2008,NUTS,2010,BE32,2,5.93
2009,NUTS,2010,BE32,2,6.386
2010,NUTS,2010,BE32,2,6.123
2011,NUTS,2010,BE32,2,10.252
2012,NUTS,2010,BE32,2,4.614
2003,NUTS,2010,BE321,3,4.117
2006,NUTS,2010,BE321,3,2.099
2007,NUTS,2010,BE321,3,10.144
2012,NUTS,2010,BE321,3,5.879
2000,NUTS,2010,BE322,3,5.035
2001,NUTS,2010,BE322,3,5.83
2002,NUTS,2010,BE322,3,12.292
2003,NUTS,2010,BE322,3,2.377
2004,NUTS,2010,BE322,3,1.974
2005,NUTS,2010,BE322,3,4.177
2006,NUTS,2010,BE322,3,3.153
2007,NUTS,2010,BE322,3,2.177
2008,NUTS,2010,BE322,3,10.255
2009,NUTS,2010,BE322,3,10.606
2010,NUTS,2010,BE322,3,11.362
2011,NUTS,2010,BE322,3,9.738
2000,NUTS,2010,BE323,3,11.31
2001,NUTS,2010,BE323,3,5.258
2002,NUTS,2010,BE323,3,2.813
2003,NUTS,2010,BE323,3,8.6
2004,NUTS,2010,BE323,3,3.734
2005,NUTS,2010,BE323,3,2.129
2006,NUTS,2010,BE323,3,0.681
2007,NUTS,2010,BE323,3,0.8
2009,NUTS,2010,BE323,3,2.673
2010,NUTS,2010,BE323,3,3.692
2011,NUTS,2010,BE323,3,10.483
2012,NUTS,2010,BE323,3,8.397
2002,NUTS,2010,BE324,3,3.585
2004,NUTS,2010,BE324,3,11.905
2008,NUTS,2010,BE324,3,7.422
2009,NUTS,2010,BE324,3,17.376
2010,NUTS,2010,BE324,3,10.362
2011,NUTS,2010,BE324,3,45.575
2012,NUTS,2010,BE324,3,7.168
2000,NUTS,2010,BE325,3,2.885
2001,NUTS,2010,BE325,3,16.653
2002,NUTS,2010,BE325,3,8.124
2003,NUTS,2010,BE325,3,11.862
2004,NUTS,2010,BE325,3,5.669
2006,NUTS,2010,BE325,3,8.116
2007,NUTS,2010,BE325,3,7.605
2008,NUTS,2010,BE325,3,13.796
2009,NUTS,2010,BE325,3,9.168
2011,NUTS,2010,BE325,3,5.206
2012,NUTS,2010,BE325,3,5.77
2001,NUTS,2010,BE326,3,4.376
2003,NUTS,2010,BE326,3,1.71
2004,NUTS,2010,BE326,3,2.257
2005,NUTS,2010,BE326,3,7.707
2006,NUTS,2010,BE326,3,30.617
2007,NUTS,2010,BE326,3,3.39
2008,NUTS,2010,BE326,3,2.227
2010,NUTS,2010,BE326,3,6.708
2011,NUTS,2010,BE326,3,8.85
2001,NUTS,2010,BE327,3,3.554
2004,NUTS,2010,BE327,3,1.419
2005,NUTS,2010,BE327,3,0.778
2006,NUTS,2010,BE327,3,9.665
2007,NUTS,2010,BE327,3,8.439
2009,NUTS,2010,BE327,3,1.74
2010,NUTS,2010,BE327,3,3.461
2011,NUTS,2010,BE327,3,7.426
2012,NUTS,2010,BE327,3,12.869
2000,NUTS,2010,BE33,2,10.368
2001,NUTS,2010,BE33,2,8.088
2002,NUTS,2010,BE33,2,9.179
2003,NUTS,2010,BE33,2,8.656
2004,NUTS,2010,BE33,2,9.635
2005,NUTS,2010,BE33,2,11.102
2006,NUTS,2010,BE33,2,8.094
2007,NUTS,2010,BE33,2,16.45
2008,NUTS,2010,BE33,2,12.309
2009,NUTS,2010,BE33,2,18.471
2010,NUTS,2010,BE33,2,8.86
2011,NUTS,2010,BE33,2,11.191
2012,NUTS,2010,BE33,2,8.018
2000,NUTS,2010,BE331,3,15.397
2001,NUTS,2010,BE331,3,15.914
2002,NUTS,2010,BE331,3,5.335
2003,NUTS,2010,BE331,3,2.448
2004,NUTS,2010,BE331,3,11.878
2005,NUTS,2010,BE331,3,9.656
2006,NUTS,2010,BE331,3,4.809
2007,NUTS,2010,BE331,3,9.069
2008,NUTS,2010,BE331,3,3.782
2009,NUTS,2010,BE331,3,6.555
2010,NUTS,2010,BE331,3,7.233
2011,NUTS,2010,BE331,3,9.249
2012,NUTS,2010,BE331,3,6.177
2000,NUTS,2010,BE332,3,13.711
2001,NUTS,2010,BE332,3,8.214
2002,NUTS,2010,BE332,3,10.585
2003,NUTS,2010,BE332,3,12.503
2004,NUTS,2010,BE332,3,11.635
2005,NUTS,2010,BE332,3,7.496
2006,NUTS,2010,BE332,3,6.21
2007,NUTS,2010,BE332,3,23.916
2008,NUTS,2010,BE332,3,15.699
2009,NUTS,2010,BE332,3,24.039
2010,NUTS,2010,BE332,3,10.463
2011,NUTS,2010,BE332,3,13.276
2012,NUTS,2010,BE332,3,8.236
2001,NUTS,2010,BE334,3,10.179
2002,NUTS,2010,BE334,3,21.476
2003,NUTS,2010,BE334,3,18.779
2004,NUTS,2010,BE334,3,5.532
2005,NUTS,2010,BE334,3,62.929
2006,NUTS,2010,BE334,3,39.16
2007,NUTS,2010,BE334,3,19.424
2008,NUTS,2010,BE334,3,20.702
2009,NUTS,2010,BE334,3,22.317
2010,NUTS,2010,BE334,3,6.615
2011,NUTS,2010,BE334,3,13.041
2012,NUTS,2010,BE334,3,1.808
2004,NUTS,2010,BE335,3,1.57
2005,NUTS,2010,BE335,3,2.925
2006,NUTS,2010,BE335,3,4.151
2007,NUTS,2010,BE335,3,1.242
2008,NUTS,2010,BE335,3,4.447
2009,NUTS,2010,BE335,3,7.367
2010,NUTS,2010,BE335,3,2.439
2004,NUTS,2010,BE336,3,16.273
2005,NUTS,2010,BE336,3,13.791
2006,NUTS,2010,BE336,3,7.932
2007,NUTS,2010,BE336,3,5.429
2008,NUTS,2010,BE336,3,10.112
2009,NUTS,2010,BE336,3,17.172
2010,NUTS,2010,BE336,3,18.08
2011,NUTS,2010,BE336,3,25.833
2012,NUTS,2010,BE336,3,36.855
2000,NUTS,2010,BE34,2,7.252
2001,NUTS,2010,BE34,2,7.638
2002,NUTS,2010,BE34,2,1.957
2003,NUTS,2010,BE34,2,4.637
2004,NUTS,2010,BE34,2,0.787
2005,NUTS,2010,BE34,2,2.734
2006,NUTS,2010,BE34,2,5.802
2007,NUTS,2010,BE34,2,6.394
2008,NUTS,2010,BE34,2,6.93
2009,NUTS,2010,BE34,2,6.818
2010,NUTS,2010,BE34,2,0.929
2011,NUTS,2010,BE34,2,7.321
2012,NUTS,2010,BE34,2,0.362
2000,NUTS,2010,BE341,3,19.267
2005,NUTS,2010,BE341,3,9.218
2006,NUTS,2010,BE341,3,22.764
2007,NUTS,2010,BE341,3,8.994
2008,NUTS,2010,BE341,3,8.867
2009,NUTS,2010,BE341,3,12.2
2010,NUTS,2010,BE341,3,4.322
2011,NUTS,2010,BE341,3,17.066
2000,NUTS,2010,BE342,3,19.471
2005,NUTS,2010,BE342,3,4.71
2006,NUTS,2010,BE342,3,5.841
2008,NUTS,2010,BE342,3,22.721
2009,NUTS,2010,BE342,3,18.629
2012,NUTS,2010,BE342,3,2.161
2001,NUTS,2010,BE343,3,17.678
2003,NUTS,2010,BE343,3,9.711
2007,NUTS,2010,BE343,3,12.612
2008,NUTS,2010,BE343,3,6.158
2009,NUTS,2010,BE343,3,5.37
2001,NUTS,2010,BE344,3,17.939
2002,NUTS,2010,BE344,3,6.246
2003,NUTS,2010,BE344,3,11.894
2011,NUTS,2010,BE344,3,16.54
2002,NUTS,2010,BE345,3,2.856
2004,NUTS,2010,BE345,3,4.025
2007,NUTS,2010,BE345,3,9.83
2000,NUTS,2010,BE35,2,35.796
2001,NUTS,2010,BE35,2,9.6
2002,NUTS,2010,BE35,2,25.571
2003,NUTS,2010,BE35,2,32.838
2004,NUTS,2010,BE35,2,22.126
2005,NUTS,2010,BE35,2,25.49
2006,NUTS,2010,BE35,2,24.903
2007,NUTS,2010,BE35,2,14.308
2008,NUTS,2010,BE35,2,10.207
2009,NUTS,2010,BE35,2,5.698
2010,NUTS,2010,BE35,2,12.238
2011,NUTS,2010,BE35,2,4.694
2012,NUTS,2010,BE35,2,8.481
2000,NUTS,2010,BE351,3,5.016
2001,NUTS,2010,BE351,3,2.891
2003,NUTS,2010,BE351,3,10.168
2004,NUTS,2010,BE351,3,9.341
2005,NUTS,2010,BE351,3,4.777
2006,NUTS,2010,BE351,3,19.395
2000,NUTS,2010,BE352,3,52.666
2001,NUTS,2010,BE352,3,14.095
2002,NUTS,2010,BE352,3,38.923
2003,NUTS,2010,BE352,3,47.921
2004,NUTS,2010,BE352,3,31.421
2005,NUTS,2010,BE352,3,27.979
2006,NUTS,2010,BE352,3,32.225
2007,NUTS,2010,BE352,3,21.609
2008,NUTS,2010,BE352,3,16.021
2009,NUTS,2010,BE352,3,8.935
2010,NUTS,2010,BE352,3,19.173
2011,NUTS,2010,BE352,3,7.378
2012,NUTS,2010,BE352,3,13.326
2000,NUTS,2010,BE353,3,8.131
2002,NUTS,2010,BE353,3,5.657
2005,NUTS,2010,BE353,3,47.834
2007,NUTS,2010,BE353,3,3.928
1990,NUTS,2010,BG,0,0.114
1992,NUTS,2010,BG,0,0.038
1993,NUTS,2010,BG,0,0.133
1995,NUTS,2010,BG,0,0.119
1996,NUTS,2010,BG,0,0.039
1997,NUTS,2010,BG,0,0.12
1998,NUTS,2010,BG,0,0.193
1999,NUTS,2010,BG,0,0.062
2000,NUTS,2010,BG,0,0.173
2001,NUTS,2010,BG,0,0.36
2002,NUTS,2010,BG,0,0.191
2003,NUTS,2010,BG,0,0.352
2004,NUTS,2010,BG,0,0.265
2005,NUTS,2010,BG,0,0.802
2006,NUTS,2010,BG,0,1.055
2007,NUTS,2010,BG,0,0.231
2008,NUTS,2010,BG,0,0.509
2009,NUTS,2010,BG,0,0.446
2010,NUTS,2010,BG,0,0.067
2011,NUTS,2010,BG,0,0.271
2012,NUTS,2010,BG,0,0.569
1995,NUTS,2010,BG3,1,0.22
2001,NUTS,2010,BG3,1,0.076
2003,NUTS,2010,BG3,1,0.486
2005,NUTS,2010,BG3,1,0.207
2006,NUTS,2010,BG3,1,0.083
2007,NUTS,2010,BG3,1,0.064
2008,NUTS,2010,BG3,1,0.309
2009,NUTS,2010,BG3,1,0.261
2012,NUTS,2010,BG3,1,0.314
2005,NUTS,2010,BG31,2,0.524
2007,NUTS,2010,BG31,2,0.273
2008,NUTS,2010,BG31,2,1.113
2012,NUTS,2010,BG31,2,0.203
2007,NUTS,2010,BG311,3,2.236
2012,NUTS,2010,BG311,3,1.709
2005,NUTS,2010,BG312,3,2.996
2008,NUTS,2010,BG314,3,3.498
1995,NUTS,2010,BG32,2,0.918
2001,NUTS,2010,BG32,2,0.317
2003,NUTS,2010,BG32,2,1.034
2009,NUTS,2010,BG32,2,1.13
2012,NUTS,2010,BG32,2,0.586
2009,NUTS,2010,BG322,3,7.896
2012,NUTS,2010,BG322,3,4.119
2001,NUTS,2010,BG323,3,1.208
1995,NUTS,2010,BG324,3,5.909
2003,NUTS,2010,BG324,3,6.847
2005,NUTS,2010,BG33,2,0.331
2012,NUTS,2010,BG33,2,0.26
2005,NUTS,2010,BG331,3,0.706
2012,NUTS,2010,BG332,3,1.329
2003,NUTS,2010,BG34,2,0.872
2006,NUTS,2010,BG34,2,0.295
2008,NUTS,2010,BG34,2,0.181
2012,NUTS,2010,BG34,2,0.233
2003,NUTS,2010,BG341,3,2.374
2006,NUTS,2010,BG341,3,0.788
2012,NUTS,2010,BG343,3,1.922
2008,NUTS,2010,BG344,3,0.583
1990,NUTS,2010,BG4,1,0.248
1992,NUTS,2010,BG4,1,0.083
1993,NUTS,2010,BG4,1,0.289
2000,NUTS,2010,BG4,1,0.371
2001,NUTS,2010,BG4,1,0.523
2002,NUTS,2010,BG4,1,0.405
2003,NUTS,2010,BG4,1,0.203
2004,NUTS,2010,BG4,1,0.557
2005,NUTS,2010,BG4,1,1.452
2006,NUTS,2010,BG4,1,2.109
2007,NUTS,2010,BG4,1,0.411
2008,NUTS,2010,BG4,1,0.723
2009,NUTS,2010,BG4,1,0.642
2010,NUTS,2010,BG4,1,0.138
2011,NUTS,2010,BG4,1,0.553
2012,NUTS,2010,BG4,1,0.833
1990,NUTS,2010,BG41,2,0.451
1992,NUTS,2010,BG41,2,0.151
1993,NUTS,2010,BG41,2,0.519
2000,NUTS,2010,BG41,2,0.663
2001,NUTS,2010,BG41,2,0.933
2002,NUTS,2010,BG41,2,0.475
2003,NUTS,2010,BG41,2,0.355
2004,NUTS,2010,BG41,2,0.968
2005,NUTS,2010,BG41,2,2.073
2006,NUTS,2010,BG41,2,3.163
2007,NUTS,2010,BG41,2,0.705
2008,NUTS,2010,BG41,2,1.236
2009,NUTS,2010,BG41,2,1.094
2011,NUTS,2010,BG41,2,0.937
2012,NUTS,2010,BG41,2,1.211
1990,NUTS,2010,BG411,3,0.827
1992,NUTS,2010,BG411,3,0.275
1993,NUTS,2010,BG411,3,0.95
2000,NUTS,2010,BG411,3,1.172
2001,NUTS,2010,BG411,3,1.309
2002,NUTS,2010,BG411,3,0.84
2003,NUTS,2010,BG411,3,0.621
2004,NUTS,2010,BG411,3,1.678
2005,NUTS,2010,BG411,3,3.297
2006,NUTS,2010,BG411,3,5.396
2007,NUTS,2010,BG411,3,1.195
2008,NUTS,2010,BG411,3,1.882
2009,NUTS,2010,BG411,3,1.829
2011,NUTS,2010,BG411,3,1.548
2012,NUTS,2010,BG411,3,1.99
2001,NUTS,2010,BG412,3,0.78
2008,NUTS,2010,BG412,3,0.986
2005,NUTS,2010,BG413,3,0.99
2001,NUTS,2010,BG414,3,1.318
2002,NUTS,2010,BG42,2,0.314
2005,NUTS,2010,BG42,2,0.6
2006,NUTS,2010,BG42,2,0.651
2010,NUTS,2010,BG42,2,0.335
2012,NUTS,2010,BG42,2,0.285
2002,NUTS,2010,BG421,3,0.702
2005,NUTS,2010,BG421,3,0.856
2010,NUTS,2010,BG421,3,0.729
2012,NUTS,2010,BG421,3,0.617
2005,NUTS,2010,BG423,3,1.118
2006,NUTS,2010,BG423,3,3.429
1990,NUTS,2010,CH,0,19.25
1991,NUTS,2010,CH,0,22.453
1992,NUTS,2010,CH,0,24.8
1993,NUTS,2010,CH,0,20.696
1994,NUTS,2010,CH,0,27.163
1995,NUTS,2010,CH,0,24.129
1996,NUTS,2010,CH,0,28.721
1997,NUTS,2010,CH,0,38.707
1998,NUTS,2010,CH,0,42.182
1999,NUTS,2010,CH,0,54.86
2000,NUTS,2010,CH,0,67.793
2001,NUTS,2010,CH,0,68.999
2002,NUTS,2010,CH,0,60.048
2003,NUTS,2010,CH,0,51.066
2004,NUTS,2010,CH,0,58.836
2005,NUTS,2010,CH,0,56.358
2006,NUTS,2010,CH,0,51.45
2007,NUTS,2010,CH,0,51.909
2008,NUTS,2010,CH,0,50.753
2009,NUTS,2010,CH,0,45.657
2010,NUTS,2010,CH,0,48.081
2011,NUTS,2010,CH,0,45.138
2012,NUTS,2010,CH,0,36.384
