year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_pnp
1995,NUTS,2010,PT3,1,3.511
1997,NUTS,2010,PT3,1,1.974
1999,NUTS,2010,PT3,1,1.04
2000,NUTS,2010,PT3,1,1.74
2001,NUTS,2010,PT3,1,1.195
2002,NUTS,2010,PT3,1,0.72
2003,NUTS,2010,PT3,1,0.284
2004,NUTS,2010,PT3,1,0.379
2005,NUTS,2010,PT3,1,0.465
2006,NUTS,2010,PT3,1,0.399
2007,NUTS,2010,PT3,1,0.338
2008,NUTS,2010,PT3,1,0.239
2009,NUTS,2010,PT3,1,0.311
2010,NUTS,2010,PT3,1,0.354
2011,NUTS,2010,PT3,1,1.929
2012,NUTS,2010,PT3,1,1.694
2013,NUTS,2010,PT3,1,0.096
2014,NUTS,2010,PT3,1,0.127
2015,NUTS,2010,PT3,1,0.157
2016,NUTS,2010,PT3,1,0.119
2017,NUTS,2010,PT3,1,0.174
2018,NUTS,2010,PT3,1,0.068
2019,NUTS,2010,PT3,1,0.0
2020,NUTS,2010,PT3,1,0.049
1995,NUTS,2010,PT30,2,3.511
1997,NUTS,2010,PT30,2,1.974
1999,NUTS,2010,PT30,2,1.04
2000,NUTS,2010,PT30,2,1.74
2001,NUTS,2010,PT30,2,1.195
2002,NUTS,2010,PT30,2,0.72
2003,NUTS,2010,PT30,2,0.284
2004,NUTS,2010,PT30,2,0.379
2005,NUTS,2010,PT30,2,0.465
2006,NUTS,2010,PT30,2,0.399
2007,NUTS,2010,PT30,2,0.338
2008,NUTS,2010,PT30,2,0.239
2009,NUTS,2010,PT30,2,0.311
2010,NUTS,2010,PT30,2,0.354
2011,NUTS,2010,PT30,2,1.929
2012,NUTS,2010,PT30,2,1.694
2013,NUTS,2010,PT30,2,0.096
2014,NUTS,2010,PT30,2,0.127
2015,NUTS,2010,PT30,2,0.157
2016,NUTS,2010,PT30,2,0.119
2017,NUTS,2010,PT30,2,0.174
2018,NUTS,2010,PT30,2,0.068
2019,NUTS,2010,PT30,2,0.0
2020,NUTS,2010,PT30,2,0.049
1995,NUTS,2010,PTZZ,2,85.613
1997,NUTS,2010,PTZZ,2,88.545
1999,NUTS,2010,PTZZ,2,90.463
2003,NUTS,2010,RO,0,1.668
2004,NUTS,2010,RO,0,2.77
2005,NUTS,2010,RO,0,16.876
2006,NUTS,2010,RO,0,12.001
2007,NUTS,2010,RO,0,3.158
2008,NUTS,2010,RO,0,2.704
2009,NUTS,2010,RO,0,1.541
2010,NUTS,2010,RO,0,3.636
2011,NUTS,2010,RO,0,3.697
2012,NUTS,2010,RO,0,3.857
2013,NUTS,2010,RO,0,3.19
2014,NUTS,2010,RO,0,3.051
2015,NUTS,2010,RO,0,3.238
2016,NUTS,2010,RO,0,2.594
2017,NUTS,2010,RO,0,3.629
2018,NUTS,2010,RO,0,2.882
2019,NUTS,2010,RO,0,2.702
2020,NUTS,2010,RO,0,3.746
2004,NUTS,2010,RO1,1,0.2
2005,NUTS,2010,RO1,1,0.37
2006,NUTS,2010,RO1,1,0.108
2007,NUTS,2010,RO1,1,0.233
2008,NUTS,2010,RO1,1,0.464
2009,NUTS,2010,RO1,1,1.049
2010,NUTS,2010,RO1,1,0.536
2011,NUTS,2010,RO1,1,0.412
2012,NUTS,2010,RO1,1,0.731
2013,NUTS,2010,RO1,1,0.102
2014,NUTS,2010,RO1,1,0.113
2015,NUTS,2010,RO1,1,0.346
2016,NUTS,2010,RO1,1,0.352
2017,NUTS,2010,RO1,1,0.987
2018,NUTS,2010,RO1,1,1.048
2019,NUTS,2010,RO1,1,1.13
2004,NUTS,2010,RO11,2,0.022
2005,NUTS,2010,RO11,2,0.276
2007,NUTS,2010,RO11,2,0.233
2008,NUTS,2010,RO11,2,0.393
2009,NUTS,2010,RO11,2,0.782
2010,NUTS,2010,RO11,2,0.536
2011,NUTS,2010,RO11,2,0.397
2012,NUTS,2010,RO11,2,0.731
2013,NUTS,2010,RO11,2,0.102
2014,NUTS,2010,RO11,2,0.074
2015,NUTS,2010,RO11,2,0.329
2016,NUTS,2010,RO11,2,0.339
2017,NUTS,2010,RO11,2,0.987
2018,NUTS,2010,RO11,2,1.048
2019,NUTS,2010,RO11,2,1.13
2004,NUTS,2010,RO12,2,0.178
2005,NUTS,2010,RO12,2,0.094
2006,NUTS,2010,RO12,2,0.108
2009,NUTS,2010,RO12,2,0.267
2011,NUTS,2010,RO12,2,0.014
2014,NUTS,2010,RO12,2,0.038
2015,NUTS,2010,RO12,2,0.017
2016,NUTS,2010,RO12,2,0.013
2017,NUTS,2010,RO12,2,0.0
2018,NUTS,2010,RO12,2,0.0
2019,NUTS,2010,RO12,2,0.0
2004,NUTS,2010,RO2,1,0.218
2005,NUTS,2010,RO2,1,0.531
2006,NUTS,2010,RO2,1,0.041
2007,NUTS,2010,RO2,1,0.068
2008,NUTS,2010,RO2,1,0.0
2009,NUTS,2010,RO2,1,0.424
2010,NUTS,2010,RO2,1,0.199
2011,NUTS,2010,RO2,1,0.023
2012,NUTS,2010,RO2,1,0.015
2013,NUTS,2010,RO2,1,0.02
2014,NUTS,2010,RO2,1,0.012
2015,NUTS,2010,RO2,1,0.027
2016,NUTS,2010,RO2,1,0.034
2017,NUTS,2010,RO2,1,0.044
2018,NUTS,2010,RO2,1,0.013
2019,NUTS,2010,RO2,1,0.009
2004,NUTS,2010,RO21,2,0.217
2005,NUTS,2010,RO21,2,0.529
2006,NUTS,2010,RO21,2,0.041
2007,NUTS,2010,RO21,2,0.068
2008,NUTS,2010,RO21,2,0.0
2009,NUTS,2010,RO21,2,0.068
2010,NUTS,2010,RO21,2,0.199
2011,NUTS,2010,RO21,2,0.023
2012,NUTS,2010,RO21,2,0.015
2013,NUTS,2010,RO21,2,0.02
2014,NUTS,2010,RO21,2,0.003
2015,NUTS,2010,RO21,2,0.009
2016,NUTS,2010,RO21,2,0.003
2017,NUTS,2010,RO21,2,0.017
2018,NUTS,2010,RO21,2,0.004
2019,NUTS,2010,RO21,2,0.002
2004,NUTS,2010,RO22,2,0.001
2005,NUTS,2010,RO22,2,0.001
2008,NUTS,2010,RO22,2,0.0
2011,NUTS,2010,RO22,2,0.001
2012,NUTS,2010,RO22,2,0.001
2014,NUTS,2010,RO22,2,0.009
2015,NUTS,2010,RO22,2,0.018
2016,NUTS,2010,RO22,2,0.031
2017,NUTS,2010,RO22,2,0.028
2018,NUTS,2010,RO22,2,0.009
2019,NUTS,2010,RO22,2,0.007
2003,NUTS,2010,RO3,1,1.668
2004,NUTS,2010,RO3,1,2.335
2005,NUTS,2010,RO3,1,15.769
2006,NUTS,2010,RO3,1,11.851
2007,NUTS,2010,RO3,1,2.856
2008,NUTS,2010,RO3,1,2.217
2009,NUTS,2010,RO3,1,0.424
2010,NUTS,2010,RO3,1,1.24
2011,NUTS,2010,RO3,1,0.76
2012,NUTS,2010,RO3,1,3.104
2013,NUTS,2010,RO3,1,3.043
2014,NUTS,2010,RO3,1,2.751
2015,NUTS,2010,RO3,1,2.698
2016,NUTS,2010,RO3,1,2.044
2017,NUTS,2010,RO3,1,2.597
2018,NUTS,2010,RO3,1,1.821
2019,NUTS,2010,RO3,1,1.563
2004,NUTS,2010,RO31,2,0.0
2007,NUTS,2010,RO31,2,1.305
2015,NUTS,2010,RO31,2,0.0
2016,NUTS,2010,RO31,2,0.0
2017,NUTS,2010,RO31,2,0.0
2018,NUTS,2010,RO31,2,0.001
2019,NUTS,2010,RO31,2,0.001
2003,NUTS,2010,RO32,2,1.668
2004,NUTS,2010,RO32,2,2.335
2005,NUTS,2010,RO32,2,15.769
2006,NUTS,2010,RO32,2,11.851
2007,NUTS,2010,RO32,2,1.552
2008,NUTS,2010,RO32,2,2.359
2009,NUTS,2010,RO32,2,0.424
2010,NUTS,2010,RO32,2,1.24
2011,NUTS,2010,RO32,2,0.76
2012,NUTS,2010,RO32,2,3.104
2013,NUTS,2010,RO32,2,3.043
2014,NUTS,2010,RO32,2,2.751
2015,NUTS,2010,RO32,2,2.698
2016,NUTS,2010,RO32,2,2.044
2017,NUTS,2010,RO32,2,2.597
2018,NUTS,2010,RO32,2,1.82
2019,NUTS,2010,RO32,2,1.562
2004,NUTS,2010,RO4,1,0.017
2005,NUTS,2010,RO4,1,0.206
2011,NUTS,2010,RO4,1,2.502
2012,NUTS,2010,RO4,1,0.007
2013,NUTS,2010,RO4,1,0.025
2014,NUTS,2010,RO4,1,0.176
2015,NUTS,2010,RO4,1,0.167
2016,NUTS,2010,RO4,1,0.164
2017,NUTS,2010,RO4,1,0.0
2018,NUTS,2010,RO4,1,0.0
2019,NUTS,2010,RO4,1,0.0
2004,NUTS,2010,RO41,2,0.001
2005,NUTS,2010,RO41,2,0.002
2011,NUTS,2010,RO41,2,2.498
2013,NUTS,2010,RO41,2,0.007
2014,NUTS,2010,RO41,2,0.006
2015,NUTS,2010,RO41,2,0.005
2016,NUTS,2010,RO41,2,0.0
2017,NUTS,2010,RO41,2,0.0
2018,NUTS,2010,RO41,2,0.0
2019,NUTS,2010,RO41,2,0.0
2004,NUTS,2010,RO42,2,0.016
2005,NUTS,2010,RO42,2,0.204
2011,NUTS,2010,RO42,2,0.004
2012,NUTS,2010,RO42,2,0.007
2013,NUTS,2010,RO42,2,0.018
2014,NUTS,2010,RO42,2,0.17
2015,NUTS,2010,RO42,2,0.162
2016,NUTS,2010,RO42,2,0.164
2017,NUTS,2010,RO42,2,0.0
2018,NUTS,2010,RO42,2,0.0
2019,NUTS,2010,RO42,2,0.0
2009,NUTS,2010,RS,0,0.167
2010,NUTS,2010,RS,0,0.217
2011,NUTS,2010,RS,0,0.576
2012,NUTS,2010,RS,0,0.348
2013,NUTS,2010,RS,0,0.144
2014,NUTS,2010,RS,0,0.136
2015,NUTS,2010,RS,0,0.891
2016,NUTS,2010,RS,0,0.63
2017,NUTS,2010,RS,0,0.473
2018,NUTS,2010,RS,0,0.04
2019,NUTS,2010,RS,0,0.033
2020,NUTS,2010,RS,0,0.054
2018,NUTS,2010,RS1,1,0.04
2019,NUTS,2010,RS1,1,0.033
2020,NUTS,2010,RS1,1,0.054
2018,NUTS,2010,RS11,2,0.027
2019,NUTS,2010,RS11,2,0.019
2020,NUTS,2010,RS11,2,0.046
2018,NUTS,2010,RS12,2,0.013
2019,NUTS,2010,RS12,2,0.014
2020,NUTS,2010,RS12,2,0.008
2018,NUTS,2010,RS2,1,0.0
2019,NUTS,2010,RS2,1,0.0
2020,NUTS,2010,RS2,1,0.0
2018,NUTS,2010,RS21,2,0.0
2019,NUTS,2010,RS21,2,0.0
2020,NUTS,2010,RS21,2,0.0
2018,NUTS,2010,RS22,2,0.0
2019,NUTS,2010,RS22,2,0.0
2020,NUTS,2010,RS22,2,0.0
1992,NUTS,2010,RU,0,0.0
1993,NUTS,2010,RU,0,0.0
1994,NUTS,2010,RU,0,0.998
1995,NUTS,2010,RU,0,2.548
1996,NUTS,2010,RU,0,6.638
1997,NUTS,2010,RU,0,8.595
1998,NUTS,2010,RU,0,10.485
1999,NUTS,2010,RU,0,15.218
2000,NUTS,2010,RU,0,33.542
2001,NUTS,2010,RU,0,36.583
2002,NUTS,2010,RU,0,47.618
2003,NUTS,2010,RU,0,47.845
2004,NUTS,2010,RU,0,41.693
2005,NUTS,2010,RU,0,36.667
2006,NUTS,2010,RU,0,56.871
2007,NUTS,2010,RU,0,84.631
2008,NUTS,2010,RU,0,65.356
2009,NUTS,2010,RU,0,63.549
2010,NUTS,2010,RU,0,48.449
2011,NUTS,2010,RU,0,45.857
2012,NUTS,2010,RU,0,50.292
2013,NUTS,2010,RU,0,35.538
2014,NUTS,2010,RU,0,37.705
2015,NUTS,2010,RU,0,40.55
1993,NUTS,2010,SE,0,34.37
1995,NUTS,2010,SE,0,9.095
1997,NUTS,2010,SE,0,4.873
1999,NUTS,2010,SE,0,8.175
2001,NUTS,2010,SE,0,8.059
2003,NUTS,2010,SE,0,32.812
2004,NUTS,2010,SE,0,33.052
2005,NUTS,2010,SE,0,26.434
2006,NUTS,2010,SE,0,19.61
2007,NUTS,2010,SE,0,14.778
2008,NUTS,2010,SE,0,18.554
2009,NUTS,2010,SE,0,6.563
2010,NUTS,2010,SE,0,3.018
2011,NUTS,2010,SE,0,28.941
2012,NUTS,2010,SE,0,26.835
2013,NUTS,2010,SE,0,21.03
2014,NUTS,2010,SE,0,21.998
2015,NUTS,2010,SE,0,18.361
2016,NUTS,2010,SE,0,19.794
2017,NUTS,2010,SE,0,12.897
2018,NUTS,2010,SE,0,12.322
2019,NUTS,2010,SE,0,13.211
2020,NUTS,2010,SE,0,13.38
1995,NUTS,2010,SI,0,2.438
1996,NUTS,2010,SI,0,3.851
1997,NUTS,2010,SI,0,4.902
1998,NUTS,2010,SI,0,3.453
1999,NUTS,2010,SI,0,2.504
2000,NUTS,2010,SI,0,5.219
2001,NUTS,2010,SI,0,8.273
2002,NUTS,2010,SI,0,8.653
2003,NUTS,2010,SI,0,1.164
2004,NUTS,2010,SI,0,1.428
2005,NUTS,2010,SI,0,1.238
2006,NUTS,2010,SI,0,1.101
2007,NUTS,2010,SI,0,0.882
2008,NUTS,2010,SI,0,0.745
2009,NUTS,2010,SI,0,0.54
2010,NUTS,2010,SI,0,0.511
2011,NUTS,2010,SI,0,0.547
2012,NUTS,2010,SI,0,0.513
2013,NUTS,2010,SI,0,0.427
2014,NUTS,2010,SI,0,0.414
2015,NUTS,2010,SI,0,0.379
2016,NUTS,2010,SI,0,0.224
2017,NUTS,2010,SI,0,1.924
2018,NUTS,2010,SI,0,3.213
2019,NUTS,2010,SI,0,6.4
2020,NUTS,2010,SI,0,7.381
1995,NUTS,2010,SI0,1,2.438
1996,NUTS,2010,SI0,1,3.851
1997,NUTS,2010,SI0,1,4.902
1998,NUTS,2010,SI0,1,3.453
1999,NUTS,2010,SI0,1,2.504
2000,NUTS,2010,SI0,1,5.219
2001,NUTS,2010,SI0,1,8.273
2002,NUTS,2010,SI0,1,8.653
2003,NUTS,2010,SI0,1,1.164
2004,NUTS,2010,SI0,1,1.428
2005,NUTS,2010,SI0,1,1.238
2006,NUTS,2010,SI0,1,1.101
2007,NUTS,2010,SI0,1,0.882
2008,NUTS,2010,SI0,1,0.745
2009,NUTS,2010,SI0,1,0.583
2010,NUTS,2010,SI0,1,0.511
2011,NUTS,2010,SI0,1,0.547
2012,NUTS,2010,SI0,1,0.051
2013,NUTS,2010,SI0,1,0.427
2014,NUTS,2010,SI0,1,0.414
2015,NUTS,2010,SI0,1,0.379
2016,NUTS,2010,SI0,1,0.224
2017,NUTS,2010,SI0,1,1.924
2018,NUTS,2010,SI0,1,3.213
2019,NUTS,2010,SI0,1,6.4
2013,NUTS,2010,SI03,2,0.207
2014,NUTS,2010,SI03,2,0.2
2015,NUTS,2010,SI03,2,0.153
2016,NUTS,2010,SI03,2,0.141
2018,NUTS,2010,SI03,2,0.033
2013,NUTS,2010,SI04,2,0.22
2014,NUTS,2010,SI04,2,0.214
2015,NUTS,2010,SI04,2,0.226
2016,NUTS,2010,SI04,2,0.083
2018,NUTS,2010,SI04,2,3.18
1995,NUTS,2010,SK,0,0.0
1996,NUTS,2010,SK,0,0.0
1997,NUTS,2010,SK,0,0.0
1998,NUTS,2010,SK,0,0.0
1999,NUTS,2010,SK,0,0.0
2000,NUTS,2010,SK,0,0.0
2001,NUTS,2010,SK,0,0.0
2002,NUTS,2010,SK,0,0.055
2003,NUTS,2010,SK,0,0.104
2004,NUTS,2010,SK,0,0.691
2005,NUTS,2010,SK,0,0.289
2006,NUTS,2010,SK,0,0.271
2007,NUTS,2010,SK,0,0.382
2008,NUTS,2010,SK,0,0.252
2009,NUTS,2010,SK,0,0.198
2010,NUTS,2010,SK,0,1.761
2011,NUTS,2010,SK,0,1.35
2012,NUTS,2010,SK,0,0.794
2013,NUTS,2010,SK,0,1.215
2014,NUTS,2010,SK,0,3.602
2015,NUTS,2010,SK,0,4.86
2016,NUTS,2010,SK,0,4.145
2017,NUTS,2010,SK,0,4.002
2018,NUTS,2010,SK,0,4.102
2019,NUTS,2010,SK,0,0.29
2020,NUTS,2010,SK,0,0.258
1995,NUTS,2010,SK0,1,0.0
1996,NUTS,2010,SK0,1,0.0
1997,NUTS,2010,SK0,1,0.0
1998,NUTS,2010,SK0,1,0.0
1999,NUTS,2010,SK0,1,0.0
2000,NUTS,2010,SK0,1,0.0
2001,NUTS,2010,SK0,1,0.0
2002,NUTS,2010,SK0,1,0.055
2003,NUTS,2010,SK0,1,0.104
2004,NUTS,2010,SK0,1,0.691
2005,NUTS,2010,SK0,1,0.289
2006,NUTS,2010,SK0,1,0.271
2007,NUTS,2010,SK0,1,0.382
2008,NUTS,2010,SK0,1,0.252
2009,NUTS,2010,SK0,1,0.198
2010,NUTS,2010,SK0,1,1.761
2011,NUTS,2010,SK0,1,1.35
2012,NUTS,2010,SK0,1,0.794
2013,NUTS,2010,SK0,1,1.215
2014,NUTS,2010,SK0,1,3.602
2015,NUTS,2010,SK0,1,4.86
2016,NUTS,2010,SK0,1,4.145
2017,NUTS,2010,SK0,1,4.002
2018,NUTS,2010,SK0,1,4.102
2019,NUTS,2010,SK0,1,0.29
2020,NUTS,2010,SK0,1,0.258
2000,NUTS,2010,SK01,2,0.0
2001,NUTS,2010,SK01,2,0.0
2002,NUTS,2010,SK01,2,0.0
2003,NUTS,2010,SK01,2,0.0
2004,NUTS,2010,SK01,2,0.099
2005,NUTS,2010,SK01,2,0.048
2008,NUTS,2010,SK01,2,0.036
2009,NUTS,2010,SK01,2,0.083
2010,NUTS,2010,SK01,2,0.967
2011,NUTS,2010,SK01,2,0.643
2012,NUTS,2010,SK01,2,0.266
2013,NUTS,2010,SK01,2,0.354
2014,NUTS,2010,SK01,2,0.317
2015,NUTS,2010,SK01,2,0.545
2016,NUTS,2010,SK01,2,0.579
2017,NUTS,2010,SK01,2,1.1
2018,NUTS,2010,SK01,2,1.23
2019,NUTS,2010,SK01,2,0.218
2020,NUTS,2010,SK01,2,0.124
2000,NUTS,2010,SK02,2,0.0
2001,NUTS,2010,SK02,2,0.0
2002,NUTS,2010,SK02,2,0.0
2003,NUTS,2010,SK02,2,0.052
2004,NUTS,2010,SK02,2,0.148
2005,NUTS,2010,SK02,2,0.096
2007,NUTS,2010,SK02,2,0.133
2008,NUTS,2010,SK02,2,0.035
2009,NUTS,2010,SK02,2,0.008
2010,NUTS,2010,SK02,2,0.018
2011,NUTS,2010,SK02,2,0.377
2012,NUTS,2010,SK02,2,0.017
2013,NUTS,2010,SK02,2,0.345
2014,NUTS,2010,SK02,2,3.225
2015,NUTS,2010,SK02,2,3.946
2016,NUTS,2010,SK02,2,3.071
2017,NUTS,2010,SK02,2,2.534
2018,NUTS,2010,SK02,2,2.291
2019,NUTS,2010,SK02,2,0.013
2020,NUTS,2010,SK02,2,0.114
2000,NUTS,2010,SK03,2,0.0
2001,NUTS,2010,SK03,2,0.0
2002,NUTS,2010,SK03,2,0.0
2003,NUTS,2010,SK03,2,0.0
2004,NUTS,2010,SK03,2,0.296
2005,NUTS,2010,SK03,2,0.0
2008,NUTS,2010,SK03,2,0.028
2009,NUTS,2010,SK03,2,0.006
2010,NUTS,2010,SK03,2,0.638
2011,NUTS,2010,SK03,2,0.26
2012,NUTS,2010,SK03,2,0.421
2013,NUTS,2010,SK03,2,0.351
2014,NUTS,2010,SK03,2,0.041
2015,NUTS,2010,SK03,2,0.036
2016,NUTS,2010,SK03,2,0.265
2017,NUTS,2010,SK03,2,0.257
2018,NUTS,2010,SK03,2,0.442
2019,NUTS,2010,SK03,2,0.023
2020,NUTS,2010,SK03,2,0.02
2000,NUTS,2010,SK04,2,0.0
2001,NUTS,2010,SK04,2,0.0
2002,NUTS,2010,SK04,2,0.055
2003,NUTS,2010,SK04,2,0.052
2004,NUTS,2010,SK04,2,0.148
2005,NUTS,2010,SK04,2,0.144
2006,NUTS,2010,SK04,2,0.14
2007,NUTS,2010,SK04,2,0.2
2008,NUTS,2010,SK04,2,0.152
2009,NUTS,2010,SK04,2,0.101
2010,NUTS,2010,SK04,2,0.138
2011,NUTS,2010,SK04,2,0.07
2012,NUTS,2010,SK04,2,0.089
2013,NUTS,2010,SK04,2,0.165
2014,NUTS,2010,SK04,2,0.02
2015,NUTS,2010,SK04,2,0.334
2016,NUTS,2010,SK04,2,0.229
2017,NUTS,2010,SK04,2,0.112
2018,NUTS,2010,SK04,2,0.14
2019,NUTS,2010,SK04,2,0.035
2020,NUTS,2010,SK04,2,0.0
1998,NUTS,2010,TR,0,0.0
1999,NUTS,2010,TR,0,0.0
2000,NUTS,2010,TR,0,0.0
1981,NUTS,2010,UK,0,518.339
1983,NUTS,2010,UK,0,511.538
1985,NUTS,2010,UK,0,507.253
1986,NUTS,2010,UK,0,398.168
1987,NUTS,2010,UK,0,355.355
1988,NUTS,2010,UK,0,370.043
1989,NUTS,2010,UK,0,375.365
1990,NUTS,2010,UK,0,415.407
1991,NUTS,2010,UK,0,367.049
1992,NUTS,2010,UK,0,361.768
1993,NUTS,2010,UK,0,364.529
1994,NUTS,2010,UK,0,260.885
1995,NUTS,2010,UK,0,246.715
1996,NUTS,2010,UK,0,236.816
1997,NUTS,2010,UK,0,254.233
1998,NUTS,2010,UK,0,268.749
1999,NUTS,2010,UK,0,302.886
2000,NUTS,2010,UK,0,415.196
2001,NUTS,2010,UK,0,413.928
2002,NUTS,2010,UK,0,466.014
2003,NUTS,2010,UK,0,449.75
2004,NUTS,2010,UK,0,482.726
2005,NUTS,2010,UK,0,581.347
2006,NUTS,2010,UK,0,582.582
2007,NUTS,2010,UK,0,610.337
2008,NUTS,2010,UK,0,642.149
2009,NUTS,2010,UK,0,671.303
2010,NUTS,2010,UK,0,672.908
2011,NUTS,2010,UK,0,500.512
2012,NUTS,2010,UK,0,510.919
2013,NUTS,2010,UK,0,505.199
2014,NUTS,2010,UK,0,531.009
2015,NUTS,2010,UK,0,604.175
2016,NUTS,2010,UK,0,651.297
2017,NUTS,2010,UK,0,689.756
2018,NUTS,2010,UK,0,736.375
2019,NUTS,2010,UK,0,787.08
1995,NUTS,2010,UKC,1,5.566
2010,NUTS,2010,UKC,1,29.657
2011,NUTS,2010,UKC,1,22.095
2012,NUTS,2010,UKC,1,22.529
2014,NUTS,2010,UKC,1,15.911
2015,NUTS,2010,UKC,1,32.946
2016,NUTS,2010,UKC,1,35.515
2010,NUTS,2010,UKC1,2,26.465
2011,NUTS,2010,UKC1,2,19.673
2012,NUTS,2010,UKC1,2,20.048
2014,NUTS,2010,UKC1,2,13.994
2015,NUTS,2010,UKC1,2,31.994
2016,NUTS,2010,UKC1,2,34.49
2010,NUTS,2010,UKC2,2,3.295
2011,NUTS,2010,UKC2,2,2.421
2012,NUTS,2010,UKC2,2,2.481
2014,NUTS,2010,UKC2,2,1.917
2015,NUTS,2010,UKC2,2,0.952
2016,NUTS,2010,UKC2,2,1.025
1995,NUTS,2010,UKD,1,22.264
2010,NUTS,2010,UKD,1,5.046
2011,NUTS,2010,UKD,1,3.733
2012,NUTS,2010,UKD,1,3.771
2014,NUTS,2010,UKD,1,41.791
2015,NUTS,2010,UKD,1,0.762
2016,NUTS,2010,UKD,1,0.839
2010,NUTS,2010,UKD1,2,0.309
2011,NUTS,2010,UKD1,2,0.202
2012,NUTS,2010,UKD1,2,0.199
2014,NUTS,2010,UKD1,2,0.0
2015,NUTS,2010,UKD1,2,0.0
2016,NUTS,2010,UKD1,2,0.0
2010,NUTS,2010,UKD3,2,0.412
2011,NUTS,2010,UKD3,2,0.303
2012,NUTS,2010,UKD3,2,0.298
2014,NUTS,2010,UKD3,2,0.192
2015,NUTS,2010,UKD3,2,0.19
2016,NUTS,2010,UKD3,2,0.186
2010,NUTS,2010,UKD4,2,2.883
2011,NUTS,2010,UKD4,2,2.119
2012,NUTS,2010,UKD4,2,2.183
2014,NUTS,2010,UKD4,2,0.096
2015,NUTS,2010,UKD4,2,0.0
2016,NUTS,2010,UKD4,2,0.0
2010,NUTS,2010,UKD6,2,0.824
2011,NUTS,2010,UKD6,2,0.605
2012,NUTS,2010,UKD6,2,0.596
2014,NUTS,2010,UKD6,2,0.288
2015,NUTS,2010,UKD6,2,0.286
2016,NUTS,2010,UKD6,2,0.373
2010,NUTS,2010,UKD7,2,0.721
2011,NUTS,2010,UKD7,2,0.504
2012,NUTS,2010,UKD7,2,0.496
2014,NUTS,2010,UKD7,2,41.216
2015,NUTS,2010,UKD7,2,0.286
2016,NUTS,2010,UKD7,2,0.28
1995,NUTS,2010,UKE,1,8.349
2010,NUTS,2010,UKE,1,1.854
2011,NUTS,2010,UKE,1,1.412
2012,NUTS,2010,UKE,1,1.489
2013,NUTS,2010,UKE,1,4.193
2014,NUTS,2010,UKE,1,4.409
2015,NUTS,2010,UKE,1,3.523
2016,NUTS,2010,UKE,1,3.729
2017,NUTS,2010,UKE,1,2.835
2018,NUTS,2010,UKE,1,3.041
2010,NUTS,2010,UKE1,2,0.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.0
2010,NUTS,2010,UKE2,2,0.0
2011,NUTS,2010,UKE2,2,0.0
2012,NUTS,2010,UKE2,2,0.0
2013,NUTS,2010,UKE2,2,0.098
2014,NUTS,2010,UKE2,2,0.096
2015,NUTS,2010,UKE2,2,0.0
2016,NUTS,2010,UKE2,2,0.0
2017,NUTS,2010,UKE2,2,0.0
2018,NUTS,2010,UKE2,2,0.0
2010,NUTS,2010,UKE3,2,1.854
2011,NUTS,2010,UKE3,2,1.412
2012,NUTS,2010,UKE3,2,1.489
2013,NUTS,2010,UKE3,2,1.365
2014,NUTS,2010,UKE3,2,1.438
2015,NUTS,2010,UKE3,2,3.428
2016,NUTS,2010,UKE3,2,3.635
2017,NUTS,2010,UKE3,2,2.835
2018,NUTS,2010,UKE3,2,2.951
2010,NUTS,2010,UKE4,2,0.0
2011,NUTS,2010,UKE4,2,0.0
2012,NUTS,2010,UKE4,2,0.0
2014,NUTS,2010,UKE4,2,2.876
2015,NUTS,2010,UKE4,2,0.095
2016,NUTS,2010,UKE4,2,0.093
2017,NUTS,2010,UKE4,2,0.091
2018,NUTS,2010,UKE4,2,0.089
1995,NUTS,2010,UKF,1,15.307
2010,NUTS,2010,UKF,1,4.84
2011,NUTS,2010,UKF,1,3.632
2012,NUTS,2010,UKF,1,3.672
2013,NUTS,2010,UKF,1,2.145
2014,NUTS,2010,UKF,1,2.3
2015,NUTS,2010,UKF,1,1.619
2016,NUTS,2010,UKF,1,1.678
2017,NUTS,2010,UKF,1,2.012
2018,NUTS,2010,UKF,1,2.146
2010,NUTS,2010,UKF1,2,0.103
2011,NUTS,2010,UKF1,2,0.101
2012,NUTS,2010,UKF1,2,0.099
2014,NUTS,2010,UKF1,2,0.096
2015,NUTS,2010,UKF1,2,0.0
2016,NUTS,2010,UKF1,2,0.0
2017,NUTS,2010,UKF1,2,0.0
2018,NUTS,2010,UKF1,2,0.0
2010,NUTS,2010,UKF2,2,4.737
2011,NUTS,2010,UKF2,2,3.531
2012,NUTS,2010,UKF2,2,3.573
2013,NUTS,2010,UKF2,2,2.048
2014,NUTS,2010,UKF2,2,2.205
2015,NUTS,2010,UKF2,2,1.619
2016,NUTS,2010,UKF2,2,1.678
2017,NUTS,2010,UKF2,2,2.012
2018,NUTS,2010,UKF2,2,2.146
2010,NUTS,2010,UKF3,2,0.0
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
