year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_f_fte_rse
2015,NUTS,2010,ES3,1,2797.0
2016,NUTS,2010,ES3,1,3118.0
2017,NUTS,2010,ES3,1,3153.0
2018,NUTS,2010,ES3,1,3086.0
2019,NUTS,2010,ES3,1,3429.0
2002,NUTS,2010,ES30,2,2725.0
2003,NUTS,2010,ES30,2,3109.0
2004,NUTS,2010,ES30,2,3394.0
2005,NUTS,2010,ES30,2,3785.0
2006,NUTS,2010,ES30,2,3471.0
2007,NUTS,2010,ES30,2,3725.0
2008,NUTS,2010,ES30,2,3668.0
2009,NUTS,2010,ES30,2,3672.0
2010,NUTS,2010,ES30,2,3769.0
2011,NUTS,2010,ES30,2,3422.0
2012,NUTS,2010,ES30,2,3206.0
2013,NUTS,2010,ES30,2,2974.0
2014,NUTS,2010,ES30,2,2799.0
2015,NUTS,2010,ES30,2,2797.0
2016,NUTS,2010,ES30,2,3118.0
2017,NUTS,2010,ES30,2,3153.0
2018,NUTS,2010,ES30,2,3086.0
2019,NUTS,2010,ES30,2,3429.0
2002,NUTS,2010,ES4,1,184.0
2003,NUTS,2010,ES4,1,306.0
2004,NUTS,2010,ES4,1,331.0
2005,NUTS,2010,ES4,1,369.0
2006,NUTS,2010,ES4,1,411.0
2007,NUTS,2010,ES4,1,434.0
2008,NUTS,2010,ES4,1,494.0
2009,NUTS,2010,ES4,1,538.0
2010,NUTS,2010,ES4,1,570.0
2011,NUTS,2010,ES4,1,563.0
2013,NUTS,2010,ES4,1,419.0
2014,NUTS,2010,ES4,1,375.0
2015,NUTS,2010,ES4,1,455.0
2016,NUTS,2010,ES4,1,411.0
2017,NUTS,2010,ES4,1,426.0
2018,NUTS,2010,ES4,1,512.0
2019,NUTS,2010,ES4,1,563.0
2002,NUTS,2010,ES41,2,117.0
2003,NUTS,2010,ES41,2,201.0
2004,NUTS,2010,ES41,2,201.0
2005,NUTS,2010,ES41,2,222.0
2006,NUTS,2010,ES41,2,272.0
2007,NUTS,2010,ES41,2,248.0
2008,NUTS,2010,ES41,2,253.0
2009,NUTS,2010,ES41,2,257.0
2010,NUTS,2010,ES41,2,258.0
2012,NUTS,2010,ES41,2,211.0
2013,NUTS,2010,ES41,2,207.0
2014,NUTS,2010,ES41,2,198.0
2015,NUTS,2010,ES41,2,199.0
2016,NUTS,2010,ES41,2,195.0
2017,NUTS,2010,ES41,2,206.0
2018,NUTS,2010,ES41,2,239.0
2019,NUTS,2010,ES41,2,277.0
2002,NUTS,2010,ES42,2,37.0
2003,NUTS,2010,ES42,2,55.0
2004,NUTS,2010,ES42,2,83.0
2005,NUTS,2010,ES42,2,91.0
2006,NUTS,2010,ES42,2,77.0
2007,NUTS,2010,ES42,2,105.0
2008,NUTS,2010,ES42,2,153.0
2009,NUTS,2010,ES42,2,187.0
2010,NUTS,2010,ES42,2,210.0
2013,NUTS,2010,ES42,2,121.0
2014,NUTS,2010,ES42,2,114.0
2015,NUTS,2010,ES42,2,146.0
2016,NUTS,2010,ES42,2,132.0
2017,NUTS,2010,ES42,2,131.0
2018,NUTS,2010,ES42,2,151.0
2019,NUTS,2010,ES42,2,152.0
2002,NUTS,2010,ES43,2,29.0
2003,NUTS,2010,ES43,2,51.0
2004,NUTS,2010,ES43,2,48.0
2005,NUTS,2010,ES43,2,56.0
2006,NUTS,2010,ES43,2,63.0
2007,NUTS,2010,ES43,2,81.0
2008,NUTS,2010,ES43,2,88.0
2009,NUTS,2010,ES43,2,94.0
2010,NUTS,2010,ES43,2,102.0
2011,NUTS,2010,ES43,2,113.0
2012,NUTS,2010,ES43,2,108.0
2013,NUTS,2010,ES43,2,92.0
2014,NUTS,2010,ES43,2,63.0
2015,NUTS,2010,ES43,2,111.0
2016,NUTS,2010,ES43,2,84.0
2017,NUTS,2010,ES43,2,89.0
2018,NUTS,2010,ES43,2,122.0
2019,NUTS,2010,ES43,2,135.0
2002,NUTS,2010,ES5,1,1323.0
2003,NUTS,2010,ES5,1,1797.0
2004,NUTS,2010,ES5,1,2063.0
2005,NUTS,2010,ES5,1,2737.0
2006,NUTS,2010,ES5,1,2696.0
2007,NUTS,2010,ES5,1,2969.0
2008,NUTS,2010,ES5,1,3461.0
2009,NUTS,2010,ES5,1,3849.0
2010,NUTS,2010,ES5,1,3794.0
2011,NUTS,2010,ES5,1,3729.0
2012,NUTS,2010,ES5,1,3589.0
2013,NUTS,2010,ES5,1,3515.0
2014,NUTS,2010,ES5,1,3293.0
2015,NUTS,2010,ES5,1,3255.0
2016,NUTS,2010,ES5,1,3469.0
2017,NUTS,2010,ES5,1,3571.0
2018,NUTS,2010,ES5,1,3704.0
2019,NUTS,2010,ES5,1,3803.0
2002,NUTS,2010,ES51,2,944.0
2003,NUTS,2010,ES51,2,1226.0
2004,NUTS,2010,ES51,2,1400.0
2005,NUTS,2010,ES51,2,1980.0
2006,NUTS,2010,ES51,2,1883.0
2007,NUTS,2010,ES51,2,1986.0
2008,NUTS,2010,ES51,2,2439.0
2009,NUTS,2010,ES51,2,2721.0
2010,NUTS,2010,ES51,2,2639.0
2011,NUTS,2010,ES51,2,2646.0
2012,NUTS,2010,ES51,2,2630.0
2013,NUTS,2010,ES51,2,2623.0
2014,NUTS,2010,ES51,2,2514.0
2015,NUTS,2010,ES51,2,2530.0
2016,NUTS,2010,ES51,2,2600.0
2017,NUTS,2010,ES51,2,2706.0
2018,NUTS,2010,ES51,2,2798.0
2019,NUTS,2010,ES51,2,2848.0
2002,NUTS,2010,ES52,2,340.0
2003,NUTS,2010,ES52,2,512.0
2004,NUTS,2010,ES52,2,596.0
2005,NUTS,2010,ES52,2,654.0
2006,NUTS,2010,ES52,2,671.0
2007,NUTS,2010,ES52,2,859.0
2008,NUTS,2010,ES52,2,878.0
2009,NUTS,2010,ES52,2,961.0
2010,NUTS,2010,ES52,2,958.0
2011,NUTS,2010,ES52,2,904.0
2012,NUTS,2010,ES52,2,801.0
2013,NUTS,2010,ES52,2,748.0
2014,NUTS,2010,ES52,2,648.0
2015,NUTS,2010,ES52,2,586.0
2016,NUTS,2010,ES52,2,712.0
2017,NUTS,2010,ES52,2,671.0
2018,NUTS,2010,ES52,2,710.0
2019,NUTS,2010,ES52,2,746.0
2002,NUTS,2010,ES53,2,39.0
2003,NUTS,2010,ES53,2,59.0
2004,NUTS,2010,ES53,2,68.0
2005,NUTS,2010,ES53,2,103.0
2006,NUTS,2010,ES53,2,142.0
2007,NUTS,2010,ES53,2,123.0
2008,NUTS,2010,ES53,2,144.0
2009,NUTS,2010,ES53,2,166.0
2010,NUTS,2010,ES53,2,196.0
2011,NUTS,2010,ES53,2,178.0
2012,NUTS,2010,ES53,2,158.0
2013,NUTS,2010,ES53,2,145.0
2014,NUTS,2010,ES53,2,131.0
2015,NUTS,2010,ES53,2,138.0
2016,NUTS,2010,ES53,2,157.0
2017,NUTS,2010,ES53,2,194.0
2018,NUTS,2010,ES53,2,196.0
2019,NUTS,2010,ES53,2,208.0
2002,NUTS,2010,ES6,1,627.0
2003,NUTS,2010,ES6,1,984.0
2004,NUTS,2010,ES6,1,1143.0
2005,NUTS,2010,ES6,1,1470.0
2006,NUTS,2010,ES6,1,1417.0
2007,NUTS,2010,ES6,1,1501.0
2008,NUTS,2010,ES6,1,1534.0
2009,NUTS,2010,ES6,1,1754.0
2010,NUTS,2010,ES6,1,1649.0
2011,NUTS,2010,ES6,1,1335.0
2012,NUTS,2010,ES6,1,1272.0
2013,NUTS,2010,ES6,1,1200.0
2014,NUTS,2010,ES6,1,1182.0
2015,NUTS,2010,ES6,1,1276.0
2016,NUTS,2010,ES6,1,1226.0
2017,NUTS,2010,ES6,1,1180.0
2018,NUTS,2010,ES6,1,1190.0
2019,NUTS,2010,ES6,1,1311.0
2002,NUTS,2010,ES61,2,553.0
2003,NUTS,2010,ES61,2,888.0
2004,NUTS,2010,ES61,2,979.0
2005,NUTS,2010,ES61,2,1276.0
2006,NUTS,2010,ES61,2,1241.0
2007,NUTS,2010,ES61,2,1319.0
2008,NUTS,2010,ES61,2,1358.0
2009,NUTS,2010,ES61,2,1576.0
2010,NUTS,2010,ES61,2,1472.0
2011,NUTS,2010,ES61,2,1158.0
2012,NUTS,2010,ES61,2,1091.0
2013,NUTS,2010,ES61,2,1056.0
2014,NUTS,2010,ES61,2,1056.0
2015,NUTS,2010,ES61,2,1162.0
2016,NUTS,2010,ES61,2,1108.0
2017,NUTS,2010,ES61,2,1059.0
2018,NUTS,2010,ES61,2,1064.0
2019,NUTS,2010,ES61,2,1174.0
2002,NUTS,2010,ES62,2,74.0
2003,NUTS,2010,ES62,2,95.0
2004,NUTS,2010,ES62,2,164.0
2005,NUTS,2010,ES62,2,193.0
2006,NUTS,2010,ES62,2,176.0
2007,NUTS,2010,ES62,2,182.0
2008,NUTS,2010,ES62,2,174.0
2009,NUTS,2010,ES62,2,176.0
2010,NUTS,2010,ES62,2,177.0
2012,NUTS,2010,ES62,2,181.0
2013,NUTS,2010,ES62,2,144.0
2014,NUTS,2010,ES62,2,126.0
2015,NUTS,2010,ES62,2,114.0
2016,NUTS,2010,ES62,2,118.0
2017,NUTS,2010,ES62,2,120.0
2018,NUTS,2010,ES62,2,126.0
2019,NUTS,2010,ES62,2,137.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,0.0
2004,NUTS,2010,ES63,2,0.0
2005,NUTS,2010,ES63,2,0.0
2006,NUTS,2010,ES63,2,0.0
2007,NUTS,2010,ES63,2,0.0
2008,NUTS,2010,ES63,2,0.0
2009,NUTS,2010,ES63,2,0.0
2010,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,0.0
2005,NUTS,2010,ES64,2,0.0
2006,NUTS,2010,ES64,2,0.0
2007,NUTS,2010,ES64,2,0.0
2008,NUTS,2010,ES64,2,2.0
2009,NUTS,2010,ES64,2,2.0
2010,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES7,1,169.0
2003,NUTS,2010,ES7,1,177.0
2004,NUTS,2010,ES7,1,219.0
2005,NUTS,2010,ES7,1,278.0
2006,NUTS,2010,ES7,1,278.0
2007,NUTS,2010,ES7,1,268.0
2008,NUTS,2010,ES7,1,284.0
2009,NUTS,2010,ES7,1,273.0
2010,NUTS,2010,ES7,1,270.0
2011,NUTS,2010,ES7,1,259.0
2012,NUTS,2010,ES7,1,249.0
2013,NUTS,2010,ES7,1,248.0
2014,NUTS,2010,ES7,1,219.0
2015,NUTS,2010,ES7,1,201.0
2016,NUTS,2010,ES7,1,191.0
2017,NUTS,2010,ES7,1,198.0
2018,NUTS,2010,ES7,1,217.0
2019,NUTS,2010,ES7,1,237.0
2002,NUTS,2010,ES70,2,169.0
2003,NUTS,2010,ES70,2,177.0
2004,NUTS,2010,ES70,2,219.0
2005,NUTS,2010,ES70,2,278.0
2006,NUTS,2010,ES70,2,278.0
2007,NUTS,2010,ES70,2,268.0
2008,NUTS,2010,ES70,2,284.0
2009,NUTS,2010,ES70,2,273.0
2010,NUTS,2010,ES70,2,270.0
2011,NUTS,2010,ES70,2,259.0
2012,NUTS,2010,ES70,2,249.0
2013,NUTS,2010,ES70,2,248.0
2014,NUTS,2010,ES70,2,219.0
2015,NUTS,2010,ES70,2,201.0
2016,NUTS,2010,ES70,2,191.0
2017,NUTS,2010,ES70,2,198.0
2018,NUTS,2010,ES70,2,217.0
2019,NUTS,2010,ES70,2,237.0
2002,NUTS,2010,ESZ,1,0.0
2003,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2012,NUTS,2010,ESZ,1,0.0
2013,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZZ,2,0.0
2003,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2012,NUTS,2010,ESZZ,2,0.0
2013,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,FR,0,9146.0
2011,NUTS,2010,FR,0,9318.0
2012,NUTS,2010,FR,0,9557.0
2013,NUTS,2010,FR,0,10161.0
2014,NUTS,2010,FR,0,9856.0
2016,NUTS,2010,FR,0,10439.0
2017,NUTS,2010,FR,0,10559.0
2002,NUTS,2010,HR,0,1043.0
2003,NUTS,2010,HR,0,1127.0
2004,NUTS,2010,HR,0,1188.0
2005,NUTS,2010,HR,0,990.0
2006,NUTS,2010,HR,0,995.0
2007,NUTS,2010,HR,0,974.0
2008,NUTS,2010,HR,0,1006.0
2009,NUTS,2010,HR,0,1101.0
2010,NUTS,2010,HR,0,1134.0
2011,NUTS,2010,HR,0,1108.0
2012,NUTS,2010,HR,0,1053.0
2013,NUTS,2010,HR,0,1049.0
2014,NUTS,2010,HR,0,999.0
2015,NUTS,2010,HR,0,945.0
2016,NUTS,2010,HR,0,958.0
2017,NUTS,2010,HR,0,1003.0
2018,NUTS,2010,HR,0,1064.0
2019,NUTS,2010,HR,0,1068.0
2020,NUTS,2010,HR,0,1198.0
2002,NUTS,2010,HR0,1,1043.0
2003,NUTS,2010,HR0,1,1127.0
2004,NUTS,2010,HR0,1,1188.0
2005,NUTS,2010,HR0,1,990.0
2006,NUTS,2010,HR0,1,995.0
2007,NUTS,2010,HR0,1,974.0
2008,NUTS,2010,HR0,1,1006.0
2009,NUTS,2010,HR0,1,1101.0
2010,NUTS,2010,HR0,1,1134.0
2011,NUTS,2010,HR0,1,1108.0
2012,NUTS,2010,HR0,1,1053.0
2013,NUTS,2010,HR0,1,1049.0
2014,NUTS,2010,HR0,1,999.0
2015,NUTS,2010,HR0,1,945.0
2016,NUTS,2010,HR0,1,958.0
2017,NUTS,2010,HR0,1,1003.0
2018,NUTS,2010,HR0,1,1064.0
2019,NUTS,2010,HR0,1,1068.0
2020,NUTS,2010,HR0,1,1198.0
2008,NUTS,2010,HR02,2,35.0
2009,NUTS,2010,HR02,2,39.0
2010,NUTS,2010,HR02,2,39.0
2020,NUTS,2010,HR02,2,41.0
2008,NUTS,2010,HR03,2,62.0
2009,NUTS,2010,HR03,2,73.0
2010,NUTS,2010,HR03,2,76.0
2011,NUTS,2010,HR03,2,72.0
2012,NUTS,2010,HR03,2,74.0
2013,NUTS,2010,HR03,2,73.0
2014,NUTS,2010,HR03,2,60.0
2015,NUTS,2010,HR03,2,59.0
2016,NUTS,2010,HR03,2,82.0
2017,NUTS,2010,HR03,2,86.0
2018,NUTS,2010,HR03,2,95.0
2019,NUTS,2010,HR03,2,111.0
2020,NUTS,2010,HR03,2,125.0
2008,NUTS,2010,HR04,2,944.0
2009,NUTS,2010,HR04,2,1027.0
2010,NUTS,2010,HR04,2,1058.0
2011,NUTS,2010,HR04,2,1036.0
2012,NUTS,2010,HR04,2,979.0
2013,NUTS,2010,HR04,2,977.0
2014,NUTS,2010,HR04,2,939.0
2015,NUTS,2010,HR04,2,887.0
2016,NUTS,2010,HR04,2,876.0
2017,NUTS,2010,HR04,2,917.0
2018,NUTS,2010,HR04,2,969.0
2019,NUTS,2010,HR04,2,957.0
2020,NUTS,2010,HR05,2,1014.0
2020,NUTS,2010,HR06,2,19.0
2013,NUTS,2010,HRZ,1,0.0
2014,NUTS,2010,HRZ,1,0.0
2013,NUTS,2010,HRZZ,2,0.0
2014,NUTS,2010,HRZZ,2,0.0
2006,NUTS,2010,HU,0,1882.0
2007,NUTS,2010,HU,0,1724.0
2008,NUTS,2010,HU,0,1739.0
2009,NUTS,2010,HU,0,1931.0
2010,NUTS,2010,HU,0,2024.0
2011,NUTS,2010,HU,0,2156.0
2012,NUTS,2010,HU,0,1941.0
2013,NUTS,2010,HU,0,1897.0
2014,NUTS,2010,HU,0,1887.0
2015,NUTS,2010,HU,0,1849.0
2016,NUTS,2010,HU,0,1954.0
2017,NUTS,2010,HU,0,2048.0
2018,NUTS,2010,HU,0,2149.0
2019,NUTS,2010,HU,0,2719.0
2006,NUTS,2010,HU1,1,1539.0
2007,NUTS,2010,HU1,1,1388.0
2008,NUTS,2010,HU1,1,1450.0
2009,NUTS,2010,HU1,1,1603.0
2010,NUTS,2010,HU1,1,1685.0
2011,NUTS,2010,HU1,1,1796.0
2012,NUTS,2010,HU1,1,1581.0
2013,NUTS,2010,HU1,1,1489.0
2014,NUTS,2010,HU1,1,1444.0
2015,NUTS,2010,HU1,1,1405.0
2016,NUTS,2010,HU1,1,1520.0
2017,NUTS,2010,HU1,1,1628.0
2018,NUTS,2010,HU1,1,1668.0
2019,NUTS,2010,HU1,1,2229.0
2006,NUTS,2010,HU10,2,1539.0
2007,NUTS,2010,HU10,2,1388.0
2008,NUTS,2010,HU10,2,1450.0
2009,NUTS,2010,HU10,2,1603.0
2010,NUTS,2010,HU10,2,1685.0
2011,NUTS,2010,HU10,2,1796.0
2012,NUTS,2010,HU10,2,1581.0
2013,NUTS,2010,HU10,2,1489.0
2014,NUTS,2010,HU10,2,1444.0
2015,NUTS,2010,HU10,2,1405.0
2016,NUTS,2010,HU10,2,1520.0
2017,NUTS,2010,HU11,2,1442.0
2018,NUTS,2010,HU11,2,1476.0
2019,NUTS,2010,HU11,2,2002.0
2017,NUTS,2010,HU12,2,186.0
2018,NUTS,2010,HU12,2,192.0
2019,NUTS,2010,HU12,2,227.0
2006,NUTS,2010,HU2,1,139.0
2007,NUTS,2010,HU2,1,132.0
2008,NUTS,2010,HU2,1,129.0
2009,NUTS,2010,HU2,1,141.0
2010,NUTS,2010,HU2,1,150.0
2011,NUTS,2010,HU2,1,164.0
2012,NUTS,2010,HU2,1,189.0
2013,NUTS,2010,HU2,1,270.0
2014,NUTS,2010,HU2,1,305.0
2015,NUTS,2010,HU2,1,313.0
2016,NUTS,2010,HU2,1,307.0
2017,NUTS,2010,HU2,1,296.0
2018,NUTS,2010,HU2,1,313.0
2019,NUTS,2010,HU2,1,298.0
2006,NUTS,2010,HU21,2,77.0
2007,NUTS,2010,HU21,2,56.0
2008,NUTS,2010,HU21,2,54.0
2009,NUTS,2010,HU21,2,71.0
2010,NUTS,2010,HU21,2,68.0
2011,NUTS,2010,HU21,2,82.0
2012,NUTS,2010,HU21,2,145.0
2013,NUTS,2010,HU21,2,171.0
2014,NUTS,2010,HU21,2,183.0
2015,NUTS,2010,HU21,2,187.0
2016,NUTS,2010,HU21,2,184.0
2017,NUTS,2010,HU21,2,188.0
2018,NUTS,2010,HU21,2,238.0
2019,NUTS,2010,HU21,2,213.0
2006,NUTS,2010,HU22,2,31.0
2007,NUTS,2010,HU22,2,34.0
2008,NUTS,2010,HU22,2,35.0
2009,NUTS,2010,HU22,2,29.0
2010,NUTS,2010,HU22,2,26.0
2011,NUTS,2010,HU22,2,30.0
2012,NUTS,2010,HU22,2,34.0
2013,NUTS,2010,HU22,2,52.0
2014,NUTS,2010,HU22,2,50.0
2015,NUTS,2010,HU22,2,59.0
2016,NUTS,2010,HU22,2,54.0
2017,NUTS,2010,HU22,2,41.0
2018,NUTS,2010,HU22,2,72.0
2019,NUTS,2010,HU22,2,81.0
2006,NUTS,2010,HU23,2,31.0
2007,NUTS,2010,HU23,2,42.0
2008,NUTS,2010,HU23,2,40.0
2009,NUTS,2010,HU23,2,41.0
2010,NUTS,2010,HU23,2,56.0
2011,NUTS,2010,HU23,2,52.0
2012,NUTS,2010,HU23,2,10.0
2013,NUTS,2010,HU23,2,47.0
2014,NUTS,2010,HU23,2,72.0
2015,NUTS,2010,HU23,2,67.0
2016,NUTS,2010,HU23,2,69.0
2017,NUTS,2010,HU23,2,67.0
2018,NUTS,2010,HU23,2,3.0
2019,NUTS,2010,HU23,2,4.0
2006,NUTS,2010,HU3,1,204.0
2007,NUTS,2010,HU3,1,204.0
2008,NUTS,2010,HU3,1,160.0
2009,NUTS,2010,HU3,1,187.0
2010,NUTS,2010,HU3,1,189.0
2011,NUTS,2010,HU3,1,196.0
2012,NUTS,2010,HU3,1,171.0
2013,NUTS,2010,HU3,1,138.0
2014,NUTS,2010,HU3,1,138.0
2015,NUTS,2010,HU3,1,131.0
2016,NUTS,2010,HU3,1,127.0
2017,NUTS,2010,HU3,1,124.0
2018,NUTS,2010,HU3,1,168.0
2019,NUTS,2010,HU3,1,192.0
2006,NUTS,2010,HU31,2,11.0
2007,NUTS,2010,HU31,2,14.0
2008,NUTS,2010,HU31,2,8.0
2009,NUTS,2010,HU31,2,16.0
2010,NUTS,2010,HU31,2,20.0
2011,NUTS,2010,HU31,2,19.0
2012,NUTS,2010,HU31,2,4.0
2013,NUTS,2010,HU31,2,7.0
2014,NUTS,2010,HU31,2,2.0
2015,NUTS,2010,HU31,2,2.0
2016,NUTS,2010,HU31,2,1.0
2017,NUTS,2010,HU31,2,2.0
2018,NUTS,2010,HU31,2,2.0
2019,NUTS,2010,HU31,2,2.0
2006,NUTS,2010,HU32,2,51.0
2007,NUTS,2010,HU32,2,39.0
2008,NUTS,2010,HU32,2,29.0
2009,NUTS,2010,HU32,2,40.0
2010,NUTS,2010,HU32,2,38.0
2011,NUTS,2010,HU32,2,47.0
2012,NUTS,2010,HU32,2,49.0
2013,NUTS,2010,HU32,2,18.0
2014,NUTS,2010,HU32,2,39.0
2015,NUTS,2010,HU32,2,43.0
2016,NUTS,2010,HU32,2,41.0
2017,NUTS,2010,HU32,2,36.0
2018,NUTS,2010,HU32,2,43.0
2019,NUTS,2010,HU32,2,48.0
2006,NUTS,2010,HU33,2,142.0
2007,NUTS,2010,HU33,2,151.0
2008,NUTS,2010,HU33,2,123.0
2009,NUTS,2010,HU33,2,131.0
2010,NUTS,2010,HU33,2,131.0
2011,NUTS,2010,HU33,2,130.0
2012,NUTS,2010,HU33,2,118.0
2013,NUTS,2010,HU33,2,113.0
2014,NUTS,2010,HU33,2,97.0
2015,NUTS,2010,HU33,2,86.0
2016,NUTS,2010,HU33,2,85.0
2017,NUTS,2010,HU33,2,86.0
2018,NUTS,2010,HU33,2,123.0
2019,NUTS,2010,HU33,2,142.0
2002,NUTS,2010,IE,0,155.0
2003,NUTS,2010,IE,0,161.0
2004,NUTS,2010,IE,0,172.0
2005,NUTS,2010,IE,0,149.0
2006,NUTS,2010,IE,0,179.0
2007,NUTS,2010,IE,0,189.0
2008,NUTS,2010,IE,0,202.0
2009,NUTS,2010,IE,0,180.0
2010,NUTS,2010,IE,0,190.0
2011,NUTS,2010,IE,0,195.0
2012,NUTS,2010,IE,0,182.0
2013,NUTS,2010,IE,0,165.0
2014,NUTS,2010,IE,0,180.0
2015,NUTS,2010,IE,0,207.0
2017,NUTS,2010,IE,0,256.0
2019,NUTS,2010,IE,0,280.0
2002,NUTS,2010,IE0,1,155.0
2003,NUTS,2010,IE0,1,161.0
2004,NUTS,2010,IE0,1,172.0
2005,NUTS,2010,IE0,1,149.0
2006,NUTS,2010,IE0,1,179.0
2007,NUTS,2010,IE0,1,189.0
2008,NUTS,2010,IE0,1,202.0
2009,NUTS,2010,IE0,1,180.0
2010,NUTS,2010,IE0,1,190.0
2011,NUTS,2010,IE0,1,195.0
2012,NUTS,2010,IE0,1,182.0
2013,NUTS,2010,IE0,1,165.0
2002,NUTS,2010,IE01,2,10.0
2003,NUTS,2010,IE01,2,11.0
2004,NUTS,2010,IE01,2,12.0
2005,NUTS,2010,IE01,2,15.0
2006,NUTS,2010,IE01,2,21.0
2007,NUTS,2010,IE01,2,28.0
2008,NUTS,2010,IE01,2,30.0
2009,NUTS,2010,IE01,2,27.0
2010,NUTS,2010,IE01,2,29.0
2011,NUTS,2010,IE01,2,29.0
2012,NUTS,2010,IE01,2,27.0
2013,NUTS,2010,IE01,2,25.0
2002,NUTS,2010,IE02,2,145.0
2003,NUTS,2010,IE02,2,150.0
2004,NUTS,2010,IE02,2,160.0
2005,NUTS,2010,IE02,2,134.0
2006,NUTS,2010,IE02,2,158.0
2007,NUTS,2010,IE02,2,161.0
2008,NUTS,2010,IE02,2,172.0
2009,NUTS,2010,IE02,2,153.0
2010,NUTS,2010,IE02,2,162.0
2011,NUTS,2010,IE02,2,166.0
2012,NUTS,2010,IE02,2,155.0
2013,NUTS,2010,IE02,2,140.0
2002,NUTS,2010,IEZ,1,0.0
2003,NUTS,2010,IEZ,1,0.0
2004,NUTS,2010,IEZ,1,0.0
2005,NUTS,2010,IEZ,1,0.0
2006,NUTS,2010,IEZ,1,0.0
2007,NUTS,2010,IEZ,1,0.0
2008,NUTS,2010,IEZ,1,0.0
2009,NUTS,2010,IEZ,1,0.0
2010,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZ,1,0.0
2012,NUTS,2010,IEZ,1,0.0
2013,NUTS,2010,IEZ,1,0.0
2002,NUTS,2010,IEZZ,2,0.0
2003,NUTS,2010,IEZZ,2,0.0
2004,NUTS,2010,IEZZ,2,0.0
2005,NUTS,2010,IEZZ,2,0.0
2006,NUTS,2010,IEZZ,2,0.0
2007,NUTS,2010,IEZZ,2,0.0
2008,NUTS,2010,IEZZ,2,0.0
2009,NUTS,2010,IEZZ,2,0.0
2010,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IEZZ,2,0.0
2012,NUTS,2010,IEZZ,2,0.0
2013,NUTS,2010,IEZZ,2,0.0
1999,NUTS,2010,IS,0,135.0
2001,NUTS,2010,IS,0,123.0
2003,NUTS,2010,IS,0,156.0
2005,NUTS,2010,IS,0,188.0
2006,NUTS,2010,IS,0,202.0
2007,NUTS,2010,IS,0,180.0
2008,NUTS,2010,IS,0,189.0
2009,NUTS,2010,IS,0,221.0
2011,NUTS,2010,IS,0,168.0
1998,NUTS,2010,IT,0,4703.0
2003,NUTS,2010,IT,0,5323.0
2004,NUTS,2010,IT,0,5635.0
2005,NUTS,2010,IT,0,5639.0
2006,NUTS,2010,IT,0,6723.0
2007,NUTS,2010,IT,0,7462.0
2008,NUTS,2010,IT,0,6693.0
2009,NUTS,2010,IT,0,7214.0
2010,NUTS,2010,IT,0,7694.0
2011,NUTS,2010,IT,0,8574.0
2012,NUTS,2010,IT,0,9372.0
2013,NUTS,2010,IT,0,9919.0
2014,NUTS,2010,IT,0,9819.0
2015,NUTS,2010,IT,0,10289.0
2016,NUTS,2010,IT,0,10288.0
2017,NUTS,2010,IT,0,10390.0
2018,NUTS,2010,IT,0,10751.0
2019,NUTS,2010,IT,0,11165.0
2003,NUTS,2010,ITC,1,851.0
2004,NUTS,2010,ITC,1,953.0
2005,NUTS,2010,ITC,1,947.0
2007,NUTS,2010,ITC,1,1211.0
2008,NUTS,2010,ITC,1,1155.0
2009,NUTS,2010,ITC,1,1229.0
2010,NUTS,2010,ITC,1,1482.0
2011,NUTS,2010,ITC,1,1479.0
2012,NUTS,2010,ITC,1,1733.0
2013,NUTS,2010,ITC,1,1808.0
2014,NUTS,2010,ITC,1,1804.0
2015,NUTS,2010,ITC,1,1967.0
2016,NUTS,2010,ITC,1,1917.0
2017,NUTS,2010,ITC,1,1917.0
2018,NUTS,2010,ITC,1,1968.0
2019,NUTS,2010,ITC,1,2096.0
2003,NUTS,2010,ITC1,2,125.0
2004,NUTS,2010,ITC1,2,204.0
2005,NUTS,2010,ITC1,2,163.0
2007,NUTS,2010,ITC1,2,214.0
2008,NUTS,2010,ITC1,2,143.0
