year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_mio_nac
2019,NUTS,2010,LU0,1,161.3
2020,NUTS,2010,LU0,1,160.4
2011,NUTS,2010,LU00,2,67.436
2012,NUTS,2010,LU00,2,94.778
2013,NUTS,2010,LU00,2,112.378
2014,NUTS,2010,LU00,2,110.4
2015,NUTS,2010,LU00,2,123.2
2016,NUTS,2010,LU00,2,135.7
2017,NUTS,2010,LU00,2,146.8
2018,NUTS,2010,LU00,2,145.9
2019,NUTS,2010,LU00,2,161.3
2020,NUTS,2010,LU00,2,160.4
2011,NUTS,2010,LV,0,69.152
2012,NUTS,2010,LV,0,73.16
2013,NUTS,2010,LV,0,59.8
2014,NUTS,2010,LV,0,66.0
2015,NUTS,2010,LV,0,75.6
2016,NUTS,2010,LV,0,48.3
2017,NUTS,2010,LV,0,64.4
2018,NUTS,2010,LV,0,97.5
2019,NUTS,2010,LV,0,107.0
2020,NUTS,2010,LV,0,104.6
2011,NUTS,2010,LV0,1,69.152
2012,NUTS,2010,LV0,1,73.16
2013,NUTS,2010,LV0,1,59.8
2014,NUTS,2010,LV0,1,66.0
2015,NUTS,2010,LV0,1,75.6
2016,NUTS,2010,LV0,1,48.3
2017,NUTS,2010,LV0,1,64.4
2018,NUTS,2010,LV0,1,97.5
2019,NUTS,2010,LV0,1,107.0
2020,NUTS,2010,LV0,1,104.6
2011,NUTS,2010,LV00,2,69.152
2012,NUTS,2010,LV00,2,73.16
2013,NUTS,2010,LV00,2,59.8
2014,NUTS,2010,LV00,2,66.0
2015,NUTS,2010,LV00,2,75.6
2016,NUTS,2010,LV00,2,48.3
2017,NUTS,2010,LV00,2,64.4
2018,NUTS,2010,LV00,2,97.5
2019,NUTS,2010,LV00,2,107.0
2020,NUTS,2010,LV00,2,104.6
2011,NUTS,2010,ME,0,4.554
2013,NUTS,2010,ME,0,4.03
2014,NUTS,2010,ME,0,4.694
2015,NUTS,2010,ME,0,6.39
2016,NUTS,2010,ME,0,7.352
2017,NUTS,2010,ME,0,7.442
2018,NUTS,2010,ME,0,7.818
2019,NUTS,2010,ME,0,6.559
2011,NUTS,2010,ME0,1,4.554
2013,NUTS,2010,ME0,1,4.03
2014,NUTS,2010,ME0,1,4.694
2015,NUTS,2010,ME0,1,6.39
2016,NUTS,2010,ME0,1,7.352
2017,NUTS,2010,ME0,1,7.442
2018,NUTS,2010,ME0,1,7.818
2019,NUTS,2010,ME0,1,6.559
2011,NUTS,2010,ME00,2,4.554
2013,NUTS,2010,ME00,2,4.03
2014,NUTS,2010,ME00,2,4.694
2015,NUTS,2010,ME00,2,6.39
2016,NUTS,2010,ME00,2,7.352
2017,NUTS,2010,ME00,2,7.442
2018,NUTS,2010,ME00,2,7.818
2019,NUTS,2010,ME00,2,6.559
2015,NUTS,2010,MK,0,1685.3
2016,NUTS,2010,MK,0,1634.7
2017,NUTS,2010,MK,0,1332.5
2018,NUTS,2010,MK,0,1394.1
2019,NUTS,2010,MK,0,1573.7
2020,NUTS,2010,MK,0,1585.7
2015,NUTS,2010,MK0,1,1685.3
2016,NUTS,2010,MK0,1,1634.7
2017,NUTS,2010,MK0,1,1332.5
2018,NUTS,2010,MK0,1,1394.1
2019,NUTS,2010,MK0,1,1573.7
2020,NUTS,2010,MK0,1,1585.7
2015,NUTS,2010,MK00,2,1685.3
2016,NUTS,2010,MK00,2,1634.7
2017,NUTS,2010,MK00,2,1332.5
2018,NUTS,2010,MK00,2,1394.1
2019,NUTS,2010,MK00,2,1573.7
2020,NUTS,2010,MK00,2,1585.7
2011,NUTS,2010,MT,0,14.237
2012,NUTS,2010,MT,0,20.807
2013,NUTS,2010,MT,0,22.883
2014,NUTS,2010,MT,0,21.037
2015,NUTS,2010,MT,0,22.96
2016,NUTS,2010,MT,0,21.572
2017,NUTS,2010,MT,0,22.248
2018,NUTS,2010,MT,0,26.773
2019,NUTS,2010,MT,0,29.689
2020,NUTS,2010,MT,0,30.736
2011,NUTS,2010,MT0,1,14.237
2012,NUTS,2010,MT0,1,20.807
2013,NUTS,2010,MT0,1,22.883
2014,NUTS,2010,MT0,1,21.037
2015,NUTS,2010,MT0,1,22.96
2016,NUTS,2010,MT0,1,21.572
2017,NUTS,2010,MT0,1,22.248
2018,NUTS,2010,MT0,1,26.773
2019,NUTS,2010,MT0,1,29.689
2020,NUTS,2010,MT0,1,30.736
2011,NUTS,2010,MT00,2,14.237
2012,NUTS,2010,MT00,2,20.807
2013,NUTS,2010,MT00,2,22.883
2014,NUTS,2010,MT00,2,21.037
2015,NUTS,2010,MT00,2,22.96
2016,NUTS,2010,MT00,2,21.572
2017,NUTS,2010,MT00,2,22.248
2018,NUTS,2010,MT00,2,26.773
2019,NUTS,2010,MT00,2,29.689
2020,NUTS,2010,MT00,2,30.736
2011,NUTS,2010,NL,0,3994.174
2012,NUTS,2010,NL,0,3953.353
2013,NUTS,2010,NL,0,4092.0
2014,NUTS,2010,NL,0,4262.0
2015,NUTS,2010,NL,0,4393.0
2016,NUTS,2010,NL,0,4304.0
2017,NUTS,2010,NL,0,4506.0
2018,NUTS,2010,NL,0,4585.0
2019,NUTS,2010,NL,0,4900.0
2020,NUTS,2010,NL,0,4975.0
2011,NUTS,2010,NO,0,14259.4
2012,NUTS,2010,NO,0,15039.0
2013,NUTS,2010,NO,0,16001.2
2014,NUTS,2010,NO,0,16720.0
2015,NUTS,2010,NO,0,18708.7
2016,NUTS,2010,NO,0,20636.0
2017,NUTS,2010,NO,0,23322.0
2018,NUTS,2010,NO,0,25201.0
2019,NUTS,2010,NO,0,26334.6
2020,NUTS,2010,NO,0,25816.3
2011,NUTS,2010,NO0,1,14259.4
2012,NUTS,2010,NO0,1,15039.0
2013,NUTS,2010,NO0,1,16001.2
2014,NUTS,2010,NO0,1,16720.0
2015,NUTS,2010,NO0,1,18708.7
2016,NUTS,2010,NO0,1,20636.0
2017,NUTS,2010,NO0,1,23322.0
2018,NUTS,2010,NO0,1,25200.0
2019,NUTS,2010,NO0,1,26334.6
2011,NUTS,2010,NO01,2,5928.0
2012,NUTS,2010,NO01,2,6394.9
2013,NUTS,2010,NO01,2,6798.2
2014,NUTS,2010,NO01,2,7056.0
2015,NUTS,2010,NO01,2,8061.5
2016,NUTS,2010,NO01,2,8924.0
2017,NUTS,2010,NO01,2,10007.3
2018,NUTS,2010,NO01,2,11206.0
2019,NUTS,2010,NO01,2,11244.5
2011,NUTS,2010,NO02,2,176.0
2012,NUTS,2010,NO02,2,181.2
2013,NUTS,2010,NO02,2,234.0
2014,NUTS,2010,NO02,2,247.0
2015,NUTS,2010,NO02,2,276.8
2016,NUTS,2010,NO02,2,305.0
2017,NUTS,2010,NO02,2,418.1
2018,NUTS,2010,NO02,2,444.0
2019,NUTS,2010,NO02,2,487.8
2011,NUTS,2010,NO03,2,271.0
2012,NUTS,2010,NO03,2,289.7
2013,NUTS,2010,NO03,2,319.0
2014,NUTS,2010,NO03,2,337.0
2015,NUTS,2010,NO03,2,439.2
2016,NUTS,2010,NO03,2,470.0
2017,NUTS,2010,NO03,2,668.0
2018,NUTS,2010,NO03,2,715.0
2019,NUTS,2010,NO03,2,751.7
2011,NUTS,2010,NO04,2,822.0
2012,NUTS,2010,NO04,2,847.5
2013,NUTS,2010,NO04,2,895.0
2014,NUTS,2010,NO04,2,933.0
2015,NUTS,2010,NO04,2,1014.8
2016,NUTS,2010,NO04,2,1105.0
2017,NUTS,2010,NO04,2,1357.2
2018,NUTS,2010,NO04,2,1430.0
2019,NUTS,2010,NO04,2,1522.7
2011,NUTS,2010,NO05,2,2514.0
2012,NUTS,2010,NO05,2,2529.3
2013,NUTS,2010,NO05,2,2638.0
2014,NUTS,2010,NO05,2,2786.0
2015,NUTS,2010,NO05,2,3126.7
2016,NUTS,2010,NO05,2,3514.0
2017,NUTS,2010,NO05,2,3928.0
2018,NUTS,2010,NO05,2,4208.0
2019,NUTS,2010,NO05,2,4504.8
2011,NUTS,2010,NO06,2,2822.0
2012,NUTS,2010,NO06,2,2875.1
2013,NUTS,2010,NO06,2,3294.0
2014,NUTS,2010,NO06,2,3460.0
2015,NUTS,2010,NO06,2,3613.2
2016,NUTS,2010,NO06,2,3939.0
2017,NUTS,2010,NO06,2,4308.3
2018,NUTS,2010,NO06,2,4595.0
2019,NUTS,2010,NO06,2,5095.9
2011,NUTS,2010,NO07,2,1727.0
2012,NUTS,2010,NO07,2,1921.3
2013,NUTS,2010,NO07,2,1823.0
2014,NUTS,2010,NO07,2,1901.0
2015,NUTS,2010,NO07,2,2176.5
2016,NUTS,2010,NO07,2,2379.0
2017,NUTS,2010,NO07,2,2635.1
2018,NUTS,2010,NO07,2,2602.0
2019,NUTS,2010,NO07,2,2727.2
2011,NUTS,2010,PL,0,4102.3
2012,NUTS,2010,PL,0,4942.2
2013,NUTS,2010,PL,0,4220.3
2014,NUTS,2010,PL,0,4714.8
2015,NUTS,2010,PL,0,5215.2
2016,NUTS,2010,PL,0,5630.4
2017,NUTS,2010,PL,0,6764.9
2018,NUTS,2010,PL,0,8121.7
2019,NUTS,2010,PL,0,10779.435
2020,NUTS,2010,PL,0,11324.4
2011,NUTS,2010,PL1,1,1322.4
2012,NUTS,2010,PL1,1,1288.113
2013,NUTS,2010,PL1,1,1318.8
2014,NUTS,2010,PL1,1,1434.1
2015,NUTS,2010,PL1,1,1742.5
2011,NUTS,2010,PL11,2,324.6
2012,NUTS,2010,PL11,2,394.859
2013,NUTS,2010,PL11,2,349.3
2014,NUTS,2010,PL11,2,336.8
2015,NUTS,2010,PL11,2,301.6
2011,NUTS,2010,PL12,2,997.8
2012,NUTS,2010,PL12,2,893.253
2013,NUTS,2010,PL12,2,969.6
2014,NUTS,2010,PL12,2,1097.3
2015,NUTS,2010,PL12,2,1441.0
2011,NUTS,2010,PL2,1,874.4
2012,NUTS,2010,PL2,1,851.276
2013,NUTS,2010,PL2,1,887.9
2014,NUTS,2010,PL2,1,1035.2
2015,NUTS,2010,PL2,1,1131.2
2016,NUTS,2010,PL2,1,1034.4
2017,NUTS,2010,PL2,1,1495.4
2018,NUTS,2010,PL2,1,1710.135
2019,NUTS,2010,PL2,1,2389.291
2011,NUTS,2010,PL21,2,560.4
2012,NUTS,2010,PL21,2,615.096
2013,NUTS,2010,PL21,2,623.2
2014,NUTS,2010,PL21,2,680.4
2015,NUTS,2010,PL21,2,775.7
2016,NUTS,2010,PL21,2,678.9
2017,NUTS,2010,PL21,2,1016.4
2018,NUTS,2010,PL21,2,1184.248
2019,NUTS,2010,PL21,2,1547.819
2011,NUTS,2010,PL22,2,314.0
2012,NUTS,2010,PL22,2,236.18
2013,NUTS,2010,PL22,2,264.7
2014,NUTS,2010,PL22,2,354.8
2015,NUTS,2010,PL22,2,355.5
2016,NUTS,2010,PL22,2,355.5
2017,NUTS,2010,PL22,2,479.0
2018,NUTS,2010,PL22,2,525.887
2019,NUTS,2010,PL22,2,841.472
2011,NUTS,2010,PL3,1,576.1
2012,NUTS,2010,PL3,1,703.42
2014,NUTS,2010,PL3,1,866.9
2015,NUTS,2010,PL3,1,928.4
2011,NUTS,2010,PL31,2,171.5
2012,NUTS,2010,PL31,2,416.323
2013,NUTS,2010,PL31,2,213.5
2014,NUTS,2010,PL31,2,430.0
2015,NUTS,2010,PL31,2,461.0
2011,NUTS,2010,PL32,2,221.5
2012,NUTS,2010,PL32,2,163.723
2013,NUTS,2010,PL32,2,141.1
2011,NUTS,2010,PL33,2,80.9
2012,NUTS,2010,PL33,2,30.617
2011,NUTS,2010,PL34,2,102.2
2012,NUTS,2010,PL34,2,92.756
2013,NUTS,2010,PL34,2,148.7
2014,NUTS,2010,PL34,2,164.2
2015,NUTS,2010,PL34,2,193.8
2011,NUTS,2010,PL4,1,548.4
2012,NUTS,2010,PL4,1,1030.815
2013,NUTS,2010,PL4,1,610.8
2014,NUTS,2010,PL4,1,592.1
2015,NUTS,2010,PL4,1,526.1
2016,NUTS,2010,PL4,1,602.1
2017,NUTS,2010,PL4,1,766.2
2018,NUTS,2010,PL4,1,1018.143
2019,NUTS,2010,PL4,1,1234.112
2011,NUTS,2010,PL41,2,357.1
2012,NUTS,2010,PL41,2,811.906
2014,NUTS,2010,PL41,2,441.1
2015,NUTS,2010,PL41,2,359.8
2016,NUTS,2010,PL41,2,486.1
2017,NUTS,2010,PL41,2,565.0
2018,NUTS,2010,PL41,2,727.017
2019,NUTS,2010,PL41,2,873.868
2011,NUTS,2010,PL42,2,154.2
2013,NUTS,2010,PL42,2,134.5
2017,NUTS,2010,PL42,2,162.2
2018,NUTS,2010,PL42,2,239.22
2011,NUTS,2010,PL43,2,37.1
2017,NUTS,2010,PL43,2,39.1
2018,NUTS,2010,PL43,2,51.906
2011,NUTS,2010,PL5,1,305.0
2012,NUTS,2010,PL5,1,359.529
2013,NUTS,2010,PL5,1,334.1
2014,NUTS,2010,PL5,1,360.6
2015,NUTS,2010,PL5,1,422.9
2016,NUTS,2010,PL5,1,402.365
2017,NUTS,2010,PL5,1,614.2
2018,NUTS,2010,PL5,1,768.099
2019,NUTS,2010,PL5,1,952.908
2012,NUTS,2010,PL51,2,342.275
2013,NUTS,2010,PL51,2,302.9
2015,NUTS,2010,PL51,2,371.1
2016,NUTS,2010,PL51,2,335.199
2017,NUTS,2010,PL51,2,551.7
2018,NUTS,2010,PL51,2,701.286
2019,NUTS,2010,PL51,2,846.714
2012,NUTS,2010,PL52,2,17.254
2013,NUTS,2010,PL52,2,31.2
2015,NUTS,2010,PL52,2,51.9
2016,NUTS,2010,PL52,2,67.166
2017,NUTS,2010,PL52,2,62.5
2018,NUTS,2010,PL52,2,66.813
2019,NUTS,2010,PL52,2,106.194
2011,NUTS,2010,PL6,1,475.9
2012,NUTS,2010,PL6,1,709.023
2014,NUTS,2010,PL6,1,425.9
2015,NUTS,2010,PL6,1,464.0
2016,NUTS,2010,PL6,1,527.8
2017,NUTS,2010,PL6,1,633.0
2018,NUTS,2010,PL6,1,773.577
2019,NUTS,2010,PL6,1,1196.999
2011,NUTS,2010,PL61,2,114.7
2012,NUTS,2010,PL61,2,171.667
2014,NUTS,2010,PL61,2,96.6
2015,NUTS,2010,PL61,2,110.5
2016,NUTS,2010,PL61,2,96.7
2017,NUTS,2010,PL61,2,143.7
2012,NUTS,2010,PL62,2,78.995
2013,NUTS,2010,PL62,2,63.2
2014,NUTS,2010,PL62,2,51.8
2015,NUTS,2010,PL62,2,79.3
2016,NUTS,2010,PL62,2,91.0
2017,NUTS,2010,PL62,2,129.9
2012,NUTS,2010,PL63,2,458.361
2013,NUTS,2010,PL63,2,296.2
2014,NUTS,2010,PL63,2,277.6
2015,NUTS,2010,PL63,2,274.2
2016,NUTS,2010,PL63,2,340.0
2017,NUTS,2010,PL63,2,359.4
2018,NUTS,2010,PL63,2,397.283
2019,NUTS,2010,PL63,2,676.045
2016,NUTS,2010,PL7,1,375.4
2017,NUTS,2010,PL7,1,391.1
2018,NUTS,2010,PL7,1,606.011
2019,NUTS,2010,PL7,1,832.151
2016,NUTS,2010,PL71,2,314.0
2017,NUTS,2010,PL71,2,359.6
2018,NUTS,2010,PL71,2,525.78
2019,NUTS,2010,PL71,2,719.6
2016,NUTS,2010,PL72,2,61.3
2017,NUTS,2010,PL72,2,31.4
2018,NUTS,2010,PL72,2,80.231
2019,NUTS,2010,PL72,2,112.552
2016,NUTS,2010,PL8,1,739.3
2017,NUTS,2010,PL8,1,755.2
2018,NUTS,2010,PL8,1,853.687
2019,NUTS,2010,PL8,1,1076.766
2016,NUTS,2010,PL81,2,442.3
2017,NUTS,2010,PL81,2,468.7
2018,NUTS,2010,PL81,2,512.127
2019,NUTS,2010,PL81,2,627.128
2016,NUTS,2010,PL82,2,185.4
2017,NUTS,2010,PL82,2,113.3
2018,NUTS,2010,PL82,2,151.644
2019,NUTS,2010,PL82,2,195.908
2016,NUTS,2010,PL84,2,111.6
2017,NUTS,2010,PL84,2,173.1
2018,NUTS,2010,PL84,2,189.916
2019,NUTS,2010,PL84,2,253.731
2016,NUTS,2010,PL9,1,1949.0
2017,NUTS,2010,PL9,1,2109.8
2018,NUTS,2010,PL9,1,2392.05
2019,NUTS,2010,PL9,1,3097.209
2016,NUTS,2010,PL91,2,1881.7
2017,NUTS,2010,PL91,2,2033.2
2018,NUTS,2010,PL91,2,2310.501
2016,NUTS,2010,PL92,2,67.4
2017,NUTS,2010,PL92,2,76.6
2018,NUTS,2010,PL92,2,81.548
2011,NUTS,2010,PT,0,933.812
2012,NUTS,2010,PT,0,846.001
2013,NUTS,2010,PT,0,1008.267
2014,NUTS,2010,PT,0,1018.025
2015,NUTS,2010,PT,0,1017.603
2016,NUTS,2010,PT,0,1068.14
2017,NUTS,2010,PT,0,1099.649
2018,NUTS,2010,PT,0,1152.721
2019,NUTS,2010,PT,0,1210.653
2020,NUTS,2010,PT,0,1165.112
2011,NUTS,2010,PT1,1,919.869
2012,NUTS,2010,PT1,1,832.008
2013,NUTS,2010,PT1,1,992.92
2014,NUTS,2010,PT1,1,1001.417
2015,NUTS,2010,PT1,1,1001.328
2016,NUTS,2010,PT1,1,1052.271
2017,NUTS,2010,PT1,1,1082.716
2018,NUTS,2010,PT1,1,1134.033
2019,NUTS,2010,PT1,1,1193.34
2020,NUTS,2010,PT1,1,1148.829
2011,NUTS,2010,PT11,2,295.754
2012,NUTS,2010,PT11,2,230.513
2013,NUTS,2010,PT11,2,299.819
2014,NUTS,2010,PT11,2,300.005
2015,NUTS,2010,PT11,2,316.963
2016,NUTS,2010,PT11,2,332.737
2017,NUTS,2010,PT11,2,349.19
2018,NUTS,2010,PT11,2,365.015
2019,NUTS,2010,PT11,2,392.323
2020,NUTS,2010,PT11,2,378.547
2011,NUTS,2010,PT15,2,24.953
2012,NUTS,2010,PT15,2,22.064
2013,NUTS,2010,PT15,2,20.67
2014,NUTS,2010,PT15,2,23.072
2015,NUTS,2010,PT15,2,22.642
2016,NUTS,2010,PT15,2,24.362
2017,NUTS,2010,PT15,2,21.502
2018,NUTS,2010,PT15,2,25.921
2019,NUTS,2010,PT15,2,28.982
2020,NUTS,2010,PT15,2,26.56
2011,NUTS,2010,PT16,2,193.181
2012,NUTS,2010,PT16,2,180.319
2013,NUTS,2010,PT16,2,212.72
2014,NUTS,2010,PT16,2,216.23
2015,NUTS,2010,PT16,2,204.803
2016,NUTS,2010,PT16,2,203.937
2017,NUTS,2010,PT16,2,216.15
2018,NUTS,2010,PT16,2,225.76
2019,NUTS,2010,PT16,2,231.334
2020,NUTS,2010,PT16,2,222.298
2011,NUTS,2010,PT17,2,380.198
2012,NUTS,2010,PT17,2,374.01
2013,NUTS,2010,PT17,2,432.432
2014,NUTS,2010,PT17,2,434.501
2015,NUTS,2010,PT17,2,427.595
2016,NUTS,2010,PT17,2,458.474
2017,NUTS,2010,PT17,2,463.121
2018,NUTS,2010,PT17,2,481.313
2019,NUTS,2010,PT17,2,504.477
2020,NUTS,2010,PT17,2,484.966
2011,NUTS,2010,PT18,2,25.784
2012,NUTS,2010,PT18,2,25.103
2013,NUTS,2010,PT18,2,27.28
2014,NUTS,2010,PT18,2,27.609
2015,NUTS,2010,PT18,2,29.326
2016,NUTS,2010,PT18,2,32.762
2017,NUTS,2010,PT18,2,32.752
2018,NUTS,2010,PT18,2,36.024
2019,NUTS,2010,PT18,2,36.226
2020,NUTS,2010,PT18,2,36.458
2011,NUTS,2010,PT2,1,8.962
2012,NUTS,2010,PT2,1,9.246
2013,NUTS,2010,PT2,1,8.827
2014,NUTS,2010,PT2,1,9.328
2015,NUTS,2010,PT2,1,8.582
2016,NUTS,2010,PT2,1,8.427
2017,NUTS,2010,PT2,1,9.312
2018,NUTS,2010,PT2,1,10.39
2019,NUTS,2010,PT2,1,9.648
2020,NUTS,2010,PT2,1,9.202
2011,NUTS,2010,PT20,2,8.962
2012,NUTS,2010,PT20,2,9.246
2013,NUTS,2010,PT20,2,8.827
2014,NUTS,2010,PT20,2,9.328
2015,NUTS,2010,PT20,2,8.582
2016,NUTS,2010,PT20,2,8.427
2017,NUTS,2010,PT20,2,9.312
2018,NUTS,2010,PT20,2,10.39
2019,NUTS,2010,PT20,2,9.648
2020,NUTS,2010,PT20,2,9.202
2011,NUTS,2010,PT3,1,4.981
2012,NUTS,2010,PT3,1,4.746
2013,NUTS,2010,PT3,1,6.52
2014,NUTS,2010,PT3,1,7.28
2015,NUTS,2010,PT3,1,7.693
2016,NUTS,2010,PT3,1,7.442
2017,NUTS,2010,PT3,1,7.622
2018,NUTS,2010,PT3,1,8.299
2019,NUTS,2010,PT3,1,7.665
2020,NUTS,2010,PT3,1,7.081
2011,NUTS,2010,PT30,2,4.981
2012,NUTS,2010,PT30,2,4.746
2013,NUTS,2010,PT30,2,6.52
2014,NUTS,2010,PT30,2,7.28
2015,NUTS,2010,PT30,2,7.693
2016,NUTS,2010,PT30,2,7.442
2017,NUTS,2010,PT30,2,7.622
2018,NUTS,2010,PT30,2,8.299
2019,NUTS,2010,PT30,2,7.665
2020,NUTS,2010,PT30,2,7.081
2011,NUTS,2010,RO,0,637.208
2012,NUTS,2010,RO,0,566.64
2013,NUTS,2010,RO,0,485.963
2014,NUTS,2010,RO,0,388.96
2015,NUTS,2010,RO,0,606.508
2016,NUTS,2010,RO,0,415.902
2017,NUTS,2010,RO,0,459.222
2018,NUTS,2010,RO,0,467.723
2019,NUTS,2010,RO,0,516.946
2020,NUTS,2010,RO,0,434.808
2011,NUTS,2010,RO1,1,182.53
2012,NUTS,2010,RO1,1,200.583
2013,NUTS,2010,RO1,1,178.363
2014,NUTS,2010,RO1,1,118.684
2015,NUTS,2010,RO1,1,181.4
2016,NUTS,2010,RO1,1,127.989
2017,NUTS,2010,RO1,1,122.616
2018,NUTS,2010,RO1,1,128.37
2019,NUTS,2010,RO1,1,148.049
2011,NUTS,2010,RO11,2,118.595
2012,NUTS,2010,RO11,2,145.711
2013,NUTS,2010,RO11,2,140.877
2014,NUTS,2010,RO11,2,92.438
2015,NUTS,2010,RO11,2,151.427
2016,NUTS,2010,RO11,2,103.199
2017,NUTS,2010,RO11,2,96.85
2018,NUTS,2010,RO11,2,106.302
2019,NUTS,2010,RO11,2,125.465
2011,NUTS,2010,RO12,2,63.935
2012,NUTS,2010,RO12,2,54.872
2013,NUTS,2010,RO12,2,37.486
2014,NUTS,2010,RO12,2,26.246
2015,NUTS,2010,RO12,2,29.973
2016,NUTS,2010,RO12,2,24.79
2017,NUTS,2010,RO12,2,25.767
2018,NUTS,2010,RO12,2,22.068
2019,NUTS,2010,RO12,2,22.584
2011,NUTS,2010,RO2,1,99.028
2012,NUTS,2010,RO2,1,90.567
2013,NUTS,2010,RO2,1,74.296
2014,NUTS,2010,RO2,1,77.486
2015,NUTS,2010,RO2,1,200.215
2016,NUTS,2010,RO2,1,67.85
2017,NUTS,2010,RO2,1,56.987
2018,NUTS,2010,RO2,1,58.03
2019,NUTS,2010,RO2,1,62.332
2011,NUTS,2010,RO21,2,78.591
2012,NUTS,2010,RO21,2,78.47
2013,NUTS,2010,RO21,2,61.792
2014,NUTS,2010,RO21,2,66.771
2015,NUTS,2010,RO21,2,189.124
2016,NUTS,2010,RO21,2,55.619
2017,NUTS,2010,RO21,2,44.971
2018,NUTS,2010,RO21,2,36.574
2019,NUTS,2010,RO21,2,46.242
2011,NUTS,2010,RO22,2,20.437
2012,NUTS,2010,RO22,2,12.097
2013,NUTS,2010,RO22,2,12.504
2014,NUTS,2010,RO22,2,10.714
2015,NUTS,2010,RO22,2,11.092
2016,NUTS,2010,RO22,2,12.231
2017,NUTS,2010,RO22,2,12.016
2018,NUTS,2010,RO22,2,21.456
2019,NUTS,2010,RO22,2,16.09
2011,NUTS,2010,RO3,1,248.781
2012,NUTS,2010,RO3,1,168.419
2013,NUTS,2010,RO3,1,140.188
2014,NUTS,2010,RO3,1,128.894
2015,NUTS,2010,RO3,1,145.27
2016,NUTS,2010,RO3,1,163.55
2017,NUTS,2010,RO3,1,219.664
2018,NUTS,2010,RO3,1,231.888
2019,NUTS,2010,RO3,1,248.227
2011,NUTS,2010,RO31,2,12.106
2012,NUTS,2010,RO31,2,10.461
2013,NUTS,2010,RO31,2,6.649
2014,NUTS,2010,RO31,2,5.375
2015,NUTS,2010,RO31,2,5.74
2016,NUTS,2010,RO31,2,6.441
2017,NUTS,2010,RO31,2,5.836
2018,NUTS,2010,RO31,2,7.023
2019,NUTS,2010,RO31,2,7.01
2011,NUTS,2010,RO32,2,236.675
2012,NUTS,2010,RO32,2,157.958
2013,NUTS,2010,RO32,2,133.54
2014,NUTS,2010,RO32,2,123.519
2015,NUTS,2010,RO32,2,139.53
2016,NUTS,2010,RO32,2,157.109
2017,NUTS,2010,RO32,2,213.828
2018,NUTS,2010,RO32,2,224.865
2019,NUTS,2010,RO32,2,241.218
2011,NUTS,2010,RO4,1,106.87
2012,NUTS,2010,RO4,1,107.072
2013,NUTS,2010,RO4,1,93.116
2014,NUTS,2010,RO4,1,63.897
2015,NUTS,2010,RO4,1,79.623
2016,NUTS,2010,RO4,1,56.513
2017,NUTS,2010,RO4,1,59.954
2018,NUTS,2010,RO4,1,49.435
2019,NUTS,2010,RO4,1,58.337
2011,NUTS,2010,RO41,2,32.45
2012,NUTS,2010,RO41,2,24.037
2013,NUTS,2010,RO41,2,20.332
2014,NUTS,2010,RO41,2,9.777
2015,NUTS,2010,RO41,2,11.305
2016,NUTS,2010,RO41,2,12.506
2017,NUTS,2010,RO41,2,13.248
2018,NUTS,2010,RO41,2,13.622
2019,NUTS,2010,RO41,2,11.142
2011,NUTS,2010,RO42,2,74.419
2012,NUTS,2010,RO42,2,83.035
2013,NUTS,2010,RO42,2,72.785
2014,NUTS,2010,RO42,2,54.121
2015,NUTS,2010,RO42,2,68.319
2016,NUTS,2010,RO42,2,44.006
2017,NUTS,2010,RO42,2,46.706
2018,NUTS,2010,RO42,2,35.813
2019,NUTS,2010,RO42,2,47.195
2011,NUTS,2010,RS,0,13999.017
2012,NUTS,2010,RS,0,15021.97
2013,NUTS,2010,RS,0,15028.59
2014,NUTS,2010,RS,0,13796.235
2015,NUTS,2010,RS,0,14260.7
2016,NUTS,2010,RS,0,13779.1
2017,NUTS,2010,RS,0,15040.402
2018,NUTS,2010,RS,0,15251.369
2019,NUTS,2010,RS,0,16671.3
2020,NUTS,2010,RS,0,15789.718
2018,NUTS,2010,RS1,1,12614.715
2019,NUTS,2010,RS1,1,14352.4
2020,NUTS,2010,RS1,1,12968.567
2018,NUTS,2010,RS11,2,8335.879
2019,NUTS,2010,RS11,2,9352.6
2020,NUTS,2010,RS11,2,9143.551
2018,NUTS,2010,RS12,2,4278.836
2019,NUTS,2010,RS12,2,4999.8
2020,NUTS,2010,RS12,2,3825.016
2018,NUTS,2010,RS2,1,2636.654
2019,NUTS,2010,RS2,1,2318.9
2020,NUTS,2010,RS2,1,2821.151
2018,NUTS,2010,RS21,2,1050.885
2019,NUTS,2010,RS21,2,1110.6
2020,NUTS,2010,RS21,2,1169.758
2018,NUTS,2010,RS22,2,1585.769
2019,NUTS,2010,RS22,2,1208.3
2020,NUTS,2010,RS22,2,1651.393
2011,NUTS,2010,RU,0,55134.9
2012,NUTS,2010,RU,0,65049.3
2013,NUTS,2010,RU,0,67525.3
2014,NUTS,2010,RU,0,82890.7
2015,NUTS,2010,RU,0,87730.8
2017,NUTS,2010,RU,0,91934.6
2018,NUTS,2010,RU,0,99498.0
2019,NUTS,2010,RU,0,120583.8
2011,NUTS,2010,SE,0,31247.0
2012,NUTS,2010,SE,0,32787.0
2013,NUTS,2010,SE,0,33831.0
2014,NUTS,2010,SE,0,35879.0
2015,NUTS,2010,SE,0,36629.0
2016,NUTS,2010,SE,0,38452.0
2017,NUTS,2010,SE,0,38781.0
