year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_cte
1997,NUTS,2010,AT335,3,1.0
1999,NUTS,2010,AT335,3,5.0
2000,NUTS,2010,AT335,3,1.33
2001,NUTS,2010,AT335,3,0.5
2002,NUTS,2010,AT335,3,1.0
2005,NUTS,2010,AT335,3,3.0
2007,NUTS,2010,AT335,3,3.56
2009,NUTS,2010,AT335,3,3.0
2010,NUTS,2010,AT335,3,0.58
2011,NUTS,2010,AT335,3,0.17
1982,NUTS,2010,AT34,2,1.0
1988,NUTS,2010,AT34,2,0.75
1990,NUTS,2010,AT34,2,1.0
1993,NUTS,2010,AT34,2,2.0
1994,NUTS,2010,AT34,2,1.0
1995,NUTS,2010,AT34,2,1.0
1997,NUTS,2010,AT34,2,0.25
1998,NUTS,2010,AT34,2,2.2
1999,NUTS,2010,AT34,2,0.5
2001,NUTS,2010,AT34,2,0.5
2002,NUTS,2010,AT34,2,1.83
2003,NUTS,2010,AT34,2,1.83
2004,NUTS,2010,AT34,2,3.0
2005,NUTS,2010,AT34,2,1.0
2006,NUTS,2010,AT34,2,2.33
2007,NUTS,2010,AT34,2,3.0
2008,NUTS,2010,AT34,2,6.03
2009,NUTS,2010,AT34,2,1.0
2010,NUTS,2010,AT34,2,10.0
2011,NUTS,2010,AT34,2,3.22
2012,NUTS,2010,AT34,2,2.5
1997,NUTS,2010,AT341,3,0.25
1999,NUTS,2010,AT341,3,0.5
2001,NUTS,2010,AT341,3,0.25
2007,NUTS,2010,AT341,3,1.5
2010,NUTS,2010,AT341,3,2.0
2011,NUTS,2010,AT341,3,0.83
2012,NUTS,2010,AT341,3,0.5
1982,NUTS,2010,AT342,3,1.0
1988,NUTS,2010,AT342,3,0.75
1990,NUTS,2010,AT342,3,1.0
1993,NUTS,2010,AT342,3,2.0
1994,NUTS,2010,AT342,3,1.0
1995,NUTS,2010,AT342,3,1.0
1998,NUTS,2010,AT342,3,2.2
2001,NUTS,2010,AT342,3,0.25
2002,NUTS,2010,AT342,3,1.83
2003,NUTS,2010,AT342,3,1.83
2004,NUTS,2010,AT342,3,3.0
2005,NUTS,2010,AT342,3,1.0
2006,NUTS,2010,AT342,3,2.33
2007,NUTS,2010,AT342,3,1.5
2008,NUTS,2010,AT342,3,6.03
2009,NUTS,2010,AT342,3,1.0
2010,NUTS,2010,AT342,3,8.0
2011,NUTS,2010,AT342,3,2.39
2012,NUTS,2010,AT342,3,2.0
1984,NUTS,2010,ATX,1,0.5
2002,NUTS,2010,ATX,1,0.25
2003,NUTS,2010,ATX,1,0.75
2010,NUTS,2010,ATX,1,0.5
2012,NUTS,2010,ATX,1,1.5
1984,NUTS,2010,ATXX,2,0.5
2002,NUTS,2010,ATXX,2,0.25
2003,NUTS,2010,ATXX,2,0.75
2010,NUTS,2010,ATXX,2,0.5
2012,NUTS,2010,ATXX,2,1.5
1984,NUTS,2010,ATXXX,3,0.5
2002,NUTS,2010,ATXXX,3,0.25
2003,NUTS,2010,ATXXX,3,0.75
2010,NUTS,2010,ATXXX,3,0.5
2012,NUTS,2010,ATXXX,3,1.5
1990,NUTS,2010,ATZ,1,0.33
1993,NUTS,2010,ATZ,1,0.33
1997,NUTS,2010,ATZ,1,1.0
2000,NUTS,2010,ATZ,1,0.5
2002,NUTS,2010,ATZ,1,1.45
2003,NUTS,2010,ATZ,1,1.0
2006,NUTS,2010,ATZ,1,0.5
1990,NUTS,2010,ATZZ,2,0.33
1993,NUTS,2010,ATZZ,2,0.33
1997,NUTS,2010,ATZZ,2,1.0
2000,NUTS,2010,ATZZ,2,0.5
2002,NUTS,2010,ATZZ,2,1.45
2003,NUTS,2010,ATZZ,2,1.0
2006,NUTS,2010,ATZZ,2,0.5
1990,NUTS,2010,ATZZZ,3,0.33
1993,NUTS,2010,ATZZZ,3,0.33
1997,NUTS,2010,ATZZZ,3,1.0
2000,NUTS,2010,ATZZZ,3,0.5
2002,NUTS,2010,ATZZZ,3,1.45
2003,NUTS,2010,ATZZZ,3,1.0
2006,NUTS,2010,ATZZZ,3,0.5
1977,NUTS,2010,BE,0,1.0
1978,NUTS,2010,BE,0,4.0
1979,NUTS,2010,BE,0,3.0
1980,NUTS,2010,BE,0,8.2
1981,NUTS,2010,BE,0,5.0
1982,NUTS,2010,BE,0,5.0
1983,NUTS,2010,BE,0,8.0
1984,NUTS,2010,BE,0,10.36
1985,NUTS,2010,BE,0,16.2
1986,NUTS,2010,BE,0,21.5
1987,NUTS,2010,BE,0,20.12
1988,NUTS,2010,BE,0,16.67
1989,NUTS,2010,BE,0,12.33
1990,NUTS,2010,BE,0,27.83
1991,NUTS,2010,BE,0,37.0
1992,NUTS,2010,BE,0,35.17
1993,NUTS,2010,BE,0,57.92
1994,NUTS,2010,BE,0,46.4
1995,NUTS,2010,BE,0,80.08
1996,NUTS,2010,BE,0,44.4
1997,NUTS,2010,BE,0,69.54
1998,NUTS,2010,BE,0,60.66
1999,NUTS,2010,BE,0,97.93
2000,NUTS,2010,BE,0,94.47
2001,NUTS,2010,BE,0,93.19
2002,NUTS,2010,BE,0,137.77
2003,NUTS,2010,BE,0,91.57
2004,NUTS,2010,BE,0,129.7
2005,NUTS,2010,BE,0,122.42
2006,NUTS,2010,BE,0,101.24
2007,NUTS,2010,BE,0,120.37
2008,NUTS,2010,BE,0,128.02
2009,NUTS,2010,BE,0,94.9
2010,NUTS,2010,BE,0,91.46
2011,NUTS,2010,BE,0,121.86
2012,NUTS,2010,BE,0,129.52
1979,NUTS,2010,BE1,1,1.0
1983,NUTS,2010,BE1,1,0.5
1984,NUTS,2010,BE1,1,0.91
1985,NUTS,2010,BE1,1,1.5
1986,NUTS,2010,BE1,1,1.0
1987,NUTS,2010,BE1,1,1.33
1988,NUTS,2010,BE1,1,0.5
1989,NUTS,2010,BE1,1,3.83
1990,NUTS,2010,BE1,1,2.0
1991,NUTS,2010,BE1,1,4.82
1992,NUTS,2010,BE1,1,3.0
1993,NUTS,2010,BE1,1,3.17
1994,NUTS,2010,BE1,1,5.0
1995,NUTS,2010,BE1,1,12.4
1996,NUTS,2010,BE1,1,9.0
1997,NUTS,2010,BE1,1,8.36
1998,NUTS,2010,BE1,1,8.37
1999,NUTS,2010,BE1,1,13.48
2000,NUTS,2010,BE1,1,10.98
2001,NUTS,2010,BE1,1,10.25
2002,NUTS,2010,BE1,1,11.95
2003,NUTS,2010,BE1,1,6.65
2004,NUTS,2010,BE1,1,20.4
2005,NUTS,2010,BE1,1,16.18
2006,NUTS,2010,BE1,1,2.95
2007,NUTS,2010,BE1,1,9.79
2008,NUTS,2010,BE1,1,10.98
2009,NUTS,2010,BE1,1,15.37
2010,NUTS,2010,BE1,1,9.39
2011,NUTS,2010,BE1,1,11.98
2012,NUTS,2010,BE1,1,10.62
1979,NUTS,2010,BE10,2,1.0
1983,NUTS,2010,BE10,2,0.5
1984,NUTS,2010,BE10,2,0.91
1985,NUTS,2010,BE10,2,1.5
1986,NUTS,2010,BE10,2,1.0
1987,NUTS,2010,BE10,2,1.33
1988,NUTS,2010,BE10,2,0.5
1989,NUTS,2010,BE10,2,3.83
1990,NUTS,2010,BE10,2,2.0
1991,NUTS,2010,BE10,2,4.82
1992,NUTS,2010,BE10,2,3.0
1993,NUTS,2010,BE10,2,3.17
1994,NUTS,2010,BE10,2,5.0
1995,NUTS,2010,BE10,2,12.4
1996,NUTS,2010,BE10,2,9.0
1997,NUTS,2010,BE10,2,8.36
1998,NUTS,2010,BE10,2,8.37
1999,NUTS,2010,BE10,2,13.48
2000,NUTS,2010,BE10,2,10.98
2001,NUTS,2010,BE10,2,10.25
2002,NUTS,2010,BE10,2,11.95
2003,NUTS,2010,BE10,2,6.65
2004,NUTS,2010,BE10,2,20.4
2005,NUTS,2010,BE10,2,16.18
2006,NUTS,2010,BE10,2,2.95
2007,NUTS,2010,BE10,2,9.79
2008,NUTS,2010,BE10,2,10.98
2009,NUTS,2010,BE10,2,15.37
2010,NUTS,2010,BE10,2,9.39
2011,NUTS,2010,BE10,2,11.98
2012,NUTS,2010,BE10,2,10.62
1979,NUTS,2010,BE100,3,1.0
1983,NUTS,2010,BE100,3,0.5
1984,NUTS,2010,BE100,3,0.91
1985,NUTS,2010,BE100,3,1.5
1986,NUTS,2010,BE100,3,1.0
1987,NUTS,2010,BE100,3,1.33
1988,NUTS,2010,BE100,3,0.5
1989,NUTS,2010,BE100,3,3.83
1990,NUTS,2010,BE100,3,2.0
1991,NUTS,2010,BE100,3,4.82
1992,NUTS,2010,BE100,3,3.0
1993,NUTS,2010,BE100,3,3.17
1994,NUTS,2010,BE100,3,5.0
1995,NUTS,2010,BE100,3,12.4
1996,NUTS,2010,BE100,3,9.0
1997,NUTS,2010,BE100,3,8.36
1998,NUTS,2010,BE100,3,8.37
1999,NUTS,2010,BE100,3,13.48
2000,NUTS,2010,BE100,3,10.98
2001,NUTS,2010,BE100,3,10.25
2002,NUTS,2010,BE100,3,11.95
2003,NUTS,2010,BE100,3,6.65
2004,NUTS,2010,BE100,3,20.4
2005,NUTS,2010,BE100,3,16.18
2006,NUTS,2010,BE100,3,2.95
2007,NUTS,2010,BE100,3,9.79
2008,NUTS,2010,BE100,3,10.98
2009,NUTS,2010,BE100,3,15.37
2010,NUTS,2010,BE100,3,9.39
2011,NUTS,2010,BE100,3,11.98
2012,NUTS,2010,BE100,3,10.62
1977,NUTS,2010,BE2,1,1.0
1978,NUTS,2010,BE2,1,3.0
1979,NUTS,2010,BE2,1,1.0
1980,NUTS,2010,BE2,1,2.2
1981,NUTS,2010,BE2,1,4.0
1982,NUTS,2010,BE2,1,5.0
1983,NUTS,2010,BE2,1,7.5
1984,NUTS,2010,BE2,1,8.45
1985,NUTS,2010,BE2,1,13.2
1986,NUTS,2010,BE2,1,19.5
1987,NUTS,2010,BE2,1,15.12
1988,NUTS,2010,BE2,1,15.17
1989,NUTS,2010,BE2,1,8.0
1990,NUTS,2010,BE2,1,22.17
1991,NUTS,2010,BE2,1,30.93
1992,NUTS,2010,BE2,1,28.58
1993,NUTS,2010,BE2,1,51.88
1994,NUTS,2010,BE2,1,38.73
1995,NUTS,2010,BE2,1,61.85
1996,NUTS,2010,BE2,1,34.9
1997,NUTS,2010,BE2,1,59.1
1998,NUTS,2010,BE2,1,49.09
1999,NUTS,2010,BE2,1,77.73
2000,NUTS,2010,BE2,1,71.08
2001,NUTS,2010,BE2,1,77.71
2002,NUTS,2010,BE2,1,112.08
2003,NUTS,2010,BE2,1,78.08
2004,NUTS,2010,BE2,1,102.34
2005,NUTS,2010,BE2,1,96.91
2006,NUTS,2010,BE2,1,86.59
2007,NUTS,2010,BE2,1,104.79
2008,NUTS,2010,BE2,1,110.71
2009,NUTS,2010,BE2,1,74.45
2010,NUTS,2010,BE2,1,65.98
2011,NUTS,2010,BE2,1,94.33
2012,NUTS,2010,BE2,1,101.57
1978,NUTS,2010,BE21,2,2.0
1979,NUTS,2010,BE21,2,1.0
1980,NUTS,2010,BE21,2,1.0
1981,NUTS,2010,BE21,2,1.67
1982,NUTS,2010,BE21,2,0.83
1983,NUTS,2010,BE21,2,5.0
1984,NUTS,2010,BE21,2,3.83
1985,NUTS,2010,BE21,2,3.03
1986,NUTS,2010,BE21,2,8.07
1987,NUTS,2010,BE21,2,8.33
1988,NUTS,2010,BE21,2,10.0
1989,NUTS,2010,BE21,2,6.0
1990,NUTS,2010,BE21,2,8.0
1991,NUTS,2010,BE21,2,16.48
1992,NUTS,2010,BE21,2,20.33
1993,NUTS,2010,BE21,2,36.75
1994,NUTS,2010,BE21,2,29.4
1995,NUTS,2010,BE21,2,40.37
1996,NUTS,2010,BE21,2,22.61
1997,NUTS,2010,BE21,2,24.5
1998,NUTS,2010,BE21,2,21.54
1999,NUTS,2010,BE21,2,39.24
2000,NUTS,2010,BE21,2,35.47
2001,NUTS,2010,BE21,2,34.72
2002,NUTS,2010,BE21,2,62.0
2003,NUTS,2010,BE21,2,33.83
2004,NUTS,2010,BE21,2,42.19
2005,NUTS,2010,BE21,2,37.03
2006,NUTS,2010,BE21,2,41.55
2007,NUTS,2010,BE21,2,40.26
2008,NUTS,2010,BE21,2,57.29
2009,NUTS,2010,BE21,2,37.93
2010,NUTS,2010,BE21,2,27.98
2011,NUTS,2010,BE21,2,42.35
2012,NUTS,2010,BE21,2,53.93
1978,NUTS,2010,BE211,3,1.0
1979,NUTS,2010,BE211,3,1.0
1980,NUTS,2010,BE211,3,1.0
1981,NUTS,2010,BE211,3,1.33
1982,NUTS,2010,BE211,3,0.83
1983,NUTS,2010,BE211,3,4.5
1984,NUTS,2010,BE211,3,2.5
1985,NUTS,2010,BE211,3,1.33
1986,NUTS,2010,BE211,3,5.67
1987,NUTS,2010,BE211,3,6.33
1988,NUTS,2010,BE211,3,8.5
1989,NUTS,2010,BE211,3,3.67
1990,NUTS,2010,BE211,3,6.33
1991,NUTS,2010,BE211,3,12.73
1992,NUTS,2010,BE211,3,19.0
1993,NUTS,2010,BE211,3,33.07
1994,NUTS,2010,BE211,3,29.2
1995,NUTS,2010,BE211,3,33.87
1996,NUTS,2010,BE211,3,18.11
1997,NUTS,2010,BE211,3,16.64
1998,NUTS,2010,BE211,3,14.87
1999,NUTS,2010,BE211,3,34.04
2000,NUTS,2010,BE211,3,26.63
2001,NUTS,2010,BE211,3,22.76
2002,NUTS,2010,BE211,3,50.64
2003,NUTS,2010,BE211,3,24.8
2004,NUTS,2010,BE211,3,31.76
2005,NUTS,2010,BE211,3,27.05
2006,NUTS,2010,BE211,3,24.34
2007,NUTS,2010,BE211,3,24.58
2008,NUTS,2010,BE211,3,32.31
2009,NUTS,2010,BE211,3,27.65
2010,NUTS,2010,BE211,3,14.8
2011,NUTS,2010,BE211,3,26.2
2012,NUTS,2010,BE211,3,43.15
1978,NUTS,2010,BE212,3,1.0
1981,NUTS,2010,BE212,3,0.33
1983,NUTS,2010,BE212,3,0.5
1984,NUTS,2010,BE212,3,1.33
1985,NUTS,2010,BE212,3,1.7
1986,NUTS,2010,BE212,3,2.4
1987,NUTS,2010,BE212,3,2.0
1988,NUTS,2010,BE212,3,1.5
1989,NUTS,2010,BE212,3,2.0
1990,NUTS,2010,BE212,3,1.33
1991,NUTS,2010,BE212,3,1.75
1993,NUTS,2010,BE212,3,1.98
1995,NUTS,2010,BE212,3,1.5
1996,NUTS,2010,BE212,3,3.25
1997,NUTS,2010,BE212,3,4.3
1998,NUTS,2010,BE212,3,1.84
1999,NUTS,2010,BE212,3,3.0
2000,NUTS,2010,BE212,3,3.33
2001,NUTS,2010,BE212,3,6.73
2002,NUTS,2010,BE212,3,4.43
2003,NUTS,2010,BE212,3,4.28
2004,NUTS,2010,BE212,3,5.1
2005,NUTS,2010,BE212,3,2.98
2006,NUTS,2010,BE212,3,8.78
2007,NUTS,2010,BE212,3,9.98
2008,NUTS,2010,BE212,3,12.74
2009,NUTS,2010,BE212,3,7.67
2010,NUTS,2010,BE212,3,7.15
2011,NUTS,2010,BE212,3,10.87
2012,NUTS,2010,BE212,3,3.33
1989,NUTS,2010,BE213,3,0.33
1990,NUTS,2010,BE213,3,0.33
1991,NUTS,2010,BE213,3,2.0
1992,NUTS,2010,BE213,3,1.33
1993,NUTS,2010,BE213,3,1.7
1994,NUTS,2010,BE213,3,0.2
1995,NUTS,2010,BE213,3,5.0
1996,NUTS,2010,BE213,3,1.25
1997,NUTS,2010,BE213,3,3.55
1998,NUTS,2010,BE213,3,4.83
1999,NUTS,2010,BE213,3,2.2
2000,NUTS,2010,BE213,3,5.5
2001,NUTS,2010,BE213,3,5.23
2002,NUTS,2010,BE213,3,6.93
2003,NUTS,2010,BE213,3,4.75
2004,NUTS,2010,BE213,3,5.33
2005,NUTS,2010,BE213,3,7.0
2006,NUTS,2010,BE213,3,8.43
2007,NUTS,2010,BE213,3,5.7
2008,NUTS,2010,BE213,3,12.24
2009,NUTS,2010,BE213,3,2.62
2010,NUTS,2010,BE213,3,6.03
2011,NUTS,2010,BE213,3,5.28
2012,NUTS,2010,BE213,3,7.45
1983,NUTS,2010,BE22,2,0.5
1986,NUTS,2010,BE22,2,2.0
1990,NUTS,2010,BE22,2,7.5
1992,NUTS,2010,BE22,2,2.17
1994,NUTS,2010,BE22,2,0.5
1995,NUTS,2010,BE22,2,2.25
1996,NUTS,2010,BE22,2,0.5
1997,NUTS,2010,BE22,2,1.92
1998,NUTS,2010,BE22,2,1.95
1999,NUTS,2010,BE22,2,4.0
2000,NUTS,2010,BE22,2,2.33
2001,NUTS,2010,BE22,2,2.43
2002,NUTS,2010,BE22,2,2.08
2003,NUTS,2010,BE22,2,3.0
2004,NUTS,2010,BE22,2,1.75
2005,NUTS,2010,BE22,2,3.62
2006,NUTS,2010,BE22,2,6.58
2007,NUTS,2010,BE22,2,5.83
2008,NUTS,2010,BE22,2,2.33
2009,NUTS,2010,BE22,2,0.58
2010,NUTS,2010,BE22,2,3.0
2011,NUTS,2010,BE22,2,6.0
2012,NUTS,2010,BE22,2,5.83
1986,NUTS,2010,BE221,3,2.0
1990,NUTS,2010,BE221,3,7.5
1992,NUTS,2010,BE221,3,2.17
1994,NUTS,2010,BE221,3,0.5
1995,NUTS,2010,BE221,3,0.75
1997,NUTS,2010,BE221,3,1.92
1998,NUTS,2010,BE221,3,1.45
1999,NUTS,2010,BE221,3,3.0
2000,NUTS,2010,BE221,3,1.83
2001,NUTS,2010,BE221,3,1.43
2002,NUTS,2010,BE221,3,0.75
2003,NUTS,2010,BE221,3,2.67
2004,NUTS,2010,BE221,3,1.25
2005,NUTS,2010,BE221,3,3.45
2006,NUTS,2010,BE221,3,3.33
2007,NUTS,2010,BE221,3,2.83
2008,NUTS,2010,BE221,3,2.33
2009,NUTS,2010,BE221,3,0.33
2010,NUTS,2010,BE221,3,2.0
2011,NUTS,2010,BE221,3,4.17
2012,NUTS,2010,BE221,3,0.58
1995,NUTS,2010,BE222,3,1.5
1998,NUTS,2010,BE222,3,0.5
1999,NUTS,2010,BE222,3,1.0
2001,NUTS,2010,BE222,3,1.0
2003,NUTS,2010,BE222,3,0.33
2004,NUTS,2010,BE222,3,0.5
2005,NUTS,2010,BE222,3,0.17
2009,NUTS,2010,BE222,3,0.25
2011,NUTS,2010,BE222,3,1.33
2012,NUTS,2010,BE222,3,5.0
1983,NUTS,2010,BE223,3,0.5
1996,NUTS,2010,BE223,3,0.5
2000,NUTS,2010,BE223,3,0.5
2002,NUTS,2010,BE223,3,1.33
2006,NUTS,2010,BE223,3,3.25
2007,NUTS,2010,BE223,3,3.0
2010,NUTS,2010,BE223,3,1.0
2011,NUTS,2010,BE223,3,0.5
2012,NUTS,2010,BE223,3,0.25
1977,NUTS,2010,BE23,2,0.5
1980,NUTS,2010,BE23,2,1.0
1981,NUTS,2010,BE23,2,2.33
1982,NUTS,2010,BE23,2,2.83
1983,NUTS,2010,BE23,2,0.5
1984,NUTS,2010,BE23,2,3.5
1985,NUTS,2010,BE23,2,8.67
1986,NUTS,2010,BE23,2,6.23
1987,NUTS,2010,BE23,2,4.95
1988,NUTS,2010,BE23,2,3.5
1989,NUTS,2010,BE23,2,0.67
1990,NUTS,2010,BE23,2,3.33
1991,NUTS,2010,BE23,2,7.6
1992,NUTS,2010,BE23,2,3.67
1993,NUTS,2010,BE23,2,8.38
1994,NUTS,2010,BE23,2,2.93
1995,NUTS,2010,BE23,2,7.08
1996,NUTS,2010,BE23,2,3.58
1997,NUTS,2010,BE23,2,18.14
1998,NUTS,2010,BE23,2,14.12
1999,NUTS,2010,BE23,2,11.58
2000,NUTS,2010,BE23,2,14.18
2001,NUTS,2010,BE23,2,14.88
2002,NUTS,2010,BE23,2,18.57
2003,NUTS,2010,BE23,2,17.59
2004,NUTS,2010,BE23,2,26.58
2005,NUTS,2010,BE23,2,25.1
2006,NUTS,2010,BE23,2,18.95
2007,NUTS,2010,BE23,2,28.31
2008,NUTS,2010,BE23,2,22.47
2009,NUTS,2010,BE23,2,18.38
2010,NUTS,2010,BE23,2,12.33
2011,NUTS,2010,BE23,2,26.72
2012,NUTS,2010,BE23,2,19.77
1986,NUTS,2010,BE231,3,1.67
1988,NUTS,2010,BE231,3,1.0
1990,NUTS,2010,BE231,3,1.5
1991,NUTS,2010,BE231,3,0.25
1992,NUTS,2010,BE231,3,0.33
1993,NUTS,2010,BE231,3,2.53
1995,NUTS,2010,BE231,3,0.25
1997,NUTS,2010,BE231,3,0.33
1999,NUTS,2010,BE231,3,0.67
2000,NUTS,2010,BE231,3,0.33
2001,NUTS,2010,BE231,3,0.2
2002,NUTS,2010,BE231,3,1.2
2003,NUTS,2010,BE231,3,0.25
2004,NUTS,2010,BE231,3,0.83
2005,NUTS,2010,BE231,3,1.2
2006,NUTS,2010,BE231,3,0.2
2007,NUTS,2010,BE231,3,2.5
2008,NUTS,2010,BE231,3,1.0
2009,NUTS,2010,BE231,3,1.03
2010,NUTS,2010,BE231,3,0.7
2011,NUTS,2010,BE231,3,3.58
2012,NUTS,2010,BE231,3,2.5
1980,NUTS,2010,BE232,3,1.0
1981,NUTS,2010,BE232,3,0.5
1982,NUTS,2010,BE232,3,1.0
1983,NUTS,2010,BE232,3,0.5
1985,NUTS,2010,BE232,3,1.33
1986,NUTS,2010,BE232,3,0.2
1989,NUTS,2010,BE232,3,0.33
1991,NUTS,2010,BE232,3,1.7
1992,NUTS,2010,BE232,3,0.5
1993,NUTS,2010,BE232,3,0.75
1994,NUTS,2010,BE232,3,2.15
1995,NUTS,2010,BE232,3,0.25
1996,NUTS,2010,BE232,3,2.0
1997,NUTS,2010,BE232,3,1.36
1998,NUTS,2010,BE232,3,3.33
1999,NUTS,2010,BE232,3,2.0
2000,NUTS,2010,BE232,3,1.7
2001,NUTS,2010,BE232,3,2.57
2002,NUTS,2010,BE232,3,2.53
2003,NUTS,2010,BE232,3,3.86
2004,NUTS,2010,BE232,3,2.5
2005,NUTS,2010,BE232,3,2.43
2006,NUTS,2010,BE232,3,1.37
2007,NUTS,2010,BE232,3,2.03
2008,NUTS,2010,BE232,3,2.21
2010,NUTS,2010,BE232,3,1.25
2011,NUTS,2010,BE232,3,4.75
2012,NUTS,2010,BE232,3,2.06
1984,NUTS,2010,BE233,3,0.5
1995,NUTS,2010,BE233,3,1.33
1997,NUTS,2010,BE233,3,2.76
1998,NUTS,2010,BE233,3,1.0
1999,NUTS,2010,BE233,3,1.0
2005,NUTS,2010,BE233,3,0.25
2006,NUTS,2010,BE233,3,0.25
2012,NUTS,2010,BE233,3,0.25
1981,NUTS,2010,BE234,3,1.0
1982,NUTS,2010,BE234,3,1.17
1984,NUTS,2010,BE234,3,3.0
1985,NUTS,2010,BE234,3,5.0
1986,NUTS,2010,BE234,3,3.17
1987,NUTS,2010,BE234,3,4.62
1988,NUTS,2010,BE234,3,2.17
1990,NUTS,2010,BE234,3,1.5
1991,NUTS,2010,BE234,3,4.0
1992,NUTS,2010,BE234,3,2.58
1993,NUTS,2010,BE234,3,3.0
1995,NUTS,2010,BE234,3,4.25
1996,NUTS,2010,BE234,3,0.33
1997,NUTS,2010,BE234,3,10.42
1998,NUTS,2010,BE234,3,4.62
1999,NUTS,2010,BE234,3,4.67
2000,NUTS,2010,BE234,3,8.48
2001,NUTS,2010,BE234,3,8.32
2002,NUTS,2010,BE234,3,11.34
2003,NUTS,2010,BE234,3,8.57
2004,NUTS,2010,BE234,3,15.21
2005,NUTS,2010,BE234,3,12.98
2006,NUTS,2010,BE234,3,10.47
2007,NUTS,2010,BE234,3,13.68
2008,NUTS,2010,BE234,3,11.2
2009,NUTS,2010,BE234,3,12.98
2010,NUTS,2010,BE234,3,5.98
2011,NUTS,2010,BE234,3,14.3
2012,NUTS,2010,BE234,3,8.27
1977,NUTS,2010,BE235,3,0.5
1985,NUTS,2010,BE235,3,0.33
1991,NUTS,2010,BE235,3,0.25
1996,NUTS,2010,BE235,3,0.5
1997,NUTS,2010,BE235,3,0.5
2001,NUTS,2010,BE235,3,2.5
2003,NUTS,2010,BE235,3,2.0
2004,NUTS,2010,BE235,3,2.58
2005,NUTS,2010,BE235,3,0.33
2006,NUTS,2010,BE235,3,1.17
2007,NUTS,2010,BE235,3,3.33
2008,NUTS,2010,BE235,3,1.92
2009,NUTS,2010,BE235,3,1.0
2010,NUTS,2010,BE235,3,0.2
2011,NUTS,2010,BE235,3,2.5
2012,NUTS,2010,BE235,3,0.5
1981,NUTS,2010,BE236,3,0.83
1982,NUTS,2010,BE236,3,0.67
1985,NUTS,2010,BE236,3,2.0
1986,NUTS,2010,BE236,3,1.2
1987,NUTS,2010,BE236,3,0.33
1988,NUTS,2010,BE236,3,0.33
1989,NUTS,2010,BE236,3,0.33
1990,NUTS,2010,BE236,3,0.33
1991,NUTS,2010,BE236,3,1.4
1992,NUTS,2010,BE236,3,0.25
1993,NUTS,2010,BE236,3,2.1
1994,NUTS,2010,BE236,3,0.78
1995,NUTS,2010,BE236,3,1.0
1996,NUTS,2010,BE236,3,0.75
1997,NUTS,2010,BE236,3,2.76
1998,NUTS,2010,BE236,3,5.17
1999,NUTS,2010,BE236,3,3.25
2000,NUTS,2010,BE236,3,3.67
2001,NUTS,2010,BE236,3,1.29
2002,NUTS,2010,BE236,3,3.5
2003,NUTS,2010,BE236,3,2.92
2004,NUTS,2010,BE236,3,5.45
2005,NUTS,2010,BE236,3,7.9
2006,NUTS,2010,BE236,3,5.5
2007,NUTS,2010,BE236,3,6.76
2008,NUTS,2010,BE236,3,6.15
2009,NUTS,2010,BE236,3,3.37
2010,NUTS,2010,BE236,3,4.2
2011,NUTS,2010,BE236,3,1.58
2012,NUTS,2010,BE236,3,6.2
1978,NUTS,2010,BE24,2,1.0
1980,NUTS,2010,BE24,2,0.2
1982,NUTS,2010,BE24,2,0.17
1983,NUTS,2010,BE24,2,1.0
1984,NUTS,2010,BE24,2,1.12
1985,NUTS,2010,BE24,2,0.5
1986,NUTS,2010,BE24,2,1.7
1987,NUTS,2010,BE24,2,1.33
1988,NUTS,2010,BE24,2,1.0
1989,NUTS,2010,BE24,2,1.33
1990,NUTS,2010,BE24,2,3.0
1991,NUTS,2010,BE24,2,3.35
1992,NUTS,2010,BE24,2,1.92
1993,NUTS,2010,BE24,2,5.25
1994,NUTS,2010,BE24,2,5.9
1995,NUTS,2010,BE24,2,10.65
1996,NUTS,2010,BE24,2,4.62
1997,NUTS,2010,BE24,2,11.26
1998,NUTS,2010,BE24,2,5.95
1999,NUTS,2010,BE24,2,15.91
2000,NUTS,2010,BE24,2,12.4
2001,NUTS,2010,BE24,2,16.57
2002,NUTS,2010,BE24,2,22.14
2003,NUTS,2010,BE24,2,15.16
2004,NUTS,2010,BE24,2,15.94
2005,NUTS,2010,BE24,2,20.69
2006,NUTS,2010,BE24,2,9.39
2007,NUTS,2010,BE24,2,22.08
2008,NUTS,2010,BE24,2,20.99
2009,NUTS,2010,BE24,2,16.13
2010,NUTS,2010,BE24,2,14.52
2011,NUTS,2010,BE24,2,13.52
2012,NUTS,2010,BE24,2,16.24
1980,NUTS,2010,BE241,3,0.2
1982,NUTS,2010,BE241,3,0.17
1983,NUTS,2010,BE241,3,0.5
1984,NUTS,2010,BE241,3,0.25
1985,NUTS,2010,BE241,3,0.5
1986,NUTS,2010,BE241,3,0.7
1987,NUTS,2010,BE241,3,1.33
1988,NUTS,2010,BE241,3,1.0
1989,NUTS,2010,BE241,3,0.33
1990,NUTS,2010,BE241,3,3.0
1991,NUTS,2010,BE241,3,2.02
1992,NUTS,2010,BE241,3,0.33
1993,NUTS,2010,BE241,3,1.67
1994,NUTS,2010,BE241,3,0.53
1995,NUTS,2010,BE241,3,3.33
1996,NUTS,2010,BE241,3,2.2
1997,NUTS,2010,BE241,3,2.01
1998,NUTS,2010,BE241,3,0.33
