year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_pps_kp05
2012,NUTS,2010,FR22,2,526.093
2013,NUTS,2010,FR22,2,529.235
2011,NUTS,2010,FR23,2,526.564
2012,NUTS,2010,FR23,2,556.504
2013,NUTS,2010,FR23,2,592.387
2011,NUTS,2010,FR24,2,884.75
2012,NUTS,2010,FR24,2,879.565
2013,NUTS,2010,FR24,2,898.626
2011,NUTS,2010,FR25,2,382.166
2012,NUTS,2010,FR25,2,393.723
2013,NUTS,2010,FR25,2,387.881
2011,NUTS,2010,FR26,2,360.194
2012,NUTS,2010,FR26,2,374.525
2013,NUTS,2010,FR26,2,345.379
2011,NUTS,2010,FR3,1,684.22
2012,NUTS,2010,FR3,1,741.145
2013,NUTS,2010,FR3,1,767.838
2011,NUTS,2010,FR30,2,684.22
2012,NUTS,2010,FR30,2,741.145
2013,NUTS,2010,FR30,2,767.838
2011,NUTS,2010,FR4,1,2019.495
2012,NUTS,2010,FR4,1,2017.175
2013,NUTS,2010,FR4,1,1937.965
2011,NUTS,2010,FR41,2,570.476
2012,NUTS,2010,FR41,2,578.283
2013,NUTS,2010,FR41,2,566.454
2011,NUTS,2010,FR42,2,767.359
2012,NUTS,2010,FR42,2,769.861
2013,NUTS,2010,FR42,2,757.193
2011,NUTS,2010,FR43,2,681.661
2012,NUTS,2010,FR43,2,669.031
2013,NUTS,2010,FR43,2,614.319
2011,NUTS,2010,FR5,1,2534.779
2012,NUTS,2010,FR5,1,2725.408
2013,NUTS,2010,FR5,1,2780.402
2011,NUTS,2010,FR51,2,932.168
2012,NUTS,2010,FR51,2,1015.484
2013,NUTS,2010,FR51,2,1029.414
2011,NUTS,2010,FR52,2,1300.154
2012,NUTS,2010,FR52,2,1382.83
2013,NUTS,2010,FR52,2,1404.488
2011,NUTS,2010,FR53,2,302.457
2012,NUTS,2010,FR53,2,327.094
2013,NUTS,2010,FR53,2,346.58
2011,NUTS,2010,FR6,1,4429.499
2012,NUTS,2010,FR6,1,4564.879
2013,NUTS,2010,FR6,1,4596.224
2011,NUTS,2010,FR61,2,1095.239
2012,NUTS,2010,FR61,2,1175.2
2013,NUTS,2010,FR61,2,1194.7
2011,NUTS,2010,FR62,2,3202.834
2012,NUTS,2010,FR62,2,3241.902
2013,NUTS,2010,FR62,2,3258.33
2011,NUTS,2010,FR63,2,131.426
2012,NUTS,2010,FR63,2,147.858
2013,NUTS,2010,FR63,2,143.194
2011,NUTS,2010,FR7,1,5154.322
2012,NUTS,2010,FR7,1,5208.42
2013,NUTS,2010,FR7,1,5176.925
2011,NUTS,2010,FR71,2,4524.894
2012,NUTS,2010,FR71,2,4541.164
2013,NUTS,2010,FR71,2,4541.395
2011,NUTS,2010,FR72,2,629.429
2012,NUTS,2010,FR72,2,667.175
2013,NUTS,2010,FR72,2,635.45
2011,NUTS,2010,FR8,1,3606.881
2012,NUTS,2010,FR8,1,3944.651
2013,NUTS,2010,FR8,1,4273.736
2011,NUTS,2010,FR81,2,1193.574
2012,NUTS,2010,FR81,2,1225.292
2013,NUTS,2010,FR81,2,1263.775
2011,NUTS,2010,FR82,2,2389.183
2012,NUTS,2010,FR82,2,2700.079
2013,NUTS,2010,FR82,2,2990.111
2011,NUTS,2010,FR83,2,24.123
2012,NUTS,2010,FR83,2,19.36
2013,NUTS,2010,FR83,2,19.85
2011,NUTS,2010,FRA,1,215.968
2012,NUTS,2010,FRA,1,208.598
2013,NUTS,2010,FRA,1,222.595
2011,NUTS,2010,FRZ,1,239.076
2012,NUTS,2010,FRZ,1,308.783
2013,NUTS,2010,FRZ,1,330.171
2011,NUTS,2010,FRZZ,2,239.076
2012,NUTS,2010,FRZZ,2,308.783
2013,NUTS,2010,FRZZ,2,330.171
2011,NUTS,2010,HR,0,414.449
2012,NUTS,2010,HR,0,405.341
2013,NUTS,2010,HR,0,435.585
2014,NUTS,2010,HR,0,419.824
2015,NUTS,2010,HR,0,461.379
2016,NUTS,2010,HR,0,490.424
2017,NUTS,2010,HR,0,505.566
2018,NUTS,2010,HR,0,583.577
2019,NUTS,2010,HR,0,685.541
2020,NUTS,2010,HR,0,727.57
2011,NUTS,2010,HR0,1,414.449
2012,NUTS,2010,HR0,1,405.341
2013,NUTS,2010,HR0,1,435.585
2014,NUTS,2010,HR0,1,419.824
2015,NUTS,2010,HR0,1,461.379
2016,NUTS,2010,HR0,1,490.424
2017,NUTS,2010,HR0,1,505.566
2018,NUTS,2010,HR0,1,583.577
2019,NUTS,2010,HR0,1,685.541
2020,NUTS,2010,HR0,1,727.57
2020,NUTS,2010,HR02,2,33.977
2011,NUTS,2010,HR03,2,53.313
2012,NUTS,2010,HR03,2,50.61
2013,NUTS,2010,HR03,2,71.837
2014,NUTS,2010,HR03,2,62.9
2015,NUTS,2010,HR03,2,58.416
2016,NUTS,2010,HR03,2,63.061
2017,NUTS,2010,HR03,2,80.83
2018,NUTS,2010,HR03,2,89.657
2019,NUTS,2010,HR03,2,120.268
2020,NUTS,2010,HR03,2,108.654
2011,NUTS,2010,HR04,2,361.136
2012,NUTS,2010,HR04,2,354.732
2013,NUTS,2010,HR04,2,363.749
2014,NUTS,2010,HR04,2,356.925
2015,NUTS,2010,HR04,2,402.963
2016,NUTS,2010,HR04,2,427.363
2017,NUTS,2010,HR04,2,424.736
2018,NUTS,2010,HR04,2,493.92
2019,NUTS,2010,HR04,2,565.273
2020,NUTS,2010,HR05,2,488.998
2020,NUTS,2010,HR06,2,95.941
2013,NUTS,2010,HRZ,1,0.0
2014,NUTS,2010,HRZ,1,0.0
2013,NUTS,2010,HRZZ,2,0.0
2014,NUTS,2010,HRZZ,2,0.0
2011,NUTS,2010,HU,0,1687.052
2012,NUTS,2010,HU,0,1771.864
2013,NUTS,2010,HU,0,1990.608
2014,NUTS,2010,HU,0,2015.555
2015,NUTS,2010,HU,0,2082.474
2016,NUTS,2010,HU,0,1874.547
2017,NUTS,2010,HU,0,2181.848
2018,NUTS,2010,HU,0,2631.777
2019,NUTS,2010,HU,0,2696.534
2020,NUTS,2010,HU,0,2797.139
2011,NUTS,2010,HU1,1,1099.033
2012,NUTS,2010,HU1,1,1098.055
2013,NUTS,2010,HU1,1,1214.592
2014,NUTS,2010,HU1,1,1282.954
2015,NUTS,2010,HU1,1,1330.044
2016,NUTS,2010,HU1,1,1274.805
2017,NUTS,2010,HU1,1,1440.045
2018,NUTS,2010,HU1,1,1746.972
2019,NUTS,2010,HU1,1,1810.836
2011,NUTS,2010,HU10,2,1099.033
2012,NUTS,2010,HU10,2,1098.055
2013,NUTS,2010,HU10,2,1214.592
2014,NUTS,2010,HU10,2,1282.954
2015,NUTS,2010,HU10,2,1330.044
2016,NUTS,2010,HU10,2,1274.805
2017,NUTS,2010,HU11,2,1340.392
2018,NUTS,2010,HU11,2,1584.763
2019,NUTS,2010,HU11,2,1634.172
2017,NUTS,2010,HU12,2,99.652
2018,NUTS,2010,HU12,2,162.209
2019,NUTS,2010,HU12,2,176.664
2011,NUTS,2010,HU2,1,239.121
2012,NUTS,2010,HU2,1,299.583
2013,NUTS,2010,HU2,1,344.359
2014,NUTS,2010,HU2,1,315.439
2015,NUTS,2010,HU2,1,281.51
2016,NUTS,2010,HU2,1,261.384
2017,NUTS,2010,HU2,1,349.446
2018,NUTS,2010,HU2,1,432.39
2019,NUTS,2010,HU2,1,400.352
2011,NUTS,2010,HU21,2,93.429
2012,NUTS,2010,HU21,2,133.164
2013,NUTS,2010,HU21,2,168.241
2014,NUTS,2010,HU21,2,160.825
2015,NUTS,2010,HU21,2,146.658
2016,NUTS,2010,HU21,2,134.31
2017,NUTS,2010,HU21,2,172.096
2018,NUTS,2010,HU21,2,229.051
2019,NUTS,2010,HU21,2,189.831
2011,NUTS,2010,HU22,2,91.517
2012,NUTS,2010,HU22,2,84.26
2013,NUTS,2010,HU22,2,107.479
2014,NUTS,2010,HU22,2,100.583
2015,NUTS,2010,HU22,2,96.266
2016,NUTS,2010,HU22,2,93.266
2017,NUTS,2010,HU22,2,109.011
2018,NUTS,2010,HU22,2,132.934
2019,NUTS,2010,HU22,2,131.368
2011,NUTS,2010,HU23,2,54.175
2012,NUTS,2010,HU23,2,82.158
2013,NUTS,2010,HU23,2,68.639
2014,NUTS,2010,HU23,2,54.032
2015,NUTS,2010,HU23,2,38.586
2016,NUTS,2010,HU23,2,33.807
2017,NUTS,2010,HU23,2,68.34
2018,NUTS,2010,HU23,2,70.405
2019,NUTS,2010,HU23,2,79.153
2011,NUTS,2010,HU3,1,321.304
2012,NUTS,2010,HU3,1,347.304
2013,NUTS,2010,HU3,1,406.135
2014,NUTS,2010,HU3,1,392.271
2015,NUTS,2010,HU3,1,446.809
2016,NUTS,2010,HU3,1,313.913
2017,NUTS,2010,HU3,1,369.653
2018,NUTS,2010,HU3,1,430.897
2019,NUTS,2010,HU3,1,466.149
2011,NUTS,2010,HU31,2,58.009
2012,NUTS,2010,HU31,2,61.417
2013,NUTS,2010,HU31,2,76.411
2014,NUTS,2010,HU31,2,79.466
2015,NUTS,2010,HU31,2,58.224
2016,NUTS,2010,HU31,2,45.223
2017,NUTS,2010,HU31,2,61.941
2018,NUTS,2010,HU31,2,84.275
2019,NUTS,2010,HU31,2,90.543
2011,NUTS,2010,HU32,2,134.658
2012,NUTS,2010,HU32,2,154.058
2013,NUTS,2010,HU32,2,175.079
2014,NUTS,2010,HU32,2,160.09
2015,NUTS,2010,HU32,2,158.244
2016,NUTS,2010,HU32,2,132.935
2017,NUTS,2010,HU32,2,147.238
2018,NUTS,2010,HU32,2,158.483
2019,NUTS,2010,HU32,2,163.149
2011,NUTS,2010,HU33,2,128.638
2012,NUTS,2010,HU33,2,131.829
2013,NUTS,2010,HU33,2,154.646
2014,NUTS,2010,HU33,2,152.716
2015,NUTS,2010,HU33,2,230.341
2016,NUTS,2010,HU33,2,135.756
2017,NUTS,2010,HU33,2,160.475
2018,NUTS,2010,HU33,2,188.139
2019,NUTS,2010,HU33,2,212.457
2011,NUTS,2010,IE,0,2205.792
2012,NUTS,2010,IE,0,2211.544
2013,NUTS,2010,IE,0,2254.403
2014,NUTS,2010,IE,0,2379.207
2015,NUTS,2010,IE,0,2314.465
2016,NUTS,2010,IE,0,2347.34
2017,NUTS,2010,IE,0,2730.513
2018,NUTS,2010,IE,0,2772.926
2019,NUTS,2010,IE,0,3050.036
2020,NUTS,2010,IE,0,3245.955
2011,NUTS,2010,IE0,1,2205.792
2013,NUTS,2010,IE0,1,2208.852
2015,NUTS,2010,IE0,1,2332.557
2017,NUTS,2010,IE0,1,2682.026
2011,NUTS,2010,IE01,2,412.629
2013,NUTS,2010,IE01,2,399.009
2015,NUTS,2010,IE01,2,445.218
2017,NUTS,2010,IE01,2,393.861
2011,NUTS,2010,IE02,2,1793.163
2013,NUTS,2010,IE02,2,1809.683
2015,NUTS,2010,IE02,2,1887.338
2017,NUTS,2010,IE02,2,2288.165
2011,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IS,0,234.747
2013,NUTS,2010,IS,0,174.643
2014,NUTS,2010,IS,0,203.172
2015,NUTS,2010,IS,0,239.061
2016,NUTS,2010,IS,0,245.791
2017,NUTS,2010,IS,0,252.983
2018,NUTS,2010,IS,0,254.675
2019,NUTS,2010,IS,0,303.017
2020,NUTS,2010,IS,0,301.413
2011,NUTS,2010,IS0,1,234.747
2013,NUTS,2010,IS0,1,174.643
2014,NUTS,2010,IS0,1,203.172
2015,NUTS,2010,IS0,1,239.061
2016,NUTS,2010,IS0,1,245.791
2017,NUTS,2010,IS0,1,252.983
2018,NUTS,2010,IS0,1,254.675
2019,NUTS,2010,IS0,1,303.017
2020,NUTS,2010,IS0,1,301.413
2011,NUTS,2010,IS00,2,234.747
2013,NUTS,2010,IS00,2,174.643
2014,NUTS,2010,IS00,2,203.172
2015,NUTS,2010,IS00,2,239.061
2016,NUTS,2010,IS00,2,245.791
2017,NUTS,2010,IS00,2,252.983
2018,NUTS,2010,IS00,2,254.675
2019,NUTS,2010,IS00,2,303.017
2020,NUTS,2010,IS00,2,301.413
2011,NUTS,2010,IT,0,17059.09
2012,NUTS,2010,IT,0,17385.978
2013,NUTS,2010,IT,0,17591.627
2014,NUTS,2010,IT,0,18095.553
2015,NUTS,2010,IT,0,18237.762
2016,NUTS,2010,IT,0,18858.923
2017,NUTS,2010,IT,0,19225.477
2018,NUTS,2010,IT,0,20172.38
2019,NUTS,2010,IT,0,20803.41
2020,NUTS,2010,IT,0,19862.256
2011,NUTS,2010,ITC,1,6456.683
2012,NUTS,2010,ITC,1,6459.587
2013,NUTS,2010,ITC,1,6422.259
2014,NUTS,2010,ITC,1,6608.08
2015,NUTS,2010,ITC,1,6598.256
2016,NUTS,2010,ITC,1,6834.365
2017,NUTS,2010,ITC,1,6785.249
2018,NUTS,2010,ITC,1,7108.966
2019,NUTS,2010,ITC,1,7292.453
2011,NUTS,2010,ITC1,2,2040.657
2012,NUTS,2010,ITC1,2,2056.298
2013,NUTS,2010,ITC1,2,2085.532
2014,NUTS,2010,ITC1,2,2283.942
2015,NUTS,2010,ITC1,2,2263.237
2016,NUTS,2010,ITC1,2,2331.342
2017,NUTS,2010,ITC1,2,2242.722
2018,NUTS,2010,ITC1,2,2388.383
2019,NUTS,2010,ITC1,2,2473.416
2011,NUTS,2010,ITC2,2,22.131
2012,NUTS,2010,ITC2,2,18.062
2013,NUTS,2010,ITC2,2,15.594
2014,NUTS,2010,ITC2,2,17.318
2015,NUTS,2010,ITC2,2,24.776
2016,NUTS,2010,ITC2,2,21.413
2017,NUTS,2010,ITC2,2,20.077
2018,NUTS,2010,ITC2,2,18.912
2019,NUTS,2010,ITC2,2,18.684
2011,NUTS,2010,ITC3,2,548.613
2012,NUTS,2010,ITC3,2,534.066
2013,NUTS,2010,ITC3,2,514.089
2014,NUTS,2010,ITC3,2,535.276
2015,NUTS,2010,ITC3,2,569.843
2016,NUTS,2010,ITC3,2,609.587
2017,NUTS,2010,ITC3,2,559.631
2018,NUTS,2010,ITC3,2,537.815
2019,NUTS,2010,ITC3,2,588.373
2011,NUTS,2010,ITC4,2,3845.455
2012,NUTS,2010,ITC4,2,3851.161
2013,NUTS,2010,ITC4,2,3806.96
2014,NUTS,2010,ITC4,2,3771.544
2015,NUTS,2010,ITC4,2,3740.318
2016,NUTS,2010,ITC4,2,3872.023
2017,NUTS,2010,ITC4,2,3962.819
2018,NUTS,2010,ITC4,2,4163.855
2019,NUTS,2010,ITC4,2,4211.98
2011,NUTS,2010,ITF,1,1847.768
2012,NUTS,2010,ITF,1,1953.607
2013,NUTS,2010,ITF,1,2041.602
2014,NUTS,2010,ITF,1,2178.7
2017,NUTS,2010,ITF,1,2055.299
2018,NUTS,2010,ITF,1,2115.612
2019,NUTS,2010,ITF,1,2185.48
2011,NUTS,2010,ITF1,2,222.941
2012,NUTS,2010,ITF1,2,217.51
2013,NUTS,2010,ITF1,2,227.366
2014,NUTS,2010,ITF1,2,250.344
2015,NUTS,2010,ITF1,2,246.77
2016,NUTS,2010,ITF1,2,261.608
2017,NUTS,2010,ITF1,2,255.95
2018,NUTS,2010,ITF1,2,245.544
2019,NUTS,2010,ITF1,2,279.808
2011,NUTS,2010,ITF2,2,24.714
2012,NUTS,2010,ITF2,2,23.913
2013,NUTS,2010,ITF2,2,38.649
2014,NUTS,2010,ITF2,2,32.771
2017,NUTS,2010,ITF2,2,55.73
2018,NUTS,2010,ITF2,2,65.209
2019,NUTS,2010,ITF2,2,60.48
2011,NUTS,2010,ITF3,2,988.467
2012,NUTS,2010,ITF3,2,1054.564
2013,NUTS,2010,ITF3,2,1090.973
2014,NUTS,2010,ITF3,2,1053.177
2015,NUTS,2010,ITF3,2,1058.691
2016,NUTS,2010,ITF3,2,1035.34
2017,NUTS,2010,ITF3,2,1070.099
2018,NUTS,2010,ITF3,2,1122.448
2019,NUTS,2010,ITF3,2,1136.993
2011,NUTS,2010,ITF4,2,427.799
2012,NUTS,2010,ITF4,2,463.767
2013,NUTS,2010,ITF4,2,486.339
2014,NUTS,2010,ITF4,2,578.41
2015,NUTS,2010,ITF4,2,589.021
2016,NUTS,2010,ITF4,2,493.349
2017,NUTS,2010,ITF4,2,468.265
2018,NUTS,2010,ITF4,2,475.342
2019,NUTS,2010,ITF4,2,492.759
2011,NUTS,2010,ITF5,2,53.905
2012,NUTS,2010,ITF5,2,49.947
2013,NUTS,2010,ITF5,2,51.392
2014,NUTS,2010,ITF5,2,52.656
2015,NUTS,2010,ITF5,2,62.474
2017,NUTS,2010,ITF5,2,65.272
2018,NUTS,2010,ITF5,2,63.328
2019,NUTS,2010,ITF5,2,64.977
2011,NUTS,2010,ITF6,2,129.855
2012,NUTS,2010,ITF6,2,143.904
2013,NUTS,2010,ITF6,2,146.883
2014,NUTS,2010,ITF6,2,211.343
2015,NUTS,2010,ITF6,2,188.576
2016,NUTS,2010,ITF6,2,152.127
2017,NUTS,2010,ITF6,2,139.983
2018,NUTS,2010,ITF6,2,143.741
2019,NUTS,2010,ITF6,2,150.464
2011,NUTS,2010,ITG,1,839.065
2012,NUTS,2010,ITG,1,838.58
2013,NUTS,2010,ITG,1,864.025
2014,NUTS,2010,ITG,1,963.221
2015,NUTS,2010,ITG,1,936.952
2016,NUTS,2010,ITG,1,788.306
2017,NUTS,2010,ITG,1,755.927
2018,NUTS,2010,ITG,1,811.899
2019,NUTS,2010,ITG,1,827.528
2011,NUTS,2010,ITG1,2,612.163
2012,NUTS,2010,ITG1,2,631.331
2013,NUTS,2010,ITG1,2,652.924
2014,NUTS,2010,ITG1,2,756.421
2015,NUTS,2010,ITG1,2,710.101
2016,NUTS,2010,ITG1,2,559.184
2017,NUTS,2010,ITG1,2,544.437
2018,NUTS,2010,ITG1,2,587.748
2019,NUTS,2010,ITG1,2,592.37
2011,NUTS,2010,ITG2,2,226.902
2012,NUTS,2010,ITG2,2,207.25
2013,NUTS,2010,ITG2,2,211.102
2014,NUTS,2010,ITG2,2,206.8
2015,NUTS,2010,ITG2,2,226.851
2016,NUTS,2010,ITG2,2,229.122
2017,NUTS,2010,ITG2,2,211.49
2018,NUTS,2010,ITG2,2,224.15
2019,NUTS,2010,ITG2,2,235.158
2011,NUTS,2010,ITH,1,3916.152
2012,NUTS,2010,ITH,1,4076.727
2013,NUTS,2010,ITH,1,4189.928
2014,NUTS,2010,ITH,1,4252.905
2015,NUTS,2010,ITH,1,4461.202
2016,NUTS,2010,ITH,1,4915.038
2017,NUTS,2010,ITH,1,5074.968
2018,NUTS,2010,ITH,1,5361.574
2019,NUTS,2010,ITH,1,5437.806
2011,NUTS,2010,ITH1,2,101.697
2012,NUTS,2010,ITH1,2,96.247
2013,NUTS,2010,ITH1,2,110.33
2014,NUTS,2010,ITH1,2,123.153
2015,NUTS,2010,ITH1,2,132.604
2016,NUTS,2010,ITH1,2,122.876
2017,NUTS,2010,ITH1,2,132.205
2018,NUTS,2010,ITH1,2,166.138
2019,NUTS,2010,ITH1,2,152.005
2011,NUTS,2010,ITH2,2,269.011
2012,NUTS,2010,ITH2,2,277.124
2013,NUTS,2010,ITH2,2,281.525
2014,NUTS,2010,ITH2,2,278.811
2015,NUTS,2010,ITH2,2,275.579
2016,NUTS,2010,ITH2,2,239.746
2017,NUTS,2010,ITH2,2,245.624
2018,NUTS,2010,ITH2,2,257.052
2019,NUTS,2010,ITH2,2,261.662
2011,NUTS,2010,ITH3,2,1321.889
2012,NUTS,2010,ITH3,2,1324.82
2013,NUTS,2010,ITH3,2,1381.133
2014,NUTS,2010,ITH3,2,1328.842
2015,NUTS,2010,ITH3,2,1379.212
2016,NUTS,2010,ITH3,2,1618.955
2017,NUTS,2010,ITH3,2,1702.442
2018,NUTS,2010,ITH3,2,1809.499
2019,NUTS,2010,ITH3,2,1812.937
2011,NUTS,2010,ITH4,2,458.024
2012,NUTS,2010,ITH4,2,436.292
2013,NUTS,2010,ITH4,2,440.564
2014,NUTS,2010,ITH4,2,453.805
2015,NUTS,2010,ITH4,2,466.624
2016,NUTS,2010,ITH4,2,473.221
2017,NUTS,2010,ITH4,2,473.424
2018,NUTS,2010,ITH4,2,507.435
2019,NUTS,2010,ITH4,2,524.589
2011,NUTS,2010,ITH5,2,1765.446
2012,NUTS,2010,ITH5,2,1942.243
2013,NUTS,2010,ITH5,2,1976.376
2014,NUTS,2010,ITH5,2,2068.294
2015,NUTS,2010,ITH5,2,2207.266
2016,NUTS,2010,ITH5,2,2460.24
2017,NUTS,2010,ITH5,2,2521.273
2018,NUTS,2010,ITH5,2,2621.45
2019,NUTS,2010,ITH5,2,2686.614
2011,NUTS,2010,ITI,1,3999.422
2012,NUTS,2010,ITI,1,4057.477
2013,NUTS,2010,ITI,1,4073.814
2014,NUTS,2010,ITI,1,4092.647
2017,NUTS,2010,ITI,1,4554.035
2018,NUTS,2010,ITI,1,4774.329
2019,NUTS,2010,ITI,1,5060.141
2011,NUTS,2010,ITI1,2,1099.292
2012,NUTS,2010,ITI1,2,1143.01
2013,NUTS,2010,ITI1,2,1142.197
2014,NUTS,2010,ITI1,2,1173.342
2015,NUTS,2010,ITI1,2,1194.011
2016,NUTS,2010,ITI1,2,1203.435
2017,NUTS,2010,ITI1,2,1346.312
2018,NUTS,2010,ITI1,2,1461.431
2019,NUTS,2010,ITI1,2,1551.146
2011,NUTS,2010,ITI2,2,163.697
2012,NUTS,2010,ITI2,2,158.999
2013,NUTS,2010,ITI2,2,149.565
2014,NUTS,2010,ITI2,2,166.661
2017,NUTS,2010,ITI2,2,173.341
2018,NUTS,2010,ITI2,2,184.764
2019,NUTS,2010,ITI2,2,187.368
2011,NUTS,2010,ITI3,2,262.552
2012,NUTS,2010,ITI3,2,270.595
2013,NUTS,2010,ITI3,2,269.536
2014,NUTS,2010,ITI3,2,288.835
2015,NUTS,2010,ITI3,2,282.164
2016,NUTS,2010,ITI3,2,340.968
2017,NUTS,2010,ITI3,2,369.429
2018,NUTS,2010,ITI3,2,366.178
2019,NUTS,2010,ITI3,2,363.39
2011,NUTS,2010,ITI4,2,2473.967
2012,NUTS,2010,ITI4,2,2484.874
2013,NUTS,2010,ITI4,2,2512.515
2014,NUTS,2010,ITI4,2,2463.81
2015,NUTS,2010,ITI4,2,2399.875
2016,NUTS,2010,ITI4,2,2545.215
2017,NUTS,2010,ITI4,2,2664.953
2018,NUTS,2010,ITI4,2,2761.957
2019,NUTS,2010,ITI4,2,2958.237
2011,NUTS,2010,JP,0,109061.11
2012,NUTS,2010,JP,0,109660.035
2013,NUTS,2010,JP,0,115807.941
2014,NUTS,2010,JP,0,119317.626
2015,NUTS,2010,JP,0,116715.397
2016,NUTS,2010,JP,0,112117.896
2011,NUTS,2010,KR,0,43496.769
2012,NUTS,2010,KR,0,47844.728
2013,NUTS,2010,KR,0,50734.406
2014,NUTS,2010,KR,0,54222.321
2015,NUTS,2010,KR,0,54894.229
2016,NUTS,2010,KR,0,57446.455
2011,NUTS,2010,LT,0,400.641
2012,NUTS,2010,LT,0,411.595
2013,NUTS,2010,LT,0,452.777
2014,NUTS,2010,LT,0,509.009
2015,NUTS,2010,LT,0,526.021
2016,NUTS,2010,LT,0,435.387
2017,NUTS,2010,LT,0,483.056
2018,NUTS,2010,LT,0,524.973
2019,NUTS,2010,LT,0,583.006
2020,NUTS,2010,LT,0,676.245
2011,NUTS,2010,LT0,1,400.641
2012,NUTS,2010,LT0,1,411.595
2013,NUTS,2010,LT0,1,452.777
2014,NUTS,2010,LT0,1,509.009
2015,NUTS,2010,LT0,1,526.021
2016,NUTS,2010,LT0,1,435.387
2017,NUTS,2010,LT0,1,483.056
2018,NUTS,2010,LT0,1,524.973
2019,NUTS,2010,LT0,1,583.006
2020,NUTS,2010,LT0,1,676.245
2011,NUTS,2010,LT00,2,400.641
2012,NUTS,2010,LT00,2,411.595
2013,NUTS,2010,LT00,2,452.777
2014,NUTS,2010,LT00,2,509.009
2015,NUTS,2010,LT01,2,326.943
2016,NUTS,2010,LT01,2,246.701
2017,NUTS,2010,LT01,2,251.029
2018,NUTS,2010,LT01,2,300.289
2019,NUTS,2010,LT01,2,358.928
2015,NUTS,2010,LT02,2,199.079
2016,NUTS,2010,LT02,2,188.686
2017,NUTS,2010,LT02,2,232.026
2018,NUTS,2010,LT02,2,224.683
2019,NUTS,2010,LT02,2,224.078
2011,NUTS,2010,LU,0,432.642
2012,NUTS,2010,LU,0,372.514
2013,NUTS,2010,LU,0,392.983
2014,NUTS,2010,LU,0,397.797
2015,NUTS,2010,LU,0,418.611
2016,NUTS,2010,LU,0,444.591
2017,NUTS,2010,LU,0,440.52
2018,NUTS,2010,LU,0,423.286
2019,NUTS,2010,LU,0,440.751
2020,NUTS,2010,LU,0,415.247
2011,NUTS,2010,LU0,1,432.642
2012,NUTS,2010,LU0,1,372.514
2013,NUTS,2010,LU0,1,392.983
2014,NUTS,2010,LU0,1,397.797
2015,NUTS,2010,LU0,1,418.611
2016,NUTS,2010,LU0,1,444.591
2017,NUTS,2010,LU0,1,440.52
2018,NUTS,2010,LU0,1,423.286
2019,NUTS,2010,LU0,1,440.751
2020,NUTS,2010,LU0,1,415.247
2011,NUTS,2010,LU00,2,432.642
2012,NUTS,2010,LU00,2,372.514
2013,NUTS,2010,LU00,2,392.983
2014,NUTS,2010,LU00,2,397.797
2015,NUTS,2010,LU00,2,418.611
2016,NUTS,2010,LU00,2,444.591
2017,NUTS,2010,LU00,2,440.52
2018,NUTS,2010,LU00,2,423.286
2019,NUTS,2010,LU00,2,440.751
2020,NUTS,2010,LU00,2,415.247
2011,NUTS,2010,LV,0,182.672
2012,NUTS,2010,LV,0,181.169
2013,NUTS,2010,LV,0,170.917
2014,NUTS,2010,LV,0,195.711
2015,NUTS,2010,LV,0,182.756
2016,NUTS,2010,LV,0,131.428
2017,NUTS,2010,LV,0,159.467
2018,NUTS,2010,LV,0,207.25
2019,NUTS,2010,LV,0,211.814
2020,NUTS,2010,LV,0,226.129
2011,NUTS,2010,LV0,1,182.672
2012,NUTS,2010,LV0,1,181.169
2013,NUTS,2010,LV0,1,170.917
2014,NUTS,2010,LV0,1,195.711
2015,NUTS,2010,LV0,1,182.756
2016,NUTS,2010,LV0,1,131.428
2017,NUTS,2010,LV0,1,159.467
2018,NUTS,2010,LV0,1,207.25
2019,NUTS,2010,LV0,1,211.814
2020,NUTS,2010,LV0,1,226.129
2011,NUTS,2010,LV00,2,182.672
2012,NUTS,2010,LV00,2,181.169
2013,NUTS,2010,LV00,2,170.917
2014,NUTS,2010,LV00,2,195.711
2015,NUTS,2010,LV00,2,182.756
2016,NUTS,2010,LV00,2,131.428
2017,NUTS,2010,LV00,2,159.467
2018,NUTS,2010,LV00,2,207.25
2019,NUTS,2010,LV00,2,211.814
2020,NUTS,2010,LV00,2,226.129
2015,NUTS,2010,MK,0,79.779
2016,NUTS,2010,MK,0,80.524
2017,NUTS,2010,MK,0,66.183
2018,NUTS,2010,MK,0,69.869
2019,NUTS,2010,MK,0,73.26
2020,NUTS,2010,MK,0,71.08
2015,NUTS,2010,MK0,1,79.779
2016,NUTS,2010,MK0,1,80.524
2017,NUTS,2010,MK0,1,66.183
2018,NUTS,2010,MK0,1,69.869
2019,NUTS,2010,MK0,1,73.26
2020,NUTS,2010,MK0,1,71.08
2015,NUTS,2010,MK00,2,79.779
2016,NUTS,2010,MK00,2,80.524
2017,NUTS,2010,MK00,2,66.183
2018,NUTS,2010,MK00,2,69.869
2019,NUTS,2010,MK00,2,73.26
2020,NUTS,2010,MK00,2,71.08
2011,NUTS,2010,MT,0,57.354
2012,NUTS,2010,MT,0,72.219
2013,NUTS,2010,MT,0,70.398
2014,NUTS,2010,MT,0,70.516
2015,NUTS,2010,MT,0,79.9
