year,region_type,region_year_spec,region_id,region_level,deep_learning_count
2017,NUTS,2016,ES51,2,16
2017,NUTS,2016,ES511,3,14
2017,NUTS,2016,ES512,3,2
2017,NUTS,2016,ES52,2,7
2017,NUTS,2016,ES521,3,4
2017,NUTS,2016,ES523,3,3
2017,NUTS,2016,ES6,1,6
2017,NUTS,2016,ES61,2,2
2017,NUTS,2016,ES617,3,1
2017,NUTS,2016,ES618,3,1
2017,NUTS,2016,ES62,2,4
2017,NUTS,2016,ES620,3,4
2017,NUTS,2016,FI,0,12
2017,NUTS,2016,FI1,1,12
2017,NUTS,2016,FI19,2,1
2017,NUTS,2016,FI193,3,1
2017,NUTS,2016,FI1B,2,7
2017,NUTS,2016,FI1B1,3,7
2017,NUTS,2016,FI1D,2,4
2017,NUTS,2016,FI1D2,3,1
2017,NUTS,2016,FI1D9,3,3
2017,NUTS,2016,FR,0,60
2017,NUTS,2016,FR1,1,43
2017,NUTS,2016,FR10,2,43
2017,NUTS,2016,FR101,3,14
2017,NUTS,2016,FR102,3,1
2017,NUTS,2016,FR103,3,8
2017,NUTS,2016,FR104,3,20
2017,NUTS,2016,FRE,1,5
2017,NUTS,2016,FRE1,2,5
2017,NUTS,2016,FRE11,3,5
2017,NUTS,2016,FRG,1,5
2017,NUTS,2016,FRG0,2,5
2017,NUTS,2016,FRG01,3,1
2017,NUTS,2016,FRG04,3,4
2017,NUTS,2016,FRH,1,1
2017,NUTS,2016,FRH0,2,1
2017,NUTS,2016,FRH04,3,1
2017,NUTS,2016,FRI,1,1
2017,NUTS,2016,FRI1,2,1
2017,NUTS,2016,FRI12,3,1
2017,NUTS,2016,FRJ,1,2
2017,NUTS,2016,FRJ1,2,2
2017,NUTS,2016,FRJ12,3,1
2017,NUTS,2016,FRJ13,3,1
2017,NUTS,2016,FRK,1,1
2017,NUTS,2016,FRK2,2,1
2017,NUTS,2016,FRK26,3,1
2017,NUTS,2016,FRL,1,2
2017,NUTS,2016,FRL0,2,2
2017,NUTS,2016,FRL04,3,1
2017,NUTS,2016,FRL06,3,1
2017,NUTS,2016,HU,0,7
2017,NUTS,2016,HU1,1,7
2017,NUTS,2016,HU11,2,7
2017,NUTS,2016,HU110,3,7
2017,NUTS,2016,IE,0,6
2017,NUTS,2016,IE0,1,6
2017,NUTS,2016,IE04,2,3
2017,NUTS,2016,IE042,3,3
2017,NUTS,2016,IE05,2,2
2017,NUTS,2016,IE053,3,2
2017,NUTS,2016,IE06,2,1
2017,NUTS,2016,IE061,3,1
2017,NUTS,2016,IT,0,77
2017,NUTS,2016,ITC,1,7
2017,NUTS,2016,ITC3,2,3
2017,NUTS,2016,ITC33,3,3
2017,NUTS,2016,ITC4,2,4
2017,NUTS,2016,ITC4C,3,4
2017,NUTS,2016,ITF,1,5
2017,NUTS,2016,ITF1,2,1
2017,NUTS,2016,ITF12,3,1
2017,NUTS,2016,ITF3,2,3
2017,NUTS,2016,ITF33,3,3
2017,NUTS,2016,ITF6,2,1
2017,NUTS,2016,ITF61,3,1
2017,NUTS,2016,ITG,1,3
2017,NUTS,2016,ITG2,2,3
2017,NUTS,2016,ITG27,3,3
2017,NUTS,2016,ITH,1,20
2017,NUTS,2016,ITH2,2,14
2017,NUTS,2016,ITH20,3,14
2017,NUTS,2016,ITH4,2,2
2017,NUTS,2016,ITH42,3,1
2017,NUTS,2016,ITH44,3,1
2017,NUTS,2016,ITH5,2,4
2017,NUTS,2016,ITH54,3,1
2017,NUTS,2016,ITH55,3,3
2017,NUTS,2016,ITI,1,42
2017,NUTS,2016,ITI1,2,28
2017,NUTS,2016,ITI12,3,3
2017,NUTS,2016,ITI14,3,19
2017,NUTS,2016,ITI17,3,5
2017,NUTS,2016,ITI19,3,1
2017,NUTS,2016,ITI2,2,2
2017,NUTS,2016,ITI21,3,2
2017,NUTS,2016,ITI3,2,1
2017,NUTS,2016,ITI32,3,1
2017,NUTS,2016,ITI4,2,11
2017,NUTS,2016,ITI43,3,11
2017,NUTS,2016,LU,0,2
2017,NUTS,2016,LU0,1,2
2017,NUTS,2016,LU00,2,2
2017,NUTS,2016,LU000,3,2
2017,NUTS,2016,NL,0,57
2017,NUTS,2016,NL1,1,1
2017,NUTS,2016,NL11,2,1
2017,NUTS,2016,NL113,3,1
2017,NUTS,2016,NL2,1,22
2017,NUTS,2016,NL21,2,2
2017,NUTS,2016,NL213,3,2
2017,NUTS,2016,NL22,2,20
2017,NUTS,2016,NL226,3,20
2017,NUTS,2016,NL3,1,26
2017,NUTS,2016,NL31,2,2
2017,NUTS,2016,NL310,3,2
2017,NUTS,2016,NL32,2,14
2017,NUTS,2016,NL329,3,14
2017,NUTS,2016,NL33,2,10
2017,NUTS,2016,NL333,3,5
2017,NUTS,2016,NL337,3,1
2017,NUTS,2016,NL33C,3,4
2017,NUTS,2016,NL4,1,8
2017,NUTS,2016,NL41,2,6
2017,NUTS,2016,NL412,3,2
2017,NUTS,2016,NL414,3,4
2017,NUTS,2016,NL42,2,2
2017,NUTS,2016,NL423,3,2
2017,NUTS,2016,NO,0,5
2017,NUTS,2016,NO0,1,5
2017,NUTS,2016,NO01,2,1
2017,NUTS,2016,NO011,3,1
2017,NUTS,2016,NO04,2,2
2017,NUTS,2016,NO042,3,1
2017,NUTS,2016,NO043,3,1
2017,NUTS,2016,NO06,2,1
2017,NUTS,2016,NO060,3,1
2017,NUTS,2016,NO07,2,1
2017,NUTS,2016,NO072,3,1
2017,NUTS,2016,PL,0,22
2017,NUTS,2016,PL2,1,6
2017,NUTS,2016,PL21,2,6
2017,NUTS,2016,PL213,3,6
2017,NUTS,2016,PL4,1,1
2017,NUTS,2016,PL41,2,1
2017,NUTS,2016,PL415,3,1
2017,NUTS,2016,PL5,1,2
2017,NUTS,2016,PL51,2,2
2017,NUTS,2016,PL514,3,2
2017,NUTS,2016,PL7,1,5
2017,NUTS,2016,PL71,2,5
2017,NUTS,2016,PL711,3,5
2017,NUTS,2016,PL9,1,8
2017,NUTS,2016,PL91,2,8
2017,NUTS,2016,PL911,3,8
2017,NUTS,2016,PT,0,9
2017,NUTS,2016,PT1,1,9
2017,NUTS,2016,PT16,2,4
2017,NUTS,2016,PT16E,3,4
2017,NUTS,2016,PT17,2,5
2017,NUTS,2016,PT170,3,5
2017,NUTS,2016,RO,0,3
2017,NUTS,2016,RO3,1,3
2017,NUTS,2016,RO32,2,3
2017,NUTS,2016,RO321,3,3
2017,NUTS,2016,SE,0,15
2017,NUTS,2016,SE1,1,10
2017,NUTS,2016,SE11,2,4
2017,NUTS,2016,SE110,3,4
2017,NUTS,2016,SE12,2,6
2017,NUTS,2016,SE121,3,4
2017,NUTS,2016,SE123,3,2
2017,NUTS,2016,SE2,1,4
2017,NUTS,2016,SE21,2,1
2017,NUTS,2016,SE213,3,1
2017,NUTS,2016,SE22,2,1
2017,NUTS,2016,SE224,3,1
2017,NUTS,2016,SE23,2,2
2017,NUTS,2016,SE232,3,2
2017,NUTS,2016,SE3,1,1
2017,NUTS,2016,SE33,2,1
2017,NUTS,2016,SE332,3,1
2017,NUTS,2016,SI,0,5
2017,NUTS,2016,SI0,1,5
2017,NUTS,2016,SI04,2,5
2017,NUTS,2016,SI041,3,5
2017,NUTS,2016,SK,0,1
2017,NUTS,2016,SK0,1,1
2017,NUTS,2016,SK04,2,1
2017,NUTS,2016,SK041,3,1
2017,NUTS,2016,TR,0,6
2017,NUTS,2016,TR1,1,2
2017,NUTS,2016,TR10,2,2
2017,NUTS,2016,TR100,3,2
2017,NUTS,2016,TR5,1,4
2017,NUTS,2016,TR51,2,4
2017,NUTS,2016,TR510,3,4
2017,NUTS,2016,UK,0,173
2017,NUTS,2016,UKD,1,11
2017,NUTS,2016,UKD3,2,4
2017,NUTS,2016,UKD33,3,4
2017,NUTS,2016,UKD4,2,3
2017,NUTS,2016,UKD44,3,3
2017,NUTS,2016,UKD7,2,4
2017,NUTS,2016,UKD72,3,4
2017,NUTS,2016,UKE,1,6
2017,NUTS,2016,UKE2,2,1
2017,NUTS,2016,UKE21,3,1
2017,NUTS,2016,UKE3,2,4
2017,NUTS,2016,UKE32,3,4
2017,NUTS,2016,UKE4,2,1
2017,NUTS,2016,UKE42,3,1
2017,NUTS,2016,UKF,1,7
2017,NUTS,2016,UKF1,2,4
2017,NUTS,2016,UKF11,3,2
2017,NUTS,2016,UKF14,3,2
2017,NUTS,2016,UKF2,2,3
2017,NUTS,2016,UKF21,3,1
2017,NUTS,2016,UKF22,3,2
2017,NUTS,2016,UKG,1,2
2017,NUTS,2016,UKG3,2,2
2017,NUTS,2016,UKG31,3,2
2017,NUTS,2016,UKH,1,33
2017,NUTS,2016,UKH1,2,28
2017,NUTS,2016,UKH12,3,25
2017,NUTS,2016,UKH17,3,3
2017,NUTS,2016,UKH3,2,5
2017,NUTS,2016,UKH34,3,5
2017,NUTS,2016,UKI,1,42
2017,NUTS,2016,UKI3,2,31
2017,NUTS,2016,UKI31,3,3
2017,NUTS,2016,UKI32,3,7
2017,NUTS,2016,UKI33,3,21
2017,NUTS,2016,UKI4,2,9
2017,NUTS,2016,UKI42,3,8
2017,NUTS,2016,UKI44,3,1
2017,NUTS,2016,UKI6,2,1
2017,NUTS,2016,UKI62,3,1
2017,NUTS,2016,UKI7,2,1
2017,NUTS,2016,UKI74,3,1
2017,NUTS,2016,UKJ,1,38
2017,NUTS,2016,UKJ1,2,31
2017,NUTS,2016,UKJ14,3,31
2017,NUTS,2016,UKJ2,2,6
2017,NUTS,2016,UKJ25,3,6
2017,NUTS,2016,UKJ4,2,1
2017,NUTS,2016,UKJ44,3,1
2017,NUTS,2016,UKK,1,5
2017,NUTS,2016,UKK1,2,2
2017,NUTS,2016,UKK11,3,1
2017,NUTS,2016,UKK14,3,1
2017,NUTS,2016,UKK3,2,1
2017,NUTS,2016,UKK30,3,1
2017,NUTS,2016,UKK4,2,2
2017,NUTS,2016,UKK43,3,2
2017,NUTS,2016,UKL,1,3
2017,NUTS,2016,UKL1,2,1
2017,NUTS,2016,UKL18,3,1
2017,NUTS,2016,UKL2,2,2
2017,NUTS,2016,UKL22,3,2
2017,NUTS,2016,UKM,1,26
2017,NUTS,2016,UKM7,2,21
2017,NUTS,2016,UKM75,3,19
2017,NUTS,2016,UKM77,3,2
2017,NUTS,2016,UKM8,2,5
2017,NUTS,2016,UKM82,3,5
2018,NUTS,2016,AT,0,16
2018,NUTS,2016,AT1,1,5
2018,NUTS,2016,AT12,2,3
2018,NUTS,2016,AT126,3,2
2018,NUTS,2016,AT127,3,1
2018,NUTS,2016,AT13,2,2
2018,NUTS,2016,AT130,3,2
2018,NUTS,2016,AT2,1,4
2018,NUTS,2016,AT22,2,4
2018,NUTS,2016,AT221,3,4
2018,NUTS,2016,AT3,1,7
2018,NUTS,2016,AT31,2,3
2018,NUTS,2016,AT312,3,3
2018,NUTS,2016,AT33,2,4
2018,NUTS,2016,AT332,3,4
2018,NUTS,2016,BE,0,21
2018,NUTS,2016,BE1,1,4
2018,NUTS,2016,BE10,2,4
2018,NUTS,2016,BE100,3,4
2018,NUTS,2016,BE2,1,11
2018,NUTS,2016,BE21,2,2
2018,NUTS,2016,BE211,3,2
2018,NUTS,2016,BE23,2,9
2018,NUTS,2016,BE234,3,9
2018,NUTS,2016,BE3,1,6
2018,NUTS,2016,BE32,2,1
2018,NUTS,2016,BE323,3,1
2018,NUTS,2016,BE33,2,5
2018,NUTS,2016,BE332,3,5
2018,NUTS,2016,CH,0,91
2018,NUTS,2016,CH0,1,91
2018,NUTS,2016,CH01,2,27
2018,NUTS,2016,CH011,3,22
2018,NUTS,2016,CH012,3,1
2018,NUTS,2016,CH013,3,4
2018,NUTS,2016,CH02,2,15
2018,NUTS,2016,CH021,3,11
2018,NUTS,2016,CH022,3,3
2018,NUTS,2016,CH025,3,1
2018,NUTS,2016,CH03,2,3
2018,NUTS,2016,CH031,3,2
2018,NUTS,2016,CH033,3,1
2018,NUTS,2016,CH04,2,41
2018,NUTS,2016,CH040,3,41
2018,NUTS,2016,CH07,2,5
2018,NUTS,2016,CH070,3,5
2018,NUTS,2016,CY,0,6
2018,NUTS,2016,CY0,1,6
2018,NUTS,2016,CY00,2,6
2018,NUTS,2016,CY000,3,6
2018,NUTS,2016,CZ,0,23
2018,NUTS,2016,CZ0,1,23
2018,NUTS,2016,CZ01,2,5
2018,NUTS,2016,CZ010,3,5
2018,NUTS,2016,CZ03,2,2
2018,NUTS,2016,CZ032,3,2
2018,NUTS,2016,CZ06,2,16
2018,NUTS,2016,CZ064,3,16
2018,NUTS,2016,DE,0,231
2018,NUTS,2016,DE1,1,41
2018,NUTS,2016,DE11,2,6
2018,NUTS,2016,DE111,3,6
2018,NUTS,2016,DE12,2,8
2018,NUTS,2016,DE122,3,3
2018,NUTS,2016,DE125,3,5
2018,NUTS,2016,DE13,2,14
2018,NUTS,2016,DE131,3,12
2018,NUTS,2016,DE138,3,2
2018,NUTS,2016,DE14,2,13
2018,NUTS,2016,DE142,3,6
2018,NUTS,2016,DE144,3,7
2018,NUTS,2016,DE2,1,50
2018,NUTS,2016,DE21,2,41
2018,NUTS,2016,DE212,3,41
2018,NUTS,2016,DE22,2,1
2018,NUTS,2016,DE222,3,1
2018,NUTS,2016,DE25,2,6
2018,NUTS,2016,DE252,3,6
2018,NUTS,2016,DE27,2,2
2018,NUTS,2016,DE271,3,2
2018,NUTS,2016,DE3,1,30
2018,NUTS,2016,DE30,2,30
2018,NUTS,2016,DE300,3,30
2018,NUTS,2016,DE6,1,9
2018,NUTS,2016,DE60,2,9
2018,NUTS,2016,DE600,3,9
2018,NUTS,2016,DE7,1,6
2018,NUTS,2016,DE71,2,2
2018,NUTS,2016,DE712,3,2
2018,NUTS,2016,DE73,2,4
2018,NUTS,2016,DE731,3,4
2018,NUTS,2016,DE8,1,1
2018,NUTS,2016,DE80,2,1
2018,NUTS,2016,DE803,3,1
2018,NUTS,2016,DE9,1,8
2018,NUTS,2016,DE91,2,1
2018,NUTS,2016,DE91C,3,1
2018,NUTS,2016,DE92,2,5
2018,NUTS,2016,DE929,3,5
2018,NUTS,2016,DE94,2,2
2018,NUTS,2016,DE943,3,2
2018,NUTS,2016,DEA,1,28
2018,NUTS,2016,DEA1,2,1
2018,NUTS,2016,DEA1A,3,1
2018,NUTS,2016,DEA2,2,20
2018,NUTS,2016,DEA22,3,10
2018,NUTS,2016,DEA26,3,1
2018,NUTS,2016,DEA2C,3,6
2018,NUTS,2016,DEA2D,3,3
2018,NUTS,2016,DEA4,2,2
2018,NUTS,2016,DEA41,3,1
2018,NUTS,2016,DEA47,3,1
2018,NUTS,2016,DEA5,2,5
2018,NUTS,2016,DEA51,3,2
2018,NUTS,2016,DEA5A,3,3
2018,NUTS,2016,DEB,1,7
2018,NUTS,2016,DEB3,2,7
2018,NUTS,2016,DEB32,3,6
2018,NUTS,2016,DEB33,3,1
2018,NUTS,2016,DEC,1,3
2018,NUTS,2016,DEC0,2,3
2018,NUTS,2016,DEC01,3,3
2018,NUTS,2016,DED,1,44
2018,NUTS,2016,DED4,2,44
2018,NUTS,2016,DED41,3,33
2018,NUTS,2016,DED43,3,11
2018,NUTS,2016,DEE,1,1
2018,NUTS,2016,DEE0,2,1
2018,NUTS,2016,DEE03,3,1
2018,NUTS,2016,DEF,1,3
2018,NUTS,2016,DEF0,2,3
2018,NUTS,2016,DEF03,3,3
2018,NUTS,2016,DK,0,16
2018,NUTS,2016,DK0,1,16
2018,NUTS,2016,DK01,2,14
2018,NUTS,2016,DK011,3,12
2018,NUTS,2016,DK012,3,2
2018,NUTS,2016,DK04,2,1
2018,NUTS,2016,DK042,3,1
2018,NUTS,2016,DK05,2,1
2018,NUTS,2016,DK050,3,1
2018,NUTS,2016,EL,0,12
2018,NUTS,2016,EL3,1,5
2018,NUTS,2016,EL30,2,5
2018,NUTS,2016,EL303,3,5
2018,NUTS,2016,EL4,1,1
2018,NUTS,2016,EL43,2,1
2018,NUTS,2016,EL433,3,1
2018,NUTS,2016,EL5,1,3
2018,NUTS,2016,EL51,2,1
2018,NUTS,2016,EL512,3,1
2018,NUTS,2016,EL52,2,2
2018,NUTS,2016,EL522,3,2
2018,NUTS,2016,EL6,1,3
2018,NUTS,2016,EL61,2,1
2018,NUTS,2016,EL613,3,1
2018,NUTS,2016,EL63,2,2
2018,NUTS,2016,EL632,3,2
2018,NUTS,2016,ES,0,55
2018,NUTS,2016,ES1,1,1
2018,NUTS,2016,ES11,2,1
2018,NUTS,2016,ES114,3,1
2018,NUTS,2016,ES2,1,3
2018,NUTS,2016,ES21,2,2
2018,NUTS,2016,ES213,3,2
2018,NUTS,2016,ES24,2,1
2018,NUTS,2016,ES243,3,1
2018,NUTS,2016,ES3,1,16
2018,NUTS,2016,ES30,2,16
2018,NUTS,2016,ES300,3,16
2018,NUTS,2016,ES4,1,1
2018,NUTS,2016,ES41,2,1
2018,NUTS,2016,ES413,3,1
2018,NUTS,2016,ES5,1,24
2018,NUTS,2016,ES51,2,21
2018,NUTS,2016,ES511,3,20
2018,NUTS,2016,ES512,3,1
2018,NUTS,2016,ES52,2,3
2018,NUTS,2016,ES521,3,1
2018,NUTS,2016,ES523,3,2
2018,NUTS,2016,ES6,1,10
2018,NUTS,2016,ES61,2,4
2018,NUTS,2016,ES614,3,1
2018,NUTS,2016,ES617,3,1
2018,NUTS,2016,ES618,3,2
2018,NUTS,2016,ES62,2,6
2018,NUTS,2016,ES620,3,6
2018,NUTS,2016,FI,0,10
2018,NUTS,2016,FI1,1,10
2018,NUTS,2016,FI1B,2,8
2018,NUTS,2016,FI1B1,3,8
2018,NUTS,2016,FI1D,2,2
2018,NUTS,2016,FI1D9,3,2
2018,NUTS,2016,FR,0,107
2018,NUTS,2016,FR1,1,93
2018,NUTS,2016,FR10,2,93
2018,NUTS,2016,FR101,3,32
2018,NUTS,2016,FR102,3,4
2018,NUTS,2016,FR103,3,23
2018,NUTS,2016,FR104,3,32
2018,NUTS,2016,FR105,3,1
2018,NUTS,2016,FR108,3,1
2018,NUTS,2016,FRC,1,1
2018,NUTS,2016,FRC1,2,1
2018,NUTS,2016,FRC11,3,1
2018,NUTS,2016,FRD,1,1
2018,NUTS,2016,FRD2,2,1
2018,NUTS,2016,FRD22,3,1
2018,NUTS,2016,FRE,1,2
2018,NUTS,2016,FRE1,2,2
2018,NUTS,2016,FRE11,3,2
2018,NUTS,2016,FRG,1,1
2018,NUTS,2016,FRG0,2,1
2018,NUTS,2016,FRG04,3,1
2018,NUTS,2016,FRH,1,1
2018,NUTS,2016,FRH0,2,1
2018,NUTS,2016,FRH03,3,1
2018,NUTS,2016,FRJ,1,1
2018,NUTS,2016,FRJ1,2,1
2018,NUTS,2016,FRJ13,3,1
2018,NUTS,2016,FRK,1,3
2018,NUTS,2016,FRK2,2,3
2018,NUTS,2016,FRK26,3,3
2018,NUTS,2016,FRL,1,4
2018,NUTS,2016,FRL0,2,4
2018,NUTS,2016,FRL03,3,2
2018,NUTS,2016,FRL04,3,1
2018,NUTS,2016,FRL06,3,1
2018,NUTS,2016,HR,0,1
2018,NUTS,2016,HR0,1,1
2018,NUTS,2016,HR04,2,1
2018,NUTS,2016,HR041,3,1
2018,NUTS,2016,HU,0,2
2018,NUTS,2016,HU1,1,2
2018,NUTS,2016,HU11,2,2
2018,NUTS,2016,HU110,3,2
2018,NUTS,2016,IE,0,11
2018,NUTS,2016,IE0,1,11
2018,NUTS,2016,IE04,2,2
2018,NUTS,2016,IE042,3,2
2018,NUTS,2016,IE05,2,4
2018,NUTS,2016,IE051,3,1
2018,NUTS,2016,IE053,3,3
2018,NUTS,2016,IE06,2,5
2018,NUTS,2016,IE061,3,5
2018,NUTS,2016,IS,0,1
2018,NUTS,2016,IS0,1,1
2018,NUTS,2016,IS00,2,1
2018,NUTS,2016,IS001,3,1
2018,NUTS,2016,IT,0,89
2018,NUTS,2016,ITC,1,13
2018,NUTS,2016,ITC3,2,2
2018,NUTS,2016,ITC33,3,2
2018,NUTS,2016,ITC4,2,11
2018,NUTS,2016,ITC41,3,2
2018,NUTS,2016,ITC4C,3,9
2018,NUTS,2016,ITF,1,2
2018,NUTS,2016,ITF4,2,2
2018,NUTS,2016,ITF45,3,1
2018,NUTS,2016,ITF47,3,1
2018,NUTS,2016,ITH,1,31
2018,NUTS,2016,ITH2,2,20
2018,NUTS,2016,ITH20,3,20
2018,NUTS,2016,ITH3,2,6
2018,NUTS,2016,ITH31,3,1
2018,NUTS,2016,ITH35,3,3
2018,NUTS,2016,ITH36,3,2
2018,NUTS,2016,ITH5,2,5
2018,NUTS,2016,ITH52,3,1
2018,NUTS,2016,ITH55,3,4
2018,NUTS,2016,ITI,1,43
2018,NUTS,2016,ITI1,2,33
2018,NUTS,2016,ITI14,3,27
2018,NUTS,2016,ITI17,3,6
2018,NUTS,2016,ITI2,2,2
2018,NUTS,2016,ITI21,3,2
2018,NUTS,2016,ITI3,2,1
2018,NUTS,2016,ITI32,3,1
2018,NUTS,2016,ITI4,2,7
2018,NUTS,2016,ITI43,3,7
2018,NUTS,2016,LT,0,1
2018,NUTS,2016,LT0,1,1
2018,NUTS,2016,LT02,2,1
2018,NUTS,2016,LT022,3,1
2018,NUTS,2016,LU,0,2
2018,NUTS,2016,LU0,1,2
2018,NUTS,2016,LU00,2,2
2018,NUTS,2016,LU000,3,2
2018,NUTS,2016,NL,0,80
2018,NUTS,2016,NL1,1,4
2018,NUTS,2016,NL11,2,4
2018,NUTS,2016,NL113,3,4
2018,NUTS,2016,NL2,1,20
2018,NUTS,2016,NL21,2,4
2018,NUTS,2016,NL213,3,4
2018,NUTS,2016,NL22,2,16
2018,NUTS,2016,NL221,3,2
2018,NUTS,2016,NL226,3,14
2018,NUTS,2016,NL3,1,54
2018,NUTS,2016,NL31,2,4
2018,NUTS,2016,NL310,3,4
2018,NUTS,2016,NL32,2,27
2018,NUTS,2016,NL329,3,27
2018,NUTS,2016,NL33,2,23
2018,NUTS,2016,NL333,3,13
2018,NUTS,2016,NL337,3,4
2018,NUTS,2016,NL33C,3,6
2018,NUTS,2016,NL4,1,2
2018,NUTS,2016,NL41,2,2
2018,NUTS,2016,NL414,3,2
2018,NUTS,2016,NO,0,12
2018,NUTS,2016,NO0,1,12
2018,NUTS,2016,NO01,2,4
2018,NUTS,2016,NO011,3,4
2018,NUTS,2016,NO04,2,4
2018,NUTS,2016,NO042,3,2
2018,NUTS,2016,NO043,3,2
2018,NUTS,2016,NO06,2,4
2018,NUTS,2016,NO060,3,4
2018,NUTS,2016,PL,0,18
2018,NUTS,2016,PL2,1,5
2018,NUTS,2016,PL21,2,5
2018,NUTS,2016,PL213,3,5
2018,NUTS,2016,PL5,1,1
2018,NUTS,2016,PL51,2,1
2018,NUTS,2016,PL514,3,1
2018,NUTS,2016,PL6,1,1
2018,NUTS,2016,PL61,2,1
2018,NUTS,2016,PL613,3,1
2018,NUTS,2016,PL7,1,4
2018,NUTS,2016,PL71,2,4
2018,NUTS,2016,PL711,3,4
2018,NUTS,2016,PL9,1,7
2018,NUTS,2016,PL91,2,7
2018,NUTS,2016,PL911,3,7
2018,NUTS,2016,PT,0,4
2018,NUTS,2016,PT1,1,4
2018,NUTS,2016,PT11,2,2
2018,NUTS,2016,PT119,3,1
2018,NUTS,2016,PT11A,3,1
2018,NUTS,2016,PT16,2,1
2018,NUTS,2016,PT16E,3,1
2018,NUTS,2016,PT17,2,1
2018,NUTS,2016,PT170,3,1
2018,NUTS,2016,RO,0,5
2018,NUTS,2016,RO3,1,3
2018,NUTS,2016,RO32,2,3
2018,NUTS,2016,RO321,3,3
2018,NUTS,2016,RO4,1,2
2018,NUTS,2016,RO41,2,1
2018,NUTS,2016,RO411,3,1
2018,NUTS,2016,RO42,2,1
2018,NUTS,2016,RO421,3,1
2018,NUTS,2016,RS,0,1
2018,NUTS,2016,RS1,1,1
2018,NUTS,2016,RS11,2,1
2018,NUTS,2016,RS110,3,1
2018,NUTS,2016,SE,0,19
2018,NUTS,2016,SE1,1,13
2018,NUTS,2016,SE11,2,3
2018,NUTS,2016,SE110,3,3
2018,NUTS,2016,SE12,2,10
2018,NUTS,2016,SE121,3,7
2018,NUTS,2016,SE123,3,3
2018,NUTS,2016,SE2,1,6
2018,NUTS,2016,SE23,2,6
2018,NUTS,2016,SE231,3,1
2018,NUTS,2016,SE232,3,5
2018,NUTS,2016,SI,0,2
2018,NUTS,2016,SI0,1,2
2018,NUTS,2016,SI03,2,1
2018,NUTS,2016,SI032,3,1
2018,NUTS,2016,SI04,2,1
2018,NUTS,2016,SI041,3,1
2018,NUTS,2016,TR,0,12
2018,NUTS,2016,TR1,1,6
2018,NUTS,2016,TR10,2,6
2018,NUTS,2016,TR100,3,6
2018,NUTS,2016,TR5,1,5
2018,NUTS,2016,TR51,2,5
2018,NUTS,2016,TR510,3,5
2018,NUTS,2016,TR8,1,1
2018,NUTS,2016,TR81,2,1
2018,NUTS,2016,TR811,3,1
2018,NUTS,2016,UK,0,209
2018,NUTS,2016,UKC,1,3
2018,NUTS,2016,UKC1,2,3
2018,NUTS,2016,UKC14,3,3
2018,NUTS,2016,UKD,1,12
2018,NUTS,2016,UKD3,2,1
2018,NUTS,2016,UKD33,3,1
2018,NUTS,2016,UKD4,2,4
2018,NUTS,2016,UKD44,3,4
2018,NUTS,2016,UKD7,2,7
2018,NUTS,2016,UKD72,3,7
2018,NUTS,2016,UKE,1,16
2018,NUTS,2016,UKE2,2,7
2018,NUTS,2016,UKE21,3,7
2018,NUTS,2016,UKE3,2,7
2018,NUTS,2016,UKE32,3,7
2018,NUTS,2016,UKE4,2,2
2018,NUTS,2016,UKE42,3,1
2018,NUTS,2016,UKE44,3,1
2018,NUTS,2016,UKF,1,5
2018,NUTS,2016,UKF1,2,1
2018,NUTS,2016,UKF14,3,1
2018,NUTS,2016,UKF2,2,3
2018,NUTS,2016,UKF21,3,2
2018,NUTS,2016,UKF22,3,1
2018,NUTS,2016,UKF3,2,1
2018,NUTS,2016,UKF30,3,1
2018,NUTS,2016,UKG,1,11
2018,NUTS,2016,UKG1,2,6
2018,NUTS,2016,UKG13,3,6
2018,NUTS,2016,UKG2,2,1
2018,NUTS,2016,UKG24,3,1
2018,NUTS,2016,UKG3,2,4
2018,NUTS,2016,UKG31,3,3
2018,NUTS,2016,UKG33,3,1
2018,NUTS,2016,UKH,1,34
2018,NUTS,2016,UKH1,2,34
2018,NUTS,2016,UKH12,3,34
2018,NUTS,2016,UKI,1,41
2018,NUTS,2016,UKI3,2,30
2018,NUTS,2016,UKI31,3,2
2018,NUTS,2016,UKI32,3,6
2018,NUTS,2016,UKI33,3,22
2018,NUTS,2016,UKI4,2,10
2018,NUTS,2016,UKI42,3,8
2018,NUTS,2016,UKI43,3,1
2018,NUTS,2016,UKI44,3,1
2018,NUTS,2016,UKI7,2,1
2018,NUTS,2016,UKI75,3,1
2018,NUTS,2016,UKJ,1,51
2018,NUTS,2016,UKJ1,2,45
2018,NUTS,2016,UKJ14,3,45
2018,NUTS,2016,UKJ2,2,1
2018,NUTS,2016,UKJ25,3,1
2018,NUTS,2016,UKJ3,2,2
2018,NUTS,2016,UKJ32,3,2
2018,NUTS,2016,UKJ4,2,3
2018,NUTS,2016,UKJ44,3,3
2018,NUTS,2016,UKK,1,11
2018,NUTS,2016,UKK1,2,10
2018,NUTS,2016,UKK11,3,6
2018,NUTS,2016,UKK12,3,4
2018,NUTS,2016,UKK4,2,1
2018,NUTS,2016,UKK43,3,1
2018,NUTS,2016,UKL,1,2
2018,NUTS,2016,UKL2,2,2
2018,NUTS,2016,UKL22,3,2
2018,NUTS,2016,UKM,1,22
2018,NUTS,2016,UKM7,2,13
2018,NUTS,2016,UKM75,3,12
2018,NUTS,2016,UKM77,3,1
