year,region_type,region_year_spec,region_id,region_level,biorxiv_count
2017,NUTS,2016,UKH1,2,747
2017,NUTS,2016,UKH11,3,1
2017,NUTS,2016,UKH12,3,652
2017,NUTS,2016,UKH14,3,5
2017,NUTS,2016,UKH17,3,89
2017,NUTS,2016,UKH2,2,31
2017,NUTS,2016,UKH23,3,31
2017,NUTS,2016,UKH3,2,10
2017,NUTS,2016,UKH34,3,10
2017,NUTS,2016,UKI,1,570
2017,NUTS,2016,UKI3,2,493
2017,NUTS,2016,UKI31,3,127
2017,NUTS,2016,UKI32,3,165
2017,NUTS,2016,UKI33,3,185
2017,NUTS,2016,UKI34,3,16
2017,NUTS,2016,UKI4,2,52
2017,NUTS,2016,UKI42,3,44
2017,NUTS,2016,UKI43,3,3
2017,NUTS,2016,UKI44,3,4
2017,NUTS,2016,UKI45,3,1
2017,NUTS,2016,UKI5,2,7
2017,NUTS,2016,UKI51,3,1
2017,NUTS,2016,UKI53,3,6
2017,NUTS,2016,UKI6,2,6
2017,NUTS,2016,UKI62,3,6
2017,NUTS,2016,UKI7,2,12
2017,NUTS,2016,UKI74,3,3
2017,NUTS,2016,UKI75,3,9
2017,NUTS,2016,UKJ,1,504
2017,NUTS,2016,UKJ1,2,405
2017,NUTS,2016,UKJ11,3,15
2017,NUTS,2016,UKJ14,3,390
2017,NUTS,2016,UKJ2,2,47
2017,NUTS,2016,UKJ21,3,2
2017,NUTS,2016,UKJ22,3,24
2017,NUTS,2016,UKJ25,3,19
2017,NUTS,2016,UKJ26,3,1
2017,NUTS,2016,UKJ27,3,1
2017,NUTS,2016,UKJ3,2,27
2017,NUTS,2016,UKJ32,3,24
2017,NUTS,2016,UKJ36,3,3
2017,NUTS,2016,UKJ4,2,25
2017,NUTS,2016,UKJ41,3,1
2017,NUTS,2016,UKJ44,3,24
2017,NUTS,2016,UKK,1,191
2017,NUTS,2016,UKK1,2,139
2017,NUTS,2016,UKK11,3,109
2017,NUTS,2016,UKK12,3,20
2017,NUTS,2016,UKK13,3,1
2017,NUTS,2016,UKK14,3,7
2017,NUTS,2016,UKK15,3,2
2017,NUTS,2016,UKK2,2,4
2017,NUTS,2016,UKK21,3,2
2017,NUTS,2016,UKK22,3,1
2017,NUTS,2016,UKK23,3,1
2017,NUTS,2016,UKK3,2,3
2017,NUTS,2016,UKK30,3,3
2017,NUTS,2016,UKK4,2,45
2017,NUTS,2016,UKK41,3,1
2017,NUTS,2016,UKK43,3,44
2017,NUTS,2016,UKL,1,70
2017,NUTS,2016,UKL1,2,24
2017,NUTS,2016,UKL12,3,9
2017,NUTS,2016,UKL14,3,6
2017,NUTS,2016,UKL18,3,9
2017,NUTS,2016,UKL2,2,46
2017,NUTS,2016,UKL22,3,46
2017,NUTS,2016,UKM,1,363
2017,NUTS,2016,UKM5,2,18
2017,NUTS,2016,UKM50,3,18
2017,NUTS,2016,UKM7,2,255
2017,NUTS,2016,UKM71,3,6
2017,NUTS,2016,UKM72,3,19
2017,NUTS,2016,UKM73,3,5
2017,NUTS,2016,UKM75,3,218
2017,NUTS,2016,UKM77,3,7
2017,NUTS,2016,UKM8,2,90
2017,NUTS,2016,UKM81,3,1
2017,NUTS,2016,UKM82,3,89
2017,NUTS,2016,UKN,1,18
2017,NUTS,2016,UKN0,2,18
2017,NUTS,2016,UKN06,3,17
2017,NUTS,2016,UKN14,3,1
2018,NUTS,2016,AT,0,246
2018,NUTS,2016,AT1,1,186
2018,NUTS,2016,AT12,2,33
2018,NUTS,2016,AT124,3,2
2018,NUTS,2016,AT126,3,25
2018,NUTS,2016,AT127,3,6
2018,NUTS,2016,AT13,2,153
2018,NUTS,2016,AT130,3,153
2018,NUTS,2016,AT2,1,21
2018,NUTS,2016,AT22,2,21
2018,NUTS,2016,AT221,3,21
2018,NUTS,2016,AT3,1,39
2018,NUTS,2016,AT31,2,6
2018,NUTS,2016,AT312,3,6
2018,NUTS,2016,AT32,2,13
2018,NUTS,2016,AT323,3,13
2018,NUTS,2016,AT33,2,20
2018,NUTS,2016,AT332,3,20
2018,NUTS,2016,BE,0,305
2018,NUTS,2016,BE1,1,72
2018,NUTS,2016,BE10,2,72
2018,NUTS,2016,BE100,3,72
2018,NUTS,2016,BE2,1,175
2018,NUTS,2016,BE21,2,46
2018,NUTS,2016,BE211,3,38
2018,NUTS,2016,BE213,3,8
2018,NUTS,2016,BE22,2,7
2018,NUTS,2016,BE221,3,7
2018,NUTS,2016,BE23,2,108
2018,NUTS,2016,BE234,3,108
2018,NUTS,2016,BE24,2,13
2018,NUTS,2016,BE241,3,1
2018,NUTS,2016,BE242,3,12
2018,NUTS,2016,BE25,2,1
2018,NUTS,2016,BE255,3,1
2018,NUTS,2016,BE3,1,58
2018,NUTS,2016,BE31,2,33
2018,NUTS,2016,BE310,3,33
2018,NUTS,2016,BE32,2,2
2018,NUTS,2016,BE323,3,2
2018,NUTS,2016,BE33,2,22
2018,NUTS,2016,BE332,3,22
2018,NUTS,2016,BE35,2,1
2018,NUTS,2016,BE352,3,1
2018,NUTS,2016,BG,0,43
2018,NUTS,2016,BG3,1,1
2018,NUTS,2016,BG34,2,1
2018,NUTS,2016,BG344,3,1
2018,NUTS,2016,BG4,1,42
2018,NUTS,2016,BG41,2,41
2018,NUTS,2016,BG411,3,41
2018,NUTS,2016,BG42,2,1
2018,NUTS,2016,BG421,3,1
2018,NUTS,2016,CH,0,1068
2018,NUTS,2016,CH0,1,1068
2018,NUTS,2016,CH01,2,427
2018,NUTS,2016,CH011,3,255
2018,NUTS,2016,CH013,3,172
2018,NUTS,2016,CH02,2,110
2018,NUTS,2016,CH021,3,77
2018,NUTS,2016,CH022,3,25
2018,NUTS,2016,CH024,3,7
2018,NUTS,2016,CH025,3,1
2018,NUTS,2016,CH03,2,124
2018,NUTS,2016,CH031,3,121
2018,NUTS,2016,CH033,3,3
2018,NUTS,2016,CH04,2,401
2018,NUTS,2016,CH040,3,401
2018,NUTS,2016,CH05,2,3
2018,NUTS,2016,CH055,3,3
2018,NUTS,2016,CH06,2,1
2018,NUTS,2016,CH061,3,1
2018,NUTS,2016,CH07,2,2
2018,NUTS,2016,CH070,3,2
2018,NUTS,2016,CY,0,19
2018,NUTS,2016,CY0,1,19
2018,NUTS,2016,CY00,2,19
2018,NUTS,2016,CY000,3,19
2018,NUTS,2016,CZ,0,145
2018,NUTS,2016,CZ0,1,145
2018,NUTS,2016,CZ01,2,57
2018,NUTS,2016,CZ010,3,57
2018,NUTS,2016,CZ02,2,15
2018,NUTS,2016,CZ020,3,15
2018,NUTS,2016,CZ03,2,2
2018,NUTS,2016,CZ031,3,1
2018,NUTS,2016,CZ032,3,1
2018,NUTS,2016,CZ05,2,22
2018,NUTS,2016,CZ052,3,22
2018,NUTS,2016,CZ06,2,41
2018,NUTS,2016,CZ064,3,41
2018,NUTS,2016,CZ07,2,5
2018,NUTS,2016,CZ071,3,5
2018,NUTS,2016,CZ08,2,3
2018,NUTS,2016,CZ080,3,3
2018,NUTS,2016,DE,0,2554
2018,NUTS,2016,DE1,1,443
2018,NUTS,2016,DE11,2,19
2018,NUTS,2016,DE111,3,19
2018,NUTS,2016,DE12,2,221
2018,NUTS,2016,DE122,3,13
2018,NUTS,2016,DE125,3,205
2018,NUTS,2016,DE126,3,3
2018,NUTS,2016,DE13,2,77
2018,NUTS,2016,DE131,3,61
2018,NUTS,2016,DE138,3,16
2018,NUTS,2016,DE14,2,126
2018,NUTS,2016,DE142,3,96
2018,NUTS,2016,DE144,3,29
2018,NUTS,2016,DE146,3,1
2018,NUTS,2016,DE2,1,791
2018,NUTS,2016,DE21,2,693
2018,NUTS,2016,DE212,3,693
2018,NUTS,2016,DE23,2,23
2018,NUTS,2016,DE232,3,23
2018,NUTS,2016,DE24,2,5
2018,NUTS,2016,DE242,3,5
2018,NUTS,2016,DE25,2,27
2018,NUTS,2016,DE252,3,27
2018,NUTS,2016,DE26,2,42
2018,NUTS,2016,DE263,3,42
2018,NUTS,2016,DE27,2,1
2018,NUTS,2016,DE271,3,1
2018,NUTS,2016,DE3,1,349
2018,NUTS,2016,DE30,2,349
2018,NUTS,2016,DE300,3,349
2018,NUTS,2016,DE4,1,31
2018,NUTS,2016,DE40,2,31
2018,NUTS,2016,DE402,3,3
2018,NUTS,2016,DE404,3,28
2018,NUTS,2016,DE5,1,12
2018,NUTS,2016,DE50,2,12
2018,NUTS,2016,DE501,3,12
2018,NUTS,2016,DE6,1,64
2018,NUTS,2016,DE60,2,64
2018,NUTS,2016,DE600,3,64
2018,NUTS,2016,DE7,1,173
2018,NUTS,2016,DE71,2,84
2018,NUTS,2016,DE712,3,81
2018,NUTS,2016,DE71C,3,3
2018,NUTS,2016,DE72,2,30
2018,NUTS,2016,DE721,3,22
2018,NUTS,2016,DE724,3,8
2018,NUTS,2016,DE73,2,59
2018,NUTS,2016,DE731,3,59
2018,NUTS,2016,DE8,1,16
2018,NUTS,2016,DE80,2,16
2018,NUTS,2016,DE803,3,7
2018,NUTS,2016,DE80N,3,9
2018,NUTS,2016,DE9,1,102
2018,NUTS,2016,DE91,2,73
2018,NUTS,2016,DE911,3,6
2018,NUTS,2016,DE91C,3,67
2018,NUTS,2016,DE92,2,22
2018,NUTS,2016,DE929,3,22
2018,NUTS,2016,DE94,2,7
2018,NUTS,2016,DE943,3,7
2018,NUTS,2016,DEA,1,291
2018,NUTS,2016,DEA1,2,13
2018,NUTS,2016,DEA13,3,13
2018,NUTS,2016,DEA2,2,210
2018,NUTS,2016,DEA22,3,90
2018,NUTS,2016,DEA23,3,55
2018,NUTS,2016,DEA26,3,8
2018,NUTS,2016,DEA27,3,3
2018,NUTS,2016,DEA2B,3,1
2018,NUTS,2016,DEA2D,3,53
2018,NUTS,2016,DEA3,2,27
2018,NUTS,2016,DEA33,3,27
2018,NUTS,2016,DEA4,2,20
2018,NUTS,2016,DEA41,3,20
2018,NUTS,2016,DEA5,2,21
2018,NUTS,2016,DEA51,3,20
2018,NUTS,2016,DEA56,3,1
2018,NUTS,2016,DEB,1,11
2018,NUTS,2016,DEB2,2,1
2018,NUTS,2016,DEB21,3,1
2018,NUTS,2016,DEB3,2,10
2018,NUTS,2016,DEB32,3,6
2018,NUTS,2016,DEB33,3,3
2018,NUTS,2016,DEB35,3,1
2018,NUTS,2016,DEC,1,13
2018,NUTS,2016,DEC0,2,13
2018,NUTS,2016,DEC01,3,13
2018,NUTS,2016,DED,1,190
2018,NUTS,2016,DED2,2,4
2018,NUTS,2016,DED21,3,4
2018,NUTS,2016,DED4,2,153
2018,NUTS,2016,DED41,3,83
2018,NUTS,2016,DED43,3,70
2018,NUTS,2016,DED5,2,33
2018,NUTS,2016,DED51,3,33
2018,NUTS,2016,DEE,1,49
2018,NUTS,2016,DEE0,2,49
2018,NUTS,2016,DEE02,3,27
2018,NUTS,2016,DEE03,3,20
2018,NUTS,2016,DEE09,3,2
2018,NUTS,2016,DEF,1,17
2018,NUTS,2016,DEF0,2,17
2018,NUTS,2016,DEF03,3,17
2018,NUTS,2016,DEG,1,2
2018,NUTS,2016,DEG0,2,2
2018,NUTS,2016,DEG03,3,2
2018,NUTS,2016,DK,0,530
2018,NUTS,2016,DK0,1,530
2018,NUTS,2016,DK01,2,336
2018,NUTS,2016,DK011,3,257
2018,NUTS,2016,DK012,3,79
2018,NUTS,2016,DK02,2,2
2018,NUTS,2016,DK021,3,2
2018,NUTS,2016,DK03,2,40
2018,NUTS,2016,DK031,3,40
2018,NUTS,2016,DK04,2,139
2018,NUTS,2016,DK042,3,139
2018,NUTS,2016,DK05,2,13
2018,NUTS,2016,DK050,3,13
2018,NUTS,2016,EE,0,61
2018,NUTS,2016,EE0,1,61
2018,NUTS,2016,EE00,2,61
2018,NUTS,2016,EE001,3,6
2018,NUTS,2016,EE008,3,55
2018,NUTS,2016,EL,0,77
2018,NUTS,2016,EL3,1,25
2018,NUTS,2016,EL30,2,25
2018,NUTS,2016,EL303,3,25
2018,NUTS,2016,EL4,1,22
2018,NUTS,2016,EL41,2,8
2018,NUTS,2016,EL411,3,8
2018,NUTS,2016,EL43,2,14
2018,NUTS,2016,EL431,3,4
2018,NUTS,2016,EL433,3,10
2018,NUTS,2016,EL5,1,16
2018,NUTS,2016,EL51,2,1
2018,NUTS,2016,EL512,3,1
2018,NUTS,2016,EL52,2,8
2018,NUTS,2016,EL522,3,8
2018,NUTS,2016,EL54,2,7
2018,NUTS,2016,EL543,3,7
2018,NUTS,2016,EL6,1,14
2018,NUTS,2016,EL61,2,8
2018,NUTS,2016,EL613,3,8
2018,NUTS,2016,EL63,2,6
2018,NUTS,2016,EL632,3,6
2018,NUTS,2016,ES,0,687
2018,NUTS,2016,ES1,1,28
2018,NUTS,2016,ES11,2,22
2018,NUTS,2016,ES111,3,14
2018,NUTS,2016,ES114,3,8
2018,NUTS,2016,ES12,2,6
2018,NUTS,2016,ES120,3,6
2018,NUTS,2016,ES2,1,38
2018,NUTS,2016,ES21,2,22
2018,NUTS,2016,ES212,3,1
2018,NUTS,2016,ES213,3,21
2018,NUTS,2016,ES22,2,4
2018,NUTS,2016,ES220,3,4
2018,NUTS,2016,ES23,2,1
2018,NUTS,2016,ES230,3,1
2018,NUTS,2016,ES24,2,11
2018,NUTS,2016,ES243,3,11
2018,NUTS,2016,ES3,1,257
2018,NUTS,2016,ES30,2,257
2018,NUTS,2016,ES300,3,257
2018,NUTS,2016,ES4,1,62
2018,NUTS,2016,ES41,2,55
2018,NUTS,2016,ES412,3,1
2018,NUTS,2016,ES413,3,46
2018,NUTS,2016,ES415,3,7
2018,NUTS,2016,ES418,3,1
2018,NUTS,2016,ES42,2,3
2018,NUTS,2016,ES421,3,3
2018,NUTS,2016,ES43,2,4
2018,NUTS,2016,ES432,3,4
2018,NUTS,2016,ES5,1,222
2018,NUTS,2016,ES51,2,178
2018,NUTS,2016,ES511,3,171
2018,NUTS,2016,ES512,3,3
2018,NUTS,2016,ES513,3,2
2018,NUTS,2016,ES514,3,2
2018,NUTS,2016,ES52,2,41
2018,NUTS,2016,ES521,3,4
2018,NUTS,2016,ES522,3,1
2018,NUTS,2016,ES523,3,36
2018,NUTS,2016,ES53,2,3
2018,NUTS,2016,ES532,3,3
2018,NUTS,2016,ES6,1,70
2018,NUTS,2016,ES61,2,50
2018,NUTS,2016,ES614,3,20
2018,NUTS,2016,ES616,3,4
2018,NUTS,2016,ES617,3,13
2018,NUTS,2016,ES618,3,13
2018,NUTS,2016,ES62,2,20
2018,NUTS,2016,ES620,3,20
2018,NUTS,2016,ES7,1,10
2018,NUTS,2016,ES70,2,10
2018,NUTS,2016,ES709,3,10
2018,NUTS,2016,FI,0,372
2018,NUTS,2016,FI1,1,372
2018,NUTS,2016,FI19,2,19
2018,NUTS,2016,FI193,3,18
2018,NUTS,2016,FI195,3,1
2018,NUTS,2016,FI1B,2,204
2018,NUTS,2016,FI1B1,3,204
2018,NUTS,2016,FI1C,2,76
2018,NUTS,2016,FI1C1,3,76
2018,NUTS,2016,FI1D,2,73
2018,NUTS,2016,FI1D2,3,28
2018,NUTS,2016,FI1D9,3,45
2018,NUTS,2016,FR,0,1102
2018,NUTS,2016,FR1,1,566
2018,NUTS,2016,FR10,2,566
2018,NUTS,2016,FR101,3,256
2018,NUTS,2016,FR103,3,24
2018,NUTS,2016,FR104,3,273
2018,NUTS,2016,FR105,3,8
2018,NUTS,2016,FR107,3,5
2018,NUTS,2016,FRB,1,11
2018,NUTS,2016,FRB0,2,11
2018,NUTS,2016,FRB04,3,9
2018,NUTS,2016,FRB06,3,2
2018,NUTS,2016,FRC,1,8
2018,NUTS,2016,FRC1,2,5
2018,NUTS,2016,FRC11,3,5
2018,NUTS,2016,FRC2,2,3
2018,NUTS,2016,FRC21,3,3
2018,NUTS,2016,FRD,1,2
2018,NUTS,2016,FRD2,2,2
2018,NUTS,2016,FRD22,3,2
2018,NUTS,2016,FRE,1,23
2018,NUTS,2016,FRE1,2,22
2018,NUTS,2016,FRE11,3,22
2018,NUTS,2016,FRE2,2,1
2018,NUTS,2016,FRE23,3,1
2018,NUTS,2016,FRF,1,39
2018,NUTS,2016,FRF1,2,26
2018,NUTS,2016,FRF11,3,26
2018,NUTS,2016,FRF2,2,1
2018,NUTS,2016,FRF23,3,1
2018,NUTS,2016,FRF3,2,12
2018,NUTS,2016,FRF31,3,12
2018,NUTS,2016,FRG,1,52
2018,NUTS,2016,FRG0,2,52
2018,NUTS,2016,FRG01,3,12
2018,NUTS,2016,FRG02,3,4
2018,NUTS,2016,FRG04,3,36
2018,NUTS,2016,FRH,1,29
2018,NUTS,2016,FRH0,2,29
2018,NUTS,2016,FRH03,3,29
2018,NUTS,2016,FRI,1,73
2018,NUTS,2016,FRI1,2,59
2018,NUTS,2016,FRI12,3,59
2018,NUTS,2016,FRI2,2,6
2018,NUTS,2016,FRI23,3,6
2018,NUTS,2016,FRI3,2,8
2018,NUTS,2016,FRI32,3,4
2018,NUTS,2016,FRI34,3,4
2018,NUTS,2016,FRJ,1,128
2018,NUTS,2016,FRJ1,2,105
2018,NUTS,2016,FRJ13,3,101
2018,NUTS,2016,FRJ15,3,4
2018,NUTS,2016,FRJ2,2,23
2018,NUTS,2016,FRJ23,3,23
2018,NUTS,2016,FRK,1,73
2018,NUTS,2016,FRK2,2,73
2018,NUTS,2016,FRK24,3,2
2018,NUTS,2016,FRK26,3,71
2018,NUTS,2016,FRL,1,98
2018,NUTS,2016,FRL0,2,98
2018,NUTS,2016,FRL03,3,1
2018,NUTS,2016,FRL04,3,97
2018,NUTS,2016,HR,0,23
2018,NUTS,2016,HR0,1,23
2018,NUTS,2016,HR03,2,10
2018,NUTS,2016,HR031,3,2
2018,NUTS,2016,HR035,3,8
2018,NUTS,2016,HR04,2,13
2018,NUTS,2016,HR041,3,13
2018,NUTS,2016,HU,0,115
2018,NUTS,2016,HU1,1,79
2018,NUTS,2016,HU11,2,79
2018,NUTS,2016,HU110,3,79
2018,NUTS,2016,HU2,1,11
2018,NUTS,2016,HU21,2,5
2018,NUTS,2016,HU213,3,5
2018,NUTS,2016,HU22,2,1
2018,NUTS,2016,HU221,3,1
2018,NUTS,2016,HU23,2,5
2018,NUTS,2016,HU231,3,4
2018,NUTS,2016,HU232,3,1
2018,NUTS,2016,HU3,1,25
2018,NUTS,2016,HU32,2,9
2018,NUTS,2016,HU321,3,9
2018,NUTS,2016,HU33,2,16
2018,NUTS,2016,HU333,3,16
2018,NUTS,2016,IE,0,97
2018,NUTS,2016,IE0,1,97
2018,NUTS,2016,IE04,2,14
2018,NUTS,2016,IE041,3,1
2018,NUTS,2016,IE042,3,13
2018,NUTS,2016,IE05,2,35
2018,NUTS,2016,IE051,3,24
2018,NUTS,2016,IE053,3,11
2018,NUTS,2016,IE06,2,48
2018,NUTS,2016,IE061,3,45
2018,NUTS,2016,IE062,3,3
2018,NUTS,2016,IS,0,49
2018,NUTS,2016,IS0,1,49
2018,NUTS,2016,IS00,2,49
2018,NUTS,2016,IS001,3,47
2018,NUTS,2016,IS002,3,2
2018,NUTS,2016,IT,0,732
2018,NUTS,2016,ITC,1,151
2018,NUTS,2016,ITC1,2,32
2018,NUTS,2016,ITC11,3,31
2018,NUTS,2016,ITC12,3,1
2018,NUTS,2016,ITC3,2,13
2018,NUTS,2016,ITC33,3,13
2018,NUTS,2016,ITC4,2,106
2018,NUTS,2016,ITC41,3,3
2018,NUTS,2016,ITC46,3,1
2018,NUTS,2016,ITC47,3,5
2018,NUTS,2016,ITC48,3,15
2018,NUTS,2016,ITC4C,3,82
2018,NUTS,2016,ITF,1,62
2018,NUTS,2016,ITF1,2,15
2018,NUTS,2016,ITF11,3,6
2018,NUTS,2016,ITF12,3,7
2018,NUTS,2016,ITF14,3,2
2018,NUTS,2016,ITF2,2,1
2018,NUTS,2016,ITF22,3,1
2018,NUTS,2016,ITF3,2,21
2018,NUTS,2016,ITF33,3,14
2018,NUTS,2016,ITF35,3,7
2018,NUTS,2016,ITF4,2,22
2018,NUTS,2016,ITF45,3,1
2018,NUTS,2016,ITF46,3,3
2018,NUTS,2016,ITF47,3,18
2018,NUTS,2016,ITF5,2,1
2018,NUTS,2016,ITF51,3,1
2018,NUTS,2016,ITF6,2,2
2018,NUTS,2016,ITF61,3,1
2018,NUTS,2016,ITF63,3,1
2018,NUTS,2016,ITG,1,13
2018,NUTS,2016,ITG1,2,4
2018,NUTS,2016,ITG13,3,1
2018,NUTS,2016,ITG17,3,3
2018,NUTS,2016,ITG2,2,9
2018,NUTS,2016,ITG25,3,1
2018,NUTS,2016,ITG27,3,8
2018,NUTS,2016,ITH,1,190
2018,NUTS,2016,ITH1,2,1
2018,NUTS,2016,ITH10,3,1
2018,NUTS,2016,ITH2,2,51
2018,NUTS,2016,ITH20,3,51
2018,NUTS,2016,ITH3,2,65
2018,NUTS,2016,ITH31,3,13
2018,NUTS,2016,ITH35,3,3
2018,NUTS,2016,ITH36,3,49
2018,NUTS,2016,ITH4,2,28
2018,NUTS,2016,ITH42,3,4
2018,NUTS,2016,ITH44,3,24
2018,NUTS,2016,ITH5,2,45
2018,NUTS,2016,ITH52,3,7
2018,NUTS,2016,ITH54,3,6
2018,NUTS,2016,ITH55,3,24
2018,NUTS,2016,ITH56,3,8
2018,NUTS,2016,ITI,1,316
2018,NUTS,2016,ITI1,2,265
2018,NUTS,2016,ITI14,3,234
2018,NUTS,2016,ITI17,3,26
2018,NUTS,2016,ITI19,3,5
2018,NUTS,2016,ITI2,2,6
2018,NUTS,2016,ITI21,3,6
2018,NUTS,2016,ITI3,2,3
2018,NUTS,2016,ITI33,3,3
2018,NUTS,2016,ITI4,2,42
2018,NUTS,2016,ITI41,3,2
2018,NUTS,2016,ITI43,3,40
2018,NUTS,2016,LT,0,8
2018,NUTS,2016,LT0,1,8
2018,NUTS,2016,LT01,2,5
2018,NUTS,2016,LT011,3,5
2018,NUTS,2016,LT02,2,3
2018,NUTS,2016,LT022,3,3
2018,NUTS,2016,LU,0,22
2018,NUTS,2016,LU0,1,22
2018,NUTS,2016,LU00,2,22
2018,NUTS,2016,LU000,3,22
2018,NUTS,2016,LV,0,4
2018,NUTS,2016,LV0,1,4
2018,NUTS,2016,LV00,2,4
2018,NUTS,2016,LV006,3,4
2018,NUTS,2016,MK,0,1
2018,NUTS,2016,MK0,1,1
2018,NUTS,2016,MK00,2,1
2018,NUTS,2016,MK008,3,1
2018,NUTS,2016,NL,0,1121
2018,NUTS,2016,NL1,1,98
2018,NUTS,2016,NL11,2,97
2018,NUTS,2016,NL113,3,97
2018,NUTS,2016,NL12,2,1
2018,NUTS,2016,NL124,3,1
2018,NUTS,2016,NL2,1,314
2018,NUTS,2016,NL21,2,2
2018,NUTS,2016,NL213,3,2
2018,NUTS,2016,NL22,2,312
2018,NUTS,2016,NL221,3,83
2018,NUTS,2016,NL226,3,229
2018,NUTS,2016,NL3,1,635
2018,NUTS,2016,NL31,2,137
2018,NUTS,2016,NL310,3,137
2018,NUTS,2016,NL32,2,267
2018,NUTS,2016,NL329,3,267
2018,NUTS,2016,NL33,2,231
2018,NUTS,2016,NL333,3,38
2018,NUTS,2016,NL337,3,103
2018,NUTS,2016,NL33C,3,90
2018,NUTS,2016,NL4,1,74
2018,NUTS,2016,NL41,2,10
2018,NUTS,2016,NL411,3,2
2018,NUTS,2016,NL412,3,1
2018,NUTS,2016,NL414,3,7
2018,NUTS,2016,NL42,2,64
2018,NUTS,2016,NL423,3,64
2018,NUTS,2016,NO,0,336
2018,NUTS,2016,NO0,1,336
2018,NUTS,2016,NO01,2,216
2018,NUTS,2016,NO011,3,187
2018,NUTS,2016,NO012,3,29
2018,NUTS,2016,NO02,2,4
2018,NUTS,2016,NO021,3,4
2018,NUTS,2016,NO03,2,2
2018,NUTS,2016,NO032,3,2
2018,NUTS,2016,NO04,2,9
2018,NUTS,2016,NO042,3,3
2018,NUTS,2016,NO043,3,6
2018,NUTS,2016,NO05,2,54
2018,NUTS,2016,NO051,3,54
2018,NUTS,2016,NO06,2,48
2018,NUTS,2016,NO060,3,48
2018,NUTS,2016,NO07,2,3
2018,NUTS,2016,NO071,3,1
2018,NUTS,2016,NO072,3,2
2018,NUTS,2016,PL,0,137
2018,NUTS,2016,PL2,1,19
2018,NUTS,2016,PL21,2,14
2018,NUTS,2016,PL213,3,14
2018,NUTS,2016,PL22,2,5
2018,NUTS,2016,PL229,3,3
2018,NUTS,2016,PL22A,3,2
2018,NUTS,2016,PL4,1,15
2018,NUTS,2016,PL41,2,14
2018,NUTS,2016,PL415,3,14
2018,NUTS,2016,PL42,2,1
2018,NUTS,2016,PL424,3,1
2018,NUTS,2016,PL5,1,9
2018,NUTS,2016,PL51,2,9
2018,NUTS,2016,PL514,3,9
2018,NUTS,2016,PL6,1,14
2018,NUTS,2016,PL61,2,2
2018,NUTS,2016,PL613,3,2
2018,NUTS,2016,PL63,2,12
2018,NUTS,2016,PL633,3,12
2018,NUTS,2016,PL7,1,6
2018,NUTS,2016,PL71,2,5
2018,NUTS,2016,PL711,3,5
2018,NUTS,2016,PL72,2,1
2018,NUTS,2016,PL721,3,1
2018,NUTS,2016,PL8,1,8
2018,NUTS,2016,PL81,2,2
2018,NUTS,2016,PL814,3,2
2018,NUTS,2016,PL84,2,6
2018,NUTS,2016,PL841,3,3
2018,NUTS,2016,PL842,3,3
2018,NUTS,2016,PL9,1,66
2018,NUTS,2016,PL91,2,66
2018,NUTS,2016,PL911,3,66
2018,NUTS,2016,PT,0,121
2018,NUTS,2016,PT1,1,118
2018,NUTS,2016,PT11,2,43
2018,NUTS,2016,PT119,3,13
2018,NUTS,2016,PT11A,3,30
2018,NUTS,2016,PT16,2,15
2018,NUTS,2016,PT16D,3,6
2018,NUTS,2016,PT16E,3,7
2018,NUTS,2016,PT16J,3,2
2018,NUTS,2016,PT17,2,60
2018,NUTS,2016,PT170,3,60
2018,NUTS,2016,PT2,1,3
2018,NUTS,2016,PT20,2,3
2018,NUTS,2016,PT200,3,3
2018,NUTS,2016,RO,0,5
2018,NUTS,2016,RO2,1,1
2018,NUTS,2016,RO21,2,1
2018,NUTS,2016,RO213,3,1
2018,NUTS,2016,RO3,1,3
2018,NUTS,2016,RO32,2,3
2018,NUTS,2016,RO321,3,3
2018,NUTS,2016,RO4,1,1
2018,NUTS,2016,RO41,2,1
2018,NUTS,2016,RO411,3,1
2018,NUTS,2016,RS,0,8
2018,NUTS,2016,RS1,1,8
2018,NUTS,2016,RS11,2,8
2018,NUTS,2016,RS110,3,8
2018,NUTS,2016,SE,0,760
2018,NUTS,2016,SE1,1,527
2018,NUTS,2016,SE11,2,360
2018,NUTS,2016,SE110,3,360
2018,NUTS,2016,SE12,2,167
2018,NUTS,2016,SE121,3,138
2018,NUTS,2016,SE123,3,18
2018,NUTS,2016,SE124,3,10
2018,NUTS,2016,SE125,3,1
2018,NUTS,2016,SE2,1,185
2018,NUTS,2016,SE21,2,6
2018,NUTS,2016,SE211,3,3
2018,NUTS,2016,SE213,3,3
2018,NUTS,2016,SE22,2,77
2018,NUTS,2016,SE224,3,77
2018,NUTS,2016,SE23,2,102
2018,NUTS,2016,SE232,3,102
2018,NUTS,2016,SE3,1,48
2018,NUTS,2016,SE31,2,3
2018,NUTS,2016,SE311,3,2
2018,NUTS,2016,SE312,3,1
2018,NUTS,2016,SE33,2,45
2018,NUTS,2016,SE331,3,45
2018,NUTS,2016,SI,0,24
2018,NUTS,2016,SI0,1,24
2018,NUTS,2016,SI03,2,2
2018,NUTS,2016,SI033,3,2
2018,NUTS,2016,SI04,2,22
2018,NUTS,2016,SI041,3,22
2018,NUTS,2016,SK,0,21
2018,NUTS,2016,SK0,1,21
2018,NUTS,2016,SK01,2,20
2018,NUTS,2016,SK010,3,20
2018,NUTS,2016,SK03,2,1
